,"Algo generation: 5, gene: (242, 2)"
0,-21.573519
1,-24.461357
2,-120.97288
3,-118.33371
4,-111.62082
5,-119.554535
6,-121.26987
7,-109.94243
8,-122.18743
9,-113.614815
10,-116.94543
11,-116.56893
12,-116.38758
13,-116.926476
14,-118.397705
15,-114.84834
16,-113.70735
17,-116.48694
18,-118.43286
19,-115.303795
20,-115.29971
21,-117.06808
22,-112.33264
23,-113.37042
24,-117.987885
25,-114.61278
26,-114.11855
27,-114.08572
28,-116.86861
29,-121.5485
30,-116.22306
31,-111.644745
32,-114.2475
33,-112.400536
34,-121.67687
35,-117.5219
36,-114.90073
37,-116.271095
38,-116.25504
39,-115.48806
40,-116.79065
41,-117.56887
42,-116.36188
43,-118.582
44,-120.590614
45,-120.198494
46,-27.305971
47,-102.244774
48,-99.79024
49,-108.38305
50,-110.80603
51,-108.42781
52,-53.49158
53,-29.577318
54,-44.18273
55,-30.566498
56,-113.665306
57,-102.30465
58,-113.81824
59,-26.101194
60,-103.64378
61,-108.82653
62,-111.61355
63,-14.567096
64,-103.15111
65,-21.992035
66,-11.685186
67,-102.995514
68,-109.062965
69,-128.99568
70,-18.837496
71,-16.3681
72,-24.534628
73,-18.444283
74,-18.6842
75,-107.152504
76,-103.831314
77,-103.26736
78,-108.18038
79,-102.61193
80,-121.83116
81,-17.08062
82,-11.436368
83,-29.244448
84,-108.12831
85,-25.685507
86,-20.735943
87,-28.258282
88,-20.409044
89,-100.000084
90,-106.793526
91,-17.76782
92,-15.970865
93,-32.15575
94,-106.85972
95,-31.881025
96,-120.62743
97,-21.919388
98,-20.991488
99,-24.403017
100,-101.746796
101,-26.294245
102,-114.72257
103,-109.3037
104,-105.37319
105,-31.481298
106,-111.18179
107,-105.76817
108,-106.17181
109,-117.7123
110,-29.317194
111,-104.98147
112,-103.634315
113,-111.16583
114,-20.187773
115,-113.188736
116,-103.07211
117,-27.451944
118,-22.719769
119,-100.97641
120,-21.843319
121,-100.76515
122,-30.22627
123,-99.27741
124,-109.84992
125,-117.78626
126,-102.45628
127,-9.094122
128,-20.954367
129,-111.47147
130,-124.02675
131,-98.99677
132,-98.69442
133,-109.95186
134,-96.10438
135,-127.557434
136,-112.0869
137,-23.316532
138,-10.964214
139,-108.456314
140,-116.28579
141,-115.565834
142,-20.248096
143,-22.674269
144,-113.58185
145,-103.03161
146,-22.51474
