,"Algo generation: 2, gene: (250, 2)"
0,-114.80055
1,-109.4435
2,-114.40822
3,-118.142975
4,-109.770035
5,-117.73146
6,-110.12331
7,-109.0215
8,-18.276745
9,-20.279064
10,-23.114628
11,-22.48165
12,-27.067701
13,-37.93108
14,-120.12573
15,-30.192373
16,-106.849495
17,-101.37848
18,-107.32839
19,-105.42795
20,-108.78293
21,-38.81819
22,-102.96343
23,-17.739935
24,-37.536594
25,-33.687336
26,-104.75209
27,-25.34729
28,-121.00434
29,-106.58365
30,-113.23922
31,-13.354956
32,-108.172676
33,-97.791405
34,-101.77715
35,-115.72664
36,-102.429794
37,-123.02666
38,-137.49846
39,-102.88761
40,-130.8828
41,-19.851078
42,-107.24007
43,-103.19938
44,-20.668934
45,-110.89415
46,-19.362877
47,-114.35193
48,-100.98321
49,-109.00684
50,-109.44831
51,-98.042015
52,-26.817085
53,-101.53493
54,-101.16975
55,-19.414083
56,-110.21425
57,-25.164476
58,-23.716623
59,-25.799435
60,-105.95943
61,-112.14148
62,-113.039955
63,-99.7104
64,-111.955246
65,-98.843216
66,-18.793232
67,-111.5197
68,-25.324621
69,-111.65321
70,-19.1778
71,-29.485226
72,-113.031265
73,-101.50505
74,-104.221756
75,-101.99348
76,-101.511826
77,-101.27934
78,-117.34612
79,-29.159641
80,-103.510895
81,-101.11655
82,-31.915302
83,-109.75249
84,-118.81395
85,-110.485985
86,-99.57
87,-101.77035
88,-103.82875
89,-102.058464
90,-22.141039
91,-22.952045
92,-23.209965
93,-34.50408
94,-33.5496
95,-28.828535
96,-112.350586
97,-23.751768
98,-111.37871
99,-21.77518
100,-25.560202
101,-37.622467
102,-34.895252
103,-104.295265
104,-103.19931
105,-100.84401
106,-100.43348
107,-103.77622
108,-102.94841
109,-32.173504
110,-36.226013
111,-33.955452
112,-115.155266
113,-19.61044
114,-100.28967
115,-100.56043
116,-96.77499
117,-100.15733
118,-112.288185
119,-104.67946
120,-94.35603
121,-111.311874
122,-95.65421
123,-24.597118
124,-101.82074
125,-103.19293
126,-99.40462
127,-102.70986
128,-21.470282
129,-101.28973
130,-99.66693
131,-99.4586
132,-110.171104
133,-115.78812
134,-120.47791
135,-110.901855
136,-115.722305
137,-102.7885
138,-32.69831
139,-30.305437
140,-100.30984
141,-32.440483
142,-101.98185
143,-22.712627
144,-102.7648
145,-107.302986
146,-98.8481
147,-103.055885
148,-102.42987
149,-100.429565
150,-99.88548
151,-21.70543
152,-19.990776
153,-24.585882
154,-116.71343
155,-25.891628
156,-104.79148
157,-112.87266
158,-99.302185
159,-99.055534
160,-98.09875
161,-101.40631
162,-99.90838
163,-24.72908
164,-23.045143
165,-98.88014
166,-101.1877
167,-105.33744
168,-19.22957
169,-99.08629
170,-11.360178
171,-17.396608
172,-101.83074
173,-24.066048
174,-100.42459
175,-27.076569
176,-115.7902
177,-21.119518
178,-21.096378
179,-105.70727
180,-22.127113
181,-20.862612
182,-22.186285
183,-101.41739
184,-102.973335
185,-101.09402
186,-105.39872
187,-27.52104
188,-99.990234
189,-102.46505
190,-16.753006
191,-119.4241
192,-102.58971
193,-102.715935
194,-102.19768
195,-33.03972
196,-104.477745
197,-16.245481
198,-102.80857
199,-107.2108
200,-98.089165
201,-110.55854
202,-100.67142
203,-96.94389
204,-100.13521
205,-100.141846
206,-102.23891
207,-102.674934
208,-13.929689
209,-96.621315
210,-22.75158
211,-19.589392
212,-13.829852
213,-99.51465
214,-98.68547
215,-109.06432
216,-20.330812
217,-26.00386
218,-32.033474
219,-103.58678
220,-103.612946
221,-112.44229
222,-106.17614
223,-23.336172
224,-30.891493
225,-99.524635
226,-103.22042
227,-103.50077
228,-123.22546
229,-13.0551605
230,-101.042274
231,-20.315062
232,-118.95016
233,-103.11804
234,-106.26616
235,-113.00191
236,-107.56831
237,-100.73383
238,-99.71691
239,-98.92881
240,-104.74435
241,-100.84735
242,-102.30059
243,-101.40522
244,-102.51436
245,-19.371733
246,-24.199326
247,-26.163233
248,-22.798803
249,-104.284515
250,-31.056458
251,-106.49772
252,-109.86971
253,-111.3852
254,-28.463543
255,-30.81996
256,-28.591074
257,-37.58549
258,-107.90863
259,-15.873803
260,-98.14415
261,-105.87041
262,-110.45897
263,-25.045856
264,-107.20655
265,-109.31336
266,-125.26613
267,-104.81529
268,-103.4049
269,-101.97246
270,-9.5186
271,-19.132504
272,-24.591806
273,-100.65873
274,-25.024744
275,-25.402063
276,-105.05272
277,-99.33664
278,-96.25675
279,-100.25383
280,-102.20625
281,-102.25607
282,-101.501366
283,-34.19343
284,-112.41548
285,-105.95058
286,-101.95497
287,-102.31559
288,-99.43847
289,-102.63736
290,-30.0284
291,-104.62647
292,-104.3525
293,-24.523788
294,-102.09287
295,-115.29001
296,-104.259705
297,-104.24545
298,-103.55781
299,-118.370255
300,-105.702385
301,-104.73444
302,-101.82687
303,-103.369286
304,-102.60526
305,-101.23469
306,-100.82752
307,-94.95924
308,-16.60357
309,-24.752878
310,-25.31164
311,-101.27293
312,-100.21496
313,-102.43309
314,-102.52256
315,-120.137596
316,-115.975624
317,-110.79308
318,-15.801753
319,-104.43408
320,-104.36686
321,-99.07708
322,-102.55541
323,-100.84101
324,-101.05393
325,-100.74854
326,-97.95919
327,-105.31517
328,-104.370544
329,-102.71406
330,-98.09877
331,-108.04462
332,-103.98686
333,-12.911942
334,-23.082283
335,-13.779026
336,-14.73529
337,-126.62897
338,-112.98738
339,-98.74456
340,-99.81251
341,-101.67249
342,-104.91619
343,-100.37798
