,"Algo generation: 2, gene: (500, 1)"
0,-109.28421
1,-112.758354
2,-113.00935
3,-30.595667
4,-115.70831
5,-114.43829
6,-115.09734
7,-37.695045
8,-104.313354
9,-32.619774
10,-106.424995
11,-21.351635
12,-109.70694
13,-24.78284
14,-105.65679
15,-105.1011
16,-104.940926
17,-104.22859
18,-37.085926
19,-20.757652
20,-21.354803
21,-31.599945
22,-27.111412
23,-20.797165
24,-25.829105
25,-23.706673
26,-20.431074
27,-20.982388
28,-27.960464
29,-29.778614
30,-21.043894
31,-16.564438
32,-115.87233
33,-26.542324
34,-101.54001
35,-22.070206
36,-22.840988
37,-22.581345
38,-26.561495
39,-106.56999
40,-29.711483
41,-117.08814
42,-103.57333
43,-103.37783
44,-21.13918
45,-109.17259
46,-29.541216
47,-28.737925
48,-111.377174
49,-105.19031
50,-27.715527
51,-102.79587
52,-29.699305
53,-32.115707
54,-103.43623
55,-107.80774
56,-106.360214
57,-104.36666
58,-108.95123
59,-100.68021
60,-101.00818
61,-106.104836
62,-29.062931
63,-105.3752
64,-117.25377
65,-96.88506
66,-102.484604
67,-102.3114
68,-113.93173
69,-103.46159
70,-104.48353
71,-101.95906
72,-113.35469
73,-100.77772
74,-19.494694
75,-99.45239
76,-106.20782
77,-26.239431
78,-104.53847
79,-107.9111
80,-96.02623
81,-108.954865
82,-124.848595
83,-101.142876
84,-103.09475
85,-102.56797
86,-104.29222
87,-102.61553
88,-23.70672
89,-108.47636
90,-110.40649
91,-106.69411
92,-101.843056
93,-107.786095
94,-102.02829
95,-118.346725
96,-104.49696
97,-100.65027
98,-100.2019
99,-102.660995
100,-100.17049
101,-111.614365
102,-108.27704
103,-123.24694
104,-102.277245
105,-101.2043
106,-34.137676
107,-108.11208
108,-100.438416
109,-98.378586
110,-99.326096
111,-103.07188
112,-121.30179
113,-18.18127
114,-112.53495
115,-99.880325
116,-103.82385
117,-22.6377
118,-102.55015
119,-105.15819
120,-103.266716
121,-109.70709
122,-126.74501
123,-106.85931
124,-100.73675
125,-99.95813
126,-108.30109
127,-109.25777
128,-98.58137
129,-100.605835
130,-110.64179
131,-107.80742
132,-100.92977
133,-102.86283
134,-104.6419
135,-106.266525
136,-102.819466
137,-21.89232
138,-101.31655
139,-105.3649
140,-101.35408
141,-98.72394
142,-41.46374
143,-102.64612
144,-102.693756
145,-101.065475
146,-100.04691
147,-17.362751
148,-106.747086
149,-100.23105
150,-28.3654
151,-102.7771
152,-106.00244
153,-99.75342
154,-99.94083
155,-25.028812
156,-22.821949
157,-20.975134
158,-99.875244
159,-103.22121
160,-103.18311
161,-26.666168
162,-114.53505
163,-102.89164
164,-100.569374
165,-101.76123
166,-106.97215
167,-31.27717
168,-105.3207
169,-100.38807
170,-27.61199
171,-101.38254
172,-101.81783
173,-102.70907
174,-117.91823
175,-110.98799
176,-27.146658
177,-23.187601
178,-103.840355
179,-133.6545
180,-121.833275
181,-99.73062
182,-98.691124
183,-30.384241
184,-103.9284
185,-100.206764
186,-102.91365
187,-99.52508
188,-20.172224
189,-114.24671
190,-105.341095
191,-103.772705
192,-109.26145
193,-104.337814
194,-99.86818
195,-103.9434
196,-105.1149
197,-100.51812
198,-103.120995
199,-102.585
200,-101.11776
201,-104.2029
202,-106.471794
203,-102.01422
204,-103.034485
205,-105.988556
206,-25.862572
207,-100.28303
208,-105.331894
209,-22.13206
210,-106.41609
211,-23.845743
212,-123.833206
213,-98.788025
214,-100.31705
215,-19.698618
216,-103.23469
217,-99.21021
218,-101.255486
219,-105.16284
220,-103.150894
221,-103.061104
222,-100.77225
223,-98.68488
224,-101.390015
225,-100.91697
226,-98.89281
227,-104.94568
228,-108.20126
229,-95.97663
230,-101.689644
231,-99.34674
232,-100.75913
233,-101.59695
234,-102.096535
235,-101.16987
236,-101.48644
237,-97.785446
238,-99.905556
239,-99.62925
240,-99.82548
241,-101.78162
242,-101.27702
243,-100.55802
244,-99.8105
245,-96.8263
246,-97.829666
247,-97.29883
248,-102.014755
249,-103.394226
250,-97.85935
251,-100.83752
252,-100.52545
253,-99.33842
254,-24.949541
255,-102.03209
256,-103.11698
257,-103.20114
258,-100.07683
259,-98.02682
260,-116.48932
261,-98.8009
262,-98.31812
263,-97.76753
264,-94.61884
265,-98.0643
266,-98.330414
267,-97.16095
268,-96.90952
269,-99.92934
270,-100.667885
271,-99.04379
272,-97.64429
273,-96.84863
274,-100.609566
275,-101.14659
276,-100.19806
277,-101.83675
278,-98.47197
279,-99.15869
280,-101.23678
281,-96.63473
282,-96.12998
283,-98.238464
284,-30.419048
285,-97.89638
286,-96.25119
287,-100.01389
288,-112.80691
289,-99.24508
290,-102.39335
291,-100.466354
292,-102.530014
293,-103.4699
294,-103.23642
295,-102.41265
296,-104.55092
297,-102.931274
298,-99.180786
299,-96.43061
300,-97.87162
301,-97.281456
302,-99.177185
303,-96.94864
304,-99.24339
305,-108.53491
306,-103.29576
307,-100.86785
308,-107.19039
309,-103.16976
310,-107.52695
311,-104.2124
312,-99.94022
313,-101.81712
314,-102.140785
315,-104.42128
316,-103.295105
317,-98.706764
318,-98.11581
319,-103.070656
320,-97.40556
321,-100.24511
322,-100.63686
323,-101.812386
324,-100.50501
325,-104.0214
326,-14.003149
327,-101.68836
328,-101.89324
329,-100.30268
330,-98.65202
331,-102.903564
332,-104.069916
333,-102.99122
334,-101.2043
335,-104.00786
336,-105.696106
337,-98.77906
338,-110.83837
339,-107.16691
340,-109.15564
341,-117.79131
342,-107.39574
343,-115.37768
344,-116.389786
345,-106.76863
346,-103.086815
347,-105.89501
348,-100.26674
349,-138.17314
350,-130.77661
351,-12.444697
352,-114.008156
353,-102.19896
354,-102.59926
355,-99.61999
356,-102.670685
357,-103.30212
358,-104.93278
359,-102.27779
360,-103.41673
361,-103.11481
362,-104.38485
363,-102.41358
364,-101.70579
365,-107.00778
366,-97.5976
367,-105.35828
368,-105.12052
369,-104.56162
370,-103.69914
371,-106.894554
372,-107.57762
373,-103.28413
374,-102.37283
375,-106.85223
376,-104.19885
377,-105.244125
378,-104.939255
379,-103.07386
380,-104.53522
381,-104.967865
382,-104.32075
383,-103.6653
384,-109.93346
385,-100.96662
386,-108.536255
387,-100.205086
388,-104.953705
389,-104.21429
390,-103.34356
391,-103.61259
392,-96.91982
393,-107.40589
394,-108.693474
395,-106.41209
396,-100.22869
397,-102.871
398,-101.9703
399,-100.73014
400,-102.75292
401,-112.91417
402,-94.31613
403,-108.48448
404,-104.74289
405,-106.84039
406,-106.55159
407,-109.62928
408,-108.60876
409,-103.94793
410,-103.178185
411,-109.73016
412,-97.65935
413,-106.80773
414,-109.96058
415,-103.62527
416,-105.23513
417,-103.39139
418,-105.36552
419,-104.475494
420,-103.45016
421,-105.51819
422,-105.90458
423,-101.446365
424,-97.82761
425,-102.02557
426,-104.807495
427,-114.93473
428,-101.324005
429,-101.16763
430,-100.86296
431,-100.877556
432,-102.300316
433,-102.72073
434,-100.89891
435,-101.57349
436,-100.444336
437,-106.23898
438,-100.455894
439,-102.08655
440,-102.67423
441,-103.00568
442,-100.30458
443,-98.09361
444,-101.35712
445,-106.039375
446,-100.822296
447,-101.57538
448,-98.10656
449,-96.9445
450,-101.394936
451,-98.06046
452,-101.97291
453,-99.96576
454,-99.579636
455,-102.07175
456,-99.483284
457,-100.33112
458,-103.29581
459,-99.98488
460,-101.4157
461,-100.388176
462,-100.82648
463,-103.67316
464,-104.962326
465,-112.604546
466,-112.20196
467,-101.617195
468,-100.27514
469,-98.374374
470,15.422594
471,25.108662
472,-104.92152
473,-93.85165
474,-101.02473
475,-99.99923
476,-97.047516
477,-100.52906
478,-102.666245
479,-100.886955
480,-102.53765
481,-102.8422
482,-104.55267
483,-101.53762
484,-99.050606
485,-104.3512
486,-105.60734
487,-99.66769
488,-104.28931
489,-104.88548
490,-100.22142
491,-100.77567
492,-97.920616
493,-94.9503
494,-98.998116
495,-101.47792
496,-103.588844
497,-104.64516
498,-99.084404
499,-97.40342
500,-97.01108
501,-74.01578
502,-102.96227
503,-101.87553
504,-97.75881
505,-98.116554
506,-100.05921
507,-102.07351
508,-100.208115
509,-95.34403
510,-94.95423
511,-94.90401
512,-97.57387
513,-100.91903
514,-101.88766
515,-102.349464
516,-101.58077
517,-103.15715
518,-103.413216
519,-102.95371
520,-102.30868
521,-105.96591
522,-105.40252
523,-101.39748
524,-103.33525
525,-102.94647
526,-101.09519
527,-107.60739
528,-101.699776
529,-107.23484
530,-99.92309
531,-101.50752
532,-100.30876
533,-98.92853
534,-105.17424
535,-105.96498
536,-105.01687
537,-98.419685
538,-109.76338
539,-99.60915
540,-97.54991
541,-97.6512
542,-103.09212
543,-102.16519
544,-99.978775
545,-97.03351
546,-96.110695
547,-96.11093
548,-99.086624
549,-102.79148
550,-97.54586
551,-101.19768
552,-105.33986
553,-102.27113
554,-103.875885
555,-102.958305
556,-102.03062
557,-98.01019
558,-97.76056
559,-79.08783
560,-102.359695
561,-100.553795
562,-93.80506
563,-96.44053
564,-97.1827
565,-98.43356
566,-100.27064
567,-98.67977
568,-101.27183
569,-100.0398
570,-101.17733
571,-99.03367
572,-94.106544
573,-98.439804
574,-131.21484
575,-129.65845
576,-96.732216
577,-101.801254
578,-105.18891
579,-103.5157
580,-103.21016
581,-101.74434
582,-93.88128
583,-98.50923
584,-100.15246
585,-98.654175
586,-95.8642
587,-97.655304
588,-99.0588
589,-101.32984
590,-99.92483
591,-14.972628
592,-101.341866
593,-100.95972
594,-103.56132
595,-104.39528
596,-98.23957
597,-99.323364
598,-100.46817
599,-99.67692
600,-100.60813
601,-100.35905
602,-101.3906
603,-102.5265
604,-101.702896
605,-100.558395
606,-106.59508
607,-103.76524
608,-103.287704
609,-104.5802
610,-103.46833
611,-102.89811
612,-100.62113
613,-102.95916
614,-103.957954
615,-101.87423
616,-106.28979
617,-110.82912
618,-111.576004
619,-105.626076
620,-104.94947
621,-108.89565
622,-107.58577
623,-107.886375
624,-99.67528
625,-104.27134
626,-102.01373
627,-95.788025
628,-97.49765
629,-98.5682
630,-98.060616
631,-100.924225
632,-98.623
633,-108.86592
634,-110.43733
635,-108.79645
636,-100.80778
637,-103.39311
638,-94.17665
639,-70.81576
640,-79.53487
641,-103.1757
642,-108.1606
643,-109.682335
644,-131.52798
645,-101.58808
646,-104.29184
647,-101.1414
648,-105.67823
649,-96.35795
650,-95.07713
651,-88.496315
652,-102.79682
653,-101.6129
654,-109.7303
655,-99.33106
656,-99.26477
657,-96.48638
658,-94.720276
659,-92.412155
660,-91.243935
661,20.128592
662,-117.45708
663,-87.95759
664,-70.56253
665,-92.18538
666,-83.566864
667,34.48536
668,24.287457
669,-106.36157
670,41.83724
671,-97.95503
672,-92.49892
673,-84.20219
674,-93.93092
675,-81.004395
676,-89.45593
677,-15.414731
678,-23.676357
679,-103.07623
680,-26.871918
681,-99.13225
682,-100.52905
683,-92.88354
684,-23.558455
685,-29.847649
686,-32.304985
687,-21.109098
688,26.326153
689,-71.652435
690,-82.71739
691,-81.823456
692,-91.91204
693,12.385646
694,-102.31734
695,-100.85664
696,-91.05859
697,-91.811226
698,-93.886665
699,-92.56562
700,10.998179
701,18.99484
702,-92.926155
703,-97.23012
704,-95.76354
705,-95.4979
706,-99.10291
707,-95.618576
708,-85.663635
709,-75.1705
710,28.759878
711,-15.260897
712,-11.61611
713,45.798378
714,-57.63968
715,-73.95853
716,-71.025955
717,-82.13557
718,-73.602844
719,-69.1978
720,-90.66592
721,-72.40063
722,-86.87115
723,-86.85879
724,24.002853
725,24.672754
726,-73.45021
727,-64.95061
728,-92.831604
729,-83.3907
730,-79.45829
731,4.303133
732,8.857547
733,36.63451
734,-70.44821
735,-91.44707
736,-85.79464
737,27.425758
738,24.279547
739,14.162448
740,6.4812007
741,8.999529
742,19.570292
743,40.072865
744,32.650627
745,7.6420774
746,-8.127067
747,19.927723
748,-78.47836
749,29.761152
750,7.4053893
751,-93.14894
752,42.618603
753,-84.56095
754,-63.170273
755,-86.52261
756,60.334377
757,-62.78806
758,32.248974
759,13.899823
760,13.3825245
761,25.784452
762,38.56308
763,48.50957
764,16.989632
765,15.946251
766,34.72126
767,51.738804
768,35.762638
769,19.95541
770,36.370636
771,-63.66742
772,56.346924
773,53.204548
774,42.81004
775,36.41894
776,-95.112305
777,-129.97641
778,-79.71704
779,-99.29608
780,-134.1019
781,-85.43125
782,-70.34475
783,60.047874
784,63.402966
785,26.179728
786,21.833103
787,-75.96994
788,-96.78698
789,-87.31152
790,-86.32263
791,28.891907
792,-88.55859
793,-106.57115
794,-94.11382
795,-95.44669
796,36.92308
797,28.972965
798,45.25917
799,53.959866
800,57.034557
801,-64.1142
802,36.959614
803,34.431488
804,39.46808
805,-97.87136
806,-32.175037
807,-92.68689
808,44.848095
809,33.012596
810,15.05643
811,27.29836
812,52.079605
813,-57.0386
814,-79.59954
815,41.940044
816,42.60364
817,40.115505
818,43.881893
819,39.16432
820,21.09653
821,33.559315
822,45.615192
823,14.915895
824,15.337911
825,-84.81901
826,22.376268
827,27.386175
828,41.09713
829,25.362556
830,25.872965
831,29.816319
832,55.388443
833,47.679123
834,40.49819
835,-89.4505
836,-97.631256
837,-77.84053
838,-69.72158
