,"Algo generation: 6, gene: (242, 2)"
0,-20.542805
1,-113.75931
2,-115.51457
3,-123.31656
4,-116.13116
5,-114.55017
6,-117.37979
7,-116.2114
8,-116.572586
9,-116.53546
10,-113.142204
11,-115.29857
12,-115.46611
13,-117.23289
14,-113.93372
15,-116.58763
16,-115.46145
17,-116.6769
18,-113.31909
19,-31.519117
20,-30.91001
21,-30.829975
22,-32.466927
23,-102.116646
24,-108.81719
25,-97.91757
26,-33.768845
27,-106.341736
28,-101.383255
29,-102.28346
30,-107.19593
31,-101.39819
32,-97.4818
33,-107.93742
34,-106.50536
35,-100.574455
36,-23.482769
37,-38.559654
38,-108.57913
39,-35.926384
40,-20.40803
41,-98.88834
42,-22.518867
43,-25.521372
44,-31.34741
45,-22.034697
46,-97.93818
47,-17.783693
48,-105.33855
49,-25.059391
50,-27.27544
51,-105.620995
52,-29.955984
53,-25.934181
54,-107.29103
55,-21.508171
56,-20.001009
57,-114.21038
58,-95.710556
59,-20.611115
60,-107.55456
61,-108.76112
62,-118.522766
63,-31.105604
64,-108.8545
65,-33.09149
66,-125.52394
67,-96.37488
68,-24.082085
69,-100.30754
70,-23.775955
71,-111.70076
72,-22.169807
73,-112.98335
74,-111.57077
75,-29.390732
76,-22.937069
77,-17.758696
78,-126.13385
79,-104.372696
80,-110.84341
81,-107.69287
82,-109.83853
83,-100.192184
84,-29.223856
85,-26.918442
86,-103.52054
87,-112.58645
88,-30.79635
89,-115.15038
90,-108.50267
91,-25.833426
92,-109.39574
93,-27.680267
94,-23.23541
95,-98.60106
96,-24.080915
97,-98.42811
98,-32.093216
99,-28.06196
100,-15.4567995
101,-18.139948
102,-24.546959
103,-20.849167
104,-101.40952
105,-102.16067
106,-28.13819
107,-34.2599
108,-111.908005
109,-111.73836
110,-26.760569
111,-100.96347
112,-19.671625
113,-104.482475
114,-19.730791
115,-110.291534
116,-105.40092
117,-109.28228
118,-95.67733
119,-95.737114
120,-105.206726
121,-108.98785
122,-27.026539
123,-26.410524
124,-23.180912
125,-30.678875
126,-111.3232
127,-103.08685
128,-103.635544
129,-110.525894
130,-19.083857
131,-14.308763
132,-103.68044
133,-31.648756
134,-27.301863
135,-23.074068
136,-19.477116
137,-20.904064
138,-111.36727
139,-101.16021
140,-129.8628
141,-111.571045
142,-20.138058
143,-22.278013
144,-105.94953
145,-24.66488
146,-26.321348
147,-23.52107
148,-25.387886
149,-26.484398
150,-108.14964
151,-102.52427
152,-22.711237
153,-18.400827
154,-107.529564
155,-20.225052
156,-102.76086
157,-105.43596
158,-20.091602
159,-101.37551
160,-36.69525
161,-32.056046
162,-108.9253
163,-106.66202
164,-26.979584
165,-99.23122
166,-12.8081045
167,-113.29566
168,-102.86141
169,-104.592255
170,-103.81693
171,-101.22537
172,-103.68853
173,-103.850815
174,-28.906227
175,-104.61348
176,-104.19502
177,-109.00828
178,-100.47742
179,-104.88307
180,-107.57614
181,-99.31223
182,-112.68535
183,-33.67471
184,-100.92026
185,-102.9937
186,-103.05559
187,-105.61609
188,-102.34496
189,-99.10131
190,-98.34835
191,-107.09379
192,-96.01617
193,-22.701214
194,-106.94996
195,-103.94369
196,-102.73178
197,-103.833
198,-98.41642
199,-101.663765
200,-25.547554
201,-31.03805
202,-21.938456
203,-16.580177
204,-27.301239
205,-101.826515
206,-100.36314
207,-102.06935
208,-102.0786
209,-104.103455
210,-108.56377
211,-103.3057
212,-103.983185
213,-101.29563
214,-107.139854
215,-105.28555
216,-104.7673
217,-32.267567
218,-105.341675
219,-107.84781
220,-109.336555
221,-99.378235
222,-8.130184
223,-106.743835
224,-13.4465685
225,-109.66589
226,-122.49287
227,-100.036674
228,-100.77208
229,-104.99773
230,-113.16479
231,-99.08663
232,-99.49353
233,-103.922165
234,-103.710014
235,-102.46572
236,-102.32945
237,-102.471344
238,-100.272125
239,-102.933105
240,-103.86171
241,-98.72521
242,-97.56609
243,-98.14261
244,-99.03107
245,-102.141525
246,-97.41635
247,-92.70199
248,-101.091125
249,-102.06907
250,-101.825
251,-12.093669
252,-15.526192
253,-22.040943
254,-104.14064
255,-100.882576
256,-104.61931
257,-109.93007
258,-20.966516
259,-98.78585
260,-99.27594
261,-102.84155
262,-106.300606
263,-100.18132
264,-103.64119
265,-124.461624
266,-100.14451
267,-99.32818
268,-98.0709
269,-102.58306
270,-100.72925
271,-97.8088
272,-100.34843
273,-102.36296
274,-100.28728
275,-101.596146
276,-27.972342
277,-105.52513
278,-109.59527
279,-106.43903
280,-102.6046
281,-101.65131
282,-25.858408
283,-41.967278
284,-41.718616
285,-99.807
286,-98.679855
287,-100.22649
288,-107.59821
289,-100.62156
290,-119.5305
291,-103.0533
292,-102.04832
293,-99.01426
294,-100.72629
295,-100.94785
296,-108.72862
297,-107.927444
298,-12.756376
299,-18.149317
300,-101.41127
301,-106.827515
302,-102.79614
303,-100.732544
304,-100.575874
305,-99.137955
306,-101.173096
307,-102.43452
308,-100.891235
309,-105.27893
310,-101.35228
311,-101.832726
312,-102.17379
313,-101.79328
314,-102.77067
315,-99.87097
316,-100.65374
317,-98.77093
318,-100.82681
319,-100.88813
320,-98.86547
321,-100.18728
322,-102.76096
323,-102.14311
324,-111.21452
325,-110.53611
326,-101.201546
327,-102.21203
328,-103.140915
329,-99.02195
330,-98.120674
331,-101.47317
332,-101.26703
333,-100.64804
334,-100.38925
335,-100.26493
336,-97.92207
337,-103.81823
338,-103.144966
339,-101.634346
340,-99.53186
341,-106.8569
342,-100.16757
343,-105.43074
344,-100.23499
345,-99.86435
346,-100.67871
347,-100.82999
348,-102.59963
349,-103.52398
350,-101.01186
351,-101.41307
352,-103.681564
353,-106.595245
354,-103.23225
355,-106.48211
356,-100.12619
357,-103.4089
358,-99.986206
359,-100.31836
360,-99.27747
361,-101.3892
362,-100.8792
363,-100.34856
364,-98.6935
365,-101.678375
366,-101.880455
367,-106.981964
368,-101.27561
369,-120.390945
370,-100.16974
371,-101.26205
372,-102.19792
373,-103.1061
374,-108.563354
375,-100.75824
376,-101.17247
377,-101.99672
378,-104.407845
379,-111.44136
380,-106.505585
381,-102.2594
382,-103.59235
383,-104.066925
384,-103.92855
385,-104.4002
386,-103.66208
