,"Algo generation: 12, gene: (410, 1)"
0,-126.304276
1,-26.084002
2,-107.2547
3,-116.07243
4,-26.540155
5,-29.586998
6,-25.14488
7,-119.721954
8,-105.5883
9,-31.010653
10,-105.06345
11,-112.44365
12,-107.45582
13,-108.56563
14,-106.20796
15,-18.26015
16,-105.01844
17,-26.669865
18,-13.79996
19,-115.79641
20,-107.332375
21,-105.639946
22,-130.8995
23,-19.501823
24,-113.67434
25,-110.37894
26,-106.717834
27,-116.56387
28,-27.93281
29,-116.98872
30,-106.54535
31,-113.43816
32,-23.89613
33,-27.030931
34,-108.147255
35,-113.47454
36,-18.719309
37,-101.820076
38,-102.424
39,-114.10443
40,-106.28231
41,-110.92241
42,-103.37461
43,-22.489958
44,-23.581459
45,-117.53793
46,-25.166317
47,-101.95668
48,-101.430595
49,-104.59356
50,-27.263216
51,-23.15579
52,-107.599884
53,-20.708105
54,-36.708565
55,-19.747921
56,-30.965408
57,-107.839714
58,-27.92342
59,-26.709204
60,-20.66894
61,-100.176895
62,-118.17414
63,-31.439949
64,-106.769394
65,-24.01506
66,-106.76065
67,-101.510956
68,-27.577417
69,-24.916643
70,-27.55411
71,-102.86438
72,-112.522804
73,-26.912416
74,-106.51885
75,-31.979158
76,-24.690443
77,-23.814882
78,-108.97002
79,-106.030975
80,-105.498886
81,-25.857557
82,-117.805214
83,-126.57548
84,-29.22435
85,-30.817844
86,-103.761734
87,-114.407135
88,-124.03041
89,-27.549139
90,-32.27616
91,-20.798227
92,-132.14714
93,-30.821527
94,-25.245552
95,-110.64916
96,-22.107939
97,-101.498375
98,-102.9475
99,-30.032955
100,-20.091549
101,-27.724255
102,-105.680046
103,-108.908394
104,-101.00635
105,-104.06739
106,-103.74276
107,-27.61291
108,-109.09665
109,-33.81515
110,-114.67673
111,-20.25736
112,-16.464518
113,-106.41331
114,-14.994182
115,-106.536865
116,-27.661331
117,-34.598717
118,-28.808577
119,-20.831707
120,-27.227114
121,-102.38034
122,-109.84543
123,-19.454714
124,-113.29036
125,-106.990685
126,-102.28177
127,-16.322063
128,-23.85646
129,-104.617355
130,-104.4732
131,-105.42427
