,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24
0,-33.02351,-17.349567,-38.214294,-116.51211,-117.47332,-26.452625,-114.1241,-102.32573,-109.53621,-127.329544,-105.673676,-34.22038,-37.013462,-35.92858,-23.311226,-117.839676,-104.71323,-25.347422,-120.07474,-111.118706,-122.09996,-108.43938,-115.84661,-34.16589,-30.745857
1,-33.01265,-34.29723,-38.885357,-116.29517,-124.799164,-39.345882,-111.72677,-104.80016,-107.7877,-102.16217,-103.78362,-40.587326,-113.821945,-37.501522,-27.468481,-117.93871,-106.91216,-21.675959,-103.61462,-117.00548,-103.02783,-108.79088,-119.40669,-29.253986,-116.261475
2,-33.989838,-32.12038,-39.953552,-36.902767,-128.98589,-34.324856,-106.467,-124.41955,-109.01256,-107.84861,-102.12676,-112.58086,-108.846344,-34.851147,-31.625263,-116.655624,-121.494064,-25.71209,-100.30195,-122.67444,-104.882164,-110.39821,-127.563324,-38.09069,-120.91038
3,-35.547802,-26.268814,-43.830986,-112.87393,-118.88461,-25.406452,-107.306335,-24.773607,-105.610115,-104.30034,-103.460884,-112.805046,-115.40704,-36.00354,-25.48499,-121.46863,-33.061993,-112.206314,-103.55857,-119.96775,-103.14168,-118.533585,-126.942375,-27.678827,-33.206913
4,-38.49362,-21.012627,-105.498764,-114.7068,-120.12054,-28.64464,-111.77084,-113.17679,-104.456184,-103.41273,-103.28486,-117.841644,-109.95917,-36.821236,-25.484493,-117.92731,-110.2069,-113.11313,-98.90418,-111.814705,-103.40502,-110.52646,-126.64141,-26.475138,-114.69248
5,-35.069523,-118.89488,-117.040344,-117.995804,-116.232376,-32.409046,-119.06743,-24.72905,-105.697235,-105.58354,-103.284485,-122.36921,-108.7951,-111.82929,-26.58232,-123.575165,-26.59119,-120.34887,-120.52497,-114.35543,-38.75511,-119.50259,-122.11121,-29.258776,-114.8098
6,-30.052835,-123.02421,-119.91694,-118.86908,-115.744705,-29.104853,-114.69393,-15.708386,-126.766205,-119.81201,-106.20111,-115.17751,-116.792816,-117.44507,-115.69758,-116.30068,-28.83649,-124.73836,-102.33913,-114.29233,-34.27784,-113.12956,-118.95948,-116.831,-119.0886
7,-39.93221,-121.28279,-110.28361,-118.34567,-113.85039,-30.952114,-124.5843,-20.964014,-27.557917,-29.981453,-103.42008,-116.21614,-115.3522,-117.30443,-112.409645,-117.79749,-28.097673,-115.20441,-101.155464,-108.32229,-117.48115,-108.10767,-117.60867,-114.621994,-116.238846
8,-36.513973,-117.90938,-115.03718,-121.11549,-120.17027,-29.783558,-124.586105,-112.88052,-31.283134,-27.263567,-102.789566,-120.88346,-113.6671,-118.35077,-111.40284,-118.77447,-30.495317,-116.1413,-100.99424,-112.22347,-105.9529,-121.77869,-117.97041,-112.16937,-120.53496
9,-37.7442,-124.881004,-109.46213,-118.24807,-28.387527,-28.741774,-117.06936,-114.0385,-39.602894,-33.76923,-126.960045,-112.67946,-125.29877,-122.86095,-113.01957,-119.75723,-30.94724,-122.10072,-35.930058,-115.72618,-117.949265,-108.96086,-125.49221,-122.15742,-118.99074
10,-36.348667,-114.65209,-115.743484,-112.865746,-32.933228,-31.386744,-115.20008,-109.33644,-26.968021,-119.48106,-102.30321,-118.29536,-115.969604,-117.04444,-114.50659,-121.32416,-127.69553,-115.057144,-34.31654,-108.55752,-115.26195,-111.98078,-122.057014,-115.074196,-119.13245
11,-40.2238,-118.36779,-114.32595,-123.23064,-29.59502,-25.875263,-115.80831,-119.18753,-118.793594,-126.83748,-29.432026,-118.83443,-119.245056,-115.170845,-116.10046,-27.1601,-26.990318,-118.05056,-120.74637,-112.84117,-118.33877,-32.949257,-119.07951,-113.204636,-31.07656
12,-36.193462,-119.09745,-121.41901,-116.25925,-104.56541,-113.21053,-133.38776,-118.09032,-106.464935,-122.86376,-31.718647,-114.57243,-114.37669,-119.926636,-122.8492,-38.579517,-112.95279,-115.81266,-116.40819,-107.66977,-121.79287,-127.75255,-122.39235,-117.74987,-107.01256
13,-37.88752,-119.193214,-117.60477,-24.035511,-102.14597,-29.693506,-115.9042,-123.50458,-109.28704,-116.9297,-27.743998,-113.76885,-115.22982,-33.707897,-116.86969,-33.195923,-115.26891,-119.97917,-113.979645,-107.394554,-116.06046,-110.97091,-108.462524,-122.289536,-107.33059
14,-36.74,-113.528725,-111.18984,-26.895054,-105.85899,-24.565004,-118.07783,-120.70944,-108.22158,-117.34834,-32.833515,-117.81624,-123.83447,-31.288538,-121.78608,-28.768318,-31.721457,-114.02501,-119.93135,-111.8689,-117.8633,-112.87021,-115.6093,-120.782974,-31.690346
15,-37.497887,-118.68293,-106.01783,-21.285774,-104.12857,-117.280106,-115.0155,-112.901,-108.271835,-115.42429,-126.45623,-34.27995,-114.42761,-108.88076,-117.08049,-23.014565,-26.31269,-123.616035,-123.280464,-114.09809,-118.75238,-114.834625,-112.552925,-123.27588,-30.01023
16,-39.818726,-129.51082,-98.288185,-114.20624,-104.14591,-117.91294,-116.23712,-34.720886,-123.486465,-118.18542,-113.613686,-36.11551,-114.22095,-108.14788,-113.08198,-106.41749,-33.6262,-118.17919,-121.73015,-108.848915,-118.608795,-116.00653,-118.70394,-122.75269,-30.469995
17,-33.639004,-122.09851,-106.94672,-107.61442,-118.93045,-110.29907,-115.88063,-116.056885,-106.971664,-115.45185,-119.30839,-30.419436,-109.33249,-109.214874,-115.353165,-102.12303,-32.430992,-117.68466,-114.97634,-108.48372,-119.170395,-106.91885,-113.98583,-123.83058,-29.01164
18,-33.293964,-118.44855,-104.43822,-100.31793,-100.92046,-109.61846,-117.248505,-111.11587,-118.376366,-115.13127,-119.358955,-31.41415,-100.1859,-115.10883,-127.81021,-101.96755,-38.59754,-116.86818,-117.35903,-24.442324,-122.98062,-107.550835,-33.365475,-113.003815,-101.29706
19,-30.043213,-119.44848,-109.133095,-104.10672,-106.885925,-115.30984,-114.48593,-35.814938,-100.46859,-117.73937,-118.54313,-28.73513,-18.77908,-109.17926,-115.96605,-100.95703,-34.969685,-115.83537,-116.01415,-110.96969,-122.72783,-17.141432,-39.91289,-23.68016,-118.25455
20,-30.309965,-124.66145,-100.01277,-16.169128,-103.025734,-110.09213,-115.323044,-114.4944,-14.236772,-119.22355,-123.403305,-121.71524,-106.36862,-110.554985,-115.54382,-105.90223,-33.55251,-122.76183,-113.82121,-29.722666,-118.23371,-17.862782,-106.01508,-112.62855,-24.198572
21,-36.32942,-116.00896,-107.36039,-118.54879,-103.14352,-114.2808,-117.503975,-110.150276,-97.82607,-116.01909,-125.06968,-113.75212,-17.350086,-25.652548,-123.099304,-122.100555,-29.668524,-116.32301,-134.984,-23.820911,-114.03812,-108.96962,-105.913666,-107.48392,-29.880589
22,-33.911488,-119.30797,-117.82157,-106.21821,-23.68308,-34.513607,-113.62296,-108.335045,-97.71135,-118.71788,-114.916504,-110.22249,-17.273561,-113.818054,-106.44219,-118.99335,-22.153654,-119.08227,-122.87513,-36.140446,-120.45822,-110.65956,-103.13841,-33.365726,-124.317795
23,-31.309307,-114.055305,-17.382391,-20.282444,-19.407917,-106.42063,-112.11725,-110.92476,-34.480583,-105.680824,-115.1931,-21.001738,-114.65481,-107.89447,-104.61316,-14.639267,-36.5878,-124.3068,-119.62535,-110.007034,-113.99024,-109.64572,-106.30415,-108.44262,-104.52245
24,-103.47422,-117.15854,-20.137644,-109.127,-15.031052,-11.997199,-115.58048,-23.500553,-102.47139,-114.35699,-120.97417,-119.74245,-113.375946,-14.41597,-112.73768,-106.684746,-41.174347,-115.59743,-120.618744,-33.20842,-120.43905,-120.60029,-106.65372,-29.24342,-109.09928
25,-29.53535,-118.05033,-21.687624,-113.75908,-25.444042,-117.03832,-34.884747,-106.634094,-105.51369,-114.79986,-123.37213,-107.65418,-21.704481,-122.18855,-97.597244,-105.37463,-42.784214,-108.97989,-113.348495,-110.27672,-106.70214,-24.367157,-25.018114,-28.264547,-103.76948
26,-29.8645,-127.825134,-20.38397,-20.953901,-114.58589,-112.01135,-106.31372,-23.617634,-17.615547,-115.271935,-27.180862,-124.05675,-112.69352,-129.6763,-31.455563,-20.268581,-115.01416,-116.412674,-32.704353,-104.242676,-110.85658,-107.94365,-22.001896,-103.420296,-39.927666
27,-28.794977,-118.90703,-129.40872,-16.921799,-18.35036,-18.710695,-103.52622,-107.28353,-109.30245,-108.378395,-106.97556,-20.596739,-113.19167,-30.469112,-109.68759,-102.24131,-114.427826,-124.59078,-103.710266,-32.83081,-104.01813,-15.917759,-19.787838,-101.2453,-108.04605
28,-35.551147,-124.020676,-115.01341,-19.292374,-14.54207,-21.021885,-98.005844,-118.370865,-22.70253,-116.34532,-32.231293,-18.552803,-108.00869,-107.363464,-27.790922,-123.590034,-112.79048,-20.297523,-106.31159,-26.82595,-108.90069,-105.098946,-14.869919,-27.199282,-109.65402
29,-31.667221,-117.32202,-104.72996,-107.86448,-21.660273,-120.47508,-101.987686,-119.30457,-104.52268,-111.96616,-106.833,-118.64358,-20.510464,-26.82651,-103.93245,-125.83519,-114.876366,-109.962006,-105.26743,-18.06279,-109.482635,-25.664602,-17.796526,-103.077774,-105.90053
30,-27.215517,-116.634735,-114.00041,-113.6564,-30.873129,-30.2293,-100.46255,-19.727411,-94.00591,-129.36583,-21.299322,-27.401808,-118.71643,-20.974485,-126.39726,-104.01909,-17.360779,-20.626455,-20.873796,-25.672024,-20.549044,-16.932514,-17.77818,-16.630474,-111.892136
31,-120.56002,-121.64665,-19.090292,-101.68345,-17.58428,-26.579758,-23.625826,-123.58472,-27.228481,-20.469618,-112.55749,-20.571907,-20.6922,-24.0807,-107.61236,-99.415146,-101.21509,-23.822489,-103.64104,-105.49255,-24.996944,-103.35289,-21.875875,-126.75603,-113.047554
32,-116.11408,-117.43144,-104.65553,-110.02192,-13.978132,-116.10035,-24.277412,-26.846518,-113.653305,-108.37514,-110.2279,-22.234539,-116.93481,-20.447056,-24.854122,-116.570435,-102.06633,-119.85737,-18.646431,-109.381,-116.13795,-30.677528,-12.39849,-102.86981,-113.381645
33,-120.0204,-113.96658,-103.60019,-24.797926,-24.276846,-24.932194,-103.254654,-32.87097,-31.69426,-114.98231,-103.61608,-23.624456,-32.464554,-25.744877,-19.63054,-26.82681,-106.13904,-101.15624,-120.41866,-29.380991,-112.78696,-20.825586,-21.905499,-22.148695,-114.22321
