,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24
0,-36.92121595,2.551182703,-100.4043784,-60.96904533,193.1316741,294.655601,-72.10216943,72.17134968,-4.076902311,-37.91739839,-34.35233562,-116.0603396,-77.01761125,-80.8628713,225.1213473,-41.00772974,-23.7084684,-84.11522679,-60.69973968,-92.75877614,-1.709596237,-23.12410323,-134.4648517,-65.59902759,-57.77136999
1,-62.87951627,274.6167796,-100.7367558,-125.4657805,116.5847957,295.1731932,-72.61301987,-105.354393,273.9482079,-58.5036078,-24.11447773,-111.3985439,25.45553949,-64.53291981,207.0047224,153.3318032,-51.42676321,-92.72127838,-87.91325471,-95.28235248,-5.462797232,293.3487268,-107.5456516,-20.79684982,-68.44655827
2,-50.83640448,13.08509446,-99.89246428,-127.1108445,152.054609,292.4902304,-87.20877255,-41.15638707,199.4423029,-34.08476448,-28.89426004,-115.5838366,-62.46025349,-52.36051825,224.3906313,-46.98377749,-22.83845499,-102.1588835,-85.07684041,-89.49271131,-27.83628187,296.121159,-109.6018014,-46.73137032,-78.18624163
3,-44.83405281,87.00256252,-101.4564957,-76.75237074,137.4380436,297.7497723,-21.61652404,-101.2796678,58.04892212,-38.1899012,-26.32975357,-88.44441134,-57.12391987,-116.5137624,214.2738126,-74.20554187,34.07867674,-69.74979566,-96.15536003,-114.2678693,14.19944768,293.2531734,-132.7735055,-14.17776358,155.0312645
4,-21.54491871,141.9981094,-99.76982372,-126.7965598,213.0913511,294.9516468,-47.78187289,-102.7351981,109.4827609,-60.47221073,-111.6089876,-69.56016099,-4.422783375,-69.21030559,43.17092503,-94.06783288,-50.78180108,-83.85596314,-52.95319569,-17.64195281,23.1498865,33.23292614,-72.28204392,-44.35616299,-31.99253862
5,-18.62891968,69.81289815,-98.76078242,-128.851142,188.7790775,298.1635571,-66.06807275,-87.49732001,90.15291642,-38.38732675,-18.8783703,-93.96428305,-112.1320287,-93.29371637,207.017552,-30.15070338,119.1509232,-50.87072252,-44.00724834,-97.45014361,-130.4674628,292.1080825,-64.59766864,-55.97877081,156.7730691
6,-61.79695713,-35.77624994,-101.300028,-75.07898397,181.6602947,86.47122293,-60.20027513,-13.12311963,73.5096396,-56.23773949,-16.89995196,-104.5132522,-98.31629572,-103.8972115,210.8804258,-33.0546255,-57.0389314,-84.59564632,-73.82646697,-97.70411098,3.101320526,286.5706607,-133.6794869,-43.08466813,-60.7560531
7,-26.88333473,273.7589636,-101.003711,-85.50127606,-70.71789933,294.442426,-66.57298621,-105.7100409,195.28338,-53.17759394,-50.49871435,-113.1177524,36.37912874,-44.13467595,220.8129698,-108.1902548,-52.26197233,-35.16666176,-84.62552397,-95.90129929,36.35259841,296.7169088,-136.8649453,-39.55376133,-66.64444586
8,13.39587607,102.160791,-99.67283755,-124.9988928,170.6901593,297.5437612,-54.25947444,73.75212277,102.3002641,-54.09457902,-76.98215926,-115.8040236,-50.39673322,-35.47246751,232.070898,-98.63112926,0.178304566,-120.5199339,-110.345466,-97.85535901,-64.79558561,295.9601533,-108.2971098,-49.53090558,160.6409617
9,-35.43162197,73.40971229,-102.648296,-56.40678079,112.8108863,296.8182815,-76.35306396,-103.4273148,229.8096249,-60.67471126,-112.8862707,-124.7829536,-33.27071223,-61.65705282,197.1642123,-45.42813023,-62.03786105,-64.02645238,-61.12644907,-5.657044551,-4.194094638,291.8539145,-135.8676068,-27.26350018,-34.33060783
