,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24
0,-112.014145,-124.02088,-119.89644,-119.08449,-111.44358,-17.234755,-110.867805,-118.86752,-18.180836,-102.22315,-118.62294,-17.558065,-99.13294,-114.77993,-19.3873,-16.565683,-20.644083,-105.49804,-108.54503,-110.99097,-113.19559,-119.71714,-105.64142,-111.71171,-109.96842
1,-114.5999,-101.41957,-112.04435,-117.46675,-114.84538,-114.74227,-116.275986,-23.022373,-109.0279,-115.7538,-111.473076,-112.98011,-114.20926,-116.582924,-21.63559,-111.77187,-111.55773,-116.03322,-114.24767,-110.49095,-116.69698,-109.768105,-105.48968,-107.16961,-115.799736
2,-114.16032,-110.4389,-119.66808,-121.73417,-112.90903,-115.50255,-114.0216,-113.90625,-111.81799,-119.016624,-113.75421,-116.295654,-114.65791,-113.93097,-111.653496,-112.96077,-112.2738,-120.773605,-117.1648,-110.83254,-115.208145,-124.35766,-120.02266,-113.87608,-112.11858
3,-120.67963,-115.81139,-118.61354,-113.851204,-117.53187,-114.8134,-116.81778,-114.96386,-119.908714,-115.94897,-115.41703,-118.66882,-119.36524,-107.52117,-114.01727,-113.86312,-114.47671,-117.59418,-109.92,-113.75606,-106.897194,-120.71045,-124.26718,-113.27165,-18.97409
4,-113.072365,-122.87228,-106.68418,-110.91286,-110.31945,-114.99161,-115.41354,-116.4065,-113.71389,-114.78534,-116.899315,-112.36817,-108.58207,-108.05179,-123.11169,-121.61919,-115.85776,-117.54451,-107.63702,-16.431234,-106.100975,-114.022995,-108.8017,-114.38471,-111.175064
5,-105.31649,-116.28953,-100.17796,-106.676506,-110.89202,-119.123856,-108.23753,-115.998436,-98.45819,-102.93616,-113.24645,-110.4805,-104.957825,-113.508255,-101.77313,-108.960175,-116.91187,-117.72079,-114.43694,-105.19329,-105.117004,-111.12722,-116.93156,-113.04407,-22.274622
6,-22.338436,-20.200531,-15.784593,-20.274086,-109.68248,-112.25923,-111.049934,-110.57447,-110.69098,-98.41834,-117.627365,-12.409724,-111.355225,-109.58781,-109.92757,-20.943218,-119.53879,-111.33962,-106.81087,-24.116978,-112.652374,-112.2269,-21.954296,-121.128235,-15.173548
7,-104.276924,-97.39763,-102.05835,-20.192163,-115.582794,-106.15263,-111.0574,-118.71974,-108.51785,-24.55716,-110.86536,-112.52556,-109.899414,-14.026316,-113.17149,-25.299303,-103.86775,-116.92442,-18.151522,-104.42356,-28.214146,-111.55352,-108.44267,-13.813368,-20.510963
8,-107.12977,-23.28631,-101.33781,-112.176025,-113.20921,-15.809449,-111.1636,-16.706743,-107.378815,-12.358239,-114.68263,-112.49015,-111.60991,-123.94887,-111.54064,-21.96483,-107.14079,-112.83604,-115.441025,-20.910362,-110.584915,-107.85326,-25.326609,-101.72091,-118.33099
9,-98.695465,-20.055502,-97.18215,-101.39303,-113.48106,-99.28533,-109.36392,-14.87954,-105.89041,-100.23628,-104.54425,-14.929012,-105.81268,-17.996456,-18.737707,-106.858505,-117.31285,-112.116196,-15.5940695,-19.155443,-28.708797,-17.883791,-102.39449,-8.524133,-7.3154697
