,"Algo generation: 1, gene: (247, 1)"
0,-19.800686
1,-108.29564
2,-113.99863
3,-116.50804
4,-121.034096
5,-129.99731
6,-111.29687
7,-111.07081
8,-106.87667
9,-113.937355
10,-115.47049
11,-106.248985
12,-105.94586
13,-116.869286
14,-107.87468
15,-29.826866
16,-112.40872
17,-113.0258
18,-23.017145
19,-110.823456
20,-112.28173
21,-120.45239
22,-111.703804
23,-116.18826
24,-101.67325
25,-28.95347
26,-21.060778
27,-102.01553
28,-102.52464
29,-100.9843
30,-11.255105
31,-8.515767
32,-101.67184
33,-23.700495
34,-30.669441
35,-118.55846
36,-114.65104
37,-122.01723
38,-102.76275
39,-102.02324
40,-19.120766
41,-11.535066
42,-110.64479
43,-105.91042
44,-13.648173
45,-19.454798
46,-25.578276
47,-96.713936
48,-16.630278
49,-100.08249
50,-103.03514
51,-101.121735
52,-121.04918
53,-100.280075
54,-127.394226
55,-129.83568
56,-26.078579
57,-22.306528
58,-99.176346
59,-121.92766
60,-95.52697
61,-98.57566
62,-99.95283
63,-97.85322
64,-116.70798
65,-112.43397
66,-123.52014
67,-113.38736
68,-97.77642
69,-116.57527
70,-97.47479
71,-94.57296
72,-97.13263
73,-8.024927
74,-95.92522
75,-103.11457
76,-113.284676
77,-96.805435
78,-95.665825
79,-13.665092
80,-96.87792
81,-95.688835
82,-89.9057
83,-114.796005
84,-96.43608
85,-117.22916
86,-94.88806
87,-119.97486
88,-96.314095
89,-97.84114
90,-97.45022
91,-95.66681
92,-101.00413
93,-97.974754
94,-98.53736
95,-96.45739
96,-94.23355
97,-120.15598
98,-101.8883
99,-97.06817
100,-12.981545
101,-96.709
102,-96.16805
103,-100.91066
104,-96.82472
105,-15.075871
106,-114.52797
107,-113.5657
108,-100.96304
109,-16.353529
110,-14.488383
111,-100.44583
112,-113.688385
113,-96.095665
114,-4.6248755
115,-2.773014
116,-99.0334
117,-96.252014
118,-105.80465
119,-17.406128
120,-100.7427
121,-109.57344
122,-111.31358
123,-100.357994
124,-24.001398
125,-94.46712
126,-99.48331
127,-99.513306
128,-98.310776
129,-93.82149
130,-95.45893
131,-96.59011
132,-99.2235
133,-98.773796
134,-97.32865
135,-109.7339
136,-117.7251
137,-8.51745
138,-10.864735
139,-86.13703
140,-92.56095
141,-16.894402
142,-100.1621
143,-9.426497
144,-98.073456
145,-97.795876
146,-15.990537
147,-23.091618
148,-20.865303
149,-13.404702
150,-102.448654
151,-102.92963
152,-100.63293
153,-21.983805
154,-103.33643
155,-102.74992
156,-101.726074
157,-100.30458
158,-20.673634
159,-97.9246
160,-98.830475
161,-13.098693
162,-96.24164
163,-101.89403
164,-105.39422
165,-93.40805
166,-110.3999
167,-17.72375
168,-15.430095
169,-17.467575
170,-13.51031
171,-79.79143
172,-73.53906
173,-94.467384
174,-18.51748
175,-22.652647
176,-14.274219
177,-20.402082
178,-92.85412
179,-105.045975
180,-122.770645
181,-119.557724
182,-10.919237
183,-25.634415
184,-104.028275
185,-111.48677
186,-100.41397
187,-93.120316
188,-98.793655
189,-11.251932
190,-14.538248
191,-99.62163
192,-92.683784
193,-100.26853
194,-96.14434
195,-99.646095
196,-105.35702
197,-102.30652
198,-96.9594
199,-10.058768
200,-6.2293487
201,-104.025986
202,-89.62297
203,-98.5087
204,-17.667168
205,-94.10539
206,-23.178272
207,-38.176785
208,-26.683943
209,-110.78377
210,-103.1897
211,-95.66991
212,-100.585396
213,-100.433914
214,-104.7573
215,-96.0984
216,-96.211266
217,-96.65642
218,-97.63701
219,-96.24778
220,-96.78523
221,-93.2953
222,-96.64472
223,-95.25017
224,-95.65634
225,-96.972786
226,-16.555246
227,-102.4619
228,-98.271286
229,-92.73416
230,-95.26932
231,-96.69828
232,-97.41202
233,-16.423445
234,-95.7233
235,-96.23022
236,-99.01839
237,-100.968735
238,-107.47466
239,-92.22709
240,-96.208694
241,-98.1196
242,-99.35383
243,-95.930984
244,-99.45805
245,-98.646065
246,-99.033455
247,-96.31027
248,-92.666405
249,-97.63323
250,-104.071465
251,-114.95478
252,-93.94603
253,-93.45297
254,-100.48171
255,-101.780655
256,-96.72825
257,-103.7059
258,-103.30491
259,-99.10672
260,-95.45246
261,-96.073265
262,-98.66687
263,-97.04634
