,"Algo generation: 1, gene: (500, 2)"
0,-25.17335
1,-117.904816
2,-126.71149
3,-116.236374
4,-117.27763
5,-122.17345
6,-122.59054
7,-113.70323
8,-137.10649
9,-114.156494
10,-123.28248
11,-121.783424
12,-116.944466
13,-24.521688
14,-110.5233
15,-102.152725
16,-20.491114
17,-112.99201
18,-99.585945
19,-31.199535
20,-17.467485
21,-111.3292
22,-28.73506
23,-99.5193
24,-102.74035
25,-104.368744
26,-100.07043
27,-109.37622
28,-19.428013
29,-27.320305
30,-99.52045
31,-23.70416
32,-22.194315
33,-105.624306
34,-106.69033
35,-108.72812
36,-109.60765
37,-104.52545
38,-100.12196
39,-20.446234
40,-106.32168
41,-3.2425478
42,-102.44359
43,-21.632572
44,-99.44259
45,-17.73401
46,-14.685952
47,-100.04123
48,-97.69217
49,-98.36715
50,-18.57545
51,-102.15166
52,-12.412062
53,-99.64229
54,-106.21436
55,-107.58548
56,-15.640707
57,-20.794214
58,-106.65711
59,-17.46141
60,-99.304726
61,-23.350676
62,-4.4471984
63,-11.754642
64,-99.33626
65,-109.458534
66,-102.95965
67,-100.84167
68,-99.136635
69,-18.36783
70,-98.352005
71,-101.56193
72,-101.485504
73,-100.00109
74,-100.71295
75,-16.214642
76,-107.03512
77,-105.45741
78,-101.591034
79,-106.06001
80,-21.70837
81,-16.748102
82,-24.93234
83,-31.527697
84,-104.43843
85,-105.87733
86,-101.42234
87,-21.886435
88,-30.657434
89,-99.28284
90,-127.146576
91,-10.636496
92,-23.28623
93,-102.57028
94,-96.64059
95,-99.30153
96,-101.610374
97,-18.44232
98,-93.54279
99,-118.936775
100,-90.55543
101,-124.19398
102,-101.508064
103,-14.829762
104,-101.74925
105,-98.11391
106,-96.397194
107,-129.9788
108,-101.00134
109,-101.91332
110,-97.25695
111,-98.785164
112,-97.83586
113,-96.93586
114,-117.53873
115,-21.307564
116,-27.181782
117,-12.621057
118,-101.42799
119,-99.14097
120,-102.693825
121,-101.85694
122,-6.8686094
123,-17.291523
124,-12.662625
125,-98.154
126,-100.4899
127,-97.07106
128,-99.60467
129,-97.33492
130,-93.501595
131,-110.83976
132,-13.862984
133,-106.41886
134,-98.18554
135,-116.10593
136,-98.62376
137,-17.24708
138,-102.71838
139,-100.577255
140,-124.760895
141,-106.049355
142,-104.6679
143,-101.19045
144,-21.596003
145,-13.6214905
146,-105.48043
147,-11.745365
148,-15.633729
149,-102.41755
150,-106.71913
151,-96.061035
152,-13.620061
153,-124.010216
154,-23.327011
155,-103.822716
156,-94.5077
157,-93.11468
158,7.3515563
159,-99.81606
160,-101.77054
161,-16.400816
162,-98.13119
163,-100.355545
164,-97.57541
165,-21.613638
166,-100.57453
167,-97.811066
168,-18.681383
169,-114.99361
170,-122.82761
171,-128.05267
172,-25.125986
173,-102.63247
174,-120.22103
175,-117.30128
176,-25.48896
177,-36.431007
178,-9.132922
179,-21.441568
180,-25.847523
181,-11.069084
182,-18.55183
183,-27.108503
184,-26.701817
185,-22.352041
186,-16.935797
