,"Algo generation: 1, gene: (421, 2)"
0,-109.74688
1,-117.67925
2,-110.45414
3,-119.8539
4,-124.69817
5,-124.04497
6,-118.743225
7,-116.36659
8,-110.33971
9,-17.909674
10,-106.88051
11,-17.6697
12,-106.11695
13,-36.62661
14,-23.675371
15,-101.0999
16,-117.86215
17,-107.53626
18,-116.552795
19,-108.69666
20,-108.189255
21,-23.32179
22,-16.726673
23,-104.158775
24,-34.198265
25,-105.74352
26,-21.11115
27,-100.67274
28,-100.22327
29,-115.479614
30,-112.01896
31,-26.525936
32,-94.98999
33,-17.579472
34,-18.610481
35,-103.1525
36,-103.59627
37,-104.63245
38,-107.92639
39,-114.06374
40,-99.06072
41,-103.0204
42,-29.019197
43,-102.83461
44,-101.10109
45,-114.0801
46,-116.00037
47,-117.15525
48,-12.111447
49,-21.784689
50,-31.13319
51,-29.170137
52,-100.53092
53,-18.289534
54,-103.80801
55,-20.361538
56,-118.02506
57,-108.816574
58,-108.824135
59,-107.66126
60,-7.4641495
61,-101.9259
62,-97.88785
63,-18.151613
64,-99.64906
65,-112.89676
66,-98.782745
67,-102.44972
68,-100.07103
69,-20.11875
70,-21.079859
71,-31.214712
72,-13.904677
73,-5.6541862
74,-9.455249
75,-100.33983
76,-118.85931
77,-108.02824
78,-103.30247
79,-12.706359
80,-95.78113
81,-115.267334
82,-118.01306
83,-24.146124
84,-117.9596
85,-125.114876
86,-24.338034
87,-22.699072
88,-104.69343
89,-115.95419
90,-118.941154
91,-103.69855
92,-101.67391
93,-97.68537
94,-14.539996
95,-19.048813
96,-10.413618
97,-97.89937
98,-15.865083
99,-92.160774
100,-99.26678
101,-13.062379
102,-21.315409
103,-107.59759
104,-11.166532
105,-98.38328
106,-96.179146
107,-21.858507
108,-12.709924
109,-93.945786
110,-94.38182
111,-95.625626
112,-93.71009
113,-100.70613
114,-96.239426
115,-113.21952
116,-100.91319
117,-105.26318
118,-99.32847
119,-93.464226
120,-99.81261
121,-118.723816
122,-3.3800166
123,-6.0157776
124,-15.242894
125,-107.025925
126,-31.30839
127,-110.402504
128,-130.41405
129,-101.43809
130,-97.59203
131,-98.30032
132,-16.351727
133,-88.86841
134,-12.968763
135,-13.4330435
136,-16.159994
137,-10.514976
138,-106.0404
139,-111.84689
140,-102.18158
141,-16.656904
142,-17.37333
143,-11.53035
144,-98.2427
145,-97.03257
146,-96.151054
147,-98.34394
148,-91.99663
149,-115.24888
150,-92.68215
151,-91.10897
152,-11.4085455
153,-26.951244
154,-6.754755
155,-15.735962
156,-100.02134
157,-95.13664
158,-13.15409
159,-94.47622
160,-122.38565
161,-102.27683
162,-108.77991
163,-96.50914
164,-96.0096
165,-116.633575
166,-112.33201
167,-13.55337
168,-15.569558
169,-102.04246
170,-98.12999
171,-102.61703
172,-99.41613
173,-16.15415
174,-100.93474
175,-100.27407
176,-22.498543
177,-17.075434
178,-34.975967
179,-34.02396
180,-25.515905
181,-98.90362
182,-28.2844
183,-102.89539
184,-109.568436
185,-14.959327
186,-28.107594
187,-26.878294
188,-100.55286
189,-88.77819
190,-121.449196
191,-114.75388
192,-99.048904
193,-97.10953
194,-19.882778
195,-19.724745
196,-100.370155
197,-8.859228
198,-21.202105
199,-106.52597
200,-106.87479
201,-96.92004
202,-112.34537
203,-109.03369
204,-5.7915096
205,-101.0466
206,-94.16828
207,-23.645012
208,-16.094349
209,-106.730255
210,-117.202995
211,-117.40095
212,-30.068727
213,-109.2333
214,-107.572235
215,-110.168884
216,-10.481402
217,-102.80837
218,-97.16836
219,-95.56661
220,-120.982124
221,-100.1396
222,-100.07934
223,-99.18554
224,-102.795555
225,-99.86645
226,-101.41656
227,-102.076195
228,-122.66445
229,-103.977036
230,-20.095772
231,-106.1897
232,-105.23584
233,-18.856228
234,-99.799416
235,-94.34697
236,-106.783485
237,-18.655867
238,-107.47504
239,-30.089685
240,-32.706123
241,-32.0689
242,-19.043234
243,-106.46706
244,-109.759705
245,-96.74495
246,-99.102554
247,-97.20927
248,-28.857075
249,-33.544273
250,-36.879524
251,-102.50222
252,-106.07066
253,-96.943634
254,-99.109566
255,-98.21919
256,-16.544561
257,-29.570576
258,-16.998594
259,-19.789328
260,-35.815613
261,-97.978806
262,-25.53215
263,-19.75767
264,-26.562159
265,-17.149399
266,-8.611019
267,-106.8988
268,-102.78309
269,-12.694959
270,-113.066185
271,-114.04823
272,-105.23098
273,-29.977547
274,-96.80958
275,-29.104406
276,-18.887236
277,-105.16543
278,-109.97647
279,-96.803406
280,-13.637686
281,-102.66721
282,-107.29828
283,-114.05727
284,-28.175549
285,-102.07333
286,-19.610008
287,-99.48671
288,-107.788574
289,-11.177442
290,-103.22221
291,-97.09715
292,-12.721222
293,-114.30295
294,-105.996086
295,-10.876869
296,-98.18157
297,-22.830446
298,-105.19719
299,-98.98169
300,-100.071754
301,-96.23676
302,-100.96224
303,-102.792305
304,-99.52477
305,-15.719935
306,-22.351484
307,-102.82416
308,-100.76986
309,-104.30315
310,-104.19754
311,-101.0095
312,-103.65339
313,-100.091515
314,-100.33704
315,-113.14428
316,-25.383389
317,-108.279366
318,-115.9287
319,-109.26811
320,-107.48525
321,-22.125267
322,-100.37105
323,-103.36582
324,-104.35998
325,-104.569954
326,-102.27454
327,-102.16628
328,-102.30481
329,-88.817764
330,-98.09117
331,-105.9404
332,-100.51797
333,-101.94692
334,-110.9026
335,-111.54855
336,-111.39833
337,-21.271852
338,-17.929178
339,-16.932121
340,-114.49786
341,-22.91735
342,-107.507454
343,-40.296265
344,-26.02665
345,-10.734236
346,-102.7083
347,-17.844915
348,-21.772501
349,-29.929644
350,-125.90518
351,-9.47909
352,-116.649185
353,-105.112816
354,-26.250355
355,-95.295685
356,-14.572065
357,-12.367705
358,-10.908493
359,-10.651236
360,-9.822521
361,-27.193674
362,-106.38796
363,-110.28891
364,-108.99071
365,-106.714584
366,-20.886532
367,-106.16494
368,-18.556013
369,-98.69584
370,-18.28665
371,-13.243367
372,-9.89901
373,-104.95894
374,-107.624695
375,-108.73028
376,-12.87942
377,-120.14573
378,-103.6983
379,-100.220825
380,-9.909037
381,-103.721825
382,-11.733267
383,-99.68983
384,-102.29896
385,-97.0696
386,-11.389168
387,-19.804016
388,-13.729895
389,-101.92842
390,-98.72016
391,-17.932125
392,-109.00921
393,-15.561559
394,-111.00214
395,-110.44159
396,-107.94337
397,-107.45679
398,-113.19222
399,-101.03061
400,-105.096504
401,-101.319244
402,-26.73723
403,-109.79909
404,-102.579544
405,-107.14574
406,-108.12235
407,-113.65067
408,-24.119474
409,-20.07463
410,-104.31927
411,-102.187675
412,-105.95137
413,-105.61471
414,-26.489656
415,-19.400253
416,-24.055332
417,-106.48257
418,-104.311325
419,-104.80048
420,-103.3664
421,-105.982185
422,-25.058847
423,-32.748154
424,-16.46621
425,-17.160921
426,-106.87923
427,-105.31846
428,-25.591644
429,-105.79701
430,-28.053305
431,-24.045126
432,-115.142105
433,-104.82208
434,-98.31084
435,-105.03855
436,-106.47073
437,-100.62394
438,-101.7441
439,-110.44755
440,-98.64897
441,-99.74591
442,-102.60802
443,-105.6064
444,-101.27199
445,-107.00398
446,-25.871517
447,-20.064783
448,-104.43682
449,-124.38924
450,-100.18776
451,-99.835495
452,-101.34373
453,-103.15833
454,-99.38653
455,-100.516174
456,-103.28323
457,-98.97502
458,-101.321884
459,-99.67968
460,-105.067505
461,-106.19268
462,-103.896706
463,-105.84653
464,-103.58429
465,-106.05536
466,-104.35885
467,-114.94739
468,-102.57378
469,-23.824457
470,-106.983215
471,-105.07606
472,-32.516533
473,-104.220985
474,-104.03369
475,-28.939005
476,-105.90927
477,-31.31672
478,-101.93994
479,-22.280384
480,-101.69478
481,-100.852135
482,-105.510155
483,-106.00319
484,-101.00647
485,-100.78645
486,-122.901306
487,-145.83244
488,-101.62358
489,-107.56174
490,-103.53269
491,-102.65144
492,-101.96016
493,-102.47602
494,-104.907555
495,-111.90656
496,-104.74255
497,-98.926346
498,-107.03984
499,-108.33735
500,-108.89404
501,-104.678665
502,-106.016594
503,-104.885185
504,-101.54854
505,-101.08504
506,-101.783005
507,-108.19018
508,-90.06521
509,-107.501396
510,-107.8725
511,-106.235016
512,-107.14429
513,-110.976135
514,-106.81526
515,-103.97301
516,-103.43083
517,-101.347206
518,-105.952835
519,-107.34332
520,-104.8029
521,-137.79808
522,-108.74919
523,-106.19386
524,-102.63933
525,-106.0525
526,-113.785164
527,-24.976091
528,-22.53215
529,-111.5347
530,-107.154205
531,-106.454185
532,-107.27881
533,-108.4053
534,-108.635345
535,-111.198524
536,-109.53959
537,-109.40098
538,-105.58485
539,-110.81446
540,-15.467822
541,-28.76961
542,-108.55525
543,-109.4489
544,-109.460236
545,-108.26786
546,-107.12924
547,-111.144
548,-106.1716
549,-106.01843
550,-22.935682
551,-23.93597
552,-16.299452
553,-20.532877
554,-23.07606
555,-107.075294
556,-106.60161
557,-100.226654
558,-99.40677
559,-98.10669
560,-98.00694
561,-101.32449
562,-102.170975
563,-110.267654
564,-23.942968
565,-96.453285
566,-94.39189
567,-107.672424
568,-112.832436
569,-20.558071
570,-104.34411
571,-19.65415
572,-105.6446
573,-106.776695
574,-108.60497
575,-109.19574
576,-108.54612
577,-106.00688
578,-30.267334
579,-27.189627
580,-110.94301
581,-113.93839
582,-29.427523
583,-114.801956
584,-102.45319
585,-102.26784
586,-106.1269
587,-28.661728
588,-24.84739
589,-28.038673
590,-107.41933
591,-22.28684
592,-105.47784
593,-35.786766
594,-37.445946
595,-115.69565
596,-102.97179
597,-23.498241
598,-27.221928
599,-120.707634
600,-23.266897
601,-21.577576
602,-101.05548
603,-106.21259
604,-16.300112
605,-26.807686
606,-17.099287
607,-108.894745
608,-104.17079
609,-116.31753
610,-23.091991
611,-22.044544
612,-101.86849
613,-99.95705
614,-101.644775
615,-101.4664
616,-102.126915
617,-103.68298
618,-102.51905
619,-104.64982
620,-104.90663
621,-98.94177
622,-96.45897
623,-94.265
624,-99.53458
625,-101.25012
626,-98.09459
627,-107.60395
628,-101.450096
629,-104.95715
630,-101.8156
631,-100.50468
632,-99.48563
633,-106.865906
634,-110.46039
635,-107.22228
636,-107.494156
637,-100.41896
638,-117.063095
639,-117.127235
640,-100.31747
641,-105.362114
642,-104.89353
643,-103.378456
644,-104.77677
645,-107.876854
646,-106.247055
647,-105.83023
648,-104.46498
649,-100.543976
650,-33.27016
651,-40.35821
652,-101.54756
653,-107.97886
654,-100.93517
655,-98.720245
656,-103.04605
657,-30.391367
658,-100.838
659,-102.1324
660,-104.09996
661,-101.72608
662,-100.756714
663,-100.79685
664,-17.875223
665,-26.535877
666,-26.744476
667,-98.96761
668,-21.860008
669,-8.044304
670,-20.06221
671,-15.005363
672,-109.37494
673,-98.08139
674,-30.602892
675,-135.59326
676,-107.94699
677,-101.495056
678,-108.04867
679,-98.57019
680,-36.046436
681,-32.80975
682,-31.245674
683,-101.950195
684,-34.359173
685,-103.23967
686,-27.002636
687,-30.05847
688,-104.6197
689,-100.24654
690,-96.83393
691,-97.72816
692,-35.55946
693,-141.56876
694,-104.316315
695,-101.95535
696,-94.518845
697,-101.75467
698,-23.830818
699,-24.853008
700,-7.651327
701,-127.73866
702,-95.18247
703,-104.13445
704,-99.33522
705,-99.692
706,-97.3705
707,-97.57535
708,-99.53137
709,-99.495415
710,-95.92572
711,-97.028595
712,-101.46344
713,-107.6216
714,-107.137764
715,-107.16403
716,-106.6316
717,-105.27086
718,-102.546814
719,-108.065346
720,-101.33543
721,-102.98653
722,-1.6367607
723,-8.283255
724,-1.6860175
725,-100.71284
726,-101.34675
727,-102.53975
728,6.8284426
729,-110.52307
730,-110.48948
731,-97.16204
732,-99.510185
733,-105.49107
734,-107.92366
735,-100.00682
736,-98.35268
737,-28.609789
738,-35.31649
739,-102.658325
740,-107.338646
741,-105.59534
742,-107.61194
743,-103.87359
744,-108.51033
745,-19.93404
746,-105.13066
747,-102.59758
748,-102.033035
749,-106.10869
750,-107.71475
751,-29.191849
752,-98.17179
753,-99.45779
754,-101.87445
755,-94.8673
756,-100.51641
757,-103.38085
758,-104.4809
759,-105.35615
760,-100.234055
761,-107.421646
762,-93.705284
763,-17.641153
764,-22.46612
765,-100.436676
766,-101.290886
767,-96.02486
768,-16.32892
769,-17.99125
770,-101.76266
771,-14.223019
772,-14.740191
773,-115.72091
774,-105.77373
775,-81.631134
776,-96.65991
777,-97.887405
778,11.056425
779,-98.33774
780,-100.688995
781,-98.96432
782,-105.0314
783,-92.67332
784,-102.08315
785,-81.694
786,-103.93009
787,-104.342316
788,-100.32182
789,-102.62031
790,-99.43249
791,-95.60584
792,-98.40346
793,-99.886055
794,4.7528777
795,-9.402227
796,-9.13281
797,-101.07052
798,-95.839455
799,0.8161093
800,11.730894
801,14.144897
802,-105.36293
803,-103.506584
804,-17.884659
805,-15.690655
806,-16.421764
807,-100.123215
808,-99.14091
809,-101.431526
810,-96.6923
811,-100.13332
812,-135.87305
813,-107.99306
814,-97.43586
815,-97.83124
816,-100.56282
817,-101.90726
818,-121.754074
819,-94.0741
820,-91.39593
821,-97.89959
822,-102.81095
823,-108.0688
824,-16.440979
825,-15.898806
826,-102.19987
827,-121.94607
828,-86.60329
829,-100.652306
830,23.358438
831,-88.49964
832,-92.78776
833,-106.551605
834,-105.92851
835,-106.06892
836,19.978962
837,-1.4714305
838,-103.889084
839,-97.604324
840,-106.211655
841,8.826377
842,29.190737
843,20.753971
844,-1.6144309
845,-99.60077
846,-104.78465
847,-104.420456
848,12.0303755
849,20.268787
850,20.285439
851,-95.916794
852,-16.201376
853,-103.69939
854,-12.427249
855,-28.0408
856,-23.828793
857,-25.733892
858,-95.733505
859,-13.810101
860,-99.201035
861,-100.49935
862,-20.578201
863,-98.41338
864,-97.808334
865,-95.72769
866,-101.62249
867,-10.9888735
868,-25.839518
869,-24.475725
870,-19.515547
871,-23.036282
872,-25.609636
873,-22.372402
874,6.215722
875,10.85408
876,-20.995571
