,"Algo generation: 4, gene: (127, 1)"
0,-35.15942
1,-114.842445
2,-124.311516
3,-117.71717
4,-111.88571
5,-121.005486
6,-108.2641
7,-120.076935
8,-117.956085
9,-109.72476
10,-111.70054
11,-114.81849
12,-106.095535
13,-104.61878
14,-106.59035
15,-30.636108
16,-114.339966
17,-112.99099
18,-102.75769
19,-26.07094
20,-110.2405
21,-113.33585
22,-107.59878
23,-104.90129
24,-103.670815
25,-24.432943
26,-16.433552
27,-111.852036
28,-111.01835
29,-100.15203
30,-105.8806
31,-15.476726
32,-20.989098
33,-20.418499
34,-100.249916
35,-123.93949
36,-109.80983
37,-100.73908
38,-96.14921
39,-111.88151
40,-102.38744
41,-17.455467
42,-100.68531
43,-97.423
44,-11.924719
45,-106.33682
46,-93.59241
47,-8.666858
48,-16.083385
49,-111.478775
50,-99.96593
51,-100.64861
52,-93.3386
53,-17.112883
54,-118.17875
55,-90.229095
56,-101.42484
57,-113.59548
58,-97.954704
59,-15.220662
60,-17.024881
61,-116.31595
62,-111.86605
63,-113.12306
64,-111.346596
65,-95.267
66,-15.059415
67,-113.07634
68,-111.98207
69,-104.94956
70,-98.9659
71,-110.910034
72,-13.221244
73,-13.734768
74,-97.881516
75,-114.63246
76,-96.89874
77,-95.61519
78,-115.54876
79,-92.30801
80,-92.74298
81,-91.69547
82,-97.13402
83,-21.928164
84,-3.2933075
85,-6.7651396
86,-110.93505
87,-98.26843
88,-117.18749
89,-112.53216
90,-110.87102
91,-95.463554
92,-117.43717
93,-115.305725
94,-20.54799
95,-111.502686
96,-113.06818
97,-113.49259
98,-23.943727
99,-99.40654
100,-114.07471
101,-20.72981
102,-97.2576
103,-16.205774
104,-5.281155
105,-112.20598
106,-10.535886
107,-10.476545
108,-96.86418
109,-97.50532
110,-96.39232
111,-96.53314
112,-115.606926
113,-96.93002
114,-95.78778
115,-90.90932
116,-7.0006485
117,-5.7546053
118,-90.89154
119,-86.58312
120,-86.94308
121,-90.538734
122,-92.71594
123,-116.12037
124,-113.95242
125,-93.32135
126,-95.77969
127,-120.91864
128,-113.91524
129,-90.82672
130,-94.045105
131,25.24036
132,5.7144947
133,2.1575933
134,-95.26586
135,-96.38659
136,-111.3962
137,-113.30628
138,-76.69241
139,-3.6986299
140,-13.212596
141,12.1905775
142,-114.12903
143,-90.927315
144,-12.557645
145,-8.828605
146,-93.86111
147,-6.8543644
148,-10.359607
149,-15.708149
150,-88.15777
151,-6.79182
152,-86.63109
153,-95.51061
154,-100.79524
155,-112.83276
156,-113.62925
157,-18.680132
