,"Algo generation: 1, gene: (500, 3)"
0,-114.5575
1,-109.04236
2,-115.6053
3,-107.77261
4,-113.86681
5,-112.34377
6,-117.693085
7,-112.75731
8,-108.39446
9,-35.35045
10,-23.4384
11,-105.74859
12,-101.99146
13,-38.08664
14,-112.328186
15,-104.45611
16,-112.36788
17,-120.65852
18,-99.257164
19,-33.227383
20,-26.350779
21,-21.47733
22,-27.03111
23,-33.128063
24,-102.17191
25,-19.987074
26,-19.910454
27,-105.7732
28,-27.988495
29,-15.416566
30,-15.250682
31,-98.81682
32,-123.98433
33,-6.8490295
34,-28.159971
35,-101.53531
36,-101.32224
37,-100.58321
38,-16.60763
39,-102.89225
40,-119.57738
41,-99.59207
42,-100.506744
43,-101.344406
44,-101.456184
45,-112.20154
46,-16.532806
47,-117.738174
48,-100.69661
49,-121.75638
50,-105.59603
51,-114.80216
52,-97.707954
53,-12.962043
54,-105.31258
55,-131.55487
56,-101.12642
57,-95.44178
58,-18.169596
59,-111.063515
60,-16.252142
61,-18.133194
62,-110.73692
63,-14.315512
64,-22.58609
65,-17.33262
66,-108.24243
67,-119.31514
68,-97.76791
69,-15.630144
70,-6.255455
71,-15.262376
72,-21.273228
73,-114.34707
74,-93.816025
75,-113.73886
76,-10.458873
77,-121.43728
78,-94.89533
79,-2.6802757
80,-115.22565
81,-15.513911
82,-12.189832
83,-110.46927
84,-102.40005
85,-103.17629
86,-101.93655
87,-102.005035
88,-102.266914
89,-102.50003
90,-102.24243
91,-103.20709
92,-102.44548
93,-103.51869
94,-102.116425
95,-103.449165
96,-103.26402
97,-103.33298
98,-103.28046
99,-102.52734
100,-102.25627
101,-103.22333
102,-102.5747
103,-102.047356
104,-102.1011
105,-102.39991
106,-102.0462
107,-102.008644
108,-103.35087
109,-102.3296
110,-102.34674
111,-103.48426
112,-101.905266
113,-102.276215
114,-103.140236
115,-103.16165
116,-102.38016
117,-102.13591
118,-102.34818
119,-103.445175
120,-102.352585
121,-103.49627
122,-101.97665
123,-103.56454
124,-103.35405
125,-101.71936
126,-103.456474
127,-102.08124
128,-103.16027
129,-102.030716
130,-102.06311
131,-102.26194
132,-102.32351
133,-102.359184
134,-103.31464
135,-102.49464
136,-103.54555
137,-102.399635
138,-102.13039
139,-103.41428
140,-102.37044
141,-102.62206
142,-103.44454
143,-102.3322
144,-102.012566
145,-103.338585
146,-102.34941
147,-102.38795
148,-102.5886
149,-102.35305
150,-103.45114
151,-103.43567
152,-103.47652
153,-103.50254
154,-103.39473
155,-103.13073
156,-101.46857
157,-101.25544
158,-101.244965
159,-101.259674
160,-101.374855
161,-101.260216
162,-101.2373
163,-101.12493
164,-101.31787
165,-112.27121
166,-100.01242
167,-10.194317
168,-116.013145
169,-112.76563
170,-126.65697
171,-124.58667
172,-105.29287
173,-105.18835
174,-106.13084
175,-103.42332
176,-18.801777
177,-16.826654
178,-103.34956
179,-102.47377
180,-32.712963
181,-31.914526
182,-29.856808
183,-103.00874
184,-38.854057
185,-117.52901
186,-9.176188
187,-101.565544
188,-100.07574
189,-35.35004
190,-37.299267
191,-101.330025
192,-109.560715
193,-109.60043
194,-111.32118
195,-116.605965
196,-101.53913
197,-17.997992
198,-99.74173
199,-104.06135
200,-99.063995
201,-20.808147
202,-21.402674
203,-115.96115
204,-115.077286
205,-103.40714
206,-99.31095
207,-100.20451
208,-21.267136
209,-97.64799
210,-38.405636
211,-135.43103
212,-97.61479
213,-91.76999
214,-105.95377
215,-129.75374
216,-100.19119
217,-101.889435
218,-125.24041
219,-100.48374
220,-104.13184
221,-102.56184
222,-101.709724
223,-91.33399
224,-22.775612
225,-125.2776
226,-41.318863
227,-40.054146
228,-39.244293
229,-41.294548
230,-25.908012
231,-23.76988
232,-106.318474
233,-23.194143
234,-22.478579
235,-105.385635
236,-105.957466
237,-99.95452
