,It 0,It 1,It 2,It 3,It 4
0,115.38181543380853,-81.86825451028844,165.64971020758895,286.89984454261287,-58.6435327755272
1,298.1922168743355,-93.70157405110635,166.485227380764,283.7265934252674,-68.78280330572333
2,99.30041950922461,308.77488744497225,-55.15902257030649,155.1900174093325,305.7352457464998
3,83.41628831756498,-89.02286365409435,28.029924311745816,41.39331867517751,305.9011793460361
4,295.0023527923979,92.88865454875884,-29.35944134696264,288.7627432656117,-77.25094464347805
5,140.26503163467396,305.13116019567826,-11.806222404465302,274.7611103558222,-58.33348035572486
6,296.4189166254267,100.95354065590695,82.84387285089949,294.2001111236565,306.1232367459685
7,295.616324758397,305.9353014375256,-10.63666994278006,283.7564418033136,304.22899893567717
8,296.9746767891614,-83.83830009843597,-67.46983070063403,283.0467850073196,307.0602126223223
9,296.3734441341722,-88.54101847811229,-33.18304675016391,293.72917099309336,-72.90795969289674
10,297.0211603677722,-79.17671764352653,62.89185262917479,294.85334917055,-69.60873762794073
11,-6.1962250214735235,-83.77208907469146,17.050042336814286,296.5167666401417,-75.95642074111251
12,295.3875554655152,307.966802734005,-8.858897562034457,295.99537589300064,-67.82098541215488
13,295.28687796199233,-77.07498197776825,36.81491372490254,294.80402138953764,304.9467614751652
14,298.15599993273474,-75.46785826852697,-37.039384588593116,295.7039980771073,305.7465542262194
15,295.9301819833355,-74.69729237469869,4.305463045313786,296.09278231881086,-51.448254141026645
16,-1.1412455738813492,-76.47925783641637,105.99556608751399,276.14889390754456,-67.256711235203
17,86.08569052494008,-83.59610828138577,-32.32037838860205,290.0410855482939,302.4597922658514
18,296.56244303713436,5.7976840379945,-11.137318346573693,293.0271944552089,306.48413297198454
19,297.5556762735926,141.79181521648874,57.66670867611026,295.58727560535755,165.99471326880627
20,293.8829485675646,-15.192593682636087,-59.198658743685755,81.09148123591933,-75.81889015305994
21,295.51217788750813,-81.15582333406674,0.13518965578190034,293.6294336851088,-71.67232839951035
22,175.24037014294288,-59.37949451454234,116.79667138577551,294.2856842868872,305.48093489184174
23,290.16632517233376,-74.7481379295215,22.12026981386623,274.2077493395878,306.5554113999505
24,97.01539857857591,-71.03546543608108,0.968991920651888,296.1301235879935,304.29328813069736
25,-36.39584192205556,308.41891298983535,301.6545428944339,292.5706069726113,-66.8217438824609
26,295.9021949405482,304.96206670113406,81.28611961002966,294.2972364711819,-29.80266037528456
27,297.13752678070614,-63.79238572235313,75.30097335745421,294.7852434942256,306.61342556952474
28,298.25426518181365,-86.69534167719074,-13.158986166113479,294.14700792971587,307.1997249297824
29,295.90429871796886,305.01743543320106,-45.780176243271924,291.9223729439015,308.1172215910056
30,295.85819924140037,303.97986699294785,11.574560749592564,294.1880074027701,304.2468705169799
31,295.77004869024216,-77.32735803035773,-4.1718031991900375,293.43835479292727,-72.48639625103318
32,-5.942450397966667,306.3274172439989,57.38170382042907,281.11026146820257,-82.88814072775203
33,296.6298521332539,306.69876952919134,-52.30846698707778,294.53941106198005,153.6715653730373
34,297.4188649873507,307.25211665740994,14.166233506589279,292.8420272475458,308.52235452541055
35,297.44678969891964,-95.19604927739749,307.76541696005347,294.7725291348011,-54.87415181353663
36,294.18328214251716,304.00875311163327,-14.278701129306995,-48.56088979791543,-67.18377254713076
37,296.7182103778096,-67.95957408408107,71.1430511166462,294.8337847525696,-51.5281570742961
38,-79.37470701155017,300.97748126652294,103.85900448414839,295.52427563274045,-77.12759307404018
39,296.7123728821063,-65.85965663387876,95.90412413047684,285.57548095718215,-68.6065815861444
40,296.74540132819266,-86.81907794369944,127.44039156904378,292.55737504416186,-68.98539150475763
41,67.0510653501828,306.70329494686246,-28.289714687709548,291.4249126812087,-54.069574258266044
42,294.59047679893865,309.5167927933924,-20.16173142615294,291.83334888068117,-66.83707856576244
43,296.6149584637871,150.5277027257663,-64.42923576571906,292.0810040262246,-84.88732017240478
44,296.21185592772036,-94.63614480985639,-42.72897225834938,289.81099389912555,-57.286029962096066
45,294.9672300104443,-75.233897930072,140.8312865778675,294.5050104314765,305.66664615291603
46,-19.44782797270706,-73.67803822786423,-53.81474499461501,294.7865314087136,308.4825426584329
47,294.34911028658746,-25.53688364726797,28.96687637164854,265.9536143092217,-68.35804564862765
48,296.2578105091735,-79.46552484619959,50.59332263461599,292.3647014642667,-68.12195959143443
49,294.90270447270956,189.9466877309768,57.69951401107534,277.3987421420095,-83.45245521413926
50,296.72393900334043,-84.66646694408637,41.7209855791846,293.6548278155298,304.8085697996327
51,295.0020341443238,-84.70800075409747,-32.7299310705491,279.3322857768028,-16.37716891456367
52,296.86821076081253,66.62771414544622,120.87135574245468,295.30072837311604,-77.10546838935609
53,295.972541755394,-80.86763123179645,-19.035386608867384,-39.93324177393918,304.9589631344087
54,295.66488619517736,306.54602135044905,-28.31346260143968,293.51024108432836,304.45793441164767
55,296.22371718010913,308.5797479414386,5.556986030704991,289.9270547298721,-80.88463181979279
56,296.2752710165673,300.2871328024187,-11.141257967510569,294.42889215337703,-67.03596144872851
57,295.1438501586916,73.99820115678583,-79.39524794285289,293.59633589210284,-47.9366718947536
58,297.3115510175628,306.9203134837294,20.563174751671454,292.7786170113345,-83.93398398194196
59,295.6381821234743,180.7047560139598,67.06055005486283,294.17522341252584,306.90441286870504
60,295.8310468520705,305.0206439250872,-23.927889654853587,294.77906850941173,306.6063129560339
61,137.25298568935798,307.01269541798166,-31.277683892758205,290.86615754409746,-73.10305856375982
62,295.5506622687186,304.7142535141445,-2.805125268014038,292.6951012300466,-50.275679055110494
63,295.2795701336836,-68.90479772580463,-40.14986478606456,294.57815187184826,-83.95892415756852
64,295.1856097935568,-66.45256571573083,-47.31636644734941,293.60204256053663,308.76045390200585
65,36.27376245024101,-74.0199189561552,-17.34237982803478,284.1347232189493,-83.41904564689094
66,297.6959826328339,-95.29586014536208,-35.36264833175464,293.6792159770803,-68.41472655767808
67,297.49943328347075,-77.06668152791316,159.61782400368736,292.59136829961784,301.75646342765816
68,296.32724557120406,306.8923710697159,-22.35901170934119,281.5797680561521,-61.100751802543186
69,295.79890886898096,-60.13998086529661,304.2262772274069,292.5814455144081,307.4540870230817
70,296.6071400308166,-54.02328676889154,-40.14014497660287,15.899814382386324,-58.13919816551912
71,163.84901837751505,-60.21463677781759,130.4144723051499,294.5719503818438,-56.890627521388
72,294.239408836108,-78.04419306649515,-20.941892081300438,281.4845612143583,306.3919025751266
73,296.6360355022691,-78.96739373346823,306.4888708677632,293.12920107484405,-76.83898205428048
74,2.9672351948876496,-73.85327018125355,-54.784317714542425,295.22784292139085,-71.9370978337258
75,296.5095260965858,-70.537348970154,33.12691995909637,289.36057290720504,-83.63681150855189
76,296.42944349296727,307.4911691431808,89.77072698569893,294.2078144650006,308.22636082828734
77,296.27475708949447,-27.3007224764915,13.382265020913536,294.7496977021755,-83.17707310959844
78,295.9433050109828,-70.73696392259242,-77.79198051197113,294.63589200383734,307.2855649521383
79,296.03497820969255,-78.46206878611508,-58.49377391286987,294.4187861981605,307.6341643326523
80,294.57951330653515,-75.56752183248332,-19.090663864222265,282.1023342772256,306.7628554595099
81,157.057630122275,-95.31808570300105,-21.215863076915298,292.9799354685642,-83.54397118185283
82,147.80708601864174,307.43653581190944,-56.93399802036289,291.80898215510473,299.74408601285046
83,-36.83335817962607,306.7514286424314,-2.185973855616396,75.24772849658692,-82.22272642244009
