,"Algo generation: 11, gene: (305, 1)"
0,-116.628174
1,-112.26437
2,-123.124054
3,-113.48251
4,-115.10818
5,-118.08014
6,-114.50854
7,-112.54357
8,-118.64052
9,-115.57419
10,-124.2175
11,-114.29797
12,-116.364815
13,-26.687449
14,-30.25235
15,-26.349354
16,-29.979498
17,-27.562124
18,-27.380047
19,-106.66176
20,-17.825594
21,-19.478626
22,-31.10585
23,-17.866625
24,-111.20769
25,-102.2502
26,-26.909473
27,-110.45343
28,-30.933056
29,-19.40325
30,-114.16552
31,-18.40508
32,-104.87561
33,-24.449997
34,-110.98743
35,-26.61526
36,-22.126814
37,-20.582613
38,-18.990461
39,-32.825516
40,-106.86686
41,-27.543362
42,-19.017096
43,-107.515816
44,-114.8124
45,-15.902729
46,-19.031103
47,-26.725405
48,-19.300175
49,-24.349146
50,-29.346498
51,-29.708195
52,-103.50949
53,-112.94053
54,-29.337881
55,-27.739717
56,-112.54024
57,-28.2336
58,-97.74259
59,-22.856625
60,-20.505632
61,-106.15406
62,-25.935297
63,-30.003834
64,-21.960903
65,-103.2744
66,-101.88488
67,-97.2642
68,-17.247213
69,-106.72848
70,-110.0705
71,-20.932108
72,-110.75651
73,-20.018005
74,-13.229522
75,-134.55275
76,-108.93662
77,-110.65097
78,-16.065992
79,-114.30689
80,-99.40659
81,-108.24455
82,-101.76952
83,-107.83997
84,-111.395546
85,-112.61342
86,-101.810234
87,-17.80682
88,-16.687511
89,-21.87337
90,-96.138405
91,-17.48574
92,-101.533875
93,-106.90471
94,-13.30437
95,-106.1227
96,-98.25188
97,-26.8961
98,-23.931
99,-22.300808
100,-97.575645
101,-112.994064
102,-98.22
103,-98.57823
104,-14.154565
105,-27.843224
106,-124.397095
107,-91.38175
108,-96.722084
109,-101.3416
110,-97.65763
111,-18.896355
112,-92.6378
113,-30.184513
114,-90.78352
115,-102.18433
116,-25.083563
117,-106.0186
118,-97.014465
119,-14.325979
120,-102.35055
121,-7.1421757
122,-29.499058
123,-99.509674
124,-116.459526
125,-104.94991
126,-107.041916
127,-106.77711
128,-125.065506
129,-100.305466
130,-98.41857
131,-27.834002
132,-99.5228
133,-98.25865
134,-108.32146
135,-125.0215
136,-122.0085
137,-105.827705
138,-102.98993
139,-101.91271
140,-100.00934
141,-116.129745
142,-94.67369
143,-98.36195
144,-103.30899
145,-97.75086
146,-100.567116
147,-112.68973
148,-102.56787
149,-118.88223
150,-109.67286
151,-96.22911
152,-103.332756
153,-9.580265
154,-103.86304
155,-103.947525
156,-106.22606
157,-26.154627
158,-103.26118
159,-114.527565
160,-100.956375
161,-108.917625
162,-99.79578
163,-17.310154
164,-29.837175
165,-32.483753
166,-104.98171
167,-19.062334
168,-19.771
169,-111.54672
170,-115.73378
171,-99.71038
172,-102.42712
173,-123.89667
174,-106.82736
175,-102.63423
176,-101.27169
177,-103.18145
178,-101.57073
179,-102.96113
180,-103.08281
181,-101.32404
182,-104.43465
183,-99.9312
184,-98.740845
185,-112.75605
186,-99.620964
187,-110.8288
188,-104.21587
189,-99.449265
190,-101.950935
191,-104.23146
192,-101.304115
193,-99.807144
194,-97.46599
195,-100.9624
196,-101.69564
197,-105.18034
198,-101.93133
199,-102.832886
200,-103.169136
201,-100.65358
202,-101.49947
203,-26.396963
204,-104.190865
205,-105.89888
206,-43.84792
207,-105.36827
208,-146.57362
209,-104.49968
210,-102.34265
211,-99.36103
212,-29.89862
213,-94.57281
214,-98.86804
215,-102.51321
216,-101.81302
217,-112.28267
218,-41.450546
219,-107.49007
220,-104.46691
221,-110.95146
222,-105.959595
223,-105.046555
224,-110.22523
225,-106.20994
226,-104.77763
227,-108.72362
228,-107.71481
229,-104.517044
230,-108.30026
231,-108.07698
232,-108.51475
233,-107.161934
234,-98.60564
235,-99.87501
236,-101.785
237,-101.50632
238,-28.157707
239,-28.436914
240,-102.072586
241,-99.28097
242,-107.07292
243,-105.94421
