,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24
0,-28.009932,-43.46117,-102.50673,-21.911745,-108.23281,-27.96975,-134.49898,-97.00542,-23.81351,-133.41568,-108.62242,-117.55832,-116.07825,-35.788177,-120.4004,-30.427313,-103.47303,-109.34556,-102.6515,-123.554375,-100.89925,-104.342064,-130.03693,-105.22491,-28.779503
1,-20.17313,-30.832129,-102.66479,-31.554369,-124.31848,-31.553368,-25.71153,-103.34307,-31.16715,-115.995636,-117.46546,-126.2033,-118.46014,-33.537094,-114.765274,-120.3477,-103.43929,-107.22178,-105.49003,-106.762535,-116.71565,-124.63497,-129.64932,-108.63704,-114.07385
2,-25.100952,-127.94647,-105.79028,-117.347916,-118.332,-113.40692,-34.18041,-117.61112,-116.9546,-117.04912,-118.37537,-118.62721,-115.276855,-117.06825,-117.09415,-117.49222,-104.62324,-119.741394,-35.041145,-34.852077,-107.04055,-123.84913,-121.31318,-123.87456,-110.55529
3,-117.18954,-120.37534,-103.35369,-115.996025,-123.69292,-119.42735,-117.55306,-115.14074,-118.515816,-122.393845,-23.90514,-114.09289,-114.5472,-125.26009,-114.55324,-119.90308,-113.85503,-113.52412,-30.906631,-36.047276,-23.109835,-116.244354,-111.38787,-125.76729,-120.89606
4,-111.12282,-113.47197,-32.1054,-114.85781,-135.26761,-34.55069,-118.62704,-29.770887,-120.0811,-116.139435,-23.253231,-121.89525,-112.278305,-121.29173,-114.536674,-117.49217,-116.38339,-120.14956,-114.43171,-34.351185,-121.68475,-115.440475,-36.367428,-121.45833,-112.13841
5,-122.26492,-116.631836,-123.0966,-111.958015,-124.73685,-31.710403,-119.7868,-39.70853,-116.15326,-129.53717,-32.277943,-120.11498,-29.501493,-111.88679,-113.766396,-117.56531,-120.30154,-124.93275,-118.18602,-116.08179,-31.137428,-115.93683,-32.59184,-117.12337,-114.38076
6,-115.54028,-113.96717,-115.91285,-120.881454,-27.316713,-108.582596,-117.26116,-115.99897,-126.92022,-120.52353,-23.854927,-122.01292,-113.00585,-115.617836,-119.39896,-112.721344,-107.001,-118.87906,-116.61978,-115.65758,-23.936956,-32.693336,-106.06634,-122.90521,-116.99521
7,-110.69547,-115.7625,-115.21091,-111.82915,-33.21265,-106.76475,-114.772545,-40.857773,-120.17641,-122.20172,-19.308504,-129.24294,-22.623407,-113.31618,-115.44612,-27.984894,-115.726814,-117.104706,-116.12853,-112.32314,-104.295586,-30.789587,-102.47707,-124.54278,-117.49579
8,-30.32978,-108.54508,-130.4655,-122.98947,-122.16345,-116.304115,-112.8276,-110.129715,-107.61412,-112.46364,-119.17722,-126.99817,-115.58132,-32.715477,-121.74999,-107.97405,-120.239075,-125.43312,-113.43997,-117.4438,-103.51583,-25.787327,-103.040695,-119.37242,-124.99285
9,-107.28061,-36.818237,-28.57067,-116.75434,-25.182917,-31.0135,-116.55466,-29.43877,-26.610765,-21.464663,-19.738777,-112.170685,-122.1606,-30.939604,-118.507805,-106.65528,-110.05743,-23.78479,-123.8358,-115.134544,-100.029305,-112.59065,-115.24587,-121.48559,-130.98627
