,"Algo generation: 4, gene: (286, 2)"
0,-115.57785
1,-120.35792
2,-116.171234
3,-126.27254
4,-118.74378
5,-117.65487
6,-117.60388
7,-110.03668
8,-117.99118
9,-119.481026
10,-117.541176
11,-125.3017
12,-116.69835
13,-115.79773
14,-120.50368
15,-119.85075
16,-109.59112
17,-110.92371
18,-112.78738
19,-106.75814
20,-26.110601
21,-103.19018
22,-114.85536
23,-32.481953
24,-27.795639
25,-99.16192
26,-23.166042
27,-21.49093
28,-22.974659
29,-30.702219
30,-110.52897
31,-21.459768
32,-106.184364
33,-18.224224
34,-114.254814
35,-107.33387
36,-16.357985
37,-117.44204
38,-108.6853
39,-25.937677
40,-19.18063
41,-111.91347
42,-108.326965
43,-109.378845
44,-16.764044
45,-25.273989
46,-30.524652
47,-25.56516
48,-29.151318
49,-108.59803
50,-24.588705
51,-18.971663
52,-22.525656
53,-25.223698
54,-25.749222
55,-30.069021
56,-24.411606
57,-22.68744
58,-21.355
59,-18.342855
60,-29.150099
61,-23.924578
62,-102.43925
63,-26.713978
64,-121.134285
65,-26.281677
66,-29.89394
67,-21.71975
68,-102.540184
69,-108.60973
70,-21.0587
71,-102.73669
72,-105.21441
73,-108.79874
74,-22.037642
75,-23.665747
76,-26.31541
77,-20.867102
78,-27.707329
79,-24.46492
80,-25.473143
81,-24.305351
82,-29.336878
83,-31.437603
84,-28.389702
85,-31.179138
86,-105.90238
87,-22.157343
88,-22.601282
89,-106.67833
90,-21.61295
91,-21.257883
92,-31.46761
93,-27.086191
94,-23.130775
95,-23.878675
96,-17.345978
97,-23.774202
98,-29.526115
99,-27.900537
100,-23.030815
101,-25.125584
102,-23.516066
103,-22.058277
104,-21.114586
105,-19.422157
106,-23.782766
107,-28.689644
108,-20.233
109,-113.72772
110,-22.840424
111,-111.11605
112,-96.51981
113,-24.021063
114,-30.063984
115,-27.63734
116,-27.26076
117,-101.45683
118,-24.602684
119,-103.23537
120,-26.999851
121,-31.825645
122,-25.552925
123,-25.034418
124,-17.302797
125,-20.088446
126,-29.514553
127,-26.641808
128,-32.049927
129,-23.487904
130,-23.469757
131,-20.707447
132,-23.302696
133,-109.98779
134,-29.460804
135,-25.155561
136,-27.351284
137,-30.348568
138,-26.075905
139,-26.91109
140,-112.2984
141,-18.610336
142,-16.336697
143,-19.298378
144,-15.023977
145,-99.685844
146,-24.071842
147,-19.689497
148,-11.7893
149,-17.43312
150,-23.602821
151,-17.812113
152,-20.655113
153,-18.18286
154,-27.064795
155,-100.09959
156,-22.72421
157,-99.40472
158,-19.933376
159,-16.141903
160,-23.368118
161,-14.685858
162,-12.439915
163,-104.81018
164,-111.38681
165,-28.894688
166,-106.604675
167,-15.826929
168,-23.503569
169,-24.049574
170,-14.211993
171,-19.160454
172,-27.056175
173,-22.8973
174,-27.902025
175,-23.819067
176,-13.733237
177,-13.2584915
178,-19.321484
179,-20.20797
180,-9.372053
181,-21.055906
182,-25.36927
183,-18.453825
184,-14.252555
185,-13.157613
186,-13.028675
187,-23.050684
188,-101.65202
189,-23.993286
190,-102.35006
191,-21.234503
192,-16.286757
193,-20.84851
194,-21.394707
195,-25.608042
196,-21.916122
197,-25.104332
198,-110.07961
199,-14.068772
200,-10.273618
201,-13.447108
202,-18.150461
203,-113.93813
204,-106.36358
205,-15.628673
206,-20.274897
207,-25.23836
208,-17.935764
209,-112.468956
210,-18.005005
211,-12.392519
212,-109.60719
213,-10.698931
214,-15.545012
215,-108.74483
216,-16.96749
217,-14.449195
218,-16.252182
219,-24.398804
220,-108.27548
221,-106.31146
222,-13.647875
223,-11.507122
224,-22.011013
225,-18.98107
226,-18.554617
227,-19.735996
228,-13.408122
229,-97.86333
230,-12.327406
231,-15.266211
232,-16.356768
233,-16.797232
234,-19.412775
235,-22.552423
236,-28.363169
237,-14.183767
238,-11.84597
239,-12.740378
240,-15.405425
241,-11.1492605
242,-17.89523
243,-25.500393
244,-104.53443
245,-17.017035
246,-11.244155
247,-14.247538
248,-17.520817
249,-13.749279
250,-11.511263
251,-15.622663
252,-12.697617
253,-132.60997
254,-10.728103
255,-7.4461293
256,-110.46344
257,-18.543283
258,-103.992134
259,-19.501558
260,-11.657546
261,-116.38681
262,-5.088134
263,-13.18716
264,-9.7540455
265,-13.763347
266,-14.09521
267,-8.929386
268,-8.811108
269,-16.268673
270,-21.093695
271,-98.73169
272,-100.122
273,-99.1549
274,-107.53141
275,-103.234474
276,-10.628102
277,-17.00551
278,-119.28692
279,-10.194212
280,-16.32208
281,-16.1967
282,-120.734886
283,-14.4007015
284,-14.606425
285,-17.033352
286,-8.448777
287,-98.128914
288,-102.32814
289,-104.69861
290,-9.615852
291,-11.958839
292,-14.997812
293,-13.3518915
294,-13.360916
295,-13.973734
296,-14.985285
297,-10.80757
298,-9.582535
299,-7.8516912
300,-9.27923
301,-16.054346
302,-11.688492
303,-10.62225
304,-94.292725
305,-109.012794
306,-4.7161393
307,-0.3952713
308,-3.0835955
309,-93.48746
310,-3.7130163
311,-93.98132
312,-3.204992
313,-15.356324
314,-113.72402
315,-105.170334
316,-100.911064
317,-7.0809245
318,-10.99002
319,-16.380884
320,-11.688965
321,-113.54561
322,-14.534821
323,-10.830166
324,-12.2553005
325,-11.636699
326,-11.594256
327,-15.021829
328,-12.355056
329,-11.998803
330,-13.065091
331,-10.569713
332,-9.346974
333,-7.5327883
334,-10.296002
335,-13.105802
336,-10.878178
337,-9.044705
338,-2.0869071
339,-102.15606
340,-101.78896
341,-105.27476
342,-105.29548
343,-105.091545
344,-94.466515
345,-6.3480477
346,-13.822977
347,-10.490088
348,-11.513387
349,-13.136629
350,-10.765478
351,-9.054599
352,-12.581417
353,1.8125395
354,-9.033069
355,-10.306666
356,-7.7381783
357,-11.291711
358,-12.361208
359,-9.419123
360,-100.69266
361,-9.871167
362,-11.302714
363,-12.100973
364,-13.11603
365,-11.690378
366,-8.351893
367,5.0123525
368,-97.89195
369,5.2287674
370,2.8563964
371,-7.5491147
372,-9.599765
373,-8.727327
374,-7.9419565
375,-3.5453765
376,-2.4461477
377,-5.370647
378,-7.7824507
379,-98.556015
380,-108.828636
381,-99.2436
382,-98.23163
383,-99.795815
384,-3.3903093
385,-15.179863
386,-7.140211
387,-6.6178145
388,-10.736926
389,-0.6611407
390,-4.940264
391,1.1065438
392,-0.393834
393,-92.89671
394,-86.02887
395,8.648556
396,-99.7752
397,-99.09087
398,-98.40977
399,-104.73179
400,-12.026939
401,-22.180368
402,-100.039444
403,-101.21055
404,-104.17632
405,-104.07284
406,-104.04998
407,-100.83378
408,-105.98087
409,-110.31261
410,-105.0091
411,-103.32389
412,-104.20369
413,-104.47506
414,-103.15088
415,-102.83917
416,-101.794785
417,-102.11755
418,-100.68829
419,-100.22185
420,-102.79474
421,-101.67262
422,-103.80059
423,-105.11308
424,-106.6193
425,-97.79206
426,-99.93786
427,-106.36875
428,-102.29821
429,-103.78471
430,-101.832535
431,-100.10009
432,-98.84008
433,-108.99953
434,-106.191185
435,-100.87681
436,-104.68658
437,-102.1548
438,-98.06249
439,-99.12144
440,-111.325195
441,-103.68087
442,-107.07498
443,-108.80683
444,-94.65761
445,-105.6286
446,-102.82258
447,-102.4211
448,-103.574745
449,-103.39509
450,-106.46299
451,-102.827034
452,-98.809395
453,-101.05851
454,-104.65788
455,-118.59726
456,-101.11623
457,-101.666046
458,-90.46519
459,-103.451126
460,-104.786766
461,-101.76832
462,-101.5349
463,-107.27495
464,-103.89562
465,-104.11979
466,-103.689835
467,-85.5391
468,-100.25657
469,-124.18459
470,-111.01635
471,-133.84886
472,-135.9434
473,-100.88663
474,-137.15805
475,-129.05215
476,-125.46057
477,-94.2208
478,-88.67114
479,-101.34416
480,17.24418
481,-95.470184
482,-93.34218
483,-89.67154
484,-90.02221
485,-117.88358
486,-121.53772
487,-126.2321
488,-87.16139
489,-87.17482
490,-119.98573
491,-117.8422
492,-119.70493
493,-116.61957
494,-22.19839
495,-101.71577
496,-93.36803
497,-94.31943
498,-9.057537
499,-96.358536
500,-103.43421
501,-100.54843
502,-115.39471
503,-127.734726
504,-139.58536
505,-121.82818
506,-122.77047
507,-126.03877
508,-129.21533
509,-137.38545
510,-99.67042
511,-97.7219
512,-92.30998
513,-94.43093
514,-106.22402
515,-101.69243
516,-98.50999
517,-106.37316
518,-105.56645
519,-130.5158
520,-131.7958
521,-98.52363
522,-88.4397
523,-90.33475
524,-91.638885
525,-97.98412
526,-100.20104
527,-101.65974
528,-97.465126
529,-121.15473
530,-22.3545
531,-21.785368
532,-102.52806
533,-22.416834
534,-112.91449
535,-115.41941
536,-95.98905
537,-92.26666
538,-91.90992
539,-88.25002
540,-119.242355
541,-95.02297
542,-125.05781
543,22.699139
544,-85.97319
545,-95.29941
546,-100.9574
547,-92.958984
548,-97.26351
549,-120.669945
550,-96.85381
551,-100.02812
552,-94.75813
553,-95.71166
554,-94.74911
555,-126.7969
556,-89.739136
557,-85.315025
558,-101.89706
559,-105.353294
560,-123.489975
561,-40.270817
562,-22.305115
563,-22.718845
564,-100.25519
565,-97.164474
566,-98.95047
567,-31.214018
568,-115.37139
569,-0.85524046
570,-2.753683
571,-1.3814956
572,-0.45404497
573,23.099648
574,-80.99347
575,-94.90172
576,-107.943504
577,-110.31312
578,-106.13992
579,3.360337
580,-97.92676
581,-105.98139
582,-114.40554
583,-12.314039
584,-116.3033
585,-109.093315
586,-23.331919
587,-108.901924
588,-38.56197
589,-44.291416
590,-43.54553
591,-114.64612
592,-113.28381
593,-115.829765
594,-106.7825
595,-109.98498
596,-108.345314
597,-115.15386
598,-98.13274
599,-102.70199
600,-101.20843
601,-96.03731
602,-93.81925
603,-90.441444
604,-32.90957
605,-31.308277
606,-120.76141
607,-114.967514
608,-95.1561
609,-108.0271
610,-108.09972
611,-110.22958
612,-95.57488
613,-84.528275
614,-98.73218
615,-80.27306
616,-87.29553
617,-64.750275
618,6.434437
619,-138.34729
620,-147.35799
621,-104.44171
622,-104.61523
623,-123.57021
624,-105.42455
625,-110.5514
626,-109.753426
627,-123.83301
628,-110.089134
629,20.487623
630,-111.91864
631,-98.34621
632,-119.45323
633,-95.85787
634,-107.91855
635,-114.3857
636,-117.68911
637,-116.939095
638,-110.964264
639,-108.270805
640,-131.53542
641,-113.03212
642,-112.16662
643,14.257481
644,31.711206
645,-90.84323
646,-96.64914
647,-97.94748
648,-94.685745
649,-94.065636
650,-98.262955
651,-100.32152
652,-103.02382
653,-108.60915
654,-107.35486
655,-32.86989
656,-110.05741
657,-37.59228
658,-108.34832
659,-108.86722
660,-99.63441
661,-107.66263
662,-99.79342
663,-99.634766
664,-108.83903
665,-107.88983
666,-106.542946
667,-20.314037
668,-100.131584
669,-83.27572
670,-98.0814
671,-28.194244
672,3.0293431
673,-105.40306
674,-28.769463
675,-108.30305
676,-106.35078
677,-107.34999
678,-106.89354
679,-108.029305
680,-115.37195
681,-107.63515
682,-106.25562
683,-38.402775
684,-101.09159
685,-40.08664
686,-31.608032
687,-103.950035
688,-107.04409
689,-104.87171
690,-106.15318
691,-106.363045
692,-109.28578
693,-108.43802
694,-99.45353
695,-99.22621
696,-99.048775
697,-97.750824
698,-99.62438
699,-107.034454
700,-104.53798
701,-103.97562
702,-100.49322
703,-112.61892
704,-110.8846
705,-107.84348
706,-108.90202
707,-106.723465
708,-104.1325
709,-103.272514
710,-103.08031
711,-33.315502
712,-38.90309
713,-31.754025
714,-101.54354
715,-103.68348
716,-103.01889
717,-100.15959
718,-113.79081
719,-108.05245
720,-108.13414
721,-105.16458
722,-100.75732
723,-104.59338
724,-105.34809
725,-106.423584
726,-112.14365
727,-119.84566
728,-109.06338
729,-116.0546
730,-106.62397
731,-106.8434
732,-106.54501
733,-108.82654
734,-101.99693
735,-122.958755
736,-105.75086
737,-104.24575
738,-105.90526
739,-106.17649
740,-107.46192
741,-113.53084
742,-106.79303
743,-113.67173
744,-113.600876
745,-109.10884
746,-106.759735
747,-108.00031
748,-111.16472
749,-105.02848
750,-117.23711
751,-107.51222
752,-111.25175
753,-25.982132
754,-33.09412
755,-31.088825
756,-110.022224
757,-106.63547
758,-104.80713
759,-116.200745
760,-99.389435
761,-113.03189
762,-106.30413
763,-113.69947
764,-105.42981
765,-105.58885
766,-105.392044
767,-109.94859
768,-107.385544
769,-106.55126
770,-33.17025
771,-111.28937
772,-104.91543
773,-107.28127
774,-106.52755
775,-111.5789
776,-112.425804
777,-111.26284
778,-114.086784
779,-113.42046
780,-105.86922
781,-105.52977
782,-106.11091
783,-90.1923
784,-97.65131
785,-91.74825
786,-93.805214
787,-91.51596
788,-96.234085
789,-93.94764
790,-94.794174
791,-102.41496
792,-96.24389
793,-107.6314
794,-99.936386
795,3.6799026
796,4.8889666
797,-81.18562
798,-90.843925
799,-85.14268
800,-89.31971
801,-91.21822
802,-109.71887
803,-105.77492
804,-104.22468
805,-104.69942
806,-106.25906
807,-106.85061
808,-96.62634
809,-94.49312
810,-125.681786
811,-98.45782
812,6.3750043
813,-8.127979
814,-11.512251
815,-100.766106
816,-19.052193
817,-102.50826
818,-103.998566
819,-103.56489
820,-93.265656
821,-96.969185
822,-101.79778
823,-13.849663
824,-18.965694
825,-18.025368
826,-20.276878
827,-15.844611
828,-17.078928
829,-22.908735
830,-23.19144
831,-14.583101
832,-15.613265
833,-2.8604598
834,-13.392732
835,-15.853583
836,-15.8649235
837,-22.162554
838,-26.4337
839,-29.527807
840,-27.152803
841,-23.099012
842,-20.963337
843,-19.031279
844,-16.847885
845,-18.087694
846,-18.920874
847,-17.854593
848,-19.101263
849,-18.954056
850,-12.902502
851,-96.39645
852,-100.99643
853,-119.808136
854,-118.24335
855,-107.25203
856,-94.9869
857,-90.52832
858,24.250208
859,14.104967
860,27.53114
861,17.194033
862,34.852936
863,-96.817795
864,41.580887
865,26.252724
866,21.86187
867,6.8298035
868,-104.24162
869,-15.506611
870,-102.29407
871,-80.69669
872,-80.91476
873,-68.575714
874,51.318413
875,28.662514
876,7.0367627
877,4.645173
878,9.738917
879,31.54223
880,-86.95216
881,-93.26841
882,-96.15324
883,-104.20579
884,-103.31871
885,-97.08948
886,-92.45362
887,-87.486374
888,-81.91461
889,-93.17655
890,-98.762985
891,-86.732475
892,-79.183395
893,-78.72185
894,38.947166
895,-91.11867
896,-46.832752
897,-84.04021
898,-64.52376
899,-71.21058
900,-90.07002
901,-60.593803
902,-76.8336
903,-96.43589
904,-98.590256
905,-94.286674
906,-93.484406
907,-93.683655
908,-73.32346
909,-63.781334
910,-99.20651
911,5.132147
912,-112.69014
913,-88.556725
914,-85.51408
915,-85.52961
916,-90.713745
917,-86.82817
918,-89.45356
919,-89.02546
920,46.352627
921,38.64861
922,-92.60302
923,33.39188
924,33.262337
925,31.259542
926,31.92033
927,50.359295
928,-86.83925
929,-86.20861
930,-79.876526
931,31.92596
932,19.298515
933,7.4737477
934,-96.03462
935,-65.133606
936,-70.824615
937,42.091625
938,-66.66461
939,-91.49348
940,-96.671844
941,-85.36235
942,-95.85538
943,-89.10658
944,-86.38112
945,-46.287037
946,-103.76127
947,-94.025246
948,-102.25717
949,-86.10863
950,-97.5773
951,-83.44729
952,-90.02945
953,-71.36572
954,20.96266
955,28.384134
956,24.493319
957,38.170734
958,56.94737
959,47.460625
960,37.062122
961,22.902468
962,-95.657616
963,65.70157
964,-88.23162
965,65.63823
966,-77.5517
