,"Algo generation: 8, gene: (242, 1)"
0,-32.359383
1,-125.500244
2,-114.56756
3,-132.98001
4,-118.49765
5,-118.81056
6,-108.014244
7,-114.191475
8,-112.38571
9,-112.46424
10,-113.49624
11,-110.55955
12,-108.533035
13,-107.65037
14,-130.09232
15,-121.02928
16,-30.194637
17,-22.115734
18,-119.20189
19,-105.365944
20,-123.92051
21,-108.32731
22,-22.452703
23,-111.94786
24,-22.207298
25,-14.447059
26,-109.56317
27,-104.39145
28,-107.95504
29,-21.631418
30,-98.867935
31,-116.522675
32,-25.132538
33,-108.273544
34,-100.81562
35,-105.65717
36,-106.7886
37,-122.87603
38,-115.57336
39,-100.04842
40,-103.7999
41,-113.06876
42,-111.50281
43,-99.61944
44,-103.305405
45,-103.52057
46,-114.07138
47,-104.02853
48,-24.00373
49,-125.06634
50,-114.52398
51,-120.072556
52,-13.312826
53,-101.054596
54,-102.32529
55,-120.133064
56,-100.83666
57,-102.31829
58,-102.80469
59,-29.113289
60,-103.4655
61,-101.78114
62,-100.693245
63,-15.748101
64,-105.55655
65,-103.489395
66,-116.25764
67,-103.636505
68,-38.445705
69,-29.464006
70,-117.69375
71,-101.47344
72,-30.465513
73,-102.86348
74,-106.32174
75,-14.533513
76,-120.60054
77,-116.293434
78,-100.107635
79,-116.13762
80,-102.009605
81,-98.790306
82,-105.605545
83,-26.407124
84,-117.670074
85,-22.960806
86,-102.74842
87,-24.88487
88,-102.812546
89,-20.263645
90,-118.292404
91,-100.777664
92,-101.9629
93,-19.727272
94,-101.53899
95,-117.75177
96,-97.63922
97,-100.899216
98,-103.32964
99,-104.26756
100,-110.655045
101,-15.506511
102,-100.936966
103,-21.057514
104,-118.255
105,-19.899319
106,-15.564378
107,-96.98826
108,-18.806309
109,-98.56768
110,-19.970163
111,-95.710396
112,-101.67573
113,-108.28025
114,-103.563576
115,-100.35341
116,-97.677414
117,-115.75266
118,-100.81148
119,-96.90518
120,-17.584864
121,-100.804565
122,-30.301079
123,-25.512585
124,-110.400734
125,-108.70381
126,-109.2733
127,-105.21881
128,-101.72507
129,-103.46126
130,-29.030434
131,-103.7196
132,-101.41466
133,-111.01947
134,-29.117968
135,-106.32367
136,-24.384691
137,-100.668594
138,-104.461
139,-37.815052
140,-112.19125
141,-98.731346
142,-101.70738
143,-102.0127
144,-101.94253
145,-20.31496
