,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24
0,-118.471016,-111.99418,-112.49069,-117.33176,-26.1439,-110.26699,-107.9371,-115.35164,-112.08698,-20.148119,-114.80243,-114.29083,-115.19916,-109.01346,-111.870705,-116.76912,-102.621994,-118.97546,-116.66056,-111.05342,-24.125671,-111.60744,-118.5325,-112.058205,-116.03951
1,-17.272427,-126.347725,-115.171745,-111.33291,-27.870502,-115.09722,-108.54395,-108.365204,-117.492615,-112.68814,-114.358505,-121.29192,-117.07253,-106.405106,-120.13266,-119.35397,-115.36687,-112.059555,-122.082054,-105.38454,-114.090485,-117.7126,-109.078384,-113.830345,-108.457985
2,-115.63928,-114.1376,-114.85312,-102.870895,-111.112526,-15.056994,-17.717262,-27.37373,-116.000725,-117.695656,-119.03333,-108.33295,-112.267944,-122.292076,-113.31083,-117.30922,-118.04704,-108.11485,-108.14402,-24.60712,-118.71669,-113.15013,-117.799965,-110.770615,-121.117386
3,-122.58064,-18.889698,-15.156221,-103.24866,-110.66714,-10.862588,-123.36623,-31.633587,-120.77384,-106.47108,-116.64563,-104.05935,-116.02733,-103.99248,-106.35852,-111.792336,-109.34296,-108.770546,-116.88028,-103.08838,-14.61518,-118.830086,-116.07992,-121.57719,-116.40061
4,-108.34701,-114.16935,-13.328742,-13.184083,-114.4973,-108.510445,-100.024574,-105.552704,-118.93472,-23.522211,-110.64674,-20.893854,-113.082596,-111.41998,-19.273832,-107.89657,-112.747246,-112.04087,-107.42039,-92.37047,-16.197329,-108.45957,-117.75236,-109.76393,-105.90592
5,-114.246284,-18.609772,-105.91428,-21.403076,-5.9301615,-115.32972,-100.14766,-110.393875,-113.81275,-30.627737,-107.60062,-99.76205,-106.08641,-98.382706,-109.75611,-105.05892,-103.0734,-111.16001,-119.11626,-115.84703,-17.192734,-27.672243,-110.10173,-116.584305,-104.448524
6,-108.10098,-13.055463,-17.68953,-99.61083,-15.910152,-112.16454,-31.319586,-110.17698,-112.98974,-108.320274,-14.620998,-96.18133,-118.707,-107.76508,-24.599525,-113.74597,-8.914504,-16.191248,-104.193245,-98.86166,-11.347813,-93.14643,-111.627106,-112.037926,-19.835226
7,-17.510641,-108.57614,-13.016704,-18.881618,-3.2360668,-8.873817,-8.658987,-123.549576,-18.270739,-19.634731,-108.686584,-107.973434,-16.648596,-105.583664,-15.950797,-112.40714,-98.9434,-98.61225,-18.609787,-99.54418,-16.96778,-103.7324,-113.4039,-27.415527,-12.149532
8,-21.193214,-18.085453,-102.320366,-104.50801,-100.87152,-13.112868,-120.29284,-101.67737,-107.65208,-19.68791,-105.10724,-100.687325,-13.71985,-13.0988245,-97.327446,-106.099846,-101.297874,-101.3793,-21.017136,-101.73659,-112.27104,-106.08536,-15.091522,-23.133705,-96.905014
9,-23.450094,-112.997055,-20.511353,-14.259013,-105.74345,-21.868263,-26.42204,-99.98956,-110.8382,-106.17266,-120.44594,-99.795425,-103.997025,-14.921197,-102.07569,-18.668554,-17.531837,-101.95835,-18.990791,-93.54407,-14.509274,-108.21428,-122.70507,-108.7549,-16.810272
10,-101.46708,-12.744203,-9.539684,-96.83642,-96.57124,-99.0939,-18.850761,-109.310196,-20.841396,-101.206375,-119.51861,-102.84846,-8.302611,-23.729553,-110.094345,-108.367935,-99.28301,-20.461403,-22.174997,-21.61354,-14.916633,-98.751305,-19.028866,-16.275282,-12.759578
11,-19.210459,-13.096817,-115.10919,-101.89849,-106.78624,-11.821101,-19.614658,-22.84172,-102.83761,-17.03994,-11.05351,-15.185742,-18.364428,-13.466176,-22.976168,-29.860073,-104.33168,-23.118843,-108.587074,-122.916595,-112.69763,-97.645584,-117.64424,-101.58608,-115.22983
12,-21.62247,-114.93292,-117.533485,-98.31117,-101.41304,-100.971794,-17.091728,-15.891445,-18.259472,-22.786514,-16.778244,-96.82708,-106.83908,-105.31876,-111.422424,-104.41815,-103.35317,-15.306914,-107.88022,-102.59303,-10.827167,-17.367535,-8.752137,-14.571888,-18.408333
13,-12.910138,-14.043257,-109.88279,-102.49098,-98.01139,-14.269104,-20.87207,-11.906802,-108.288994,-97.84142,-11.721808,-102.01624,-8.21463,-106.8218,-96.546326,-16.56507,-110.94738,-19.755436,-103.09513,-96.838875,-111.3763,-14.505985,-111.6599,-15.448928,-11.95389
14,-11.285289,-111.40651,-99.50925,-100.76566,-115.65151,-100.25838,-101.97628,-20.294638,-17.521036,-98.51903,-101.271324,-18.035202,-16.684639,-106.65563,-13.555132,-111.433586,-96.09572,-16.604687,-107.16482,-99.47388,-11.101285,-97.144424,-16.270052,-17.084702,-113.60755
15,-20.15859,-19.626026,-102.372765,-100.650085,-11.2938,-97.210495,-26.161427,-112.85126,-115.227394,-15.625641,-100.83151,-16.84526,-11.479694,-106.83651,-97.28197,-93.462364,-106.19106,-26.596436,-104.33179,-100.58776,-9.011543,-101.570526,-15.194333,-19.497747,-100.957054
16,-12.84014,-16.088953,-8.980657,-101.04629,-99.9121,-9.639283,-23.517605,-12.450688,-101.77674,-99.86979,-117.189445,-105.37595,-3.7607398,-14.833087,-113.978645,-98.12642,-8.896132,-96.74329,-18.97679,-106.543304,-8.181655,-100.82962,-117.4541,-108.57765,-17.521105
