,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24
0,236.5348697,-98.66820098,293.9033406,293.4798081,291.0188979,278.2724968,-41.21481878,-99.37792152,-27.38436594,289.3868279,136.053991,182.6952502,-64.39941902,119.1091576,269.3666272,264.8750524,6.806644959,288.1832385,141.6813516,302.425907,-114.6226928,126.385218,252.5796411,301.5736789,268.0143453
1,240.1722095,-79.36862896,294.1761109,-56.09730274,-87.02158036,282.3939007,-89.01655637,-101.6383167,-27.31474433,286.7430401,248.2161449,207.4115708,-72.33181566,86.89303076,268.8070748,259.9815787,38.77422129,160.1563273,152.0043288,24.18182047,-114.5788491,289.5677156,248.5396806,-1.830196766,275.9625541
2,-102.4477723,-16.36683118,292.4750984,294.5381255,165.5390198,279.4845962,-101.4111986,-80.27310424,55.08174789,287.5160276,232.0335089,-81.05750815,-68.14051508,89.19647751,271.5217002,258.1292725,-25.72888017,290.6061021,14.42326251,52.0015131,-116.1429188,289.2550878,-40.16412797,305.7353541,264.8366826
3,234.4670904,-78.75025562,293.3558055,299.9647551,-105.9699242,276.0173278,-100.2815727,-104.5819039,23.2168372,295.3404762,190.8673933,69.11576384,-58.00448433,-109.1352038,273.3683482,260.6454399,199.9463877,292.0708714,-94.13765879,305.809521,99.04869491,289.2124268,-84.35340603,298.527555,133.8499521
4,-97.70737634,-26.93810162,287.6890352,297.8387941,292.1998621,272.4714261,-31.8076139,-101.7126334,-46.33423098,290.3907982,209.4273197,194.6434611,-74.08028544,90.01260715,269.9816407,255.222143,83.21480381,287.9117095,-4.170132747,-10.69680898,-113.3509386,284.6798692,240.390895,303.2575065,267.6505133
5,235.4160587,-105.0159077,294.6654602,-43.55703515,293.7043933,280.7036083,-99.77542399,-102.0464707,-44.43274252,288.360104,187.1535659,172.3277773,-73.55158368,-70.19632424,271.1770349,263.5771732,-33.96539983,282.9033398,-38.01867794,305.3950594,-91.0737482,286.4415273,238.2512788,192.676484,73.45159475
6,249.6660469,-98.0053483,292.6497125,298.4065043,296.4012019,279.0934779,-39.79787619,-101.8652125,27.73873934,295.1733666,160.4452944,163.1334478,-87.42953174,102.1496028,266.4205199,247.3663606,266.4228867,290.0345064,172.8836162,304.9613442,-114.5059107,11.27814093,205.3935794,303.0545365,273.6738248
7,-101.3631548,-12.63521977,289.4837111,295.357718,-84.52190003,276.6707151,-88.72004013,-104.4854953,112.2896365,293.5726997,123.0871122,169.3040797,-71.70479395,108.2950798,270.243694,254.4032537,230.1253916,185.3036204,12.47600004,305.0907186,14.7023782,286.5610082,261.8249805,302.677045,266.3184774
8,228.3599492,-25.13384398,288.7868752,169.5010995,294.1922317,277.5662387,-101.2142457,-101.1691911,-5.349776084,291.9517545,236.094222,196.0313697,39.75254789,-80.47394024,273.9020901,250.183445,68.70759764,286.7595023,19.02875437,304.4152884,-117.4947746,285.2760055,231.755998,300.5973195,268.8206587
9,-101.9503326,-112.4649345,291.373168,299.9128049,292.6207534,280.4102508,-133.2570636,-102.6049492,-14.11163763,290.5763109,-26.96208821,190.1672703,-92.63936579,114.465854,270.7063195,254.0348319,-120.9195742,287.0121934,42.15883754,304.4388481,-112.309697,69.37579916,236.9449198,302.5444554,267.6675653
10,241.1050008,-98.128997,289.7317284,298.9268083,293.6235243,271.8177269,-104.2535413,-102.9490083,13.49477,290.2495093,217.4638233,48.4498737,-93.53301353,124.4331264,272.5634878,255.248898,260.6216755,-22.29459385,-0.763286085,305.3521868,-114.0646709,286.3370607,199.1015236,304.8279974,12.20186686
11,242.7370433,-59.53311319,294.7429207,299.6043155,294.2309708,277.4462696,-95.54471248,-100.9961293,-31.90515494,285.3152568,192.0718021,220.7359073,-75.87888616,135.7310017,270.2497569,256.1150307,-34.61974835,290.28268,187.0448445,21.09162545,-114.2027806,290.9797871,237.1389671,86.62791174,274.1741796
12,250.4725692,-49.4460481,291.3707442,298.8776216,291.2259149,276.2619598,-103.2525212,-104.9360668,-55.81158517,288.6892156,-40.44670684,172.1959038,-67.56966422,88.91427273,272.9869408,256.0609061,-64.3770504,290.6540449,107.1610042,305.6105525,-114.0000243,284.1389092,164.3969297,301.4102276,267.6571246
13,234.1806382,-73.89850681,289.4819794,297.0128772,291.0233551,279.0225322,-102.2826939,-103.5838677,-3.516155742,159.8459435,252.9459213,169.52947,-89.93957199,92.04798473,272.7063189,246.2925679,-80.61295923,293.8917912,6.465456408,36.93787618,37.34652366,288.2880445,235.3821912,304.5299136,269.4474283
14,-99.87983216,-98.06770255,290.6236585,294.9740327,-64.90410271,276.1687357,-93.28650807,-101.1073538,-55.22773373,289.7307848,238.2332347,186.267499,-67.58333319,-25.86559777,272.4729411,267.7448285,54.07618219,-85.85538257,-67.098561,304.4456976,-112.5070152,290.6304284,220.2511392,305.1622647,-45.73713624
15,246.1926912,-105.8769569,286.8191409,297.0561546,293.4753067,274.2740343,-48.68929671,-100.854829,104.0571503,289.7987074,234.4337517,-58.48979444,-91.40154187,91.73322232,275.903931,257.0038754,257.7670594,284.9426676,-69.35006716,304.937335,29.05494042,287.586604,-59.28989819,303.0696104,247.3699844
16,258.399105,-77.2928111,292.2698861,298.6748441,-104.5217262,278.6808622,-81.66320924,-101.3678136,-7.784831222,294.5202373,243.3604852,25.71142369,-64.9099006,73.25182845,267.0880822,266.4585842,39.60578287,-31.72656405,-73.7857884,296.8435659,-115.5222084,284.5453788,-91.22328661,301.8675042,109.8467123
17,250.7214289,-59.12796384,293.750602,298.0236169,-100.1228991,278.3524559,-69.11522979,-101.8645551,16.62756937,294.8134111,250.5749438,-74.53090947,-37.02999608,103.0988562,270.2949461,266.1446496,-113.1923278,286.77191,-23.83567684,304.5754225,-8.149959689,288.4963846,226.7198348,301.7198627,273.3663557
18,-99.68142789,-70.61340525,294.8093964,-43.25095219,-102.6434167,275.835408,-99.38658556,-100.9728439,-44.43681015,293.3918439,129.6001581,-73.16560041,-76.48570882,-7.94502627,270.7710881,258.7560281,52.97314262,283.6975272,-21.25526219,305.7774455,-111.8701675,-21.93182302,217.2657717,303.1221741,261.1081764
19,234.8748252,-98.14686981,287.988909,295.9590743,290.7490501,273.9867071,-97.6532966,-104.1173655,-44.86933534,293.496551,176.4494886,177.6953621,-92.90364702,89.89218539,271.811108,267.7514412,-95.64903499,293.2004586,-72.32800819,300.264757,-112.6282094,286.866501,223.8857645,303.1215042,275.3114688
20,212.0210424,-44.49064334,288.0896609,101.3361049,46.4899492,276.9539186,-103.9239815,-104.1777438,-44.25023176,293.415725,243.8916883,152.6781731,-66.82049165,138.5640053,271.8880906,263.9855409,89.46390498,289.3263474,163.2208132,-29.50868816,-114.5323345,-10.45894632,-128.3945394,301.2644826,13.89688729
21,-100.5827648,-99.96784749,293.3118116,294.5489171,293.0317056,277.9663457,-101.2385569,-104.44076,-44.28640974,287.0980618,159.1100775,175.6932132,-71.41347462,-102.3297317,93.05375473,257.5946619,-74.48133455,278.8065141,74.10842699,303.1913024,-26.0093205,284.623911,225.1026432,303.5624443,100.7122872
22,207.3673032,-72.54561454,293.5650495,297.4023124,294.2140998,272.4859703,-58.75556773,-100.7660769,-3.895256345,287.3402997,211.5838351,162.4659467,-73.0558295,137.7390344,270.7708502,258.464722,226.2768139,281.6780207,-66.20613311,298.5971591,-79.08631649,285.1781846,242.1395246,301.1363036,-9.584886725
23,-102.6699398,-98.14773471,290.5604032,-14.37374199,-104.8108491,279.6796529,-102.5272313,-100.9029962,117.9986916,289.929646,222.8609162,158.616613,-89.71503772,133.968203,270.7492021,265.028164,205.4885805,291.0865466,22.98015332,304.7947106,-114.5340131,289.2782411,-95.58718634,302.3818976,35.15337107
24,218.3668535,-71.47200939,290.0333702,96.9724906,292.2262437,274.7883947,-33.79933459,-100.5589174,-26.35341141,292.869951,155.7297632,176.7893428,-93.35770701,149.8114866,272.3461008,260.8914089,127.9630672,280.0684915,146.3163836,304.4252078,-114.5289633,290.272113,183.195063,304.0996893,273.6736621
25,238.9417353,-60.95250469,290.7790462,60.83781517,290.2203686,272.7908486,-104.04583,-103.2962909,-82.84430239,294.4345955,171.1061689,199.6805919,-31.64224822,121.4043067,271.5394719,78.71751734,-109.6348677,287.296154,10.65872624,304.7526653,95.27792916,-23.4170718,253.3164526,303.4737309,29.91407409
26,-96.58714458,-47.35163935,293.9231093,295.6955759,291.3205917,278.4204633,-53.63063171,-99.63490649,-53.94743899,137.5829667,168.5027788,-28.05859298,-79.792494,126.5686371,268.8577747,258.3558858,-104.1527969,-82.75871087,28.3469358,81.77258015,-52.57373244,291.4740154,-130.7112102,301.1010609,203.1393619
