,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24,It 25,It 26,It 27,It 28,It 29,It 30,It 31,It 32,It 33,It 34,It 35,It 36,It 37,It 38,It 39
10,295.4240797,270.3802374,-60.94062134,129.2717456,232.4207752,245.1685717,-51.98728379,20.17451178,16.92074054,296.3510601,46.73012926,272.3545115,269.7627151,223.4233505,36.15787256,33.56946154,231.0382976,283.6984808,294.2090731,292.6484993,287.2507735,279.5580305,133.0242733,251.1726147,285.1521475,69.09758519,301.9302134,303.3222535,290.1603718,279.5314971,254.1241461,278.069724,115.0175652,293.6679715,65.15282636,264.1344315,106.4966539,119.5197216,152.6830205,289.4504649
11,298.2017862,267.7238834,-20.87558955,132.8540516,232.6632363,-74.6738859,-69.33984662,249.7726372,56.70011474,296.5422015,-7.067247637,279.6229891,269.3400751,234.9736856,243.1715875,-106.3045033,-68.7380649,283.3524106,291.0751283,292.4416276,284.9529819,277.9436779,279.8034548,263.84287,283.8979807,83.32432818,299.6707327,129.0725116,38.50933171,277.9720502,256.4944947,280.5423007,96.72516379,294.8153626,275.8738215,263.1642662,53.01373291,122.7960508,-17.90853316,289.2132468
12,298.7129299,276.8405469,16.18073068,113.582704,233.0502348,244.5062741,100.8490404,250.3350714,63.10707054,298.3033281,37.37621144,277.9643241,273.5652487,197.4981159,24.33628936,-106.1698339,-33.94183732,283.1580614,291.6212159,292.3472056,285.2525034,274.578796,285.1114665,112.2588318,-1.054262419,283.1761754,297.7887114,170.555132,-118.3181906,283.7209486,258.0778566,278.7389383,218.8391622,291.0452087,129.8330962,264.7051183,264.0853283,120.2092,-145.5154907,90.59246656
13,297.1327931,270.2074846,273.180975,134.3155547,230.3697022,246.5174965,-47.87529198,97.99287624,271.146808,297.6432454,-28.95959592,268.5668572,275.3293413,240.3915342,-67.3775977,251.4087736,230.2918861,286.8420443,291.7702024,292.5724632,282.4832122,278.4896854,279.4752609,260.7234546,282.4104513,285.3842758,301.223404,295.5662257,-81.6263776,282.4938792,259.2993676,276.7220697,225.9608918,294.45514,-61.48055139,267.0466427,-19.18274871,126.4876717,284.2774552,294.1529487
14,297.1313702,-65.82680901,-53.97389089,114.65693,233.8421366,248.6447988,78.64188646,244.2061122,-73.62122982,295.8194569,122.8518264,274.4501518,273.8064428,225.2199745,227.4160035,252.8309482,236.5193362,284.5434061,294.2866519,292.805444,283.6706645,276.0172625,50.42675812,256.1897817,282.2825746,-43.82907265,299.7106771,47.91029674,5.317371641,280.6075794,101.6525303,278.4742456,214.5285024,-88.75925276,46.97363966,266.069662,78.54261904,125.3894158,50.90143375,294.3615624
15,296.8315808,21.1331133,52.23388204,115.9892551,229.2800499,188.6463148,-102.7662632,92.72388873,273.3965487,296.8779266,37.79814897,275.3938559,273.8217606,74.8489525,228.1802124,249.759521,21.5043566,284.6080488,293.593218,291.9277266,285.5110762,275.6824812,47.82694051,262.4175538,282.3662951,93.18595965,298.6061911,302.1480978,-108.5692753,283.3106665,259.2390969,278.2208484,217.9432786,292.2850809,-55.9681032,264.795486,-37.84766797,113.6074154,168.3189989,295.424522
16,-67.38219775,272.9913677,44.44320966,146.1798877,236.1781353,246.563929,-47.54808617,109.4913151,165.0439069,300.8235916,-7.629709095,271.0828806,276.3303341,237.1606187,18.33282267,253.9955182,94.22954104,283.6188798,294.222172,293.0803197,281.6765841,276.3091683,144.0620914,263.7025047,283.3790889,-70.09689177,299.7332852,-25.55278487,-36.8895866,285.6972962,250.2325863,277.307029,46.04904535,295.5991865,-41.39215272,260.6841404,-80.90666586,121.7688644,-123.6171191,297.8699199
17,294.9173255,271.4408032,163.6427301,146.1328786,-59.66343894,245.5754626,-20.23827225,135.9657929,-76.47185226,299.1808184,6.633056618,274.6206567,274.0932104,229.2751318,228.7964233,264.4845627,61.36781156,284.223471,290.2588298,295.9143395,281.3606244,274.7063801,14.7200244,264.7915713,94.99437374,-24.89307471,300.0389289,186.6231846,287.8828747,281.5392029,245.683208,277.4254995,226.349997,-6.568799882,278.9518158,265.7810622,-76.62994995,126.1062265,275.4421432,294.7100283
18,297.9933726,270.7779227,277.4174321,117.6979732,230.2454836,250.617946,-69.93967041,16.34429225,82.21244176,298.3579776,-37.85263618,277.2935257,272.0796426,41.12071367,231.8841442,261.6326038,-30.91787473,285.6616467,291.0745367,291.228277,282.6473079,278.9636243,283.1716933,256.5838058,283.0111146,-53.93209327,299.1779337,46.86246293,37.41822422,282.5204262,262.0441018,277.2113403,220.6611085,292.3821432,-32.1269745,265.6015988,3.640298724,120.1298956,280.8435831,295.7894325
19,297.9008118,145.3026053,275.4952578,143.3643384,232.4477416,246.6382759,-49.26269811,119.938773,65.74568664,298.2336006,-9.592175234,138.8452379,273.4274919,239.1851131,236.6297475,-104.3797623,-75.07971157,283.0394218,290.486414,292.1423622,137.7545177,277.748351,8.489309278,259.2786559,-32.24150232,19.93322631,300.0878534,301.5850748,287.0686285,281.1511903,260.2265981,276.7541115,-55.61547328,34.93319521,-29.01487899,265.2611081,259.8096952,112.2094343,271.911671,293.8954165
20,296.8357694,275.8085047,-50.59255189,-0.553397881,233.579593,246.3593318,1.802728949,243.038361,-20.62084665,297.9792716,9.130883153,274.9024024,274.4002306,190.1347769,241.2668299,-123.9703404,63.12940551,286.3279656,291.8519665,289.2682901,281.5719104,279.5067294,-3.918377639,260.7276573,283.6098192,284.2571397,299.5618753,-8.109120563,123.0259008,282.5748776,242.6385968,278.5422978,222.5443917,292.4034078,-95.3988753,266.1845265,30.76935554,127.8440112,192.3236716,297.1323515
21,296.1444923,269.3169768,145.152244,125.1758366,234.5404573,238.6371097,-32.6607293,246.9746691,7.396061217,297.1396388,-14.5442594,272.6407457,273.623264,197.8665973,234.0598104,-98.87655919,236.9256409,285.6046345,290.1130744,291.9853628,284.9479376,278.9280008,66.57890206,260.0040049,282.1273234,-81.64130346,291.5800215,301.9743891,-55.81237379,286.4043719,248.0370643,278.1576923,223.0332695,293.7351514,35.55751986,265.52891,262.9452017,132.7807064,1.565028004,290.6788772
22,295.2883293,273.678466,280.8328228,-43.89208778,-49.49493659,-19.53806583,124.4999183,-15.53498844,167.799644,295.6032491,251.5217188,281.1142228,271.6716014,237.6034808,234.1595485,11.65851412,57.36467531,286.856397,290.7874335,292.7562301,280.7446656,277.7870784,31.20318818,261.262505,7.257549253,-2.300747411,299.7543789,49.31048358,-122.4878543,280.3684422,253.1320387,276.711438,209.2016276,292.9896756,155.45595,267.9725416,266.7508524,133.5696309,282.4993723,291.8175165
23,297.8840799,269.4582756,276.2129672,151.5445571,232.706343,248.3942061,114.6068662,250.9106063,33.79235887,297.8447626,-32.18173149,276.3626442,271.4949529,-134.1917562,239.5847024,261.0524627,108.170068,284.1185655,293.4686177,294.3231059,284.4615049,269.3122572,-65.43289347,259.6872806,284.1202973,282.1849824,300.5479718,-19.44013432,286.1477976,282.4374013,-33.10923199,281.0178674,221.1598275,292.240204,273.5993357,265.3901262,263.0825207,117.0641858,13.30866679,294.5542854
24,297.0878542,275.1501757,-23.54878777,119.8651204,231.1911653,244.3864643,-52.95475926,105.540521,136.1263491,293.5948314,38.9650723,282.404555,273.5825581,157.2030031,237.5212505,245.5165951,54.83340287,283.2104027,290.5953257,293.2853383,286.0504635,277.7442023,281.255766,267.8264096,283.0764113,132.8636785,298.7106786,192.7309392,95.2233561,282.193976,97.08085877,280.053409,-52.24052048,292.7899434,279.2657645,265.0032263,261.6846371,127.3046812,-103.7449113,293.7880995
25,297.972853,103.2395655,276.4088063,115.6480525,-49.60578193,249.1163851,-68.45323145,244.5907159,147.2409804,292.9047709,72.41148461,277.6818728,269.2107261,234.7809002,-60.65147731,28.33426484,233.0835093,284.9977818,290.5382799,292.0477531,284.4380752,277.7346669,30.77438303,259.8591548,284.1494583,-12.99779073,298.3572525,302.3354054,-95.31160353,284.1891241,253.3409562,276.6424105,214.0328131,289.7203591,-60.96336692,265.1684492,265.7990532,123.0787177,-72.21797153,122.0629944
26,293.7876855,159.7769996,280.0065311,128.8353815,234.1152838,244.7707945,-89.71289965,253.5256773,75.62657677,297.2674593,-23.77897264,276.1113628,273.0156987,229.9710865,0.788496219,-65.25946011,233.4495882,287.8648177,290.1761672,291.9854513,163.4563448,277.4143932,-23.36187073,262.6914154,286.1132551,282.1863254,300.289742,-48.10690551,-98.85637402,277.7896595,259.9289655,279.7796576,221.7317587,292.9776658,32.8068038,145.9293496,-45.24434676,129.3007391,24.465385,294.7582313
27,298.0729645,-25.36194638,-79.40855406,113.8446785,237.456054,244.3460154,10.85846291,246.6632418,112.019509,298.4049666,17.81123963,278.5616469,273.5962536,-20.08846611,234.8242061,251.1534875,11.79900403,283.466644,292.339215,292.4838995,282.6940772,276.8946657,-85.29679683,263.6844853,282.8384678,-54.88195232,300.1064473,134.3329725,-51.59086323,-2.589173725,9.229324672,-27.07263036,221.4928743,294.2422318,75.84422345,267.5471137,262.8328238,116.4079108,64.5161173,289.3811247
28,297.269312,46.99697217,-9.533575337,129.1837581,234.1078666,249.2071793,122.1140464,248.2038212,17.57062577,299.7835287,76.23991669,278.578549,271.738103,222.2095552,242.3871896,262.9142554,-56.96485211,282.5181118,291.1331408,292.7334068,281.1442469,277.7333334,279.0109147,256.4060027,30.11316112,-62.12493307,299.8727608,302.6170876,-101.8849626,281.5968908,252.180691,275.491598,216.4414659,293.5314658,-77.64665751,267.3439762,4.783688529,126.4092876,-60.084126,291.2802717
