,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24
0,-120.1138849,314.7148147,311.0174266,313.5513674,314.1062136,313.7228811,318.3099013,305.1078948,-78.65319073,324.8686549,36.16143687,89.70585039,318.487309,317.551193,170.6239214,320.9021953,-96.65777489,326.3747777,315.2058454,317.1321276,22.25568085,-119.4137742,58.47373368,318.0658251,319.6110078
1,-109.9747809,314.2983439,312.3383992,85.1538067,314.2605736,312.6213024,318.6116179,-13.48251283,-82.83657199,-42.35919953,107.3991396,289.19167,321.0809481,-19.06662453,303.9047158,321.7622958,-95.5764669,325.7671484,153.5596391,317.7038356,83.4176617,-119.4808491,-37.4493502,79.70418513,320.1603854
2,-119.5623766,314.4232239,308.5627033,-83.22108826,314.0165969,312.6494125,319.1269984,-10.19150839,-82.25904578,40.75270992,-17.59829644,289.1207673,319.4711946,82.94910284,303.6640399,-15.61047176,-95.74016566,325.5285754,314.4737172,317.9422874,60.51055496,-126.1624828,251.9061755,318.9483417,319.4208756
3,-115.7158375,312.4470844,311.8976288,98.68446217,312.6088412,313.3291295,114.4180284,-51.74654406,-79.24457657,30.80569155,16.56601823,289.7308756,-1.239686882,317.2507529,300.5732047,321.9213142,-95.3162578,327.258017,314.8258811,316.7027832,155.6902927,-118.8417573,-40.02220152,317.5795529,320.2441302
4,-119.8766843,314.1229262,310.8177751,315.2577074,314.3712998,-22.87960569,316.7401963,-13.36572672,-60.43561728,-28.61234875,303.0483827,-52.63169817,320.1230348,316.0886381,303.6119994,321.4291799,-95.78386334,326.1289239,313.6887552,317.9279307,13.92771486,-119.3673992,79.32290938,17.26473067,319.6333468
5,-116.0710369,-87.31095099,311.9108319,139.5379027,312.6610421,313.4685337,318.1020385,-31.05556436,-87.27285291,322.9074603,-40.40294272,106.6818905,320.4137294,316.6725805,303.8195714,320.5557498,-95.49633364,325.4976039,34.39792654,317.8493253,11.88479102,-119.4806047,252.7471297,318.9734087,320.3791124
6,-118.7325697,313.7960516,312.4379451,315.5048886,313.1916076,314.0014884,317.8581263,-30.08710556,-90.49400082,324.2109139,304.2534696,12.14207839,108.9787082,315.3501423,303.6105293,185.0360266,-95.77510462,-14.46421828,313.8214889,317.7637224,46.44156641,-118.8431695,12.23951845,318.8414319,320.3643423
7,-119.3702617,112.8905545,311.5571688,68.50361234,314.519326,42.08048477,317.1215937,61.28485469,-94.10441513,54.9439331,-68.91814129,103.8915894,320.0313381,318.890539,303.2327208,321.2961794,-95.33988609,326.993138,145.4267168,317.6861509,39.37880687,-119.3898398,261.1975599,317.077543,320.3413237
8,-116.6208186,28.33211656,308.0530356,314.0932689,314.2161545,311.7086622,318.2849937,-28.27997062,-112.3270536,89.27005979,28.06959913,288.4858919,320.503683,318.374771,302.8544591,321.1970907,-97.18452495,326.5560405,314.9123629,317.5721482,111.0320854,-119.3524381,254.3468419,318.4298084,319.6063074
9,307.5187969,312.3993169,310.2816821,61.118575,313.1882268,314.2639639,80.19630342,44.8507129,-106.8455337,193.8654217,32.1864967,-61.2180424,319.892597,318.5610446,301.0641897,321.0512708,-95.70128407,325.7648834,312.3496962,317.8185911,315.6033704,-118.8620783,148.2176754,318.1172469,319.5475128
10,-116.7771467,-87.50343947,312.1793424,-30.90494902,-109.2551387,314.1663775,318.5701659,-7.460788196,-95.9364581,323.8758855,28.87747284,288.0729927,321.1148773,318.3000458,300.6293183,320.7892913,-95.29982314,326.7178953,47.78910935,316.9127747,14.11183126,-118.8651702,109.074135,134.2881047,319.7496502
11,-114.4754491,313.4812995,311.3590255,311.9499568,314.6392328,313.5869218,319.5931346,110.0393598,-93.49109124,203.7395068,0.960236377,-51.288186,320.0932785,315.8251685,302.980304,321.355836,-96.30524502,326.0424181,314.2859709,317.1135373,43.99003006,-119.353629,257.9484094,315.7998568,319.8437401
12,-105.1329777,315.2656427,309.8522407,313.5033742,313.8048153,40.01127562,318.6406383,-46.5914242,-73.05969401,324.6802367,302.8053174,-49.46637115,320.6298167,69.02380826,302.858891,320.8132046,-97.86890777,327.4404878,314.9140704,316.9119019,209.0368513,-119.3838068,50.86472612,72.04892958,319.0467067
13,-119.587387,315.8442525,311.8996651,-59.60787228,313.16714,314.000678,319.1996494,1.69275743,-86.25191153,324.2756812,-5.266110877,156.495793,321.1495095,315.6760564,37.77753652,146.093613,-97.83014092,326.5729777,316.2773783,316.6901388,130.300859,-119.3613284,259.7804638,319.568546,319.3176752
14,-104.8608552,313.5068231,310.3144892,63.19087495,313.2825919,311.6288837,319.3408485,33.50019743,-91.07493644,42.54427722,-58.29417944,-56.82941101,321.8889777,317.0842867,303.0024527,321.2708961,-95.62676128,68.2968311,315.53394,317.4867214,316.5083542,-118.8398304,148.7586306,317.6528611,319.5945321
15,-115.784158,313.8902506,311.3508764,312.1366361,314.5475389,312.5341892,317.3940945,-19.17080125,-95.13829558,88.47231397,58.22058471,-53.709489,320.4875348,317.5030434,302.5978363,321.0402812,-96.50185416,327.1169525,314.9105698,317.5165735,111.3661441,-118.8423872,26.22865089,319.2128306,319.208389
16,304.2818184,312.0726846,311.7116611,310.8123395,313.1168597,311.8006368,85.62088548,-28.90995741,-99.96194498,57.24841931,61.58268116,81.33847883,320.2329635,317.3686526,303.0903528,320.3643678,-96.4506917,326.6524771,313.2214957,315.5219469,134.2806502,-118.8262175,113.6229993,319.8219624,319.1592611
17,-118.9215008,313.4998766,312.3765396,313.0638698,313.0518538,314.0456194,318.3766001,-5.588220826,-106.9413188,324.1802044,-44.13879664,-59.44834736,320.7295654,-8.691932685,303.1901617,321.5528135,-95.74180276,326.8260777,22.74353912,317.3052479,167.696426,-118.9222954,253.4995997,320.002943,319.7534637
18,-125.0338471,313.8391445,312.5794492,313.5771036,313.59197,95.85606182,210.6634308,-18.9667824,-82.92409862,324.4121048,47.78026208,-59.49620601,321.0399261,-80.71534474,301.8021085,321.4865945,-95.59696537,326.4544308,315.4828496,318.2054172,-31.40550279,-118.8251534,260.5344182,317.8601513,318.4587562
