,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24
0,-102.77858,-106.24179,-42.014153,-35.291187,-123.03285,-102.887245,-33.21092,-106.51234,-100.94827,-122.40584,-103.835495,-27.481556,-115.805954,-117.091064,-114.31297,-36.487858,-33.41155,-25.610006,-32.512577,-114.55363,-26.019512,-107.50063,-123.86041,-117.72673,-125.490746
1,-37.83244,-100.93361,-38.2452,-31.192629,-123.67352,-102.66305,-33.61296,-116.800735,-105.27208,-115.909744,-33.297264,-31.857218,-119.71363,-120.27266,-120.482445,-117.428955,-34.92361,-32.2867,-36.073616,-116.75052,-117.28908,-121.32468,-124.88533,-117.264275,-118.36732
2,-35.849354,-103.63832,-115.29812,-28.336246,-120.527695,-26.139555,-120.572685,-117.92112,-28.250582,-115.73947,-114.14183,-115.06622,-117.970566,-114.83628,-122.77655,-115.75027,-39.627876,-123.92784,-33.22763,-116.92362,-117.20574,-115.79084,-34.761456,-114.07537,-111.504616
3,-28.402514,-104.989716,-118.4686,-32.251133,-115.4261,-27.586481,-118.50418,-116.852806,-29.348394,-108.57534,-115.336395,-116.23101,-118.81818,-113.893234,-122.718765,-116.53971,-104.96686,-34.204983,-36.885555,-116.065895,-125.83437,-108.1024,-120.99909,-113.55788,-113.535225
4,-30.174744,-104.57424,-117.77345,-30.616589,-115.843094,-25.024187,-114.92662,-27.822588,-38.412712,-116.46485,-116.828896,-120.81613,-109.751755,-116.83908,-124.75579,-114.89685,-112.8949,-34.183056,-34.921886,-121.17295,-34.032078,-119.68029,-35.784763,-118.333824,-108.435524
5,-31.711378,-103.10041,-116.33436,-26.556374,-119.24206,-119.13326,-114.24192,-33.48768,-38.42346,-124.1161,-113.769424,-115.119316,-130.76056,-117.19994,-123.38099,-114.28085,-109.118416,-34.281338,-30.022272,-115.182304,-31.338472,-119.32942,-26.16282,-115.75793,-118.616554
6,-31.997168,-105.665726,-113.73543,-29.64849,-122.98622,-113.184494,-117.05202,-30.476652,-29.451647,-113.45767,-34.701385,-118.45421,-38.27495,-113.61467,-116.05151,-122.3408,-110.99115,-30.462393,-29.898045,-112.02267,-34.07387,-117.9722,-26.240696,-115.17462,-122.068504
7,-27.815025,-104.677505,-118.39563,-120.41391,-116.84427,-120.98062,-121.52521,-104.76243,-34.27876,-121.892075,-30.181484,-110.71718,-113.94795,-119.82564,-26.887068,-121.1878,-107.64183,-35.545486,-36.579754,-120.30865,-30.26454,-121.32565,-29.886896,-114.926254,-114.62583
8,-32.464924,-33.103676,-120.21149,-103.91919,-117.28859,-115.32059,-118.88279,-101.66926,-37.694286,-120.05905,-33.741623,-117.99065,-115.69936,-116.82732,-124.66763,-126.45974,-120.59058,-123.65568,-36.24686,-32.562862,-29.807802,-117.87671,-29.683813,-113.16854,-28.242626
9,-30.887516,-29.621506,-123.487114,-103.98644,-116.573074,-111.73132,-117.35516,-30.015894,-33.253216,-115.34703,-34.573536,-115.02765,-23.770317,-118.922806,-34.554386,-115.573715,-107.232346,-123.071335,-27.090656,-113.908035,-112.5048,-131.99759,-27.246094,-106.92476,-20.797482
10,-120.94153,-36.220135,-115.62076,-106.28837,-123.54827,-114.99829,-123.08131,-27.773083,-32.09701,-119.440865,-38.909943,-109.61584,-25.749805,-114.75345,-102.37357,-115.05416,-31.54642,-37.702816,-29.418854,-24.392336,-108.71109,-125.78985,-33.491146,-120.30478,-22.704182
11,-36.736355,-31.215172,-121.64121,-126.15914,-122.008545,-128.44353,-124.983894,-26.054018,-34.699505,-117.80505,-32.74786,-13.601664,-28.0611,-116.1239,-39.721516,-119.45285,-37.75446,-122.185455,-29.238165,-127.49513,-111.85331,-116.93253,-121.9069,-114.80643,-28.417429
12,-117.213486,-31.622742,-112.08302,-29.637314,-118.06699,-107.61458,-116.94404,-25.9569,-29.734562,-123.45036,-114.80718,-109.67361,-100.48594,-114.07186,-31.783798,-114.73667,-122.94424,-31.031979,-19.573975,-109.34345,-33.514362,-120.45589,-26.386417,-112.110695,-120.98121
13,-44.744534,-115.20971,-116.0673,-108.269325,-121.38988,-28.162214,-116.95689,-129.8282,-31.684443,-29.021343,-130.60435,-104.29936,-20.208847,-113.42927,-113.34176,-114.40349,-31.066103,-33.228832,-25.200397,-111.296104,-119.31235,-121.03512,-23.904634,-111.85415,-26.56557
