,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24,It 25,It 26,It 27,It 28,It 29,It 30,It 31,It 32,It 33,It 34,It 35,It 36,It 37,It 38,It 39
1288,36.16822,56.52704,63.21977,95.25663,96.06597,127.785965,10.1525955,103.476295,56.95249,99.15855,-73.52833,98.76363,53.591103,-100.19137,3.4048395,55.0293,115.31305,72.40661,-96.73234,84.35647,23.967384,-6.0811663,74.29771,15.916719,115.13684,102.68771,73.82902,-17.8689,69.90194,114.408676,72.12632,-14.899074,-88.40716,7.4174423,21.951921,30.298325,-102.91343,-2.254532,86.28297,78.286545
1289,34.284252,67.03312,60.304737,43.96092,86.52366,133.96991,131.10394,-44.967075,58.425774,87.80696,96.993164,91.1103,57.533756,-19.377115,19.551945,47.497288,128.77403,60.77242,-88.812775,-83.57211,11.195343,-3.5289905,70.631454,6.324065,98.20848,123.16282,81.8264,-30.938503,69.08119,-70.739075,80.35952,2.5203478,97.16731,2.3905652,18.640368,34.476017,2.652145,-110.65331,84.232056,72.87315
1290,14.02293,64.52475,55.7425,97.50524,87.444305,124.78765,131.66666,89.06229,58.153706,98.89415,85.68736,102.688324,63.941868,-16.586084,23.225008,49.723885,124.81093,59.21013,2.947763,-97.514465,24.362738,-9.147536,75.80703,-135.54263,102.40407,120.15783,72.89319,-26.458391,71.71362,107.64799,83.973724,-9.427191,-101.03862,8.808493,4.6153197,37.963764,-6.8356867,3.0716128,86.91307,65.35551
1291,-9.7801485,35.534668,68.55639,76.88222,98.11677,120.91497,122.81577,87.68545,42.872208,96.13942,-89.8471,104.79667,57.156937,-107.99339,16.516954,43.166412,120.98427,72.55101,-99.81999,88.42724,23.003746,-10.867257,65.769875,-2.415,103.645355,-9.380135,77.396645,-15.076725,69.473465,114.50401,68.84058,-14.203142,95.58355,-0.18802647,1.1722314,29.626612,15.491667,-7.543956,92.4065,51.036076
1292,-16.42647,81.64213,59.859783,88.08104,97.60716,118.905624,123.85689,-34.207657,37.271103,98.29015,78.17771,100.78109,68.85373,-104.704796,-87.47869,51.086052,135.97209,52.322765,-9.1229,94.809944,13.437212,-10.870551,-76.25371,6.197379,104.370346,106.36049,69.29982,-21.222023,73.11647,118.966705,83.6008,5.167224,101.60402,15.995848,-2.139286,25.11412,-9.441728,-7.3140535,90.122574,64.45477
1293,23.113356,79.54975,62.880905,32.690365,87.598076,-65.26162,128.48874,89.083,63.008923,96.83728,-104.13093,95.77733,55.104816,-100.7848,16.79408,51.70317,125.067764,64.98289,-102.17921,93.17598,26.777506,-16.946833,85.40726,-6.403987,115.56798,112.021355,70.10802,-34.513058,67.26606,110.41678,73.60867,-7.6849103,-75.01152,22.423151,-5.1398373,21.280127,-101.54132,-109.79963,88.55056,-52.05897
1294,2.5875711,75.95998,74.207054,86.46382,99.19318,138.94617,126.91575,101.71312,62.91709,94.79326,-77.86264,108.010216,68.64698,-112.9546,-19.42011,73.71917,131.86719,66.99411,-101.288795,101.53393,25.314718,-9.708246,80.70055,1.6965102,86.80699,123.98848,69.42815,-11.443294,75.68858,100.47765,76.318665,-13.747612,102.20577,17.994081,12.243947,7.103745,-1.369362,-1.6678605,93.02906,79.50999
1295,-9.773275,78.8953,71.90494,43.629063,100.06448,126.25627,105.25581,99.37302,70.18068,101.00368,96.286064,104.89561,55.329727,-107.12952,18.101212,73.189995,-17.536957,67.43477,-109.11257,87.81436,14.503072,-15.480996,-85.54815,10.02195,111.03742,120.40547,79.19688,-8.930537,71.016464,-55.856865,73.435905,-11.455093,-83.3167,13.21334,-106.62427,22.24552,-106.316536,7.1854544,82.530136,64.576775
1296,-22.37641,73.8638,60.949818,51.185284,78.87208,125.51448,124.17217,99.00901,59.7586,92.967285,91.896515,114.235664,67.74207,-106.22293,9.961532,52.21551,118.20759,70.87935,-99.639854,97.19443,5.597666,-12.412111,-70.233826,1.282191,123.28886,120.68988,70.01313,-19.49683,76.508766,105.23446,85.15973,-10.9527645,-89.990814,7.6997075,-99.116905,21.790054,-104.59479,-6.700868,81.54315,-59.52611
1297,-15.291311,79.1844,62.248913,96.169716,96.95953,132.58298,124.275215,-23.24392,54.056866,100.83676,-102.56346,102.979294,69.948006,-107.40081,10.201061,64.03035,116.56531,67.65921,-117.088554,101.00132,1.185016,-11.218764,81.45492,4.77775,106.4715,109.30023,73.033356,9.608589,66.93604,113.24326,84.10469,-10.648964,-96.6532,6.778954,-107.486496,-96.40717,-3.9645479,-5.0950837,86.62186,-84.939964
1298,-9.7035475,72.162476,61.921776,94.28843,104.475716,117.77534,126.52616,102.47154,55.759884,99.66498,-71.82742,102.21792,60.152657,-109.49696,-17.866785,49.50948,130.47801,65.6675,12.865661,97.20068,11.837593,-8.468857,55.66979,16.10746,114.15615,102.488815,59.271477,-91.07909,68.278854,120.81139,66.259605,-18.55176,-48.026016,6.531423,0.24010633,4.8214035,-6.698102,-5.9978933,79.11253,80.06774
1299,-12.063401,87.38953,57.34559,90.0989,90.73556,125.25119,-61.98276,105.00273,58.868664,105.53732,-26.886192,95.09206,61.057846,-104.87956,0.6294737,56.515076,129.28456,68.15752,6.671704,92.56047,14.756281,-12.989816,91.49779,7.7416086,105.104576,101.46996,69.58031,-25.184332,59.508762,118.541885,70.26794,-10.759468,-99.592224,2.6751955,-105.761734,30.505398,7.9288173,-3.759717,85.154945,-47.72823
