,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19
0,114.2441537247328,-124.14875223115956,294.82090112566783,296.6835086186628,303.24285243539754,282.39615835749305,-56.11254224281507,70.71219969295635,11.88595220886846,290.80440071323807,-33.59794693573187,215.24286033246153,-68.25324748314887,-55.05683884545585,281.6069530548994,293.6344298644635,-61.44246354806673,291.68330621345484,-84.88601807004395,309.14079881300773
1,-23.435041423766492,-100.2675337164669,294.4741831353011,294.74593480930906,43.811862597332635,276.21478560881206,64.7054505699058,-105.05496683791901,-17.953428239975988,295.4520248438612,-21.723165198876075,243.16299760319768,-37.31666262686039,-97.71986548262325,281.00372057253026,285.0685692880242,12.148275594399621,289.78959355431095,126.10185165495247,8.722445217100116
2,256.40495574091153,-108.71642162748877,295.88853757940683,295.56467702900045,172.78462707382994,283.4045340398793,55.17486754390078,-9.595111673703812,62.12211648533189,163.06257818752204,79.00362571735721,-117.71799812330492,-89.17903392559538,-51.74416510859871,286.6698324515254,295.14245529646695,-46.33413619615048,287.7216760481407,-104.09465140574736,307.16768389411186
3,-53.73424370540356,-112.4694284374538,109.52434086366563,297.11912860669577,70.89316632016286,281.3230086528701,-79.58061497860314,-99.71110935172253,-33.66852861409135,-27.64765692453851,254.11748839421554,240.12970914541853,-79.29627372392981,-53.998448166556805,278.6984705184182,295.2017746158797,-68.99886079443121,291.0491808596584,115.69883148601632,307.005024730916
4,63.97359589888447,-121.6599802759091,298.05851708600557,296.2020873641613,303.56240080728554,286.9406795389981,63.98620262367372,-85.57179102589573,-51.22999679841581,138.2513799441451,48.4125153578224,213.86519583878163,-81.70757289162876,-37.20933742400114,283.1727967527767,281.19098162592013,-38.59466311944222,290.2951702096659,-108.09556909736534,147.70032537837452
5,210.95520163011435,-49.097459939287006,298.80469280600727,295.96464422681555,304.6285681290763,280.44325231824297,22.762903263293456,-101.20698114546761,-38.06374304491036,286.92146108695465,192.744350005585,-96.33707641002846,-81.04340534134604,-67.05887434448196,282.11489683321275,290.94418658038177,-33.002164067893915,290.1338878088807,144.6202483132586,306.6470517803084
6,-78.53962817532246,-120.16027195076451,296.64773173346,295.95462623285914,128.6273986371122,285.7386817256428,39.47926296631425,-17.476018401596804,261.36824658067064,271.90111208183475,275.50582877336007,-90.77779899266858,-74.77353832090172,-23.331601914065825,282.3016800335549,286.3976113152171,-41.596576894501545,291.00457297544506,124.38933100448665,307.655542661925
7,141.07436249251208,-105.50634925362452,297.58784000011525,299.32702198329736,-10.484932758438333,282.8785195818596,-94.97252113458359,-98.57782670883307,261.57669555219184,286.23431594158444,-33.17967590115023,214.73302165635,-72.9942972013769,-49.5729694079983,281.808255584795,287.8812475904333,114.64760461088105,290.1982719954008,-104.6835195003276,306.2715112095411
8,-5.8125254552263215,-106.25834970679692,295.5995215090611,296.7366509679287,301.24831610280063,275.2311954874443,48.76717522258656,-98.24916634487516,-22.638130756097077,288.2743807843558,137.02073143207508,217.48465197890872,-41.931595833394425,-56.92906751381485,280.07956907715686,290.61913884805915,-41.36965930725002,287.7775138748749,158.9695192170395,305.3152784914264
9,-43.872346223030746,-133.58974750982722,298.9706305001187,299.10281353268715,301.84589991977805,285.1879782113471,51.942041982791,-80.66928962595972,-29.493262844729426,280.3068610495218,-8.116344494236458,231.38432553234415,-102.58537580389297,-48.015291059213965,279.89533685948555,291.5078330629233,-16.947406890121172,289.5149751170049,-96.2319110554934,305.10537877981454
10,49.93940455309601,-62.46336097997446,295.88063647625137,297.0247671094381,129.0005392774194,281.80694782870063,44.73250138450487,-88.36679876273357,258.5444173674594,294.6513938349155,54.216631615304976,207.6838369104652,-89.02395711090074,-85.63254460296415,276.9050586985497,289.769838269229,27.342093013046238,290.08543165590123,-20.41335757293278,191.99823538478302
11,282.9327211443602,-98.45095653079721,295.5196526495166,297.70864427532297,99.6684404329414,282.749379931201,56.03760769712435,-100.17891137335201,-17.001127773525386,60.49778151837874,2.9971693915214104,220.5501759019765,-90.94443292209118,-47.72951695552158,282.0908760124555,20.772068586092857,30.183644078410367,291.5781638694385,117.49033937641067,-40.42363686659613
12,-80.9010797374784,-98.96231613279816,51.07157252814389,296.40065438806033,-36.658478270763354,277.6825252254069,44.93489941452026,-108.79700003969455,192.85422243369885,71.03102883357144,176.2534251498652,-113.60261378699356,-90.29047828467749,-81.72793389368096,277.0691202230312,293.389958156619,182.82861628585545,287.59110652453467,-104.68246537476344,307.32011343950575
13,228.88408629793238,-127.90834420741288,293.6863367846183,294.35007415583124,92.77214366521048,66.46417481663624,48.43255536293441,-105.90417119632738,-29.857371103748463,132.747778231138,49.97528213910357,229.00971605992706,-102.25366439214164,-72.18795229862873,279.12292138220766,-35.38190994662884,-16.71868955496958,289.4117491660073,126.9485760829858,307.22786288460964
14,-13.667632473941183,-102.32061119052845,296.64316124748433,296.2591884121217,9.119089686205427,283.7052417057114,31.480348877696304,-99.80837192254296,262.40825182811045,174.05372383545142,-29.24596557723781,248.49795149515055,-69.0323532094839,-49.97032295580609,283.2407514350326,285.28169720850303,-23.4555360122545,289.5315731112965,-105.45744683040182,306.2657186623667
15,237.02189707465854,-110.01729378150706,297.2365875088381,296.4225978385139,-5.224114702754548,283.4263516286611,54.146368997412566,-102.2120438259798,27.316775746697928,280.83198343092926,237.1507046031753,246.2219147372507,-78.26410835451462,-39.16716992060842,283.4240142846603,290.5651022064744,-57.769221494386684,291.6260612104514,145.712821988708,309.2297989699867
