,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24,It 25,It 26,It 27,It 28,It 29,It 30,It 31,It 32,It 33,It 34,It 35,It 36,It 37,It 38,It 39
10,299.3855582,263.0650289,-35.53873706,140.3711402,234.1366732,-149.1152275,-65.40449804,249.7197213,51.04553451,-138.5299353,-37.81813443,272.1739444,-66.10256087,92.99196824,234.3598139,-101.263614,47.12347534,285.901209,292.6709116,293.3343651,286.1182839,276.5074122,283.6407201,262.8685742,282.4269226,-0.799385202,299.3911506,-17.37290749,288.9511988,281.2668197,252.7588947,280.2586768,216.6052942,173.4300247,-68.70157665,261.4787025,-31.0399726,131.8805574,95.48693483,291.2571565
11,298.4838207,270.3446283,127.647404,146.3510118,231.8311982,244.728309,-77.14191447,251.18951,150.5151521,-158.9048589,80.70418505,276.4902228,273.9153058,-127.647699,239.0209929,-100.4391513,-21.56464757,283.8828534,291.4161078,290.8925793,282.4078042,277.2997733,285.1348176,263.8180811,280.6527002,284.5919183,298.7601827,303.4263354,36.18805033,283.3483593,245.804985,273.9368334,120.3677209,294.7249704,-32.68980734,263.5483877,37.81814322,137.9542872,42.76850237,293.3407845
12,297.8204563,-64.10968635,273.4548741,120.3721778,232.6477102,93.06356934,-71.31251681,256.2008892,136.092983,-153.2430453,12.54812874,273.215925,273.2987198,203.480659,-30.8970806,-73.50142452,234.1534381,281.9368012,294.3510197,294.1665027,284.2122692,277.4804918,115.9601665,260.4752324,283.7915597,285.7439016,299.0525066,301.4507144,13.78128167,79.27065757,245.6292846,276.7824803,229.6621058,292.6781881,-36.98657279,265.2612243,-25.67244167,119.7456403,283.3981462,293.4604658
13,296.4162747,275.7110638,275.8605267,136.3379742,232.2853782,104.5298813,-74.11429313,-43.98279767,264.8512537,-148.3496471,95.56244391,277.0899132,69.96359494,133.7430506,239.4069312,-91.33466016,7.408786997,281.3920036,291.5239413,290.6984908,281.8347898,277.1434514,-14.63144859,257.5611738,284.0308224,286.1437728,300.6354822,301.9353564,-106.4163694,281.0142143,254.9485628,271.7634408,221.6264215,293.2573561,13.59955555,266.1165507,-48.76894054,135.1124466,78.61849207,291.8007001
14,297.7590999,-54.24327482,109.3110543,105.1365008,233.8087961,247.9666097,-92.93245404,37.47173201,-2.687706541,-156.4128178,37.93478508,276.7423169,274.3447398,-144.5020544,239.7921341,-104.8856305,-8.900547916,283.5136441,293.314981,290.2075866,284.8449331,118.2571042,-87.75191079,261.1841611,282.2727812,81.57978732,300.2770709,302.6957749,75.29485317,117.2489197,251.2381032,279.3219431,17.13820248,293.1739906,274.9795762,264.0685521,-77.7405387,124.3387384,279.2462068,72.89957664
15,295.5997802,270.9172461,73.41889558,118.8811415,235.844008,237.9782033,-115.3076963,248.1218876,281.4902595,-151.1981129,155.3972988,277.2878888,272.6068438,235.0455334,236.7879126,-165.7155343,232.8410123,284.2300065,291.2896975,293.5932367,280.7203228,277.9974549,-1.72259171,265.7242665,281.5289617,53.055989,299.2318072,-72.8537886,-95.39336731,280.7565829,256.9584608,102.3242604,234.1734398,292.5145297,281.7502079,266.7735225,261.276738,114.2936272,279.3133947,45.87405331
16,298.9414342,272.0433771,-7.593023336,131.3002903,231.8276704,246.1755203,-109.8625849,-56.4775096,-57.94974486,-140.4719224,-44.00905616,277.6816281,42.44836286,211.8878956,245.4032594,-102.799345,112.9928518,283.9563005,292.789431,292.5196406,287.2831214,280.1135016,285.9006675,267.0883931,280.5736632,283.4958863,301.5131897,-7.145683736,-93.80148145,280.2064571,246.7442081,276.4879502,224.9555028,294.6401389,-14.62581602,266.3009358,259.2251545,122.0268847,81.62005093,295.1998839
17,297.6473336,269.9152345,-8.372452879,134.8351756,228.1259675,245.4838327,-76.3205005,-57.03426324,70.0292389,-144.534807,11.8484369,275.3004013,272.4300199,227.8075056,42.66084297,-169.989142,234.1466775,283.3017299,292.6770254,293.0357101,284.9793459,276.333012,73.59622764,253.1549322,283.4208255,283.6481144,299.593253,303.7783606,-68.28137344,282.9664217,257.0012818,276.9944429,-50.27363928,293.0631576,56.18137752,265.0145265,-34.26258307,119.0315938,32.06998195,296.1344724
18,296.5417752,270.8661049,278.4227373,156.7362187,229.5679051,244.9502381,-69.23567695,106.3546329,-15.27057243,-147.5518947,-79.3849405,274.2907807,275.7462216,234.4127476,238.6990477,-78.4866505,113.4799562,279.9887907,292.5345979,292.6136631,285.1862016,276.9003973,89.10516258,258.0821395,282.7487252,19.5444502,299.5346658,174.2543846,-91.50609654,282.8337879,239.7887236,276.5045718,105.6077384,294.5193189,280.2376708,265.852047,-32.10984343,105.996022,281.4047999,291.6882164
19,297.9277183,268.4273099,149.2840921,129.3611685,234.0121105,243.5685015,-70.04763543,246.2694982,-15.31169779,-130.3262602,-29.8009091,271.8216165,273.0239672,-14.7524806,62.89219551,-92.88436866,-3.976487491,287.1763967,291.8667459,292.2077147,285.5738379,277.9567825,99.44572987,256.6826963,283.2865835,44.22117964,299.9423399,1.974070921,-105.0459838,283.8980731,258.4788129,272.6142205,231.2111362,293.4781822,20.57851288,12.20080852,51.84812454,122.4681276,281.7525345,292.74569
20,298.6932031,15.3616045,28.76846014,123.2674116,231.6580078,248.653922,-87.77909052,-12.58727516,6.709888828,-142.6093761,45.85472251,274.6880488,272.8618829,238.5163395,234.830612,-105.0186137,43.36564851,281.3657088,290.7393703,291.5212974,284.1539611,276.2715052,274.181008,257.2741738,278.4550669,57.7956995,299.8747283,302.2714247,-43.28903937,283.9270476,254.6839044,279.7835004,237.2585529,293.6611702,69.52016182,268.0133173,59.73957921,115.8231558,74.20649527,297.244167
21,289.5247291,265.702269,147.9698796,125.4309589,231.4389575,-114.7191762,-79.00451395,5.695799313,-17.98609196,-142.4545812,123.3254239,274.9770821,269.1903783,67.57291442,25.63730826,-93.44693868,-61.08062494,282.7417011,293.0380022,291.8568756,286.0975746,278.1848767,47.54574849,255.4747642,140.9499507,107.218303,299.2385907,151.3661398,5.404116231,282.2591798,254.4664879,277.4427634,23.51145249,295.9463951,279.853664,266.7705173,108.2870139,110.337645,277.5320274,291.4147445
22,-82.12924677,274.7016101,54.64955402,125.1818969,231.4216804,247.4230505,-110.8447251,250.6303721,-7.818630087,-137.3129889,-12.7659802,277.4829985,269.4953774,241.2565107,233.7358916,-85.55158402,238.1210447,284.1861822,293.4286221,292.1323519,283.8496119,277.7407338,159.1279392,259.721297,284.3081698,53.69233779,301.3412582,-17.74076965,284.783655,272.1821234,249.6046647,277.5273316,-52.76360405,294.1279991,275.4412832,265.5388417,-31.1131593,127.7367154,281.5242726,292.3952225
23,298.750683,272.9589972,-15.47873732,143.7621937,229.3152701,246.1441538,-89.43651277,253.1694531,52.21978561,-144.0179696,-69.23540529,272.2495998,274.7245127,234.4583583,231.8866082,-105.9658929,33.20798685,285.8001353,291.3382341,293.5725576,285.4550708,279.0379608,282.113694,253.2210174,283.1216478,-55.03679268,300.4233259,149.8309432,289.8078297,-12.76109022,251.7479609,278.1182386,228.8886214,292.8285101,31.21263733,267.0513132,-65.15185287,107.9697193,283.4134174,140.0001741
24,295.4744206,270.416738,130.2004639,121.5301099,236.1108872,250.2102541,-67.20690309,255.6515585,274.3141631,273.4480024,106.6826408,275.3074424,81.71792455,232.6604512,-24.17825828,-76.8028921,231.0259584,286.7796535,290.6036318,290.8325121,285.1311367,277.0356501,285.0383241,255.2628541,281.9081927,-43.02283868,300.0502529,302.5869692,40.78702303,284.4015045,248.3922249,150.7867201,-51.29675796,292.3653191,-35.81393117,254.8579894,122.4492294,125.2816834,104.2108961,294.4184698
25,297.6157155,266.7020214,273.0374983,-88.02982,235.8946143,249.4036904,-75.79406704,245.614366,275.7555496,-143.8158217,77.89623465,278.1362893,267.4471854,142.8657651,234.4074753,-60.0797643,-40.1141434,284.3313188,292.0221993,290.5801754,286.5517487,275.5857766,77.30497829,262.4479401,283.4999515,-11.70130898,299.3109889,-32.25860801,-97.49291403,284.777796,253.2895302,280.3504557,14.95505365,292.2892856,57.04947852,264.1969811,-34.39214538,126.8053761,145.3253395,53.14056998
26,297.2699322,268.8449576,277.8013457,137.3301893,233.1213459,244.1425309,-102.6936161,-40.69677277,97.00207932,-136.0290853,52.55872199,275.6468675,268.8825676,-14.76286086,232.6428314,-100.1261401,-16.12715549,283.2922735,292.742318,291.947322,286.6444038,278.3869962,21.93322997,259.0823862,-81.3826822,130.2815691,298.0374204,193.2731196,-100.4226463,284.2694728,-38.20256886,280.7392125,233.1305684,18.75277429,-51.53519977,266.6112812,-55.23890904,119.6418427,-52.99001399,291.891733
27,298.4599093,-89.37132039,37.41712622,129.0163253,229.720199,247.1384088,-106.6300012,103.6288094,145.8997603,-145.8242068,-16.23179916,274.0088901,272.4107742,223.6716987,102.8097433,-105.9610272,8.640135943,284.7619786,292.6903754,291.2624158,74.21276819,275.086048,-41.38156911,247.4282962,282.575851,54.8195035,300.9838098,130.9279541,-98.51311069,284.9780179,253.5534302,279.8425917,-56.47121329,293.2713368,276.9566018,266.5387259,-28.44660434,122.129551,-21.44716572,298.2529644
28,294.2687107,272.7136983,270.7007141,119.0989007,230.4317936,244.2282085,-105.9698704,255.8808389,122.9224016,-144.5813789,-24.58370492,278.4981661,271.5106154,160.0285112,-1.234167493,-58.22735043,12.83529349,277.8841289,292.989477,292.307101,285.5369562,279.7317024,-9.680520516,261.803179,83.28078932,283.0548048,300.4536323,-18.47106415,-94.40341071,283.389003,252.2383436,278.6694839,-40.08177801,-33.71563311,276.8201032,264.2900749,-57.66323065,120.4844903,89.58422306,293.7020309
29,297.2467588,270.487362,117.3943905,123.241183,231.3474583,245.0910728,-97.29475873,9.05065517,269.944094,-139.9093589,22.00820831,276.3185771,271.7257306,236.8309249,108.8383663,-68.90188347,-33.89200655,278.1047418,293.562215,292.7740715,286.2524318,278.6182754,82.33939515,265.3945874,282.6519165,110.4625531,297.0509732,73.78724755,-53.01280513,283.0540756,-60.94438081,274.4213134,-0.415456533,292.2497886,16.4359175,263.0519315,87.28682685,128.1613783,283.6600094,296.4276486
30,297.1937192,92.43511343,-5.222971906,142.3187078,-37.81584526,248.3824382,-107.0075258,252.3129494,-5.3572533,-103.9496279,30.67816841,275.4903001,272.1436631,172.0627764,226.3987055,-154.0652956,237.0860693,282.152545,291.6002141,294.3098889,284.4889064,276.4854658,101.0369081,255.8940361,-53.99447867,70.74222114,297.1448485,60.5896483,289.1264362,284.5939445,260.1594864,276.9631063,39.57247596,294.2725925,123.7327174,263.1994689,84.49709017,133.7319705,284.3551189,291.5245232
31,297.0355636,270.9550192,281.780213,-7.752727858,236.3205744,247.4466642,-62.32609758,250.3827948,62.17880587,-142.3765459,-37.01661226,113.2191834,121.2059624,11.59077564,106.8174289,-104.7040878,232.7265806,284.5954424,292.3148143,291.5881014,282.5092343,276.3804016,282.6597285,252.8589535,281.4809371,169.3042929,301.5210703,301.404178,285.544559,283.4560326,140.043047,277.1062551,7.921071938,291.0021819,279.3601999,267.2905343,114.405362,114.2146786,-8.239750266,292.9049616
32,295.5339105,267.8656937,170.0123549,134.4187193,230.5702686,241.781566,-78.99413505,249.2058244,-83.18666365,272.1091802,-68.77860021,271.9627997,274.1497366,242.0518923,6.867010225,-81.20556773,233.7842255,282.5666933,292.5852536,291.5863209,283.4099239,278.7694469,87.36228219,264.8025173,278.0346986,285.6074949,298.929418,-22.99273947,60.09914087,-65.32407965,-78.89646177,271.8772512,228.0986448,294.7063654,276.6837982,263.6573197,52.77117244,116.1394943,98.2493188,294.572924
33,299.0559562,268.0643125,277.4064301,132.8855223,42.77141351,248.835901,-97.81164161,-23.35791995,143.067955,-161.2139197,47.92463168,273.7301953,268.0844269,90.65171498,234.8932347,-83.83272837,-8.424257693,284.8564509,294.5646006,293.3517805,284.226799,279.120381,-6.348933737,256.6763833,279.6176229,287.0097782,300.2747327,41.43116091,-9.814635795,281.5907474,250.3560355,273.664705,227.6837278,294.559692,-41.60107307,264.2320118,-17.04147287,108.4527232,-69.94299498,295.7648604
34,298.1992012,18.46901488,86.87147037,125.5125513,236.4788405,242.6515215,-78.53121208,251.3804098,271.5772362,-154.1249168,44.98832687,130.0198554,269.8647033,-116.3313164,-21.45721451,-91.77935278,231.3188281,282.4694178,294.0159495,293.4718006,283.8340359,279.1629817,-20.38385552,254.8800605,283.1233191,282.5137316,298.5549874,302.1305992,-122.1859269,-2.024936171,11.0206789,277.367883,232.3454751,296.0549064,-100.5046991,261.3494881,-73.60043161,113.0329359,51.85495303,290.1886289
35,298.1201685,273.3102111,276.2442062,137.0461883,234.1245902,249.804255,-98.30060236,-64.48986188,112.8938174,-138.1213626,-72.64458506,282.214669,273.499097,232.118923,-29.399049,-82.70887407,110.9284953,283.4657427,292.2971742,293.8012641,287.9573672,277.9828655,11.36747471,260.6469427,120.5421563,283.4065991,298.2131531,303.1408326,285.3449554,279.9294732,-35.06607955,274.8044121,220.3365023,291.638366,-51.44995969,262.4752397,258.1766155,130.7261599,279.3306166,290.4924058
36,294.1999081,273.4279905,277.3262014,138.740688,-87.55114074,-26.39128435,-75.54657391,250.6557596,1.04411771,261.0570825,-2.001125458,33.26496877,275.9032379,230.8742285,232.0970847,-71.90361278,41.00819666,282.3760739,293.282174,293.2938058,70.23006783,279.7142079,281.871736,262.3896743,281.8614029,-17.62224583,299.5608216,190.4751146,94.36324091,285.8028034,251.8153163,279.3549584,-47.38751673,291.7309447,10.92879531,267.0531021,-74.09162808,122.0459215,117.2955776,292.7940381
37,297.0707719,-36.88253167,103.2081408,117.9931714,230.7160116,248.6723549,-114.2116042,251.4317463,160.7442069,275.6562197,-12.37834848,272.7939389,272.04207,230.8947128,236.7682819,-132.2971723,46.93793915,282.7818376,291.7548284,292.5465002,282.368291,280.1111384,283.0862217,260.4790934,283.2360508,30.73377603,300.2233408,302.5866317,76.17918328,284.4930959,73.06548665,277.9800524,240.1142133,293.9111429,-11.58052063,261.7516341,-68.43994154,120.3104817,277.9070798,294.1576545
38,298.0363131,276.8569199,277.2595554,116.4694472,229.6894331,244.9410424,-95.23537823,251.1888102,120.4680826,-160.9415732,1.377495724,274.637825,273.6684502,234.577057,35.87536562,-94.03173292,-1.604592358,284.1511706,291.3642803,293.3924005,282.7882305,276.6452557,281.6973833,266.4379578,282.8908018,1.663507508,298.6772603,302.2279907,287.0563389,283.4235745,-9.257943954,276.1821051,97.81364772,293.3543113,277.8647113,266.7645108,253.8793726,129.1885702,285.2935251,292.4791818
39,296.6660701,269.0925215,7.662510423,129.4322787,228.7280773,248.7268043,-112.9658533,249.6014003,-57.38067746,-145.5921092,10.69801574,276.3200448,271.4883483,-58.54005456,-71.96855248,-155.4684302,71.80643044,284.9985356,290.8335588,291.8421414,282.0684536,279.1243835,283.1373004,256.4151965,284.8147474,66.52865365,299.0281674,-36.91073532,-100.9661271,54.69203148,254.6272343,275.6340798,-99.17430236,293.6600506,-5.733855206,265.6654381,-48.95002041,118.8653281,284.2011181,292.6141802
40,296.4341328,267.241851,-28.55000598,128.9514274,234.9836516,20.97997537,-97.77833596,250.5279085,103.9404238,-158.2840691,-59.23507151,275.8105925,271.2068437,48.94665224,85.97117502,-48.4006165,231.4160975,284.6549911,294.3870462,293.0477714,284.2246244,279.0108898,282.7856119,262.7161277,281.5109355,90.19834537,299.0503999,299.1386253,286.9304403,282.720313,250.6971753,279.2344317,212.4987919,293.7836521,-59.2332048,263.774907,54.39284326,128.3569406,-36.38398519,291.7124413
41,87.29485385,266.5104365,76.99682544,134.2186993,231.7093722,249.205002,-88.53833568,246.8984879,-25.60650485,-138.1071746,-77.68697254,279.6464924,271.4426415,231.3866537,67.75855315,-101.1478509,127.850416,283.6544609,290.8490602,291.4594468,285.7438213,278.6141064,35.32621977,261.480283,282.4956606,-4.388182182,298.4965433,-18.24295523,43.17822173,284.1225215,249.4540405,277.4759507,-24.91260744,293.3347031,-38.99142163,262.2411595,20.32819566,131.1439408,25.55668596,296.6260286
42,296.1644083,272.6683277,275.5997661,134.7114789,227.307243,248.1264373,-73.12097546,245.9567651,152.7755333,-144.0257842,-21.4148044,279.2017097,269.9243266,244.0922438,16.98535612,-129.3050535,234.1563281,278.9157109,290.8767125,292.2142113,284.86311,278.7640375,283.7332228,258.3303266,282.9144963,261.4925095,299.9983612,295.4072322,289.1637994,282.869116,256.1341504,279.7461934,81.3665917,293.1748905,274.5996125,266.4253367,54.8951799,114.1000936,-117.9654209,295.8062988
43,296.3641169,15.07794135,-24.06153386,126.4911631,227.3601368,244.0226363,-79.86013484,252.7219901,102.0225647,-140.1097266,61.52706985,269.6443679,272.9540324,194.721403,89.05677013,-148.5384311,233.9677174,286.5855186,93.61249362,292.3761131,284.8938607,276.1019005,283.29534,265.2246372,284.6292723,281.062471,299.2085982,300.9080941,89.50098449,281.8759087,252.8485983,273.3843173,12.68002314,289.0042901,130.8082088,264.7124218,106.9404173,134.5792663,-130.3968659,-11.104558
44,298.3662876,-37.55845617,277.2510851,133.7378185,230.3909966,244.0841614,-88.84902506,245.9969921,9.207054754,-135.2116316,-29.4127471,275.2495182,274.0910154,141.6496094,236.8562186,-102.1624349,-21.81369851,284.5793721,291.423216,291.436337,284.000337,279.3542702,-14.35669601,256.9176719,280.0059972,281.8649244,299.4194952,301.2012664,-94.48693795,283.32798,-36.60016476,278.2288567,-53.27946661,294.7869459,73.41467163,264.0116582,-7.672268518,97.04740579,278.2955701,297.1453885
45,297.3073886,273.4207729,278.3371231,-1.439254726,227.1378803,245.0259708,-100.1407109,110.891881,279.1496473,-143.3853987,-23.06143482,279.4181152,276.7117616,228.6432717,231.3507857,-104.833436,-1.843383098,284.1749263,292.5094453,291.2713418,285.4447182,276.1024038,63.62114603,258.4296751,281.2730791,-42.8403539,300.0211573,53.55761796,-98.02670627,283.6682258,-53.04258326,275.7030321,24.94936263,291.2002622,273.3263539,262.648042,-73.20137833,107.8887334,146.7198824,292.4820042
46,295.3975097,268.1667116,277.2176585,145.995084,-7.698209995,250.6437346,-81.71880406,104.5364925,62.36430624,-177.4730157,105.2009828,272.5230051,275.1911545,161.4022078,-42.4342649,-93.66892662,10.58776412,283.5089457,292.0477138,291.8780667,281.8336083,276.8773752,74.06301674,256.8664803,284.9732403,286.6490294,301.7826728,157.0560028,290.8998062,283.277269,255.9023165,278.4897445,-36.60049875,294.3298698,-65.73621377,263.2579248,256.8671686,129.0938026,158.9460366,294.0450104
47,297.2801025,78.26656338,160.5733815,103.3084946,230.1996043,249.5726164,-82.16061426,244.1250564,-28.43580262,-142.6451252,44.23693771,277.391094,272.7972616,88.75091061,226.5473138,-90.58894142,13.70351563,284.0164699,290.469609,295.4901784,16.80935719,280.721584,282.2211423,-76.93242643,282.8471013,72.18318615,298.0158937,301.3828828,-102.9127522,285.725089,247.0137806,279.0322214,228.470793,294.0546994,123.0616239,263.5894679,-61.60500267,119.6354353,-109.1956437,291.8828196
48,296.9538607,269.8749862,152.3687064,105.5479705,232.9799006,-13.08917417,-56.35848336,-30.14778898,276.3463243,-139.908561,-55.97989877,278.227308,271.1655815,232.8124138,237.3521893,-77.65855319,234.9406988,281.5770982,291.5521352,294.8013693,281.0278254,278.7440346,156.585164,255.7744272,283.2996075,-46.07885535,300.12821,298.5795601,287.0769847,285.4284811,253.4882461,53.49462929,232.7055714,293.3767515,275.5209677,265.8517742,-9.90075717,121.4669958,277.7571326,289.1439977
49,298.422239,274.0019217,145.0956845,117.458095,230.6952733,245.9492485,-83.18505226,69.03674628,57.29345978,-167.2531505,-31.99507328,273.8522816,272.7997601,238.5355312,99.06345776,-73.08154114,-82.19725633,285.5721551,291.2081984,293.8599027,281.4772737,275.2417533,280.8138703,267.6719713,108.4878947,284.99,300.4623028,27.65764057,60.73013052,283.9298794,242.7704675,277.0674808,222.5083409,293.5021043,15.64957234,253.6200088,-26.32507338,124.5434628,88.31967021,297.0481466
50,87.50625605,264.8803776,272.9458827,149.1859184,234.5405199,244.8021648,-66.11090485,84.79628933,-28.6674697,-187.0881314,17.46229485,272.5944852,271.4923623,86.18576037,227.1548245,-89.29694741,-70.71078564,282.2833572,290.1820975,290.6242919,285.4273178,279.1408095,283.2205907,257.3858731,280.3822381,286.715421,298.0531506,299.238539,288.1345345,281.5238917,-85.83630933,277.617748,-65.85450733,295.4931407,-61.16600727,267.0691946,-28.18567466,123.9297451,98.05907184,11.25316719
51,295.5212165,269.8628986,132.2157591,139.3632212,234.0142616,246.5764468,-67.07309265,247.8858901,-57.3163947,-141.1718644,-31.41033025,269.4543786,271.0350914,-121.728631,36.57350278,-102.1980309,-51.9215123,284.6466742,293.3487621,292.3151606,285.0073306,277.6652214,119.0991534,254.6301485,283.5017256,170.1960238,299.1025195,-32.55943393,287.6800795,151.0581607,262.6826433,279.9488824,232.5431689,293.5231467,61.32628835,265.7379055,-96.05931985,131.251293,280.2108382,291.1951752
52,297.6812317,270.4837082,-72.04677956,149.6146215,235.0465857,245.9047804,-106.1642174,243.7510914,81.06246103,-139.0970825,-1.968001453,277.5689294,276.7798336,129.1775657,245.6236662,-121.6166047,-60.8214677,286.025591,291.2386555,293.5394678,282.3061263,279.6970472,285.7764382,258.5943998,282.2962107,142.747037,300.8298857,301.664175,289.2359888,279.1544231,249.2169379,276.8680504,223.5425975,294.6394089,15.67834842,266.1859585,131.1098797,101.9892566,4.120150021,287.7769648
53,298.7363267,275.2131474,279.1543879,125.5652176,234.5152073,107.6864117,-88.66580282,11.47528322,20.38840302,-175.4251282,55.72133611,278.8116594,-59.82612516,62.98292678,229.8405599,-169.7658767,31.72264326,282.7026703,290.9294331,293.265773,284.2585204,277.9954254,108.6321982,255.1886365,283.5604361,26.80917881,299.5983946,165.6130157,-97.61583273,282.7532807,6.910934332,276.8351566,-36.95239242,294.6576541,275.3852039,266.8338328,54.39392048,132.1200091,197.4342478,297.3950064
54,297.2943222,-22.16468493,278.2740135,132.3137911,231.144718,244.1210021,-79.06439649,-32.02276243,14.74392198,-148.7788378,-3.253092399,277.8311056,153.2842965,-47.37987715,-34.79038035,-69.77955865,12.79978503,282.3930727,291.1970265,293.5589485,281.9202791,272.5179024,12.65067094,265.0678626,283.2543191,-7.414373803,298.8813221,165.2588001,288.5939771,284.5227305,255.17224,278.9645656,227.3047649,295.3992505,-55.89376604,262.479794,-16.75069553,124.2051904,103.872634,291.5597707
