,It 0,It 1,It 2,It 3,It 4
0,314.41496345133334,315.84677329838814,-26.939788066157945,84.10610747601069,303.2050647675242
1,314.3258329065379,316.1960651090987,310.25628471005535,-90.17192971442515,300.8348326992964
2,106.95132840755178,315.1548986629269,308.3855707877706,305.4316224615877,302.7440944894253
3,4.8751639471961,317.026945072625,309.228342502151,175.26210382988944,300.91813608620464
4,314.1834234260598,-32.98169515450668,139.1778852786394,5.94265273279899,302.7114344013478
5,314.6386781103315,315.6393470263208,309.5776464144743,302.30109513878307,302.2750059440938
6,315.1889905831841,105.60162868269623,117.63857797454003,144.0536559892293,303.2181459808819
7,316.48528824712673,316.6799495222648,308.53111337621914,-33.64468284987123,303.1728325424292
8,160.41016540380417,314.89427548232004,310.8020007998588,137.01350612050678,302.064791057306
9,315.8905111853021,316.5476385483506,308.77539370917907,79.77051990337435,301.4964522436176
10,46.837381387715,317.0871936814343,309.95086074182075,-22.782334970467687,300.19109733767596
11,92.62725069043938,315.938339740487,309.4533738650537,304.25523562997637,304.809411082504
12,315.0490815870989,316.92760158462977,310.965084527245,70.10250397256777,302.55010392238285
13,316.2536907309607,316.88774014463894,309.33498775986226,11.666149542030155,29.66186325787737
14,314.9754099480433,315.8380454849225,310.6960586396879,19.893674595931344,303.8265964139208
15,314.02575096130226,316.4482217319661,309.44100346151,305.6991866582138,301.4424000547062
16,315.87056775552173,315.9759582082603,310.58377246034286,22.6773439314302,302.21316129442044
17,316.4096004330106,59.6968995203691,309.0048745784295,305.6884567817966,302.80171825868797
18,315.01939237492013,314.21668844019996,159.6582449016728,306.3130439275922,107.28815733065113
19,23.648060577634155,314.74317390661093,309.3973946012518,-8.276909794273735,302.5236006555663
20,314.2682263802513,314.5144203795843,103.26382566342264,53.066018676018075,302.52434701416365
21,86.57214057126123,16.8144300146665,130.40999928795182,304.65878555408193,301.7895618344497
22,315.1919161886528,317.2008123519444,309.08804888061286,305.0828481505438,301.342231219899
23,313.71162501217503,315.5691657185779,309.4923433897848,305.8232074653488,302.8687585916715
24,313.92019456198847,175.78089532961377,-32.65421236711603,-0.749528659177841,302.51656878798445
25,315.2957634469543,316.31528468558264,308.34504790760025,33.380310446142715,302.59622223986685
26,314.6314531322456,314.7177340747164,310.47072549761975,141.026752562428,304.0142642307692
27,315.4284429697736,316.65884992060813,-4.101749190511185,305.6610295941955,304.0031331246802
28,32.23954351684489,313.66415093692234,309.583359966256,305.2386758923489,301.6596504702392
29,315.2562475060547,315.58488525285946,309.03354492827094,304.12765487428925,301.84990744735876
30,314.46271777152873,163.06804843927915,309.2723334879756,305.8863094078266,303.3705796446138
31,314.92960755156025,317.00607117974045,1.3169535273624149,99.8882997885612,303.4811044864601
32,159.8898245633742,313.8864189433974,309.352700673826,302.70601227654726,301.66956396603626
33,315.2411769962448,103.34545866149315,309.9869831721472,304.7331100562512,303.0778060889124
34,111.45287240230545,-17.410311363053722,-32.56698226694144,306.454977264103,300.97980192334705
35,314.44395110474596,316.7872406849689,308.8167409752811,304.4614804367607,302.42631094349497
36,314.7438536344058,315.62494806610664,309.1497376135619,97.36059991146456,302.0086311917239
37,314.7929516410225,317.27441656183925,310.3206833979847,303.642265170402,301.8365123181553
38,314.5838607990129,316.5046803797421,19.168269900643907,172.75822821612593,300.48909689472197
39,315.1827034896936,314.4765375394314,50.37856326396923,305.36636820089507,301.93586627158624
40,312.9168745500754,315.33187388352275,309.6426473709716,305.4113924872037,301.8269683658684
41,314.1120747266208,315.74387824931165,135.27367231346625,304.64251880328624,302.3108023679433
42,315.163744874462,316.8575948756533,50.784877143208575,306.75775257410675,303.53014169107206
43,315.1367111486365,317.16439219710827,119.36136260572582,115.68368112166868,302.97706210914714
44,313.7814651170406,317.40320437512855,309.7127295797345,58.45565493848605,303.0082011767051
45,315.1072061207286,317.1334014860259,33.39210179169129,58.587033651185436,302.8877228914568
46,18.510804910807394,314.10240681488034,13.019567102777742,30.562465708064764,302.69001573636666
47,315.53182963029116,316.63893125883413,308.74190002582134,21.160228770280426,302.2826943552997
48,315.2980547934568,316.82146522350774,311.0231569324532,-47.457727430459464,302.9343225314436
49,-7.630833453563639,317.458604113122,310.0845546460083,94.073721940018,302.9213164845426
50,315.4631687889917,315.73592284040615,308.99172267407624,303.26689661603984,302.81455172510374
51,81.48067183726232,315.2867399012208,309.9249246260183,25.072790854433734,300.91308756299725
52,316.0437546967038,315.3108376329585,309.55913806179205,53.67913606049237,302.22193031220326
53,314.8648244204503,315.86015996285005,309.97457128303233,305.2633684186603,301.8694669886767
54,113.75532190344177,120.90997050888794,-39.49470684316598,47.15282095596595,302.58951046599054
55,314.6705900049137,316.26694139252754,308.8772370178987,17.11448925654946,301.93226635951146
56,315.8678685920503,315.68135793012897,310.03861999366256,147.33317226067498,303.8588288180063
57,315.4246896556187,314.1994768207292,309.67442349067016,306.1807236778131,302.97479599128997
58,314.90120946578185,315.95698706326743,51.32352208427119,170.11404706916392,303.0867927591965
59,26.960207649132954,26.118794544753825,309.800914256592,-17.499505147438796,302.1999221270851
60,316.04193182685214,313.87904545369304,310.75125875108404,17.259920352800236,302.27212675056256
61,314.49546480435043,316.13058642959186,308.8749614914371,13.995943874981918,300.62167703951087
62,314.2218361995166,316.6934922458978,22.736322830206674,305.76545649825107,303.19062730236317
63,314.4279527652999,315.17613875757183,309.1579857473555,304.9611885233607,303.27975622010007
64,316.1186440226591,49.61386268928359,310.073307789225,111.6535776188482,301.658368296505
65,315.6166774112139,316.6465881905571,307.9512376994326,-90.36353998480334,303.54019267338526
66,315.3021902234397,202.0304721319398,309.7972914815699,52.56443112107644,302.83648037427736
67,314.87570388228437,315.23655761412834,310.255451397246,305.5922112579306,-23.325980055563193
68,314.66554752284657,316.09225794406586,124.96590193553337,305.0519380963811,302.64719144046234
69,314.64860694704674,185.36506485140535,307.68226420764967,-92.16464517148957,301.9828465921997
