,"Algo generation: 5, gene: (127, 1)"
0,-115.75292
1,-117.90481
2,-115.12102
3,-121.13672
4,-115.25571
5,-113.374115
6,-116.71431
7,-118.07396
8,-115.3676
9,-120.46017
10,-114.59288
11,-112.76672
12,-17.754005
13,-114.12671
14,-117.48371
15,-107.061035
16,-110.74444
17,-109.7024
18,-23.631702
19,-101.59377
20,-105.03558
21,-26.139248
22,-113.12291
23,-116.610245
24,-27.324202
25,-114.81127
26,-112.89314
27,-34.043964
28,-116.37102
29,-111.89555
30,-16.06101
31,-18.627018
32,-121.24614
33,-112.40936
34,-111.22165
35,-111.97716
36,-118.27287
37,-111.1648
38,-109.25593
39,-111.08732
40,-24.498354
41,-112.201454
42,-126.264084
43,-22.77246
44,-26.920069
45,-29.77999
46,-25.254921
47,-114.02015
48,-12.905052
49,-23.064262
50,-103.216324
51,-19.36907
52,-8.875652
53,-100.277954
54,-101.21959
55,-19.100712
56,-16.15733
57,-18.373394
58,-20.433048
59,-98.29849
60,-13.126012
61,-98.3104
62,-104.72083
63,-16.698786
64,-21.325186
65,-11.417083
66,-8.467791
67,-13.151656
68,-7.4433093
69,-5.3150496
70,-12.73439
71,-9.55809
72,-95.81824
73,-93.441666
74,-94.00978
75,-92.98462
76,-15.658796
77,-13.581928
78,-113.12796
79,-3.1118553
80,-90.49571
81,-4.2724185
82,-94.38747
83,-5.4629397
84,-4.4779677
85,-6.765349
86,-96.76019
87,-111.566536
88,-95.44544
89,-7.1024404
90,-90.13933
91,-101.361435
92,-98.73411
93,-112.71314
94,-115.68566
95,-97.0681
96,-9.631721
97,-7.562118
98,-115.812645
99,-105.626335
100,-94.22705
101,-96.567055
102,-113.37215
103,-113.321884
104,-114.53847
105,-19.185057
106,-21.294313
107,-111.5896
108,-105.27373
109,-96.59894
110,-94.467926
111,-114.06702
112,-14.662962
113,-116.386566
114,-115.28577
115,-106.39346
116,-99.58246
117,-116.49053
118,-114.96149
119,-117.78256
120,-93.47796
121,-94.49195
122,-100.40983
123,-93.77535
124,-106.91499
125,-109.60839
126,-100.923515
127,-100.11278
128,-13.092602
129,-100.06833
130,-98.48723
131,-105.93725
132,-110.95154
133,-100.17546
134,-14.195489
135,-11.835677
136,-15.188628
137,-121.84885
138,-3.6017287
139,-96.70618
140,-96.27126
141,-96.62344
142,-98.82336
