,"It [238, 1]"
0,-122.366264
1,-115.82234
2,-121.663666
3,-116.14881
4,-121.1535
5,-20.370955
6,-104.27706
7,-15.869325
8,-17.93124
9,-108.04355
10,-113.43182
11,-26.391418
12,-24.311756
13,-23.55249
14,-103.892555
15,-26.670332
16,-21.562656
17,-100.26886
18,-20.830183
19,-22.697182
20,-107.08606
21,-97.40143
22,-27.165668
23,-21.737297
24,-20.15829
25,-18.226881
26,-15.828863
27,-111.48617
28,-105.84248
29,-16.459538
30,-105.45795
31,-17.953108
32,-108.20652
33,-5.6404977
34,-14.920372
35,-113.80231
36,-110.70029
37,-112.34745
38,-10.858405
39,-17.963705
40,-104.24768
41,-108.20124
42,-7.415715
43,-109.77186
44,-99.380806
45,-26.319431
46,-7.881408
47,-110.89647
48,-14.55123
49,-117.67409
50,-12.636468
51,-113.90995
52,-106.97796
53,-8.037014
54,-11.154556
55,-17.713415
56,-4.993957
57,-115.953636
58,-115.32802
59,-101.9077
60,-9.483537
61,-12.6758375
62,-115.95395
63,-15.625592
64,-9.694126
65,-115.02759
66,-128.05893
67,1.8184261
68,-108.54374
69,-116.42117
70,-18.766487
71,-99.15337
72,-84.86469
73,4.877168
74,-115.80874
75,-116.555534
76,-110.64864
77,-118.52455
78,-97.09337
79,-15.780764
80,-95.51138
81,-92.20257
82,-16.396372
83,-95.87783
84,-107.85975
85,-104.11021
86,-7.672763
87,-95.42764
88,-2.048916
89,-114.81696
90,-114.541595
91,-6.593448
92,-9.02833
93,-104.73738
94,-103.57807
95,-3.1291096
96,-1.6307585
97,-102.1483
98,-98.92043
99,-98.846535
100,-99.90886
101,-5.392271
102,-9.713951
103,-11.0585575
104,-14.964705
105,-102.12472
106,-102.77936
107,-101.756485
108,-10.93516
109,-9.710247
110,-15.559552
111,-13.825843
112,-10.599113
113,-125.840485
114,-119.30318
115,-15.393785
116,-10.2944145
117,0.46036378
118,-0.28739297
119,-4.7518997
120,-104.64214
121,-104.14528
122,-14.534777
123,-9.607387
124,-105.3503
125,-94.9362
126,-15.806239
127,-10.196838
128,-100.29081
129,-10.964697
130,-16.479425
131,-101.02072
132,-102.30817
133,-105.59965
134,-101.48487
135,-99.62505
136,-99.2451
137,-19.651571
138,-20.01876
139,-105.64788
140,-102.69407
141,-106.241806
142,-13.470915
143,-98.97059
144,-101.9065
145,-101.42508
146,-94.92316
147,-102.56504
148,-104.51734
149,-101.7665
150,-106.42147
151,-21.067795
152,-13.435308
153,-97.75883
154,-98.13273
155,-13.322802
156,-11.416051
157,-13.507385
158,-14.148244
159,-14.660186
160,-114.690025
161,-102.59307
162,-100.25999
163,-7.4277086
164,-16.33543
165,-15.870498
166,-19.27305
167,-100.475266
168,-99.12958
169,-10.992642
170,-11.095672
171,-12.028496
172,-13.141649
173,-16.212101
174,-10.295958
175,-126.35779
176,-10.172825
177,-99.83872
178,-97.68387
179,-95.64256
180,-22.553764
181,-101.3068
182,-122.07501
183,-100.53075
184,-98.036285
185,-19.166973
186,-21.834694
187,-98.03558
188,-12.49452
