,"It [499, 1]"
0,-116.02863
1,-113.32079
2,-120.545105
3,-111.81317
4,-116.89533
5,-129.1557
6,-122.83651
7,-124.67717
8,-31.049253
9,-27.663254
10,-115.87325
11,-107.885216
12,-119.28393
13,-113.67047
14,-109.3622
15,-36.09017
16,-119.37922
17,-113.33333
18,-25.044218
19,-116.48097
20,-124.44794
21,-27.57715
22,-104.4388
23,-27.398478
24,-21.726046
25,-23.764858
26,-110.36347
27,-102.78911
28,-100.718155
29,-126.0634
30,-108.72679
31,-104.73715
32,-26.48147
33,-14.649578
34,-120.14378
35,-107.04448
36,-102.80495
37,-112.636826
38,-110.43382
39,-99.70105
40,-116.59839
41,-93.6412
42,-101.46843
43,-19.79893
44,-112.25359
45,-100.89047
46,-98.771286
47,-102.40306
48,-109.255486
49,-107.54072
50,-112.126564
51,-24.59321
52,-103.85274
53,-113.35882
54,-9.861924
55,-96.69116
56,-96.34745
57,-113.486084
58,-15.272319
59,-14.439339
60,-115.168304
61,-97.31443
62,-96.22257
63,-97.2592
64,-96.2534
65,-112.61649
66,-94.01215
67,-113.472015
68,-14.0641
69,-112.14447
70,-91.833694
71,-117.20781
72,-98.800735
73,-95.832886
74,-116.04623
75,-111.671295
76,-107.48654
77,-90.7417
78,-116.68856
79,-112.67215
80,-15.283653
81,-13.223261
82,-113.649925
83,-13.243513
84,-6.502848
85,-8.30559
86,-114.85196
87,-85.832085
88,-111.92614
89,-111.6733
90,-113.80018
91,-94.01414
92,-92.692215
93,-95.422935
94,-10.308025
95,-96.68834
96,-4.030505
97,-6.696371
98,-116.46379
99,-96.14533
100,-95.679146
101,-93.80971
102,-8.057699
103,-8.294434
104,-97.13799
105,-101.20832
106,-101.06293
107,-95.09413
108,-31.379541
109,-98.58317
110,-97.39468
111,-99.61177
112,-6.476234
113,-12.566181
114,-19.056738
115,-96.78143
116,-8.577417
117,-5.8417
118,-11.791585
119,-93.609665
120,-89.81949
121,-14.450273
122,-93.78375
123,-100.54929
124,-96.638695
125,-7.2773123
126,-17.857239
127,-14.9518
128,-100.62948
129,-113.47171
130,-8.852907
131,-101.892975
132,-108.525826
133,-100.46433
134,-100.0081
135,-12.15853
136,-0.81316686
137,-91.725815
138,-95.22469
139,-97.425476
140,-101.128
141,-101.58363
142,-94.18639
143,-11.726917
144,-92.68675
145,-98.43792
146,-98.88191
147,-113.40337
148,-122.76162
149,-108.73958
150,-21.406162
151,-115.96128
152,-88.93004
153,-94.84996
154,-98.17791
155,-130.36545
156,-16.841621
157,-98.334145
158,-3.3234825
159,-95.86495
160,-89.74712
161,-102.203674
162,-102.807556
163,-95.684296
164,-98.13142
165,-18.393484
166,-11.193992
167,-7.0303664
168,-17.184513
169,-21.435656
170,-17.68811
171,-100.79022
172,-24.005257
173,-98.43451
174,-90.89639
175,-100.789276
176,-99.884834
177,-95.21196
178,-98.80885
179,-99.50114
180,-98.9623
181,-101.72131
182,-107.76125
183,-16.874758
184,-20.421124
185,-112.27243
186,-101.78626
187,-98.73412
188,-13.238607
189,-101.85032
190,-104.7338
191,-103.08367
192,-18.618565
193,-120.940384
194,-99.8143
195,-107.14501
196,-7.3111086
197,-7.9095745
198,-90.608795
199,-96.352844
200,-101.14095
201,-106.47396
202,-11.812919
203,-16.955843
204,-98.54976
205,-103.42005
206,-98.93824
207,-98.922424
208,-102.32706
209,-103.542885
210,-6.882467
211,-95.43742
212,-98.84334
213,-104.27911
214,-101.283455
215,-30.310194
216,-92.94083
217,-98.25816
218,-112.61717
219,-109.470146
220,-101.51941
221,-104.90852
222,-111.85953
223,-112.816475
224,-23.686035
225,-5.707314
226,-96.11474
227,-97.93107
228,-27.416014
229,-28.784313
230,-25.709545
231,-100.78026
232,-17.598988
233,-100.350494
234,-99.05279
235,-98.91529
236,-103.200386
237,-18.89664
238,-129.52437
239,-17.075441
240,-101.53522
241,-102.37812
242,-96.2028
243,-114.37147
244,-23.931406
245,-97.82402
246,-96.687195
247,-98.13098
248,-98.36804
249,-101.297806
250,-102.29292
251,-99.39745
252,-97.79289
253,-100.61977
254,-98.15091
255,-105.401566
256,-12.865719
257,-99.32148
258,-104.00534
259,-99.35228
260,-126.6614
261,-138.14728
262,-126.75794
263,-115.466606
264,-100.20217
265,-98.00004
266,-95.40087
267,-102.95357
268,-111.14455
269,-117.43252
270,-104.50039
271,-98.326294
272,-98.958244
273,-103.64532
274,-21.166254
275,-100.85305
276,-111.80499
277,-103.6489
278,-103.22401
279,-13.0051155
280,-15.828307
281,-126.01187
282,-19.758516
283,-100.837036
284,-100.76824
285,-99.18958
286,-19.704168
287,-104.56219
288,-103.08319
289,-96.87119
290,-99.16566
291,-100.39455
292,-100.13705
293,-98.36313
294,-99.554565
295,-100.80576
296,-104.95092
297,-101.51221
298,-94.11899
299,-92.01102
300,-92.00128
301,-90.92751
302,-94.82284
303,-98.701126
304,-92.638084
305,-92.81723
306,-19.466734
307,-101.697845
308,-92.799164
309,-89.812004
310,-93.72424
311,-93.8242
312,-101.87909
313,-96.46747
314,-112.57401
315,-97.77284
316,-103.392784
317,-103.0893
318,-109.143845
319,-108.35803
320,-93.09857
321,-90.21431
322,-122.56041
323,-30.183102
324,-105.69196
325,-96.60512
326,-91.31932
327,-109.06737
328,-113.26757
329,-20.980812
330,-103.65749
331,-138.26782
332,-119.43078
333,-25.859995
334,-99.98432
335,-99.42975
336,-92.60043
337,-114.0766
338,-101.93305
339,-102.523186
340,-96.17346
341,-95.66693
342,-97.943085
343,-91.49519
344,-106.07795
345,-92.59259
346,-126.6352
347,-97.75456
348,-104.228065
349,-105.91594
350,-92.60316
351,-95.826805
352,-98.087685
353,-92.80513
354,-97.91494
355,-102.6024
356,-99.65417
357,-104.591515
358,-25.127857
359,-21.870546
360,-102.476685
361,-99.874855
362,-102.941956
363,-99.442505
364,-96.97107
365,-102.02093
366,-103.90823
367,-105.85219
368,-108.92509
369,-105.70952
370,-106.781166
371,-103.3814
372,-102.59864
373,-96.45247
374,-100.4127
375,-100.0079
