,"It [446, 1]"
0,-113.89077
1,-120.12923
2,-120.9948
3,-119.03613
4,-115.587425
5,-122.78426
6,-107.817955
7,-104.830414
8,-19.2246
9,-97.26564
10,-105.7972
11,-24.96978
12,-113.27837
13,-44.08002
14,-34.623096
15,-102.91644
16,-106.66325
17,-103.72739
18,-16.390055
19,-100.13909
20,-102.04064
21,-16.412886
22,-16.327728
23,-114.128334
24,-114.58976
25,-111.967636
26,-21.466055
27,-110.07911
28,-103.806984
29,-14.936655
30,-105.70992
31,-13.8319435
32,-31.441607
33,-105.82062
34,-101.67865
35,-113.222435
36,-21.642536
37,-112.81014
38,-114.51968
39,-28.651903
40,-123.1494
41,-101.502846
42,-20.565157
43,-24.029476
44,-15.491904
45,-110.19908
46,-18.652678
47,-104.17028
48,-111.15193
49,-101.87358
50,-111.16433
51,-100.58766
52,-17.368544
53,-16.827232
54,-113.64077
55,-100.09195
56,-101.319084
57,-100.35244
58,-110.32307
59,-98.35977
60,-12.506988
61,-103.07453
62,-120.05887
63,-13.232098
64,-104.51757
65,-102.86676
66,-111.399086
67,-9.9238405
68,-10.005111
69,-99.29303
70,-114.83143
71,-99.71241
72,-97.727425
73,-102.06009
74,-18.565283
75,-105.44261
76,-5.461473
77,-18.96716
78,-6.7455826
79,-95.85018
80,-98.57811
81,-97.30287
82,-11.832338
83,-100.95687
84,-12.26618
85,-6.800569
86,-97.921684
87,-101.41108
88,-112.53602
89,-6.4761734
90,-99.25479
91,-14.427623
92,-94.95128
93,-99.712524
94,-14.827112
95,-99.1567
96,-102.82424
97,-95.961266
98,-92.84672
99,-10.787826
100,-104.73907
101,-14.688944
102,-101.654305
103,-99.36177
104,-99.6941
105,-10.396154
106,-99.22637
107,-103.479
108,-25.256796
109,-97.77308
110,-21.244549
111,-101.43541
112,-97.49232
113,-99.325165
114,-100.28353
115,-97.77869
116,-97.847664
117,-100.92733
118,-100.86033
119,-104.36883
120,-99.62779
121,-98.72798
122,-101.24348
123,-99.25565
