,"It [358, 1]"
0,-15.150813
1,-16.183285
2,-116.293686
3,-115.80431
4,-109.80839
5,-109.02382
6,-116.70626
7,-108.11507
8,-38.347256
9,-30.998957
10,-116.91168
11,-27.229815
12,-29.190107
13,-24.734968
14,-20.479406
15,-110.63906
16,-18.336218
17,-28.07267
18,-21.882343
19,-99.971504
20,-19.877197
21,-108.533165
22,-18.922869
23,-12.413232
24,-101.48982
25,-101.34416
26,-110.807594
27,-101.54351
28,-25.604641
29,-30.364923
30,-15.290562
31,-123.50117
32,-112.35062
33,-113.17299
34,-113.32203
35,-104.927864
36,-17.56569
37,-107.94078
38,-105.5549
39,-103.65603
40,-24.685522
41,-21.450066
42,-23.349869
43,-22.031288
44,-105.273285
45,-103.42883
46,-119.73062
47,-21.822285
48,-103.159515
49,-18.321472
50,-22.565643
51,-27.536827
52,-30.054817
53,-107.414276
54,-106.51111
55,-17.244164
56,-22.774654
57,-13.805855
58,-96.993095
59,-18.93294
60,-19.711987
61,-99.14378
62,-102.660904
63,-20.907211
64,-14.565117
65,-97.76874
66,-18.062595
67,-105.42464
68,-13.660674
69,-13.781225
70,-21.576513
71,-26.610214
72,-18.17859
73,-15.378537
74,-109.12995
75,-104.7603
76,-8.512614
77,-12.341024
78,-10.622162
79,-97.872765
80,-2.076196
81,-9.393972
82,-11.026903
83,-5.411759
84,-9.71727
85,-97.22111
86,-4.7099066
87,-117.772446
88,-94.85662
89,-5.8195486
90,-94.12515
91,-15.454969
92,-9.450827
93,-8.6907625
94,-3.9246123
95,-94.77845
96,-93.26463
97,-101.5051
98,-94.05084
99,-5.9909763
100,-12.093257
101,-6.388807
102,-116.08918
103,-108.76641
104,-93.400246
105,-2.4019954
106,-9.278748
107,-8.58635
108,-6.74913
109,-5.5690947
110,-6.914878
111,-12.545182
112,-99.30755
113,-7.320355
114,-21.796019
115,-5.92836
116,-1.7804857
117,-89.6605
118,-117.097916
119,-5.6997867
120,-11.60768
121,-7.394428
122,-126.700096
123,-109.96889
124,-113.27865
125,-105.42669
126,-94.418686
127,-98.56982
128,-98.486626
129,-100.12793
130,-104.53741
