,"It [320, 2]"
0,-124.69037
1,-111.131256
2,-115.05762
3,-114.86072
4,-25.038494
5,-102.852554
6,-108.63218
7,-104.70402
8,-102.50752
9,-27.865751
10,-16.615833
11,-108.61585
12,-124.0506
13,-92.444
14,-112.601105
15,-12.699967
16,-8.9182825
17,-104.55718
18,-114.30281
19,-103.09446
20,-24.621155
21,-103.357185
22,-113.0377
23,-23.665615
24,-98.032196
25,-103.32239
26,-100.97444
27,-16.871733
28,-102.60696
29,-26.481867
30,-99.72778
31,-100.12226
32,-103.08962
33,-119.3707
34,-126.33661
35,-16.894247
36,-102.117325
37,-15.78325
38,-100.53441
39,-19.38731
40,-10.269527
41,-101.21764
42,-103.69398
43,-16.340162
44,-99.21979
45,-4.2876315
46,-114.88705
47,-107.145615
48,-19.903017
49,-8.393277
50,-106.08783
51,-15.307083
52,-25.782463
53,-118.999756
54,-102.10412
55,-109.839905
56,-104.55129
57,-108.30153
58,-101.35699
59,-14.325352
60,-12.5362425
61,-91.566765
62,-116.700745
63,-120.01691
64,-103.22573
65,-109.79325
66,-25.584963
67,-119.91934
68,-95.71306
69,-112.04832
70,-98.04389
71,-98.38541
72,-14.665867
73,-17.383379
74,-14.823366
75,-95.72905
76,-10.236207
77,-115.20569
78,-6.5347996
79,-14.092557
80,-6.989925
81,-97.29553
82,-14.645003
83,-5.5950913
84,-101.417076
85,-113.61684
86,-8.320589
87,-99.94948
88,-13.697415
89,-12.59089
90,-16.638155
91,-9.123351
92,-7.896149
93,-113.69071
94,-133.9252
95,-113.813705
96,-7.760635
97,-2.6078086
98,-11.285018
99,-123.73427
100,-97.42337
101,-113.074646
102,-108.49196
103,-31.236238
104,-100.63203
105,-16.367924
106,-35.52286
107,-10.200932
108,-120.77148
109,-22.826548
110,-96.28465
111,-17.501995
112,-98.11333
113,-99.884705
114,-110.106476
115,-106.79597
116,-24.081173
117,-16.59777
118,-25.24347
119,-32.535786
120,-29.666044
121,-18.420687
122,-16.964018
123,-97.83896
124,-97.46525
125,-22.66814
126,-96.895256
127,-97.524185
128,-96.761
129,-97.44326
130,-13.393078
131,-33.385647
132,-16.476734
133,-98.97806
134,-110.72909
135,-120.1008
136,-96.13676
137,-98.222015
138,-106.82872
139,-103.54902
140,-96.09574
141,-95.88821
142,-117.9207
143,-117.44337
144,-7.2801776
145,-23.972778
146,-21.436779
147,-22.850391
148,-96.02711
149,-96.71572
150,-16.167341
151,-22.246408
152,-30.256454
153,-24.839298
154,-27.415485
155,-107.641815
156,-19.592121
157,-22.216198
158,-18.225313
159,-102.29362
160,-5.988173
161,-96.98525
162,-99.33988
163,-12.185385
164,-14.010849
165,-103.42729
166,-109.0972
167,-101.46114
168,-5.699135
169,-11.240065
170,-22.328915
171,-102.70945
172,-96.97392
173,-103.10923
174,-94.38933
175,-100.112335
176,-16.24888
177,-113.17576
178,-33.316574
179,-106.614655
180,-102.953964
181,-93.8226
182,-91.83046
183,-12.656221
184,-16.680725
185,-16.52328
186,-104.005714
187,-21.27856
188,-19.62691
189,-25.093084
190,-17.142406
191,-95.94381
192,-117.99807
193,-7.8862987
194,-32.521637
195,-19.253149
196,-95.06378
197,-15.839848
198,-103.250656
199,-102.94293
200,-8.052165
201,-12.74431
202,-22.401358
203,-24.833887
204,-97.121216
205,-100.39018
206,-108.11521
207,-100.65245
208,-29.519169
209,-103.12941
210,-20.5079
211,-85.08784
212,-92.3057
213,-93.039215
214,-15.709152
215,-92.65943
216,-90.62627
217,-98.80315
218,-77.22792
219,-98.838554
220,-98.695305
221,-95.1444
222,-87.93658
223,-9.810487
224,-93.79465
225,-23.582352
226,-92.688736
227,-122.3447
228,-15.743986
229,-89.35622
230,-101.34849
231,-109.6991
232,-27.38208
233,-17.439558
234,-7.3169484
235,-11.205732
236,-116.552155
237,-99.22103
238,-98.405785
239,-95.95827
240,-116.162704
241,-92.38421
242,-15.314196
243,-12.666671
244,-97.447426
245,-97.840515
246,-98.8593
247,-98.678505
248,-12.861176
249,-105.19258
250,-98.1691
251,-7.3445516
252,-107.61825
253,-99.91738
254,-116.63346
255,-7.408142
256,-9.856576
257,-10.840322
258,-91.17865
259,-17.200876
260,-96.1554
261,-96.72735
262,-90.50734
263,-19.46986
264,-7.4997964
265,-102.40688
266,-24.526402
267,-30.3869
268,-26.051155
269,-95.25621
270,-8.785361
271,-9.527055
272,-15.408203
273,-90.51432
274,-38.274357
275,-27.728224
276,-38.504093
277,-32.17881
278,-27.347511
279,-107.14438
280,-111.203094
281,-132.50409
282,-14.788997
283,-11.581391
284,-15.045507
285,-95.27205
286,-94.25252
287,-123.27487
288,-7.5983176
289,-103.19224
290,-95.36307
291,-120.49353
292,-95.938934
293,-99.567245
294,-97.02821
295,-95.177155
296,-102.1238
297,-99.53629
298,-17.816769
299,-100.23385
300,-102.1884
301,-98.59687
302,-17.292276
303,-13.115031
304,-12.660348
305,-18.072897
306,-95.3447
307,-100.31012
308,-102.55777
309,-102.21855
310,-102.82898
311,-99.56167
312,-0.31724957
313,-104.933525
314,-106.66226
315,-106.432396
316,-18.919664
317,-12.528998
318,-11.438001
319,-99.234695
320,-98.50145
321,-15.218202
322,-19.575308
323,-13.548968
324,-17.595875
325,-11.851629
326,-103.424065
327,-105.93968
328,-107.76881
329,-100.86326
330,-99.65252
331,-26.54745
332,-100.40673
333,-15.77608
334,-104.49972
335,-103.06074
336,-102.027115
337,-99.95985
338,-96.85121
339,-99.16457
340,-104.28557
341,-97.82539
342,-101.938194
343,-25.094658
344,-16.410606
345,-7.9837537
346,-12.503848
347,-95.63582
348,-94.94083
349,-100.77273
350,-99.52534
351,-10.915535
352,-100.35539
353,-22.165686
354,-102.64962
355,-102.03031
356,-100.57946
357,-12.169088
358,-15.399369
359,-17.693121
360,-17.683367
361,-14.54335
362,-21.316692
363,-106.191765
364,-16.909185
365,-102.513214
366,-14.778104
367,-15.594528
368,-96.89721
369,-101.013435
370,-98.54649
371,-10.759425
372,-11.557248
373,-8.691726
374,-13.050102
375,-15.778171
376,-15.738041
377,-16.08425
378,-102.68444
379,-95.7089
380,-97.64328
381,-98.25077
382,-96.105095
383,-9.865224
384,-9.162976
385,-105.5839
386,-103.0779
387,-98.22454
388,-87.30184
389,-98.3444
390,-6.604476
391,-107.33778
392,-20.326286
393,-6.8448486
394,-112.06966
395,-113.17839
396,-96.14729
397,-101.12223
398,-108.298836
399,-101.00715
400,-95.30674
401,-7.0350685
402,-104.29899
403,-102.389404
404,-101.07912
405,-8.563053
406,-101.0273
407,-15.024182
408,-99.99299
409,-105.80546
410,-98.77357
411,-101.38433
412,-101.8233
413,-102.592674
414,-98.651344
415,-99.804825
416,-104.4894
417,-11.758963
418,-107.17621
419,-12.038571
420,-12.737206
421,-101.75518
422,-107.90046
423,-106.4671
424,-107.61876
425,-105.67152
426,-101.822624
427,-110.90479
428,-102.03297
429,-10.065607
430,-103.79344
431,-102.06117
432,-24.692986
433,-12.995073
434,-99.299355
435,-104.16304
436,-100.48546
437,-105.54864
438,-108.32192
439,-28.05843
440,-24.866106
441,-13.850943
442,-13.438016
443,-24.209515
444,-105.011696
445,-112.10008
446,-105.145676
447,-22.126106
448,-23.590065
449,-108.82206
450,-106.83233
451,-104.17148
452,-108.659645
453,-34.184753
454,-107.16667
455,-110.019424
456,-107.607506
457,-105.65429
458,-110.62315
459,-8.362156
460,-8.106389
461,-15.638909
462,-101.38855
463,-3.9212499
464,-2.3343894
465,-109.722885
466,-102.964165
467,-105.49289
468,-10.044412
469,-10.6716385
470,-10.267554
471,-10.605432
472,-10.10005
473,-103.22046
474,-106.11762
475,-102.13171
476,-9.817163
477,-10.604956
478,-11.689605
479,-94.265724
480,-4.9476404
481,-101.22763
482,-4.171264
483,-98.608505
484,-103.21387
485,-99.7335
486,-102.23741
487,-35.167778
488,-109.2616
489,-98.53949
490,-100.34236
491,-103.5078
492,-13.231383
493,-103.8276
494,-11.344478
495,-10.470092
496,-104.00996
497,-106.23388
498,-105.46428
499,-8.249617
500,-19.921179
501,-108.05313
502,-97.847626
503,-113.9348
504,-107.286224
505,-97.562294
506,-105.818756
507,-104.598946
508,-104.42651
509,-22.321905
510,-106.43517
511,-12.985154
512,-10.437748
513,-94.513885
514,-119.47529
515,-14.482892
516,-103.74439
517,-101.083176
518,-97.86963
519,-108.09314
520,-107.495346
521,-107.01865
522,-101.59173
523,-12.276733
524,-110.45927
525,-10.174336
526,-15.147326
527,-17.389671
528,-17.551363
529,-109.929756
530,-100.54769
