,"It [188, 2]"
0,-108.21717
1,-115.18353
2,-116.046844
3,-119.78383
4,-110.31458
5,-109.369705
6,-106.531265
7,-113.62644
8,-105.10602
9,-107.48781
10,-117.223526
11,-110.338135
12,-30.320387
13,-116.73072
14,-98.90611
15,-118.057846
16,-112.48871
17,-108.51079
18,-32.301544
19,-101.286255
20,-103.25083
21,-101.95725
22,-117.781715
23,-20.451216
24,-108.67101
25,-17.250847
26,-103.94149
27,-100.75339
28,-113.505104
29,-101.958374
30,-107.73026
31,-101.99809
32,-23.869148
33,-119.14612
34,-103.803764
35,-104.010956
36,-11.715598
37,-9.600902
38,-100.76808
39,-98.18569
40,-99.42585
41,-11.765782
42,-107.97082
43,-19.106943
44,-22.171955
45,-16.36451
46,-119.62638
47,-100.47569
48,-102.23502
49,-100.493065
50,-103.10947
51,-93.59237
52,-24.050564
53,-98.649666
54,-12.680379
55,-13.831719
56,-103.60089
57,-5.8375025
58,-105.45523
59,-99.002014
60,-100.07527
61,-99.94196
62,-114.73481
63,-100.99829
64,-97.11854
65,-100.32089
66,-95.53508
67,-11.432279
68,-9.588258
69,-14.128908
70,-12.60508
71,-13.324396
72,-9.564236
73,-98.55792
74,-101.44627
75,-9.366911
76,-99.07367
77,-99.25895
78,-13.36332
79,-7.140727
80,-7.8916507
81,-8.616636
82,-7.3014593
83,-8.928194
84,-5.447499
85,-2.6765862
86,-96.8518
87,-96.53841
88,-7.2283983
89,-96.018654
90,-122.342606
91,-120.44396
92,-93.96326
93,-95.01878
94,-97.03502
95,-97.59633
96,-102.80114
97,-97.36588
98,-123.6945
99,-101.87349
100,-94.66876
101,-6.979285
102,-99.19745
103,-19.68644
104,-110.35903
105,-7.616972
106,-12.075344
107,-7.4321103
108,-23.113928
109,-4.427842
110,-91.98532
111,-19.591421
112,-12.075381
113,-9.7113695
114,-8.605831
115,-20.668552
116,-15.792703
117,-11.367535
118,-94.79529
119,-98.64618
120,-98.24087
121,-100.868546
122,-96.12169
123,-96.76211
124,-98.58321
