,"It [131, 1]"
0,-13.571905
1,-35.338886
2,-33.734394
3,-23.012537
4,-117.087685
5,-114.89258
6,-114.70488
7,-112.90421
8,-116.68915
9,-122.67973
10,-119.95652
11,-112.7439
12,-22.23818
13,-18.69695
14,-116.59002
15,-124.72778
16,-19.550444
17,-106.16297
18,-120.58613
19,-134.68416
20,-104.881836
21,-121.192764
22,-107.66499
23,-25.134901
24,-132.12662
25,-103.18002
26,-103.01124
27,-102.500336
28,-105.30227
29,-17.182764
30,-108.861984
31,-19.982624
32,-134.20265
33,-111.41217
34,-24.329124
35,-113.153824
36,-11.319256
37,-102.18658
38,-21.15238
39,-22.906437
40,-19.843885
41,-118.28068
42,-17.099064
43,-108.63746
44,-99.84359
45,-14.624916
46,-123.64426
47,-24.751516
48,-17.470877
49,-29.271486
50,-101.49995
51,-13.684661
52,-104.38359
53,-118.49078
54,-102.68986
55,-104.13502
56,-124.40149
57,-16.871992
58,-102.63549
59,-13.606346
60,-14.165471
61,-14.70947
62,-108.77299
63,-8.194569
64,-12.229535
65,-102.475784
66,-97.81782
67,-99.0169
68,-96.24813
69,-109.75776
70,-96.73595
71,-97.26791
72,-107.86974
73,-12.256628
74,-11.608043
75,-7.3203444
76,-100.60688
77,-18.865871
78,-97.54036
79,-95.17351
80,-96.859535
81,-96.56372
82,-112.68071
83,-114.44432
84,-95.41593
85,-95.000595
86,-96.19104
87,-96.6891
88,-6.8702836
89,-13.28908
90,-96.17452
91,-95.37324
92,-3.9092124
93,-93.273285
94,-5.1694646
95,-96.207825
96,-96.66223
97,-23.02493
98,-94.76257
99,-113.52198
100,-93.993614
101,-93.30282
102,-118.38588
103,-11.640502
104,-93.00314
105,-94.32165
106,-92.73238
107,-1.7942512
108,-94.55893
109,-133.26419
110,-89.8026
111,-12.012212
112,-90.41256
113,-91.245094
114,-90.99221
115,-0.46964458
116,-120.79149
117,-114.6251
118,-94.22039
119,-5.4393053
120,-90.06087
121,-96.17827
122,-88.699615
123,-96.165054
124,-16.358027
125,-15.44425
126,-94.127174
127,-97.40085
128,-96.998726
129,-21.678255
130,-107.031265
131,-117.681244
132,-14.565595
133,-91.61994
134,2.2870965
135,-101.04842
136,-11.076062
137,-92.893585
138,-122.73126
139,-93.49101
140,-94.50488
141,-94.35273
142,-90.87219
143,-95.11418
144,-22.222885
145,-114.81425
146,-6.4040594
147,-7.326036
148,-7.3001623
149,-19.537546
150,-21.964987
151,-19.375238
152,-107.25677
153,-107.795715
154,-7.8666162
155,-124.41699
156,-114.490074
157,-21.023159
158,-119.33734
159,-122.73802
160,-91.85559
161,-91.88713
162,-92.60356
163,-87.49332
164,-90.24157
165,-90.36298
166,-8.130973
167,-6.475691
168,-5.7108693
169,-117.76497
170,-118.48596
171,-13.407383
172,-16.9395
173,-8.059892
174,-12.408203
175,-9.237947
176,-91.85121
177,-94.99823
178,-98.46474
179,-12.191717
180,-94.20799
181,-114.920494
182,-95.896225
183,-93.7204
184,-12.393731
185,-127.42525
186,-24.523375
187,-103.61738
188,-15.39427
189,-99.64529
190,-10.712294
191,-17.386335
192,-116.1612
193,-6.850311
194,-18.596563
195,-17.056093
196,-98.716484
197,-20.940022
198,-12.637042
199,-31.768717
200,-132.33578
201,-127.197525
202,-121.41624
203,-95.0703
204,-93.15588
205,-122.30331
206,-90.922134
207,-19.241926
208,-92.37314
209,-103.004234
210,-30.722927
211,-24.07745
212,-124.588905
213,-101.498566
214,-103.2256
215,-127.72662
216,-3.0967548
217,-138.56978
218,-10.761421
219,-137.14139
220,-94.5394
221,-121.313644
222,-90.019165
223,-10.020451
224,-18.954727
225,-15.306647
226,-14.281449
227,-98.90134
228,-96.25854
229,-17.3183
230,-89.70039
231,-91.19956
232,-84.30117
233,-17.34467
234,-14.644484
235,-27.083948
236,1.1407602
237,-99.64964
238,-94.07804
239,-89.9952
240,-89.155846
241,-125.4769
242,-7.0707965
243,-12.95185
244,-96.89381
245,-5.6897736
246,-88.598465
247,-6.1653543
248,-3.518391
249,-3.2515817
250,-29.903515
251,-107.623474
252,-19.772825
253,-13.875129
254,-109.169426
