,"It [298, 2]"
0,-114.21637
1,-117.530136
2,-116.188995
3,-120.19582
4,-25.195034
5,-30.102097
6,-25.835598
7,-116.495125
8,-112.52176
9,-102.21961
10,-25.812454
11,-11.16122
12,-22.890646
13,-106.41605
14,-15.132958
15,-120.40382
16,-105.51026
17,-100.513084
18,-104.44139
19,-16.879663
20,-115.274345
21,-109.49824
22,-112.631836
23,-16.857742
24,-101.712845
25,-10.665105
26,-115.68922
27,-20.733986
28,-20.263865
29,-105.29388
30,-19.154783
31,-16.026567
32,-23.347986
33,-22.120554
34,-101.78558
35,-17.800936
36,-106.359505
37,-108.14545
38,-11.383254
39,-99.45605
40,-22.067818
41,-24.459597
42,-17.92869
43,-122.70275
44,-104.787766
45,-18.739424
46,-28.276508
47,-21.468975
48,-13.497639
49,-13.026029
50,-11.083913
51,-19.550901
52,-17.806293
53,-11.184742
54,-21.816893
55,-102.92648
56,-111.277084
57,-101.9937
58,-101.9093
59,-19.862204
60,-20.660868
61,-18.908438
62,-15.560079
63,-14.47872
64,-8.640043
65,-9.219278
66,-116.483284
67,-19.910791
68,-99.42832
69,-25.129
70,-17.742798
71,-13.851671
72,-13.157916
73,-14.022808
74,-14.191836
75,-12.5325
76,-11.3509035
77,-5.066578
78,-14.564137
79,-16.332293
80,-13.122276
81,-10.79765
82,-7.983194
83,-4.554944
84,-5.2910333
85,-11.670853
86,-4.2444944
87,-93.24371
88,-15.830892
89,-5.6031213
90,-10.593288
91,-101.0197
92,-103.51029
93,0.49950755
94,-89.96443
95,-8.820557
96,-9.285215
97,-8.925375
98,-15.79458
99,-16.33614
100,-91.102165
101,-96.25675
102,-88.2808
103,-87.55155
104,-91.7731
105,-4.708905
106,-2.9325616
107,-3.432277
108,-10.084868
109,-2.3761427
110,-99.11885
111,-7.1290007
112,-9.493183
113,-7.893847
114,-8.365671
115,-95.15397
116,-101.00097
117,-24.38431
118,-15.269642
119,-11.663848
120,-16.546043
121,-97.1619
122,-98.24836
123,-96.52534
124,-94.557785
125,-21.17909
126,-119.364265
127,-14.243821
128,-18.312157
129,-0.3518446
130,-90.88537
131,-94.67864
132,-103.662865
133,-95.89919
134,-97.72876
135,-92.560005
136,-3.8587961
137,-2.8096316
138,-4.905465
139,-15.457059
140,-101.35518
141,-104.53477
142,-108.70433
143,-92.22062
144,-5.5546207
145,0.92610687
146,-10.900493
147,-98.370125
148,-101.85522
149,-102.52297
150,-98.55451
151,-101.20979
152,-100.71862
153,-2.5400949
154,-96.28909
155,-97.90225
156,-9.199114
157,-110.40167
158,-24.626907
159,-101.46831
160,-97.93177
161,-94.64249
162,-16.305544
163,-11.697983
164,-123.82167
165,-125.76486
166,-39.482483
167,-119.12779
168,-103.871
169,-102.51661
170,-24.96049
171,-110.29929
172,-33.531094
173,-28.668621
174,-104.22948
175,-99.673
176,-104.292435
177,-102.601
178,-98.057365
179,-11.257335
180,-5.5329113
181,-94.85248
182,-93.249
183,-100.42697
184,-102.77224
185,-101.72843
186,-99.13604
187,-102.421745
188,-102.26124
189,-6.107651
190,-104.36021
191,-103.38126
192,-105.01193
193,-102.66482
194,-101.16885
195,-32.10861
196,-98.33737
197,-101.05815
198,-103.59591
199,-102.36263
200,-101.38362
201,-101.3721
202,-102.47525
203,-106.625374
204,-98.98225
205,-21.576056
206,-8.734693
207,-3.8212
208,-93.74053
209,-101.005
210,-104.128204
211,-31.043547
212,-34.09266
213,-34.340027
214,-23.846283
215,-110.708916
216,-100.438675
217,-15.290737
218,-129.21873
219,-126.77159
220,-102.26205
221,-8.783131
222,-10.247119
223,-4.56261
224,-16.016607
225,-11.423386
226,-17.089327
227,-15.3939085
228,-6.2778835
229,-101.55212
230,-100.677185
231,-101.41234
232,-122.552216
233,-106.19732
234,-101.16184
235,-101.630066
236,-102.93413
237,-103.87753
238,-103.295586
239,-99.12767
240,-5.8916025
241,-102.12353
242,-99.76828
243,-97.838844
244,-39.34987
245,-51.85385
246,-119.16972
247,-119.01506
248,-97.1833
249,-98.1916
250,-100.94165
251,-100.89146
252,-100.266464
253,-13.298291
254,-127.083176
255,-98.74329
256,-98.65881
257,-100.95003
258,-100.16704
259,-106.33966
260,-100.82021
261,-102.00087
262,-101.461426
263,-102.468925
264,-101.97595
265,-101.26248
266,-102.1015
267,-101.48042
268,-101.55577
269,-8.895859
270,-104.58926
271,-106.73902
272,-10.426594
273,-11.395366
274,-106.46896
275,-101.64938
276,-101.08528
277,-97.53615
278,-26.499975
279,-99.19812
280,-98.04799
281,-98.32052
282,-14.229468
283,-109.201866
284,-106.069305
285,-8.543346
286,-17.05756
287,-22.085852
288,-99.86431
289,-101.30891
290,-103.51531
291,-96.753685
292,-100.794624
293,-104.36358
294,-119.82493
295,-101.15804
296,-108.97749
297,-105.25225
298,-117.50333
299,-128.4462
300,-108.116394
301,-11.665369
302,-101.57031
303,-102.42053
304,-104.95091
305,-102.033905
306,-100.725266
307,-4.9895563
308,-7.174939
309,-99.52744
310,-99.13857
311,-97.810165
312,-96.74296
313,-100.5224
314,-99.97391
315,-104.738075
316,-101.19305
317,-98.05838
318,-97.96751
319,-93.14084
320,-94.07258
321,-100.11828
322,-7.1278915
323,-92.502975
324,-4.957012
325,-100.103806
326,-102.72655
327,-103.655396
328,-102.98764
329,-99.27634
330,-100.19793
331,-98.76468
332,-98.48368
333,-7.9623137
334,-12.83541
335,-11.612738
336,-11.509426
337,-102.84147
338,-101.93656
339,-101.569466
340,-97.24614
341,-96.1805
342,-106.78776
343,-99.242546
344,-101.17341
345,-98.31973
346,-99.56635
347,-104.36653
348,-103.075676
349,-6.024831
350,-12.717253
351,-98.636
352,-100.66851
353,-99.702286
354,-99.63243
355,-100.439545
356,-98.35401
357,-9.109886
358,-99.525024
359,-100.39895
360,-99.305626
361,-102.90904
362,-104.80268
363,-103.008804
364,-101.752266
365,-98.30833
366,-99.201836
367,-102.98291
368,-102.24626
369,-98.49623
370,-100.71058
371,-102.66229
372,-98.689804
373,-99.3151
374,-102.00263
375,-24.515553
376,-3.3223565
377,-99.81595
378,-101.3976
379,-99.6529
380,-100.67205
381,-100.96533
382,-99.85218
383,-98.37825
384,-100.52294
385,-98.85951
386,-96.06043
387,-98.86601
388,-98.95945
389,-99.15118
390,-101.01953
391,-101.25561
392,-103.46517
393,-99.926926
394,-101.04317
395,-102.60637
396,-99.75656
397,-100.67452
398,-101.05643
399,-103.35544
400,-100.53129
401,-101.97561
402,-102.17387
403,-99.14426
404,-101.74242
405,-103.036385
406,-103.19397
407,-106.02534
408,-101.915276
409,-107.43096
410,-103.93437
411,-100.93328
412,-102.53953
413,-105.55439
414,-105.55551
415,-104.45599
416,-102.72161
417,-100.86291
418,-104.768364
419,-103.9807
420,-107.842705
421,-104.24759
422,-102.38362
423,-102.63598
424,-103.69062
425,-102.644
426,-104.950645
427,-105.157196
428,-107.335014
429,-108.15038
430,-107.802826
431,-114.58929
432,-103.21229
433,-105.02704
434,-106.99023
435,-106.068886
436,-100.51019
437,-105.028824
438,-105.44058
439,-104.213295
440,-101.62928
441,-101.22133
442,-103.56974
443,-101.43897
444,-102.499214
445,-106.367325
446,-102.09041
447,-101.44324
448,-101.0931
449,-101.58063
450,-103.26836
451,-104.200745
452,-102.456085
453,-103.75585
454,-103.71022
455,-106.303024
456,-104.790504
457,-106.945755
458,-103.73382
459,-107.52128
460,-100.829994
461,-102.94912
462,-107.5171
463,-116.76807
464,-113.263115
465,-116.89259
466,-111.209885
467,-114.196304
468,-105.0361
469,-101.098335
470,-101.732994
471,-100.45756
472,-17.475084
473,-102.681816
474,-109.52773
475,-111.768394
476,-105.75851
477,-106.29064
478,-101.70361
479,-98.74413
480,-105.56804
481,-102.23732
482,-110.48523
483,-112.463455
484,-112.96634
485,-103.26293
486,-102.24143
487,-107.559395
488,-13.75246
489,-102.37433
490,-107.67684
491,-13.998623
492,-23.700678
493,-16.570696
494,-13.622865
495,-106.5361
496,-102.43399
497,-104.06663
498,-19.259048
499,-17.416925
500,-107.05694
501,-106.45772
502,-19.6277
503,-15.170799
504,-15.971152
505,-20.30799
506,-15.622666
507,-19.800957
508,-106.55443
509,-103.6515
510,-103.655914
511,-100.404526
512,-100.27506
513,-100.21996
514,-99.72051
515,-100.48909
516,-99.478386
517,-98.20765
518,-103.08054
519,-101.04679
520,-98.90653
521,-103.85275
522,-99.884636
523,-101.73484
524,-102.168465
525,-102.027725
526,-104.79765
527,-106.72831
528,-102.600655
529,-99.7685
530,-101.178444
531,-21.20707
532,-103.51911
533,-12.218957
534,-103.85065
535,-104.09635
536,-103.357216
537,-106.25606
538,-7.2462416
539,-9.087341
540,-9.705139
541,-109.541824
542,-21.938665
543,-10.775384
544,-102.1242
545,-28.683502
546,-110.68983
547,-117.92197
548,-105.42645
549,-103.30482
550,-106.93947
551,-99.7259
552,-107.13518
553,-104.33806
554,-11.736895
555,-5.0689864
556,-1.4541658
557,-115.641365
558,-111.065315
