,"It [284, 1]"
0,-118.22707
1,-121.11195
2,-115.490685
3,-116.62674
4,-25.398302
5,-32.140316
6,-30.171284
7,-113.24893
8,-23.275316
9,-112.83674
10,-25.186192
11,-22.221102
12,-111.681244
13,-123.82743
14,-108.34102
15,-21.596262
16,-101.370026
17,-31.349573
18,-30.67566
19,-122.371346
20,-19.430538
21,-16.073513
22,-22.988773
23,-119.293
24,-22.900015
25,-16.930279
26,-102.5518
27,-104.58389
28,-116.2038
29,-16.80077
30,-104.9134
31,-14.32029
32,-21.103249
33,-28.46168
34,-113.43091
35,-18.611622
36,-102.529
37,-25.305944
38,-107.86736
39,-110.34374
40,-23.909466
41,-21.518976
42,-16.200373
43,-15.072262
44,-103.39126
45,-112.01549
46,-27.424337
47,-21.497252
48,-18.774147
49,-17.8028
50,-111.749084
51,-109.27078
52,-109.99633
53,-13.577728
54,-16.684738
55,-17.65762
56,-14.547413
57,-93.117035
58,-116.45427
59,-15.870843
60,-18.948915
61,-21.075117
62,-15.683412
63,-116.145004
64,-18.067154
65,-100.91851
66,-111.02658
67,-113.334496
68,-105.350876
69,-13.046162
70,-113.81566
71,-19.278893
72,-97.58358
73,-108.71307
74,-15.129577
75,-30.430073
76,-113.49729
77,-106.963356
78,-103.33362
79,-128.51125
80,-8.75669
81,-112.16163
82,-108.26158
83,-32.895893
84,-31.572664
85,-104.28364
86,-15.348681
87,-22.223938
88,-25.059885
89,-22.058636
90,-22.89546
91,-27.262444
92,-105.94029
93,-100.664825
94,-22.364416
95,-24.293215
96,-29.759163
97,-23.435484
98,-22.941803
99,-24.257933
100,-16.254131
101,-23.429321
102,-114.483315
103,-27.579937
104,-18.683115
105,-96.647125
106,-12.729218
107,-19.071037
108,-106.709236
109,-117.89865
110,-97.36574
111,-91.86979
112,-114.081116
113,-93.70696
114,-10.611078
115,-19.715921
116,-13.882562
117,-143.47165
118,-96.76622
119,-34.367695
120,-31.302042
121,-31.157207
122,-124.11485
123,-95.48496
124,-96.92077
125,-16.943695
126,-90.16687
127,-91.1009
128,-9.948529
129,-13.995627
130,-18.22275
131,-30.17671
132,-92.13674
133,-90.712166
134,-11.587889
135,-5.881272
136,-91.33316
137,-18.243036
138,-13.26651
139,-93.88622
140,-16.680681
141,-101.68946
142,-103.38001
143,-99.9935
144,-99.41209
145,-96.65945
146,-96.51395
147,-96.46763
148,-91.009895
149,-92.47761
150,-93.52585
151,-99.440475
152,-102.30411
153,-97.76528
154,-93.9844
155,-99.52489
156,-98.23027
157,-97.31045
158,-100.12079
159,-118.013824
160,-91.85091
161,-96.305984
162,-7.9045444
163,-107.19804
164,-102.72042
165,-98.24948
166,-91.39309
167,-106.26299
168,-2.3947918
169,-105.484566
170,-78.94204
171,-130.65817
172,-85.93815
173,-6.9976144
174,-6.176139
175,-8.479465
176,-6.579693
177,-95.93495
178,-96.51297
179,-100.30992
180,-105.70944
181,-5.572319
182,-95.97776
183,-10.999203
184,-102.543976
185,-97.190186
186,-93.96594
187,-104.081314
188,-105.78389
189,-12.52168
190,-91.69301
191,-101.03761
192,-93.606995
193,-106.01839
194,-99.99422
195,-12.655575
196,-98.26626
197,-96.75552
198,-130.11786
199,-4.291411
200,-118.43615
201,-5.222564
202,-10.260689
203,-8.105153
204,-7.1482477
205,-8.714776
206,-5.4875407
207,-5.701278
208,-94.70134
209,-8.907366
210,-5.136679
211,-117.17
212,-111.567154
213,-99.0625
214,-131.0782
215,-125.36824
216,-95.44561
217,-10.239963
218,-102.06926
219,-101.984726
220,-99.70737
221,-100.35188
222,-97.26278
223,-117.705246
224,-101.146706
225,-5.2578382
226,-11.212041
227,-95.064926
228,-24.03082
229,-122.99872
230,-5.3091288
231,-115.187355
232,-7.398423
233,-12.237588
234,-95.61628
235,-14.880295
236,-7.441705
237,-14.191652
238,-90.09605
239,-12.790962
240,-113.516785
241,-121.6024
242,-99.30575
243,-119.46622
244,-122.01748
245,-98.078865
246,-95.90443
247,-95.575455
248,-98.084785
249,1.916884
250,-3.7930982
251,-106.18601
252,-8.190479
253,-94.147095
254,-100.30458
255,-118.21634
256,-101.38468
257,2.6570559
258,-2.8979545
259,-103.45978
260,-94.45049
261,-90.165115
262,-93.14505
263,-97.73294
264,-108.19655
265,-7.421681
266,-97.55754
267,-99.586426
268,-102.756714
269,-14.738227
270,-104.137405
271,-99.65688
272,-98.657425
273,-97.80325
274,-95.31031
275,-99.10395
276,-98.06679
277,-97.66756
278,-83.42926
279,-108.38781
280,-103.61089
281,-103.97298
282,-97.27511
283,-4.4155374
284,-5.208304
285,-92.77038
286,-101.47095
287,-98.28348
288,-84.2523
289,-17.035238
290,8.326858
291,-98.61772
292,-96.66597
293,-11.400117
294,-6.2604218
295,-93.42366
296,-96.28606
297,-98.07117
298,-89.18488
299,-13.183328
300,-95.729164
301,-102.91516
302,-103.97549
303,-23.899466
304,-106.33748
305,-5.847156
306,-68.43556
307,-96.24108
308,-99.30765
309,-12.715581
310,-7.2728324
311,-95.803345
312,-94.4691
313,-90.72136
314,-6.398299
315,-6.3966804
316,-97.13745
317,-104.57933
318,-93.769714
319,-86.08976
320,-99.89508
321,-98.67923
322,-124.35559
323,-90.254166
324,-124.80336
325,-79.927
326,-98.49113
327,-97.35282
328,-116.15985
329,-5.611286
330,-117.10986
331,-119.206856
332,-5.9245214
333,-21.76202
334,-15.782761
335,-101.2051
336,-118.15981
337,-91.41005
338,-91.78192
339,-97.03023
340,-96.84988
341,-1.3767797
342,-4.667249
343,-126.85006
344,-93.46466
345,-10.157199
346,-99.08875
347,-4.8201694
348,-8.974365
349,-7.2023883
350,-123.18908
351,-11.728908
352,-81.75377
353,-104.11861
354,-100.15183
355,-97.78987
356,-102.43707
357,-18.708477
358,-103.03212
359,-108.00676
360,-106.27541
361,-95.63728
362,-121.50993
363,-115.7178
364,-106.67404
365,-105.99099
366,-105.30607
367,-115.06463
368,-98.85687
369,-112.10593
370,-98.49657
371,-119.649086
372,-124.13373
373,-121.08525
374,-91.584755
375,-118.32289
376,-98.58604
377,-106.75032
378,-96.952415
379,-20.81374
380,-20.764887
381,-18.357527
382,-102.66521
383,-116.93858
384,-104.61752
385,-3.5155916
386,-112.91565
387,-105.54752
388,-110.63855
389,-113.81691
390,-114.40209
391,-111.00143
392,-5.930733
393,-115.22949
394,-116.85153
395,-109.9434
396,-20.399431
397,-104.88038
398,-97.531296
399,-113.4916
400,-103.09619
401,-104.65649
402,-104.62243
403,-130.15227
404,-114.3342
405,-104.07046
406,-116.95012
407,-105.40336
408,-110.92199
409,-105.65309
410,-88.09766
411,-11.133825
412,-102.94573
413,-15.923068
414,-7.711822
415,-108.91635
416,-109.14705
417,-10.79411
418,-113.0303
419,-106.01233
420,-1.0308828
421,-104.69344
422,-106.39183
423,-105.269646
424,-117.06459
425,-21.918753
426,-106.715996
427,-106.86255
428,-105.195045
429,-113.68348
430,-108.7106
431,-106.20623
432,-108.78607
433,-110.434425
434,-110.73359
435,-111.618675
436,-118.57792
437,-123.46227
438,-116.51213
439,-94.28585
440,-89.22025
441,-119.48639
442,-119.81308
443,-6.9509444
444,-106.005936
445,-107.42052
446,-106.94357
447,-12.785478
448,-7.657598
449,-107.51883
450,-110.96037
451,-115.676956
452,-21.975012
453,-117.752396
454,-114.25787
455,-108.57767
456,-96.52367
457,-8.771137
458,-9.438621
459,-91.95446
460,-107.925995
461,-3.1464248
462,-114.02645
463,-20.865393
464,-24.730053
465,-8.477987
466,-14.670532
467,-13.745599
468,-17.800217
469,-21.187536
470,-109.257515
471,-102.419136
472,-107.20088
473,-115.74414
474,-97.52428
475,-9.699335
476,-21.011463
477,-18.665403
478,-19.401686
479,-24.982927
480,-20.44263
