,"It [373, 1]"
0,-110.381836
1,-117.27684
2,-112.24166
3,-115.09128
4,-106.69335
5,-23.408913
6,-29.8809
7,-28.45674
8,-19.400692
9,-16.344177
10,-104.155106
11,-20.42627
12,-23.911076
13,-106.81771
14,-23.339237
15,-18.956774
16,-23.416845
17,-104.72676
18,-109.400894
19,-101.52969
20,-101.33201
21,-106.57943
22,-17.671103
23,-103.2279
24,-24.209652
25,-18.897863
26,-16.4413
27,-18.232988
28,-19.469475
29,-105.595825
30,-120.58776
31,-115.90368
32,-21.089745
33,-114.42932
34,-122.21521
35,-106.17284
36,-20.761581
37,-24.562902
38,-19.216154
39,-27.941706
40,-106.32143
41,-28.95895
42,-115.581215
43,-14.653271
44,-20.750422
45,-20.556831
46,-101.10241
47,-116.805374
48,-112.25904
49,-97.77699
50,-115.61212
51,-98.07219
52,-19.825119
53,-18.649302
54,-25.055344
55,-18.98954
56,-25.222298
57,-118.15197
58,-19.930117
59,-14.311066
60,-112.75385
61,-114.070206
62,-99.63076
63,-101.99586
64,-104.7747
65,-102.6145
66,-102.87099
67,-24.31796
68,-113.00356
69,-115.207085
70,-113.66217
71,-23.081476
72,-98.16608
73,-97.7927
74,-115.11067
75,-113.240875
76,-104.824524
77,-8.0223055
78,-109.722
79,-115.59656
80,-23.54844
81,-100.496346
82,-99.344734
83,-24.652317
84,-20.01653
85,-119.91055
86,-95.215065
87,-9.60074
88,-15.752181
89,-17.478922
90,-16.66178
91,-117.63798
92,-113.20113
93,-16.40529
94,-11.188079
95,-111.96298
96,-18.024052
97,-101.488815
98,-15.710778
99,-7.54093
100,-0.20804296
101,-9.851404
102,-94.96673
103,-102.272316
104,-103.28063
105,-95.6951
106,-96.3071
107,-96.95614
108,-99.13147
109,-100.27828
110,-19.407742
111,-20.032976
112,-21.8656
113,-9.6927185
114,-10.985451
115,-108.46749
116,-9.226512
117,-3.664071
118,-96.61341
119,-18.46056
120,-98.99102
121,-97.05285
122,-98.63051
123,-105.695496
124,-112.663956
125,-97.602806
126,-101.00876
127,-99.07504
128,-2.5237057
129,-108.7181
130,-96.94008
131,-99.32584
132,-19.186096
133,-95.893585
134,-95.50899
135,-106.85989
136,-107.27673
137,-104.99542
138,-3.1664693
139,-116.782425
140,-99.71285
141,-26.758064
142,-103.63663
143,-98.5734
144,-100.30355
145,-105.228165
146,-14.86459
147,-104.12732
148,-105.02715
149,-102.11136
150,-112.873795
151,-113.91214
152,-25.706158
153,-103.1691
154,-102.82386
155,-102.45847
156,-103.57233
157,-101.58527
158,-106.87241
159,-25.566086
160,-102.596634
161,-96.165115
162,-104.79893
163,-126.59183
164,-99.701225
165,-97.9879
166,-96.43448
167,-96.77406
168,-100.101395
169,-98.5203
170,-99.20255
171,-101.23263
172,-108.312935
173,-109.771324
174,-95.784676
175,-109.90777
176,-105.75121
177,-112.19098
178,-8.2010145
179,-100.853615
180,-105.68682
181,-99.754425
182,-92.85998
183,-1.9270802
184,-6.990366
185,-3.6236477
186,-13.424571
187,-111.65641
188,-13.786495
189,-102.08498
190,-121.537674
191,-98.46043
192,-114.1268
193,-114.5127
194,-110.37715
195,-9.40286
196,-8.278083
197,-103.31679
198,-110.87088
199,-14.991823
200,-13.793421
201,-5.2148914
202,-11.737509
203,-11.097454
204,-9.209523
205,-7.6354947
206,2.6849084
207,-7.5777407
208,-5.504018
209,-4.747411
