,"Algo generation: 4, gene: (280, 2)"
0,-119.21005
1,-123.13726
2,-118.66976
3,-105.43459
4,-106.90308
5,-106.863495
6,-24.656538
7,-13.324325
8,-19.855892
9,-104.01536
10,-15.613926
11,-13.858374
12,-99.89598
13,-103.499985
14,-110.19068
15,-17.557579
16,-99.12505
17,-20.730291
18,-13.1608095
19,-10.939604
20,-23.503134
21,-99.808105
22,-10.793672
23,-111.51803
24,-107.95495
25,-12.2534485
26,-16.169933
27,-16.693869
28,-102.44867
29,-99.181404
30,-101.90299
31,-14.322862
32,-19.87716
33,-110.14131
34,-112.3126
35,-101.235085
36,-18.412397
37,-11.260709
38,-10.115956
39,-102.17961
40,-7.7770615
41,-15.275591
42,-19.11498
43,-109.86531
44,-7.897058
45,-110.76064
46,-101.243484
47,-6.2417
48,-114.79512
49,-114.520226
50,-112.2522
51,-121.252686
52,-97.72447
53,-15.428031
54,-19.007734
55,-104.91943
56,-97.94876
57,-10.656161
58,-128.15198
59,-16.092302
60,-13.871122
61,-12.399293
62,-108.17143
63,-10.197361
64,-98.74558
65,-99.919464
66,-14.23424
67,-9.417242
68,-105.53862
69,-95.48888
70,-99.442154
71,-104.03976
72,-106.33921
73,-19.148909
74,-15.47295
75,-11.470288
76,-110.60666
77,-18.5635
78,-96.8234
79,-21.76555
80,-106.81663
81,-102.55425
82,-104.99266
83,-14.547227
84,-118.39465
85,-94.06846
86,-14.961238
87,-12.800196
88,-100.06976
89,-104.84583
90,-110.308075
91,-108.806305
92,-13.241499
93,-14.118408
94,-16.824966
95,-10.981914
96,-97.04449
97,-19.440952
98,-16.825518
99,-27.927467
100,-17.190216
101,-13.548657
102,-103.5517
103,-12.048948
104,-127.041214
105,-102.45696
106,-13.861684
107,-101.334656
108,-12.709694
109,-14.605831
110,-103.00765
111,-18.196299
112,-10.580907
113,-15.321535
114,-107.05779
115,-13.929553
116,-13.2058935
117,-98.89778
118,-100.72953
119,-119.08164
120,-98.48875
121,-122.56012
122,-15.676757
123,-99.35222
124,-27.30003
125,-129.08878
126,-112.60145
127,-117.44712
128,-116.52321
129,-6.095071
130,-111.497215
131,-97.25426
132,-112.29355
133,-13.730319
134,-17.792152
135,-104.17662
136,-97.85156
137,-110.344376
138,-103.238205
139,-11.322354
140,-20.8264
141,-13.727164
142,-14.279297
143,-9.849303
144,-16.636816
145,-96.3278
146,-10.410386
147,-13.278355
148,-7.5820127
149,-97.53299
150,-97.34747
151,-99.870384
152,-13.100593
153,-10.756679
154,-7.1778116
155,-108.79858
156,-3.1164885
157,-10.885014
158,-10.009449
159,-97.379166
160,-114.15278
161,-18.884432
162,-112.70609
163,-104.9011
164,-99.937805
165,-6.5125012
166,-107.303185
167,-96.20895
168,-98.968475
