,"Algo generation: 4, gene: (91, 1)"
0,-113.15306
1,-113.76489
2,-107.21736
3,-114.36839
4,-113.565384
5,-112.49402
6,-115.59357
7,-113.61042
8,-118.30402
9,-105.393036
10,-105.72287
11,-104.77573
12,-111.830444
13,-16.852058
14,-17.274698
15,-15.197938
16,-105.024315
17,-106.61294
18,-102.41508
19,-102.2617
20,-15.9608965
21,-23.086681
22,-106.91971
23,-16.227823
24,-23.491344
25,-13.869278
26,-101.4075
27,-104.76408
28,-14.045019
29,-101.87356
30,-100.56376
31,-14.631768
32,-17.762453
33,-10.418648
34,-18.046337
35,-13.857383
36,-14.026261
37,-15.254357
38,-100.8555
39,-7.229334
40,-26.550117
41,-23.107975
42,-98.55443
43,-89.856575
44,-16.438898
45,-20.075365
46,-98.52573
47,-98.23524
48,-16.80547
49,-100.090355
50,-9.267671
51,-16.910786
52,-98.912346
53,-102.41142
54,-110.50814
55,-97.36236
56,-11.494274
57,-16.146112
58,-6.2600203
59,-106.67611
60,-97.28119
61,-15.944347
62,-12.479489
63,-96.3805
64,-12.414643
65,-98.38038
66,-96.331314
67,-98.05216
68,-20.599562
69,-12.5912485
70,-16.042677
71,-120.80318
72,-15.815424
73,-98.54539
74,-98.018005
75,-101.48286
76,-117.37704
77,-96.01418
78,-15.815337
79,-7.7918215
80,-15.226975
81,-18.635494
82,-8.635135
83,-9.815802
84,-7.437007
85,-9.737557
86,-98.41845
87,-22.958097
88,-119.79435
89,-98.33078
90,-10.716479
91,-121.31706
92,-114.92629
93,-100.40138
94,-7.3091345
95,-11.486914
96,-105.25267
97,-113.918945
98,-4.7984014
99,-98.9312
100,-94.971695
101,-102.85945
102,-107.51143
103,-97.93963
104,-9.207845
105,-99.78927
106,-99.28266
107,-99.50822
108,-99.42589
109,-13.023943
110,-111.653854
111,-99.33704
112,-99.6733
113,-5.832295
114,-129.10394
115,-96.87383
116,-98.12247
117,-99.90704
118,-95.18988
119,-93.05617
120,-100.32236
121,-121.17448
122,-121.95113
123,-12.2481575
124,-89.88766
125,-101.77945
126,-129.22359
127,-128.01732
128,-100.03222
129,-104.34036
130,-96.63414
131,-102.66942
132,-98.48729
133,-18.451504
134,-97.44755
135,-4.794158
136,-95.45502
137,-101.903656
138,-97.70306
139,-119.66142
140,-13.456266
141,-8.359696
142,-100.10927
143,-98.69683
144,-11.739553
145,-97.14943
146,-101.93087
147,-100.88046
148,-103.403854
149,-94.00709
150,-99.43113
151,-94.92856
152,-97.318275
153,-98.510284
154,-97.29847
155,-96.203865
156,-16.329157
157,-24.150352
158,-125.47201
159,-93.73193
160,-103.306854
