,"Algo generation: 0, gene: (250, 3)"
0,-110.46048
1,-114.59502
2,-21.785635
3,-112.00744
4,-106.11221
5,-22.531498
6,-112.977
7,-13.288523
8,-116.11729
9,-114.770645
10,-96.858475
11,-18.479988
12,-105.432976
13,-101.61978
14,-102.08704
15,-124.637405
16,-100.87914
17,-14.925637
18,-108.49694
19,-17.67836
20,-123.49927
21,-105.6981
22,-102.05819
23,-100.826584
24,-18.875034
25,-15.270797
26,-100.7876
27,-109.0899
28,-13.856718
29,-108.263115
30,-16.297848
31,-97.83223
32,-118.761566
33,-16.39843
34,-110.03053
35,-113.39568
36,-17.977423
37,-102.82206
38,-104.028
39,-17.496391
40,-11.155618
41,-18.986536
42,-114.25629
43,-15.555138
44,-9.191373
45,-102.66344
46,-99.046715
47,-11.610429
48,-109.91762
49,-98.8329
50,-97.72973
51,-109.69858
52,-110.50726
53,-97.6348
54,-99.74526
55,-123.17862
56,-108.71155
57,-6.9942784
58,-99.11055
59,-99.18002
60,-98.78978
61,-101.74101
62,-104.099144
63,-106.40151
64,-113.19507
65,-22.8523
66,-24.056452
67,-98.14784
68,-13.5730095
69,-109.21147
70,-15.879802
71,-10.620831
72,-99.1918
73,-27.516266
74,-111.11794
75,-96.85433
76,-108.69348
77,-13.957467
78,-111.96307
79,-21.92941
80,-99.97306
81,-109.13631
82,-102.06745
83,-12.435397
84,-11.432789
85,-110.58721
86,-115.2789
87,-25.310637
88,-112.70861
89,-96.55497
90,-17.330275
91,-110.21227
92,-100.707085
93,-13.181101
94,-99.62426
95,-122.37409
96,-15.101824
97,-98.99127
98,-104.52938
99,-22.31713
100,-102.66367
101,-104.762985
102,-8.148341
103,-12.103553
104,-15.299617
105,-100.157684
106,-100.691666
107,-106.092926
108,-105.651726
109,-14.465224
110,-21.252134
111,-101.52262
112,-9.846638
113,-22.43555
114,-22.569784
115,-99.38944
116,-113.585915
117,-20.534779
118,-21.559034
119,-15.49423
120,-16.552599
121,-16.111439
122,-33.154613
123,-109.667496
124,-28.350597
125,-100.5282
126,-102.13286
127,-95.10269
128,-111.58984
129,-98.22364
130,-97.96489
131,-100.41515
132,-99.98555
133,-98.55634
134,-97.9412
135,-117.33496
136,-33.41991
137,-15.862211
138,-100.784966
139,-112.99553
140,-121.012146
141,-97.778595
142,-101.47277
143,-12.140919
144,-102.06292
145,-104.08532
146,-16.900229
147,-98.70558
148,-10.207227
149,-10.086203
150,-109.851395
151,-98.98832
152,-99.161
153,-99.53704
154,-101.15427
155,-100.47465
156,-18.207243
157,-110.55305
158,-103.58608
159,-100.16294
160,-102.081856
161,-96.831985
162,-97.12998
163,-97.382866
164,-97.2945
165,-100.322586
166,-119.812744
167,-109.33143
168,-106.45026
169,-101.62272
170,-118.99936
171,-16.472105
172,-111.25564
173,-111.94527
174,-106.467804
175,-14.166899
176,-112.66895
177,-106.69907
178,-11.818875
179,-112.95613
180,-16.95879
181,-101.49161
182,-97.95839
183,-115.682236
184,-101.32113
185,-98.481636
186,-97.06714
187,-120.44616
188,-115.28162
189,-102.02366
190,-115.43262
191,-137.55077
192,-20.041353
193,-33.468052
194,-98.40617
195,-100.29196
196,-102.64093
197,-106.45116
198,-20.766396
199,-121.64532
200,-97.31501
201,-7.3558216
202,-101.67228
203,-100.470825
204,-98.9902
205,-98.43694
206,-17.013525
207,-123.68434
208,-25.670828
209,-99.07611
210,-119.46538
211,-99.3847
212,-99.070045
213,-98.18858
214,-98.18839
215,-117.255844
216,-100.57378
217,-103.2
218,-22.736202
219,-97.164116
220,-100.264465
221,-101.895966
222,-124.30838
223,-97.747986
224,-97.93947
225,-98.50161
226,-113.59759
227,-13.566803
228,-97.31608
229,-118.02906
230,-113.50767
231,-97.69215
232,-98.36064
233,-95.59825
234,-116.948814
235,-122.46292
236,-99.48009
237,-9.31998
238,-93.392586
239,-98.763435
240,-17.048698
241,-15.297339
242,-22.930967
243,-115.81858
244,-99.53117
245,-20.705507
246,-105.25762
247,-17.334213
248,-97.45257
249,-98.67703
250,-12.343265
251,-99.36892
252,-10.051436
253,-90.442406
254,-88.655914
255,-99.60017
256,-98.52031
257,-96.84042
258,-111.079926
259,-95.08338
260,-102.59836
261,-14.790871
262,-21.474129
263,-21.825703
264,-100.16295
265,-94.61224
266,-95.90136
267,-19.95616
268,-14.601121
269,-101.48615
270,-97.10892
271,-104.008446
272,-97.64737
273,-105.2048
274,-11.658197
275,-96.133446
276,-104.34835
277,-93.473236
278,-13.823118
279,-99.0812
280,-14.537382
281,-105.0405
282,-117.28189
283,-100.32245
284,-15.473343
285,-16.388355
286,-97.17528
287,-12.558573
288,-97.407616
289,-12.886363
290,-98.254036
291,-97.11435
292,-100.2733
293,-9.735038
294,-6.8964143
295,-101.62264
296,-99.87047
297,-97.966644
298,-14.484863
299,-99.52801
300,-101.746796
301,-100.67898
302,-23.126427
303,-96.888306
304,-13.896419
