,"Algo generation: 0, gene: (128, 2)"
0,-104.75171
1,-121.525116
2,-109.27982
3,-105.22837
4,-123.00959
5,-116.99317
6,-105.36281
7,-115.018135
8,-111.26263
9,-103.42116
10,-108.43343
11,-112.46883
12,-112.442955
13,-104.84688
14,-113.135315
15,-103.40197
16,-111.53858
17,-102.158394
18,-103.28936
19,-109.46168
20,-100.635735
21,-96.085884
22,-23.887547
23,-9.750059
24,-115.08791
25,-92.789024
26,-13.350746
27,-111.67488
28,-97.4762
29,-92.84246
30,-16.550856
31,-9.415493
32,-99.34871
33,-111.68312
34,-98.04217
35,-10.359568
36,-94.424225
37,-12.42567
38,-102.43437
39,-116.3401
40,-111.87106
41,-111.639854
42,-97.49342
43,-105.961395
44,-4.135585
45,-20.672693
46,-110.44873
47,-16.389793
48,-16.760965
49,-108.39913
50,-112.73393
51,-11.272814
52,-103.34109
53,-101.60635
54,-105.8073
55,-110.80345
56,-11.759816
57,-13.759022
58,-117.704926
59,-94.17884
60,-13.467858
61,-105.10702
62,-115.31059
63,-96.02
64,-99.35247
65,-110.0181
66,-104.40032
67,-11.74756
68,-15.880661
69,-14.508222
70,-6.069041
71,-15.022871
72,-11.599344
73,-97.6985
74,-18.095135
75,-11.084086
76,-110.92677
77,-91.21208
78,-9.703209
79,-10.334051
80,-8.558692
81,-15.80776
82,-93.56455
83,-97.76797
84,-13.756493
85,-15.991789
86,-96.45878
87,-95.10757
88,-111.34842
89,-11.237959
90,-16.2931
91,-101.450264
92,-14.209376
93,-99.215744
94,-20.133772
95,-11.293304
96,-5.938622
97,-8.241216
98,-9.915859
99,-9.781716
100,-95.348465
101,-96.78162
102,-92.19273
103,-97.53705
104,-13.101728
105,-99.58247
106,-97.528366
107,-98.45275
108,-110.93127
109,-93.921074
110,-15.482291
111,-9.417527
112,-105.94415
113,-93.743614
114,-98.60331
115,-99.33434
116,-108.52728
117,-104.1472
118,-104.49911
119,-111.19202
120,-110.846634
121,-101.43508
122,-102.20741
123,-98.03751
124,-98.769745
125,-92.998215
126,-96.66696
127,-101.31738
128,-94.4939
129,-99.27825
130,-94.071
131,-89.116356
132,-116.21151
133,-115.67597
134,-100.60648
135,-104.52649
136,-118.612976
137,-98.97537
138,-97.79314
139,-97.927536
140,-91.34897
141,-104.95007
142,-12.911559
143,-14.104293
144,-90.64017
145,-96.070915
146,-8.4168825
147,-22.340647
148,-23.417482
149,-98.754166
150,-22.635595
151,-13.640067
152,-14.57254
153,-103.13105
154,-21.099749
155,-99.76414
156,-99.01403
157,-12.424398
158,-19.178062
159,-19.764603
160,-23.432653
161,-97.390205
162,-21.453112
163,-23.686888
164,-16.45299
