,"Algo generation: 1, gene: (411, 2)"
0,-102.05395
1,-107.81617
2,-113.24695
3,-18.908587
4,-8.356676
5,-98.75888
6,-15.285095
7,-99.45837
8,-108.62741
9,-103.023964
10,-101.6602
11,-15.732475
12,-101.57017
13,-102.51222
14,-98.56841
15,-100.413025
16,-19.071377
17,-16.552494
18,-30.411652
19,-102.121544
20,-100.08447
21,-17.221237
22,-31.49545
23,-9.309321
24,-22.316353
25,-102.69357
26,-15.066159
27,-17.428463
28,-110.025955
29,-113.23452
30,-13.389843
31,-11.544929
32,-98.247734
33,-14.79426
34,-104.74446
35,-113.42334
36,-102.74182
37,-20.59483
38,-7.1331477
39,-99.73492
40,-100.32914
41,-14.48469
42,-100.17151
43,-15.850484
44,-20.789562
45,-7.095436
46,-7.477025
47,-98.51442
48,-8.499582
49,-17.805147
50,-103.13104
51,-103.85685
52,-101.21299
53,-100.44287
54,-20.518799
55,-104.633194
56,-100.17844
57,-105.01184
58,-108.30311
59,-125.44799
60,-16.534046
61,-100.3047
62,-102.689705
63,-104.50167
64,-111.962875
65,-111.48099
66,-99.430534
67,-11.454082
68,-102.250565
69,-105.83131
70,-13.688625
71,-100.64381
72,-14.225631
73,-95.94891
74,-102.59836
75,-102.90371
76,-101.167465
77,-100.37279
78,-108.09378
79,-99.030304
80,-101.26482
81,-102.10199
82,-16.481375
83,-101.4659
84,-14.708646
85,-109.79237
86,-97.63101
87,-10.115055
88,-17.507706
89,-14.565769
90,-15.72485
91,-18.784643
92,-98.358116
93,-101.28393
94,-103.11962
95,-21.102617
96,-99.92797
97,-99.789635
98,-97.30968
99,-19.74291
100,-100.291214
101,-13.299962
102,-98.75485
103,-99.63291
104,-99.2631
105,-11.004487
106,-99.68353
107,-16.624516
108,-98.49598
109,-100.74073
110,-100.16498
111,-101.47563
112,-97.603775
113,-100.372856
114,-16.434523
115,-105.45135
116,-115.71148
117,-98.93693
118,-99.15808
119,-112.051506
120,-100.62306
121,-20.409458
122,-93.98621
123,-107.38299
124,-13.843466
125,-101.30276
126,-99.62099
127,-100.38186
128,-99.8872
129,-97.83402
130,-22.615395
131,-100.2931
132,-98.86581
133,-107.384834
134,-104.787544
135,-105.492966
136,-98.53502
137,-99.11266
138,-98.45032
139,-99.22109
140,-100.99318
141,-18.267954
142,-127.54277
143,-99.39598
144,-26.656467
145,-97.977844
146,-101.94526
147,-17.017336
148,-96.98122
149,-101.549515
150,-103.467186
151,-101.34088
152,-102.57201
153,-103.209915
154,-105.85277
155,-126.10681
156,-98.695984
157,-99.19881
158,-98.86545
159,-95.880554
160,-98.83685
161,-97.946266
162,-106.74649
163,-100.32237
164,-18.558176
165,-100.34485
166,-18.091705
167,-14.315866
168,-100.55231
169,-105.36185
170,-22.172228
171,-106.30719
172,-23.101599
173,-34.46445
174,-103.87876
175,-15.18027
176,-111.93423
177,-34.889446
178,-114.40912
179,-120.46236
180,-105.14541
181,-109.37927
182,-108.71661
183,-97.51156
184,-100.45864
185,-106.360916
186,-102.275154
187,-106.12471
188,-100.045616
189,-102.93685
190,-102.33592
191,-114.89021
192,-105.816505
193,-112.44654
194,-100.88291
195,-98.53765
196,-102.04856
197,-12.856919
198,-101.53852
199,-104.97115
200,-101.1945
201,-99.891815
202,-101.32881
203,-106.68493
204,-101.09112
205,-20.651506
206,-99.27981
207,-101.84632
208,-99.14667
209,-100.15363
210,-98.59165
211,-100.62144
212,-103.6464
213,-101.8279
214,-102.06619
215,-99.53972
216,-16.175478
217,-99.43615
218,-101.854935
219,-103.90682
220,-104.89082
221,-107.76137
222,-101.96825
223,-105.23598
224,-100.98803
225,-101.81833
226,-100.56207
227,-98.547356
228,-100.43428
229,-98.53487
230,-102.6604
231,-99.505356
232,-98.93689
233,-106.67302
234,-106.59668
235,-102.665886
236,-100.95357
237,-102.05757
238,-104.07719
239,-106.44849
240,-12.386129
241,-99.79611
242,-99.53978
243,-102.16636
244,-19.391825
245,-115.10039
246,-107.2721
247,-98.980804
248,-99.93282
249,-101.65152
250,-99.28073
251,-102.30919
252,-102.95367
253,-99.29747
254,-102.882065
255,-100.04059
256,-98.392624
257,-100.41386
258,-101.097534
259,-102.762505
260,-23.303343
261,-98.926544
262,-123.658
263,-103.49354
264,-100.95701
265,-98.78569
266,-98.09746
267,-101.67919
268,-100.06698
269,-99.33854
270,-99.63347
271,-99.2537
272,-21.470812
273,-103.627045
274,-102.03881
275,-102.54548
276,-101.4786
277,-102.33126
278,-100.112755
279,-99.37824
280,-100.821655
281,-99.589
282,-99.77939
283,-99.538086
284,-97.05836
285,-103.24179
286,-100.21532
287,-105.12872
288,-11.3528595
289,-97.36795
290,-101.72096
291,-103.33513
292,-102.83162
