,"Algo generation: 2, gene: (280, 1)"
0,-114.88714
1,-113.31995
2,-14.263375
3,-27.59414
4,-108.88989
5,-107.27409
6,-15.490149
7,-9.911957
8,-104.67528
9,-95.92661
10,-100.214554
11,-110.17749
12,-102.15969
13,-102.31582
14,-100.86373
15,-101.04419
16,-18.194683
17,-96.86846
18,-101.79062
19,-103.32702
20,-92.629395
21,-19.005106
22,-6.2714086
23,-99.71944
24,-15.038104
25,-11.481237
26,-18.498
27,-109.413536
28,-101.13423
29,-17.329723
30,-15.357987
31,-132.80174
32,-106.54506
33,-114.08829
34,-9.786848
35,-11.902242
36,-15.432869
37,-8.195857
38,-95.458275
39,-110.15967
40,-111.264175
41,-24.073082
42,-99.28623
43,-111.09323
44,-109.995056
45,-99.867
46,-112.9715
47,-9.345583
48,-98.84589
49,-99.28342
50,-9.550566
51,-110.10657
52,-107.002655
53,-100.16111
54,-11.784971
55,-100.16368
56,-102.19081
57,-13.598914
58,-99.10381
59,-97.82042
60,-8.454427
61,-110.55837
62,-100.25281
63,-97.340706
64,-102.07124
65,-119.75655
66,-97.321625
67,-24.34471
68,-114.75927
69,-111.98987
70,-111.799126
71,-100.30133
72,-26.41779
73,-6.4115868
74,-100.27222
75,-99.76843
76,-101.139786
77,-99.421234
78,-118.78392
79,-104.17155
80,-111.21616
81,-101.27068
82,-17.09471
83,-7.733863
84,-101.98708
85,-103.5105
86,-101.95053
87,-101.98717
88,-16.194204
89,-101.37601
90,-103.91999
91,-100.53382
92,-98.65621
93,-17.365984
94,-14.417352
95,-99.44945
96,-123.40749
97,-99.50884
98,-115.89019
99,-99.91689
100,-121.70966
101,-101.63247
102,-104.56293
103,-102.56778
104,-115.35761
105,-110.44348
106,-17.852652
107,-100.99424
108,-102.58964
109,-101.1785
110,-96.71178
111,-106.42203
112,-111.978905
113,-99.7368
114,-98.663574
115,-113.31821
116,-101.3167
117,-99.07713
118,-100.50943
119,-105.99248
120,-103.78196
121,-100.32131
122,-93.28082
123,-97.434074
124,-105.33572
125,-97.8154
126,-110.27219
127,-14.552084
128,-100.34186
129,-23.321411
130,-99.71721
131,-104.254845
132,-100.549805
133,-101.50432
134,-100.13361
135,-103.10266
136,-104.64401
137,-100.98236
138,-101.47532
139,-97.81812
140,-100.05997
141,-103.955574
142,-101.09109
143,-101.87837
144,-103.24906
145,-103.0786
146,-98.97576
147,-93.56237
148,-102.91663
149,-103.31803
150,-103.346756
151,-19.52932
152,-102.972374
153,-104.9346
154,-99.69979
155,-96.996735
156,-102.436066
157,-102.06497
158,-99.08516
159,-97.11282
160,-99.29953
161,-103.34734
162,-107.34029
163,-96.41212
164,-99.759514
165,-100.04728
166,-99.68109
167,-101.97564
168,-109.687454
169,-100.93291
170,-100.54887
171,-99.67902
172,-98.49917
173,-104.566284
174,-101.57263
175,-105.15925
176,-101.575195
177,-103.767075
178,-100.67687
179,-104.38339
180,-99.2398
181,-29.150452
182,-104.36709
183,-97.3453
184,-97.02138
185,-103.736855
186,-103.20676
187,-104.77136
188,-102.492004
189,-106.37804
190,-110.653465
191,-103.14057
192,-101.71459
193,-104.173355
194,-109.76406
195,-104.66126
196,-103.10432
197,-94.35957
198,-107.79794
199,-101.69821
200,-91.89525
201,-108.07093
202,-110.916046
203,-111.06884
204,-103.47813
205,-106.44498
206,-97.58174
207,-109.95
208,-101.460075
209,-101.842476
210,-15.830792
211,-102.19924
212,-116.6258
213,-118.37702
214,-104.390625
215,-99.88024
216,-100.913574
217,-12.235374
218,-96.212875
219,-95.99608
220,-104.39672
221,-9.908497
222,-9.507719
223,-101.2168
224,-5.6171994
225,-100.909225
226,-102.07504
227,-22.935192
228,-101.40541
229,-113.351295
230,-101.05179
231,-105.63465
232,-103.48943
233,-108.75398
234,-105.99977
235,-12.923723
236,-101.468315
237,-104.873535
238,-12.295865
239,-16.40925
240,-102.51072
241,-7.6739974
242,-103.98662
243,-24.099426
244,-109.661224
245,-102.35494
246,-102.75948
247,-111.041336
248,-106.46995
249,-114.762924
250,-107.21651
251,-105.83121
252,-102.728874
253,-105.577835
254,-106.23884
255,-103.74537
256,-104.129654
257,-109.652245
258,-110.10286
259,-105.47608
260,-103.40589
261,-101.93113
262,-101.25848
263,-106.42586
264,-107.33411
265,-8.326623
266,-103.392586
267,-105.18067
268,-107.02797
269,-105.57317
270,-104.99516
271,-94.02966
272,-98.98246
273,-100.04239
274,-105.744644
275,-102.997185
276,-7.3490868
277,-104.50074
278,-5.094557
279,-102.31095
280,-98.5571
281,-110.592674
282,-100.0425
283,-103.56913
284,-102.776924
285,-22.727192
286,-97.05828
287,-101.138275
288,-100.983864
289,-109.93362
290,-103.884415
291,-102.755005
292,-104.09461
293,-99.706894
294,-110.11923
295,-102.640465
296,-104.342026
297,-98.71206
298,-122.66996
299,-103.688835
300,-105.78151
301,-102.69639
302,-96.902405
303,-100.6259
304,-107.21601
305,-102.592316
306,-102.43831
307,-108.544304
308,-9.061544
309,-104.0456
310,-105.9545
311,-101.08385
312,-104.979866
313,-14.33389
314,-104.99228
315,-102.45222
316,-100.34577
317,-103.036995
318,-106.176636
319,-104.205826
320,-104.34752
321,-101.842964
322,-115.251114
323,-98.597725
324,-103.53235
325,-105.44099
326,-93.62423
327,-102.77345
328,-104.64991
329,-101.66857
330,-108.63987
331,-104.669525
332,-106.770836
333,-105.415474
334,-105.83729
335,-99.31277
336,-104.901825
337,-106.47801
338,-103.75183
339,-102.3882
340,-103.3236
341,-101.93002
342,-102.18795
343,-103.17525
344,-107.344025
345,-105.425095
346,-105.05654
347,-102.01976
348,-107.61464
349,-104.795044
350,-104.332184
351,-100.05985
352,-102.181984
353,-99.51688
354,-106.57527
355,-18.913534
356,-106.52985
357,-102.19923
358,-103.41104
359,-103.876564
360,-103.70919
361,-105.02197
362,-103.31975
363,-100.37522
364,-102.45188
365,-102.14619
366,-104.788666
367,-103.1938
368,-97.45713
369,-94.65935
370,-99.84116
371,-102.61939
372,-101.57212
373,-101.57346
374,-100.50654
375,-122.65999
376,-96.38345
377,-97.529335
378,-97.9449
379,-105.411285
380,-98.59547
381,-2.1933436
382,-100.7847
383,-100.44638
384,-113.12842
385,-118.57324
386,-102.22259
387,-103.42235
388,-95.28359
389,-97.59758
390,-103.35956
391,-102.73455
392,-120.266655
393,-108.95353
394,-126.45462
395,-98.16436
396,-97.52449
397,-112.81424
398,-110.23873
399,-101.75301
400,-100.30496
401,-95.20581
402,-95.12164
403,-93.39659
404,-94.61337
405,-94.4985
406,-100.00822
407,-102.48176
408,-105.731514
409,-93.455215
410,-118.42755
411,0.31657332
412,-99.12729
413,-93.82368
414,-97.35515
415,-88.16339
416,-129.50516
417,-92.475586
418,-89.81931
419,-98.47824
420,-91.9514
421,-66.12186
422,-96.07869
423,-98.83624
424,-94.82442
425,-89.889206
426,-99.1407
427,-0.95278305
428,-95.445885
429,-104.6895
430,-94.38456
431,-99.17141
432,-99.69347
433,-96.503944
434,-99.04476
435,-99.49927
436,-125.95203
437,-103.08957
438,-96.73087
439,-97.99933
440,-99.42238
441,-98.90257
442,-104.63069
443,-107.22729
444,-121.3014
445,-104.25431
446,-93.22342
447,-98.03263
448,-102.0944
449,-94.22894
450,-96.81931
451,-94.69141
452,-98.13033
453,-103.971245
454,-103.34671
455,-102.32624
456,-103.92761
457,-107.229774
458,-101.64988
459,-100.78272
460,-98.338806
461,-95.64525
462,-107.34614
463,-95.78072
464,-91.437805
465,-96.45145
466,-95.46416
467,-94.66147
468,-101.22791
469,-91.24128
470,-103.09379
471,-91.541084
472,-94.581116
473,-100.46704
474,-95.9998
475,-92.86105
476,-99.512985
477,-97.60464
478,6.785978
479,-98.06025
480,26.2715
481,-88.48652
482,-88.849945
483,-88.75163
484,-93.18033
485,-88.392944
486,-5.0565486
487,-101.272385
488,-101.116905
489,-95.65982
490,-94.22312
491,-95.49023
492,0.44897854
493,-13.380758
494,-11.452663
495,-99.51828
496,-30.017483
497,-94.12266
498,-87.04552
499,-96.17404
500,-98.31157
501,-93.83118
502,8.68342
503,-92.67928
504,-98.059975
505,-93.59032
506,-97.42305
507,-105.26825
508,-9.54746
509,-99.967094
510,-92.07532
511,-93.339615
512,-92.41419
513,-6.4431257
514,-109.83011
515,-102.09567
516,-91.1295
517,-81.36147
518,-75.1974
519,-81.2453
520,-81.436005
521,-86.40821
522,-86.315506
523,-88.56629
524,-80.285034
525,-91.67173
526,-93.94344
527,-85.713684
528,-100.815926
529,-100.21838
530,-91.82789
531,-94.95303
532,-102.14873
533,-99.04504
534,-99.34478
535,-99.79827
536,-99.115845
537,-88.31655
538,-87.9803
539,-89.648575
540,-98.597824
541,-102.7616
542,-101.26731
543,-108.810524
544,-96.816574
545,-92.83545
546,-97.03752
547,-82.00251
548,-109.540985
549,-102.96119
550,-100.22297
551,-99.26978
552,-102.17921
553,-22.554478
554,-101.670845
555,-100.67848
556,-92.28054
557,-95.88386
558,-99.64565
559,-103.21306
560,-101.638435
561,-106.34545
562,-102.03978
563,-97.15959
564,-100.231224
565,-95.721886
566,-98.93765
567,-97.40988
568,-102.23927
569,-98.86901
570,-101.00256
571,-85.88015
572,-97.91403
573,-96.834465
574,-96.48061
575,-98.735634
576,-95.167595
577,-96.651794
578,-95.34637
579,-98.2447
580,-99.256065
581,-95.40304
582,-90.656395
583,-97.5892
584,-95.1588
585,-99.14591
586,-96.7396
587,-89.52114
588,-89.53784
589,-90.44474
590,-92.37478
591,-91.4142
592,-96.32351
593,-21.164574
594,-17.08944
595,-95.117516
596,2.779053
597,-85.821945
598,-97.64069
599,-98.62401
600,-101.85476
601,-101.695465
602,-100.18534
603,-98.09615
604,-113.32897
605,-102.92204
606,-97.601944
607,-87.940346
608,-100.522545
609,-99.31409
610,-98.669075
611,-83.88595
612,-93.6724
613,-88.385704
614,-100.284874
615,-102.01884
616,-97.77696
617,-93.77356
618,-84.39358
619,-95.15566
620,-98.551445
621,-100.76577
622,-91.3405
623,-91.09885
624,-90.25434
625,-78.44471
626,-73.70433
627,-87.46112
628,-75.812325
629,-95.01725
630,-95.0862
631,-141.4612
632,6.6173477
633,-102.04022
634,-88.177216
635,-86.8397
636,32.003483
637,-82.725174
638,-96.352585
639,-23.920866
640,-90.65825
641,-88.78263
642,18.31352
643,15.963023
644,-4.4761605
645,-4.0424
646,-18.499424
647,-19.668165
648,-97.30009
649,-96.64636
650,-90.22614
651,-90.35425
652,-96.237976
653,-91.78581
654,-96.45645
655,-82.42402
656,-85.065636
657,-93.10938
658,-95.76277
659,-16.265623
660,-14.574181
661,-16.93957
662,-19.511297
663,-13.614776
664,-21.251074
665,-23.69789
666,-92.64191
667,-90.87506
668,-95.63717
669,-98.59016
670,-93.68355
671,-90.204445
672,-96.845665
673,-92.21612
674,-29.616556
675,-30.47313
676,-22.318636
677,-109.254486
678,-96.20063
679,-100.71335
680,-106.32292
681,-84.88658
682,-92.622375
683,-94.35592
684,-17.455385
685,-16.790007
686,-88.44009
687,-22.294468
688,-19.264153
689,-103.138626
690,-102.970795
691,-94.41172
692,-8.058773
693,1.0917503
694,-100.559235
695,-95.29597
696,-99.59356
697,-81.54823
698,-93.66458
699,-89.64907
700,10.309305
701,-5.3969073
702,-3.752478
703,-98.94854
704,-102.985634
705,-99.29805
706,-96.253525
707,-97.82452
708,-96.391106
709,-86.988914
710,-85.61142
711,27.95058
712,24.800896
713,4.0606318
714,25.913132
715,-5.036121
716,-94.961784
717,-71.130394
718,-92.93764
719,-88.36747
720,-88.02228
721,-84.76256
722,-81.33441
723,-98.148926
724,-14.43026
725,-21.80031
726,-92.705414
727,-0.20150983
728,30.443766
729,24.117826
730,-92.51464
731,-103.96391
732,4.1673336
733,-13.930657
734,-5.176619
735,25.153173
736,-71.17817
737,-74.25824
738,-95.23132
739,-90.17384
