,"It [164, 1]"
0,-110.73258
1,-117.6217
2,-112.821175
3,-120.65787
4,-21.840336
5,-101.128334
6,-111.94108
7,-107.93069
8,-103.689026
9,-97.80431
10,-99.6939
11,-114.81864
12,-101.19367
13,-97.99686
14,-107.33757
15,-104.95917
16,-99.67369
17,-99.3683
18,-126.33057
19,-122.10218
20,-18.87693
21,-106.67056
22,-101.7699
23,-121.7364
24,-101.771065
25,-101.1497
26,-122.833336
27,-103.4027
28,-12.520627
29,-101.02559
30,-112.18243
31,-20.720974
32,-112.87606
33,-19.741625
34,-105.48005
35,-107.5819
36,-12.710759
37,-121.229675
38,-92.53905
39,-111.71243
40,-19.186594
41,-16.097603
42,-94.9254
43,-16.44823
44,-92.146576
45,-12.955252
46,-108.226
47,-100.52717
48,-99.03293
49,-8.593351
50,-108.91344
51,-100.92254
52,-15.47867
53,-114.03579
54,-97.14913
55,-99.38463
56,-21.58743
57,-97.36149
58,-92.213745
59,-101.11837
60,-9.30774
61,-13.123209
62,-23.412716
63,-102.40381
64,-95.72056
65,-97.85091
66,-11.880335
67,-97.340866
68,-104.695984
69,-98.13143
70,-12.211317
71,-130.65715
72,-24.3872
73,-97.07468
74,-9.130768
75,-98.15004
76,-108.650635
77,-98.87556
78,-101.504425
79,-103.39566
80,-7.2274847
81,-25.293156
82,-19.577724
83,-92.87296
84,-97.949196
85,-126.51613
86,-97.31721
87,-95.67814
88,-98.05643
89,-21.017607
90,-94.43709
91,-98.109314
92,-101.7075
93,-18.763563
94,-99.51721
95,-101.45032
96,-120.55145
97,-106.70437
98,-112.51517
99,-112.49918
100,-25.522543
101,-8.550893
102,-15.55435
103,-15.906818
104,-11.780831
105,-97.74393
106,-100.870544
107,-103.47137
108,-101.49039
109,-15.155673
110,-104.36127
111,-9.038984
112,-19.829365
113,-11.060044
114,-11.956276
115,-93.68165
116,-14.657542
117,-4.4177346
118,-115.53267
119,-96.89788
120,-11.4783
121,-17.233074
122,-98.886
123,-100.864296
124,-28.464043
125,-99.1241
126,-15.443232
127,-18.166327
128,-93.060814
129,-98.648926
130,-106.707146
131,-99.201126
132,-106.77137
133,-19.282232
134,-100.194046
135,-96.31206
136,-100.437996
137,-103.37141
138,-119.590996
139,-102.17313
140,-111.52004
141,-16.559633
142,-99.446686
143,-104.700226
144,-94.64213
145,-99.57983
146,-17.116655
147,-97.61502
148,-20.679655
149,-99.75418
150,-99.19121
151,-97.519875
152,-100.279236
153,-95.49182
154,-101.24615
155,-101.31511
156,-97.84828
157,-99.95182
158,-15.432716
159,-96.99562
160,-99.941216
161,-97.645386
162,-117.597305
163,-101.07464
164,-98.83749
165,-101.56255
166,-101.766815
167,-92.81627
168,-101.17639
169,-99.230804
170,-101.72403
171,-100.479515
172,-105.81864
173,-100.6353
174,-96.69647
175,-94.967026
176,-98.99969
177,-103.4704
178,-99.1255
