,"It [327, 1]"
0,-107.23135
1,-109.23755
2,-109.83419
3,-112.19676
4,-108.4085
5,-109.45273
6,-108.1958
7,-109.8674
8,-19.763103
9,-112.93841
10,-112.362335
11,-113.25072
12,-117.254395
13,-103.28152
14,-110.282684
15,-14.537439
16,-16.434696
17,-17.77787
18,-18.325022
19,-14.127807
20,-17.953115
21,-100.7931
22,-109.281555
23,-15.713824
24,-7.99689
25,-6.3296866
26,-19.879509
27,-109.53073
28,-110.88695
29,-9.534423
30,-104.49623
31,-127.10645
32,-10.802439
33,-117.374756
34,-18.184847
35,-113.449135
36,-118.19914
37,-15.280928
38,-21.806429
39,-13.110916
40,-19.825428
41,-14.910312
42,-100.32548
43,-108.293915
44,-13.255869
45,-19.172783
46,-104.48439
47,-12.0593
48,-14.399924
49,-113.448166
50,-114.92597
51,-108.64796
52,-102.295395
53,-102.056366
54,-102.11657
55,-102.837364
56,-10.344797
57,-105.76776
58,-15.405563
59,-18.080364
60,-14.753642
61,-117.64106
62,-101.34103
63,-6.97954
64,-110.98857
65,-110.483315
66,-11.723502
67,-15.249908
68,-101.313545
69,-98.96464
70,-96.93701
71,-11.745836
72,-99.46357
73,-16.73155
74,-98.7319
75,-117.5379
76,-12.456607
77,-96.86226
78,-96.83275
79,-98.381386
80,-9.7751045
81,-7.287355
82,-104.40126
83,-24.067528
84,-8.609526
85,-98.55849
86,-14.73256
87,-100.73654
88,-21.237846
89,-11.661029
90,-112.42383
91,-12.069626
92,-19.406557
93,-10.205358
94,-103.246185
95,-103.808266
96,-14.94443
97,-100.05139
98,-102.94818
99,-100.42581
100,-103.46597
101,-120.81674
102,-17.106234
103,-8.018893
104,-99.09643
105,-18.580774
106,-105.76926
107,-6.720611
108,-102.46302
109,-96.23792
110,-98.428444
111,-101.43087
112,-101.2951
113,-118.46408
114,-95.28277
115,-17.743252
116,-99.86447
117,-16.748796
118,-113.29978
119,-98.238914
120,-7.9521604
121,-97.58738
122,-13.054624
123,-108.96717
124,-100.39107
125,-97.507256
126,-99.123184
127,-103.28871
128,-18.62096
129,-102.90822
130,-100.12151
131,-123.10561
132,-108.87055
133,-98.55301
134,-100.09359
135,-97.54182
136,-97.34862
137,-99.827545
138,-109.45712
139,-92.25527
140,-100.08058
141,-98.718544
142,-15.736275
143,-97.12129
144,-101.53712
145,-101.97486
146,-102.32711
147,-100.496826
148,-104.39537
149,-100.62055
150,-105.57482
151,-19.612583
152,-8.674078
153,-27.273472
154,-13.924742
155,-12.484715
156,-6.4457593
157,-101.233
158,-96.73016
159,-99.924446
160,-26.427217
161,-15.875689
162,-12.1861725
163,-14.589912
164,-104.35294
165,-99.15372
166,-14.6562605
167,-20.416183
168,-13.652696
169,-100.393654
170,-18.024008
171,-103.39709
172,-101.02429
173,-99.81916
174,-9.255226
175,-99.74405
176,-105.33407
177,-15.898544
178,-100.09378
179,-15.471212
180,-12.420167
181,-17.940565
182,-101.99274
183,-103.65162
184,-102.51294
185,-98.75608
186,-13.095496
187,-104.16605
188,-106.68046
189,-102.92664
190,-104.74016
191,-100.930504
192,-103.38518
193,-102.57935
194,-101.54676
195,-100.59446
196,-103.90763
197,-97.222145
198,-16.714935
199,-95.8219
200,-96.567375
201,-97.08161
202,-103.23309
203,-18.432228
204,-20.637838
205,-98.955925
206,-101.04143
207,-100.04328
208,-104.53274
209,-106.58524
