,"It [266, 1]"
0,-109.4046
1,-120.677155
2,-117.09929
3,-111.549774
4,-106.62217
5,-115.48882
6,-105.14141
7,-106.71532
8,-24.394625
9,-105.156624
10,-17.699316
11,-15.190876
12,-15.60755
13,-117.11099
14,-22.116993
15,-104.41646
16,-22.600313
17,-16.207647
18,-114.42087
19,-23.434471
20,-97.4144
21,-116.41417
22,-105.276375
23,-21.775621
24,-101.28549
25,-14.143582
26,-102.06756
27,-108.41482
28,-9.092533
29,-16.4044
30,-10.038107
31,-102.54544
32,-12.240693
33,-14.954481
34,-16.111372
35,-111.21447
36,-9.395124
37,-101.409
38,-8.142237
39,-11.171485
40,-7.645412
41,-13.596347
42,-103.0082
43,-101.335976
44,-99.50165
45,-100.0947
46,-10.366148
47,-8.855889
48,-8.25733
49,-100.096924
50,-14.416343
51,-114.17777
52,-12.517334
53,-118.548935
54,-101.187584
55,-103.20576
56,-97.56668
57,-103.61635
58,-100.250755
59,-106.92404
60,-102.554886
61,-16.440172
62,-103.681755
63,-7.518252
64,-12.096011
65,-101.409065
66,-100.609535
67,-101.218285
68,-115.57062
69,-12.025311
70,-100.0266
71,-113.538574
72,-101.28621
73,-112.82572
74,-97.61625
75,-109.69918
76,-101.62196
77,-14.576131
78,-21.401264
79,-13.0140085
80,-23.577765
81,-8.892072
82,-98.83243
83,-19.302565
84,-103.175095
85,-104.92942
86,-103.304214
87,-10.782231
88,-12.232405
89,-9.957381
90,-11.399884
91,-98.653885
92,-103.49608
93,-97.84736
94,-96.59486
95,-118.46718
96,-16.731892
97,-118.95041
98,-98.514046
99,-4.6247673
100,-9.956084
101,-122.80678
102,-100.87533
103,-88.29634
104,-7.5363617
105,-11.272128
106,-8.879331
107,-117.1885
108,-99.36564
109,-96.88591
110,-97.65118
111,-103.37413
112,-99.6114
113,-100.21813
114,-99.71348
115,-99.86692
116,-100.551895
117,-96.77033
118,-99.32479
119,-98.55497
120,-98.00763
121,-94.20343
122,-7.4248867
123,-94.3573
124,-97.25601
125,-24.79295
126,-14.2911625
127,-102.60859
128,-97.76463
129,-103.14569
130,-99.70598
131,-100.627464
132,-97.04578
133,-97.886215
134,-103.36018
135,-17.698462
136,-100.46007
137,-102.39885
138,-98.06663
139,-98.37313
140,-12.114276
141,-99.50125
142,-100.67505
143,-98.624695
144,-98.379906
145,-117.16753
146,-10.251885
147,-98.59436
148,-97.054665
149,-99.94718
150,-96.81971
151,-13.023983
152,-112.298485
153,-16.51921
154,-113.90275
155,-110.964584
156,-99.04168
157,-6.9813957
158,-100.12093
159,-104.94188
160,-21.591034
161,-22.509827
162,-10.981692
163,-92.94083
164,-7.2223153
165,-8.273468
166,-110.79096
167,-102.18949
168,-99.03378
169,-12.276464
170,-15.790433
171,-15.781551
172,-8.450879
173,-102.67361
174,-101.55517
175,-98.11699
176,-15.6286545
177,-119.00476
178,-4.8128796
179,-16.265366
180,-102.61791
181,-99.747536
182,-91.52307
183,-100.301575
184,-119.47647
185,-100.750656
186,-106.19013
187,-16.094887
188,-97.389786
189,-97.29877
190,-97.71752
191,-8.388334
192,-98.52829
193,-96.420876
194,-100.973976
195,-97.31347
196,-108.80431
197,-90.84409
198,-96.791214
199,-99.98661
200,-101.96985
201,-10.387999
202,-96.471634
203,-93.884964
204,-99.34839
205,-15.079292
206,-97.88692
207,-90.53286
208,-12.381176
209,-14.152494
210,-9.977574
211,-7.4656177
212,-99.49091
213,-102.702156
214,-10.379705
215,-120.93756
216,-100.314926
217,-98.116264
218,-98.61671
219,-98.03421
220,-95.688736
221,-99.4469
222,-96.55871
223,-94.69825
224,-96.74588
225,-96.19964
226,-98.51218
227,-96.40505
228,-102.01989
229,-96.81856
230,-98.25833
231,-9.772308
232,-100.67292
233,-103.045944
234,-10.239096
235,-97.36481
236,-97.86982
237,-98.118385
238,-99.91964
239,-101.82057
240,-102.46839
241,-103.884094
242,-97.29137
243,-97.48842
244,-9.913092
245,-99.34218
246,-100.00182
247,-97.463715
248,-104.51363
249,-97.00685
250,-14.4774
251,-102.61089
252,-98.9781
253,-106.9915
254,-96.94162
255,-103.356514
256,-11.53491
257,-99.181076
258,-104.78923
259,-101.91184
260,-103.491516
261,-97.23047
262,-100.29334
263,-103.51463
264,-97.19188
265,-99.56217
266,-8.257956
267,-13.190053
268,-116.327545
269,-106.56486
270,-99.870384
271,-8.902472
272,-101.05951
273,-106.894196
274,-105.88766
275,-100.287384
276,-7.8823457
277,-13.853413
278,-9.475765
279,-99.25095
280,-113.345406
281,-93.4463
282,-5.8811855
283,-105.283005
284,-97.382095
285,-99.47037
286,-16.696327
287,-98.50903
288,-97.46944
289,-99.48504
290,-102.05537
291,-99.00709
292,-118.21226
293,-92.54403
294,-96.26488
295,-98.62501
296,-122.36647
297,-97.56927
298,-106.1813
299,-5.6919417
300,-99.87855
301,-101.989334
302,-95.19592
303,-6.184115
304,-4.987559
305,-95.98226
306,-97.81749
307,-97.35049
308,-96.669174
309,-98.00142
310,-96.4209
311,-93.69613
312,-95.46684
313,-24.635483
314,-101.55407
315,-104.75686
316,-106.30351
317,-100.42609
318,-111.90349
319,-99.79588
320,-119.70912
321,-103.811584
322,-106.77815
323,-105.53565
324,-99.69247
325,-110.76429
326,-114.551765
327,-107.25659
328,-104.44694
329,-107.68613
330,-101.463295
331,-104.39519
332,-100.704544
333,-103.04343
334,-17.284164
335,-110.255806
336,-93.602
337,-97.91568
338,-92.85934
339,-104.461365
340,-102.90232
341,-97.68788
342,-93.126526
343,-102.98242
344,-100.52815
345,-100.30663
346,-98.334305
347,-96.36304
348,-96.61071
349,-101.36839
350,-99.485
351,-102.56999
352,-102.66732
353,-100.23758
354,-103.23126
355,-102.098015
356,-10.918621
357,-14.635811
358,-103.50656
359,-101.485176
360,-101.9932
361,-107.12141
362,-96.65848
363,-107.93647
364,-109.11764
365,-105.19571
366,-109.40456
367,-107.37462
368,-102.16852
369,-16.283064
370,-107.5155
371,-103.49353
372,-20.553278
373,-15.963813
374,-101.51268
375,-12.062339
376,-100.0302
377,-100.4778
378,-96.713524
379,-100.13897
380,-100.29483
381,-103.28783
382,-101.75153
383,-104.47488
384,-104.13831
385,-103.49179
386,-104.970764
387,-104.66106
388,-104.38597
389,-101.635605
390,-100.30396
391,-105.14086
392,-108.301285
393,-107.29199
394,-101.147545
395,-104.16331
396,-104.972275
397,-100.12672
398,-98.70637
399,-106.03378
400,-101.51836
401,-105.95571
402,-102.60623
403,-98.126465
404,-101.10448
405,-103.33795
406,-103.35687
407,-102.105965
408,-105.510025
409,-104.96451
410,-111.220795
411,-106.475876
412,-103.48215
413,-110.44218
414,-102.87134
415,-104.39017
416,-101.03648
417,-105.34584
418,-104.30157
419,-99.08695
420,-101.783
421,-101.82049
422,-102.088936
423,-101.47349
424,-105.10621
425,-103.85532
426,-98.52265
427,-15.041408
428,-104.88191
429,-110.408875
430,-104.886566
431,-98.98671
432,-100.6177
433,-106.11195
434,-114.92399
435,-100.03309
436,-103.80326
437,-102.01803
438,-103.932465
439,-99.84915
440,-133.31717
441,-97.290634
442,-101.61826
443,-98.09196
444,-105.84002
445,-12.631177
446,-103.84852
447,-95.126526
448,-103.974686
449,-104.444756
450,-108.40604
451,-99.610954
452,-103.8544
453,-106.967445
454,-104.0492
455,-104.31342
456,-104.37643
457,-105.56754
458,-104.93181
459,-98.482285
460,-99.79384
461,-103.27473
462,-103.0947
463,-104.739456
464,-104.88869
465,-102.090126
466,-108.63078
467,-1.9620544
468,-5.6438174
469,-20.992687
470,-97.36388
471,-106.9478
472,-105.14682
473,-105.82196
474,-101.09325
475,-103.84654
476,-102.23858
477,-105.96087
478,-96.71477
479,-10.861977
480,-112.94543
481,-109.414215
482,-105.24526
483,-102.87712
484,-103.43195
485,-103.88409
486,-97.36382
487,-100.00993
488,-98.37811
489,-99.76505
490,-97.77526
491,-93.58225
492,-22.117113
493,-101.24253
494,-94.133415
495,-92.93954
496,-103.09992
497,-101.11389
498,-6.248389
