,"It [93, 1]"
0,-103.73505
1,-23.677052
2,-116.72314
3,-107.83343
4,-114.84352
5,-106.80522
6,-108.64514
7,-110.64034
8,-23.379738
9,-110.612625
10,-13.082709
11,-11.94611
12,-97.29361
13,-113.74732
14,-13.360003
15,-124.93375
16,-13.351642
17,-14.865273
18,-100.96229
19,-114.341286
20,-21.532257
21,-16.873693
22,-93.69348
23,-98.48901
24,-109.40367
25,-114.39495
26,-17.852852
27,-14.49106
28,-22.659819
29,-11.000108
30,-100.82556
31,-11.824679
32,-15.923953
33,-112.5823
34,-102.64176
35,-15.679856
36,-103.75656
37,-113.59392
38,-104.10721
39,-15.863165
40,-12.293754
41,-107.31619
42,-18.780336
43,-99.37945
44,-98.47519
45,-105.72115
46,-99.49594
47,-21.675535
48,-98.78598
49,-9.8814125
50,-102.64633
51,-99.72868
52,-18.947704
53,-94.665985
54,-14.784564
55,-112.550026
56,-7.478004
57,-12.685654
58,-96.58104
59,-100.549835
60,-96.15085
61,-100.59232
62,-18.760431
63,-15.381111
64,-9.585102
65,-10.845129
66,-8.302156
67,-97.84949
68,-12.322962
69,-8.416811
70,-22.790844
71,-9.059723
72,-95.19595
73,-115.599434
74,-112.12025
75,-16.68892
76,-9.06137
77,-12.076642
78,-95.700645
79,-14.194428
80,-14.4657345
81,-113.20287
82,-98.14515
83,-14.490585
84,-116.43088
85,-104.91045
86,-110.98873
87,-10.734171
88,-10.452426
89,-12.805725
90,-98.9718
91,-93.5335
92,-113.31115
93,-113.90751
94,-110.95483
95,-114.13448
96,-99.78296
97,-104.07227
98,-20.156223
99,-11.452223
100,-98.577774
101,-16.324968
102,-111.82517
103,-95.15292
104,-12.113418
105,-98.24586
106,-17.280754
107,-100.66707
108,-101.764206
109,-99.462524
110,-91.38323
111,-105.25545
112,-10.410974
113,-12.516837
114,-109.28575
115,-7.627562
116,-100.82271
117,-13.1086445
118,-94.47821
119,-94.24158
120,-100.558754
121,-103.00413
122,-105.62168
123,-97.89239
124,-105.00052
125,-100.35403
126,-13.808745
127,-99.735146
128,-98.63338
129,-99.44735
130,-101.73506
131,-113.161224
132,-11.09666
133,-110.691826
134,-98.01965
135,-98.42041
136,-102.53406
137,-96.67565
138,-100.34135
139,-110.64134
140,-114.2949
141,-113.32657
142,-100.37831
143,-99.03355
144,-7.9043617
145,-108.38217
146,-21.202309
147,-20.207315
148,-106.59176
149,-96.859344
150,-115.130684
151,-113.41051
152,-114.583664
153,-16.652325
154,-97.88393
155,-98.72796
156,-2.6237807
157,-6.9542394
158,-100.84599
159,-98.6092
160,-96.525085
161,-100.77134
162,-17.58486
163,-100.33799
164,-97.07493
165,-99.43342
166,-96.45803
167,-9.842811
168,-118.0309
169,-99.30869
170,-101.21542
171,-98.58853
172,-114.06824
173,-98.6666
174,-16.718872
175,-8.677608
176,-111.527756
177,-120.046135
178,-117.79923
179,-107.10409
180,-7.8656263
181,-103.6639
182,-96.31548
183,-92.85435
184,-95.161064
185,-99.66284
186,-101.47104
187,-100.31693
188,-103.69841
189,-12.210975
190,-96.609505
191,-92.02237
192,-100.67301
193,-100.65852
194,-103.402565
195,-113.21561
196,-99.59612
197,-96.00115
198,-103.99064
199,-96.726326
200,-100.971596
201,-102.36249
202,-22.25689
203,-101.264565
204,-92.97947
205,-120.166504
206,-101.84496
207,-101.67851
208,-101.89446
209,-91.027016
210,-17.251272
211,-117.26247
212,-9.251032
213,-101.376205
214,-91.346756
215,-99.76092
216,-100.22307
217,-99.38678
218,-96.70383
219,-105.10442
220,-103.94297
221,2.8171322
222,-89.3403
223,-100.462166
224,-89.38668
225,-94.22858
226,-93.45846
227,-94.9591
228,-96.89662
229,-92.71729
230,-114.37004
231,-96.38898
232,-100.25504
233,-104.23517
234,-5.391922
235,-95.60615
236,-98.5757
237,-91.77193
238,-100.00242
239,-100.36421
240,-103.648506
241,-99.93856
242,-97.93797
243,-96.80565
244,-99.13776
245,-103.2535
246,-104.38633
247,-97.45002
248,-96.57289
249,-102.86335
250,-97.18821
251,-93.769135
252,-93.007614
253,-106.655365
254,-101.01298
255,-97.21473
256,-99.04375
257,-96.01449
258,-97.8119
259,-102.39804
260,-97.36582
261,-100.299385
262,-96.60641
263,-105.43879
264,-15.391716
265,-100.004105
266,-12.481394
267,-97.75586
268,-95.99952
269,-99.35358
270,-102.244415
271,-102.5535
272,-14.742177
273,-102.51093
274,-98.98924
275,-116.83156
276,-97.57249
277,-98.550064
278,-99.67003
279,-123.31773
280,-98.95906
281,-97.91073
282,-105.0287
283,-103.18722
284,-99.51318
285,-97.66971
286,-94.73938
287,-98.12525
288,-106.575485
289,-101.44931
290,-102.07921
291,-104.64055
292,-94.91715
293,-109.04185
294,-101.24838
295,-100.826645
296,-99.21929
