,"It [209, 1]"
0,-14.196377
1,-117.599106
2,-110.86608
3,-16.529299
4,-104.97927
5,-24.374344
6,-18.907295
7,-12.9818535
8,-21.134932
9,-111.100784
10,-106.2306
11,-12.5128145
12,-105.627594
13,-100.569786
14,-19.681213
15,-12.69495
16,-13.306618
17,-12.017358
18,-15.464669
19,-20.475796
20,-16.793486
21,-12.976442
22,-108.668015
23,-26.248552
24,-16.00306
25,-15.589924
26,-19.96979
27,-110.489204
28,-11.473247
29,-14.729687
30,-8.178246
31,-13.320855
32,-99.55123
33,-14.309568
34,-101.44396
35,-7.8411455
36,-111.66217
37,-12.675328
38,-114.4342
39,-99.908104
40,-19.424564
41,-11.810628
42,-13.798811
43,-101.20916
44,-100.21317
45,-98.82592
46,-19.284588
47,-112.45457
48,-15.339603
49,-100.22799
50,-97.657745
51,-100.37961
52,-100.74928
53,-100.05837
54,-11.594868
55,-15.980074
56,-98.00593
57,-99.6722
58,-113.82967
59,-14.689491
60,-112.717606
61,-19.969858
62,-15.60078
63,-11.280438
64,-19.925568
65,-95.24018
66,-115.312325
67,-97.52508
68,-113.69895
69,-115.645294
70,-14.47023
71,-94.60838
72,-101.06175
73,-97.64509
74,-13.129218
75,-95.8166
76,-12.217677
77,-97.03237
78,-102.86243
79,-94.565704
80,-97.75141
81,-110.05905
82,-105.18217
83,-11.146395
84,-99.91586
85,-110.87718
86,-114.1108
87,-100.42004
88,-111.98955
89,-19.551079
90,-98.82459
91,-99.935196
92,-117.675125
93,-108.02546
94,-120.40184
95,-100.10398
96,-98.11887
97,-25.74342
98,-106.36937
99,-102.39583
100,-99.757576
101,-15.093445
102,-100.30368
103,-100.18398
104,-100.382286
105,-102.63239
106,-99.46507
107,-95.98776
108,-15.409776
109,-92.728485
110,-102.93123
111,-105.42768
112,-103.63749
113,-99.98968
114,-13.098856
115,-100.98039
116,-104.363686
117,-104.77504
118,-101.269485
119,-12.443065
120,-3.2193074
121,-102.33667
122,-15.486198
123,-99.034454
124,-125.596375
125,-15.826442
126,-98.752525
127,-11.503853
128,-123.12638
129,-102.944626
130,-97.52772
131,-101.356
132,-97.1944
133,-29.400753
134,-123.951065
135,-115.972946
136,-16.955181
137,-18.937511
138,-15.471247
139,-110.23092
140,-96.519325
141,-110.58421
142,-105.6035
143,-96.179985
144,-4.8218083
145,-106.96148
146,-102.22399
147,-101.78436
148,-95.01946
149,-101.69065
