,"It [371, 2]"
0,-121.63258
1,-114.59866
2,-106.76608
3,-107.24767
4,-105.25097
5,-12.251493
6,-105.22481
7,-23.500483
8,-23.448944
9,-119.84933
10,-106.86597
11,-11.981304
12,-103.23693
13,-112.327614
14,-19.348083
15,-98.89329
16,-13.439673
17,-14.868705
18,-112.66717
19,-113.67956
20,-112.42653
21,-11.591469
22,-111.68943
23,-98.931946
24,-115.882416
25,-16.341848
26,-114.52402
27,-99.14965
28,-105.01552
29,-105.135796
30,-103.343925
31,-19.519613
32,-104.65774
33,-119.16439
34,-104.08789
35,-114.34347
36,-100.84849
37,-14.020043
38,-100.791145
39,-12.904966
40,-111.5908
41,-120.189255
42,-8.2632
43,-114.69871
44,-107.55103
45,-10.042227
46,-100.68798
47,-103.967415
48,-105.50061
49,-102.35729
50,-10.815512
51,-101.15375
52,-12.064073
53,-111.29386
54,-97.21765
55,-112.79739
56,-16.463049
57,-101.207054
58,-107.236275
59,-101.05867
60,-106.125244
61,-102.64108
62,-101.24912
63,-115.336296
64,-107.7894
65,-112.228
66,-98.90489
67,-113.76895
68,-106.94272
69,-18.123138
70,-14.100137
71,-105.94899
72,-104.29225
73,-12.302222
74,-15.20364
75,-113.312996
76,-94.5987
77,-99.87557
78,-99.90694
79,-21.916729
80,-109.98781
81,-103.240105
82,-22.032688
83,-17.902702
84,-13.744442
85,-113.36777
86,-100.84461
87,-6.786073
88,-15.173933
89,-100.18032
90,-106.85021
91,-97.88277
92,-12.948858
93,-11.335219
94,-101.50083
95,-98.67245
96,-105.93935
97,-98.271484
98,-15.929721
99,-16.48539
100,-100.53392
101,-99.152054
102,-15.065634
103,-101.48613
104,-101.66104
105,-12.845347
106,-100.27498
107,-18.424961
108,-8.122278
109,-18.999804
110,-111.09426
111,-112.88281
112,-100.62791
113,-100.927055
114,-110.49922
115,-9.845544
116,-25.817902
117,-103.10166
118,-12.4161625
119,-98.82446
120,-100.03094
121,-100.97087
122,-113.76761
123,-111.0905
124,-106.801056
125,-108.0712
126,-108.64748
127,-100.72619
128,-100.485695
129,-103.51353
130,-122.34793
131,-101.01888
132,-118.91814
133,-112.7869
134,-111.95645
135,-18.443624
136,-17.327795
137,-110.79129
138,-112.555824
139,-9.683874
140,-13.520184
141,-17.538479
142,-20.221865
143,-106.031555
144,-33.317722
145,-100.9116
146,-27.12205
147,-112.562355
148,-16.891165
149,-93.17358
150,-14.865191
151,-94.49419
152,-103.6269
153,-19.475279
154,-14.370663
155,-23.11681
156,-95.95742
