,"It [254, 1]"
0,-113.37959
1,-115.841835
2,-114.28844
3,-106.02111
4,-105.60832
5,-99.83388
6,-101.24706
7,-9.007708
8,-22.378225
9,-24.786057
10,-99.79722
11,-98.78651
12,-101.1783
13,-103.56392
14,-99.16784
15,-109.15297
16,-12.49881
17,-13.592461
18,-99.880585
19,-12.8519
20,-2.8346772
21,-93.83662
22,-13.811063
23,-12.663055
24,-98.828224
25,-10.088198
26,-11.322454
27,-7.987703
28,-21.280891
29,-105.14547
30,-113.23894
31,-99.44124
32,-17.464231
33,-12.183646
34,-111.472336
35,-15.002543
36,-111.799934
37,-20.280273
38,-102.41543
39,-108.30875
40,-102.12993
41,-21.878008
42,-116.584076
43,-10.380633
44,-101.08145
45,-96.62119
46,-10.772829
47,-8.112542
48,-115.31128
49,-107.34714
50,-21.681534
51,-102.89772
52,-104.19978
53,-103.32706
54,-114.93602
55,-108.78509
56,-97.864716
57,-18.310984
58,-13.561919
59,-100.04509
60,-119.841125
61,-9.512664
62,-15.867274
63,-100.85449
64,-113.78961
65,-110.19662
66,-100.02654
67,-100.59951
68,-10.181101
69,-7.5784473
70,-97.679504
71,-102.84282
72,-102.00274
73,-12.684441
74,-102.71499
75,-12.872761
76,-11.956631
77,-99.14376
78,-11.12935
79,-99.92798
80,-98.78984
81,-100.52468
82,-8.514882
83,-12.263102
84,-13.26606
85,-113.13796
86,-101.83246
87,-102.31351
88,-97.71463
89,-15.6692915
90,-13.340505
91,-16.035368
92,-113.40502
93,-11.819277
94,-11.961952
95,-99.92149
96,-100.80291
97,-16.605335
98,-12.086537
99,-99.885
100,-105.60457
101,-97.20519
102,-10.498921
103,-101.074455
104,-101.98629
105,-117.74961
106,-19.333574
107,-106.04586
108,-99.566574
109,-100.75292
110,-102.95507
111,-13.231225
112,-99.47914
113,-123.645935
114,-99.20593
115,-122.77823
116,-11.251663
117,-104.176605
118,-113.5412
119,-113.52022
120,-6.998966
121,-14.263825
122,-100.20561
123,-98.265305
124,-102.69966
125,-93.87541
126,-100.68905
127,-103.53544
128,-104.02553
129,-112.27488
130,-21.293575
131,-17.555033
132,-9.082439
133,-6.265712
134,-3.8950222
135,-98.33207
136,-102.096504
137,-102.23708
138,-97.66824
139,-98.03923
140,-98.17569
141,-102.63053
142,-19.773647
143,-99.22954
144,-109.805534
145,-9.846917
146,-99.5857
147,-99.20837
148,-98.80059
149,-100.75795
150,-104.449684
151,-11.2195
152,-113.226746
153,-12.561252
154,-116.31873
155,-13.840435
156,-14.419168
157,-100.283226
158,-102.302155
159,-97.79915
160,-107.20656
161,-100.07837
162,-103.47038
163,-19.460264
164,-98.32435
165,-100.3315
166,-99.94746
167,-97.14086
168,-99.61339
169,-105.19563
170,-97.67296
171,-102.70958
172,-99.166664
173,-98.435844
174,-99.74959
175,-19.525911
176,-96.91497
177,-98.49203
178,-16.550636
179,-6.986486
180,-101.32142
181,-99.43999
182,-100.969345
183,-99.19956
184,-108.09583
185,-98.37409
186,-14.816878
187,-14.783437
188,-98.877205
189,-100.89077
190,-119.68987
191,-97.86171
192,-96.972
193,-98.687546
194,-6.919697
195,-20.313534
196,-104.14376
197,-109.091194
198,-114.12131
199,-97.893524
200,-98.29751
201,-102.03524
202,-103.56621
203,-7.620381
204,-92.903496
205,-97.39982
206,-7.457075
207,-16.124783
208,-100.65523
209,-95.76424
210,-102.348495
211,-99.091675
212,-97.72123
213,-13.119351
214,-99.51058
215,-20.635447
216,-102.420555
217,-103.03622
218,-95.85042
219,-94.53474
220,-100.94261
221,-97.790565
222,-100.16356
223,-99.657845
224,-99.576294
225,-98.925476
226,-99.58429
227,-98.6849
228,-96.04176
229,-97.207016
230,-103.90991
231,-105.30777
232,-98.861015
233,-13.985605
234,-101.35071
235,-102.40915
236,-15.049121
237,-96.679504
