,"It [327, 2]"
0,-106.68475
1,-119.72392
2,-108.30079
3,-101.4107
4,-101.341965
5,-101.59935
6,-111.1455
7,-101.881195
8,-13.967863
9,-20.489948
10,-117.07175
11,-27.10272
12,-101.04204
13,-16.906094
14,-101.614876
15,-116.18299
16,-113.38798
17,-104.95721
18,-26.390903
19,-100.1959
20,-20.437872
21,-25.258661
22,-94.87256
23,-17.031742
24,-107.72786
25,-98.28595
26,-26.389128
27,-21.698462
28,-15.071729
29,-17.06436
30,-25.773376
31,-12.696814
32,-19.829578
33,-98.27255
34,-114.32518
35,-13.288604
36,-118.24382
37,-10.982497
38,-11.362195
39,-18.260603
40,-14.513716
41,-100.47526
42,-100.57044
43,-123.73944
44,-111.49832
45,-104.312035
46,-110.509796
47,-10.454366
48,-13.063637
49,-16.130709
50,-96.27449
51,-17.039354
52,-111.784035
53,-98.08045
54,-18.090185
55,-19.227732
56,-13.694681
57,-15.196588
58,-16.506853
59,-19.704678
60,-13.637003
61,-17.267004
62,-94.5577
63,-100.9092
64,-11.784902
65,-15.402674
66,-12.626766
67,-99.583595
68,-99.30047
69,-15.337917
70,-106.47306
71,-106.014534
72,-110.35692
73,-101.17284
74,-7.187611
75,-12.923224
76,-20.611935
77,-98.3548
78,-10.979968
79,-100.86226
80,-11.611126
81,-14.493889
82,-98.432236
83,-109.17961
84,-113.46024
85,-13.57524
86,-100.47475
87,-15.811048
88,-21.3779
89,-100.9734
90,-13.192569
91,-111.85184
92,-17.122868
93,-9.388744
94,-98.16117
95,-100.073296
96,-7.4747996
97,-16.167698
98,-112.43767
99,-98.858734
100,-16.068335
101,-15.375959
102,-13.814555
103,-107.92089
104,-96.57493
105,-98.53879
106,-96.21331
107,-23.865643
108,-8.468788
109,-9.954285
110,-14.73778
111,-8.32303
112,-15.969715
113,-23.920174
114,-17.886
115,-11.523413
116,-98.048325
117,-94.83759
118,-14.351851
119,-12.343866
120,-22.885088
121,-109.25196
122,-15.662044
123,-97.103485
124,-15.675225
125,-98.35474
126,-8.2683935
127,-10.6917095
128,-125.49578
129,-116.42476
130,-10.649202
131,-14.787645
132,-14.733558
133,-97.86546
134,-102.46049
135,-11.576427
136,-101.58202
137,-101.69799
138,-100.16678
139,-15.868163
140,-114.21789
141,-101.47726
142,-98.56771
143,-117.59462
144,-100.72246
145,-98.05981
146,-98.77911
147,-99.44165
148,-99.14832
149,-18.635769
150,-19.307585
151,-16.350313
152,-98.92585
153,-98.280464
154,-100.110664
155,-97.52649
156,-14.502926
157,-15.797598
158,-99.48987
159,-8.5083885
160,-16.005661
161,-110.92286
162,-18.428326
163,-97.40565
164,-99.034386
165,-98.83197
166,-112.45811
167,-96.01306
168,-97.376785
