,"It [165, 1]"
0,-110.287476
1,-112.95406
2,-116.32663
3,-112.790146
4,-99.73285
5,-96.00008
6,-11.063024
7,-19.940145
8,-105.538956
9,-20.107853
10,-18.954702
11,-94.97768
12,-101.42923
13,-22.042946
14,-98.37485
15,-107.209694
16,-23.061054
17,-118.03491
18,-13.200622
19,-117.00025
20,-20.49342
21,-112.576004
22,-113.81645
23,-15.929871
24,-13.257472
25,-96.674
26,-102.18407
27,-125.8
28,-10.1226015
29,-115.21811
30,-99.82216
31,-111.7073
32,-98.41586
33,-112.37886
34,-111.35614
35,-112.157104
36,-113.26316
37,-98.11964
38,-15.571814
39,-96.20126
40,-111.25677
41,-9.116526
42,-119.47283
43,-96.285736
44,-12.642663
45,-95.925385
46,-96.377144
47,-15.870859
48,-97.6012
49,-10.545513
50,-94.76162
51,-17.783285
52,-119.0048
53,-95.839516
54,-95.38164
55,-95.77391
56,-98.37517
57,-114.064
58,-14.360753
59,-16.330616
60,-96.086975
61,-113.99063
62,-98.705666
63,-92.96916
64,-111.80855
65,-93.901665
66,-102.82759
67,-101.15491
68,-99.664185
69,-114.66488
70,-102.04292
71,-117.26571
72,-16.017666
73,-110.16777
74,-107.99624
75,-114.669266
76,-99.52889
77,-94.00322
78,-95.45818
79,-98.40576
80,-113.91361
81,-104.02783
82,-98.39926
83,-8.952394
84,-99.01754
85,-127.43223
86,-113.40003
87,-108.11165
88,-18.608837
89,-99.13539
90,-110.94715
91,-17.31097
92,-115.9598
93,-117.34859
94,-95.88327
95,-109.18451
96,-94.08202
97,-7.139457
98,-98.09012
99,-25.22073
100,-121.02222
101,-16.542437
102,-97.210335
103,-95.41179
104,-99.32774
105,-104.2688
106,-96.93717
107,-95.82722
108,-106.971375
109,-100.93619
110,-102.34764
111,-97.849396
112,-101.69847
113,-111.48338
114,-98.651306
115,-107.76705
116,-108.09867
117,-95.86317
118,-98.37537
119,-24.132448
120,-105.541695
121,-114.22242
122,-94.38762
123,-97.31575
124,-25.776663
125,-26.21164
126,-113.64027
127,-102.98689
128,-23.64636
129,-97.26123
130,-99.30363
131,-96.26666
132,-98.2208
133,-7.9968967
134,-103.47948
135,-16.598524
136,-99.51568
137,-96.08476
138,-114.36904
139,-92.038025
140,-98.034256
141,-101.52357
142,-21.361359
143,-123.06686
144,-21.921427
145,-99.45194
146,-101.55033
147,-17.696556
148,-95.76052
149,-98.683846
150,-98.50399
151,-98.60167
152,-102.612015
153,-18.282827
154,-100.0035
155,-96.25353
156,-94.09331
157,-25.362753
158,-12.869272
159,-12.624088
160,-98.3072
161,-95.45554
162,-7.348559
163,-114.53471
164,-101.173676
165,-104.26794
166,-106.6779
167,-26.26334
168,-97.85618
169,-98.71678
