,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24
0,305.2750281,45.06669613,293.0983114,291.8590836,311.5738648,-33.37922599,313.2774978,270.5269777,294.0469463,291.7215763,300.9176284,310.6515856,303.4366477,281.7824019,278.3807135,-46.16604435,290.6302215,260.0280689,40.64723968,301.8760557,285.55864,309.5352369,60.80733703,249.8816213,291.610814
1,307.4062204,-62.79431945,296.9996561,290.5590592,311.17288,-18.63774991,314.3560262,275.2196542,-67.75740649,297.48664,96.64588017,310.9597853,306.2791158,282.2731638,280.553848,276.8796986,295.3915089,73.00800607,60.00272299,302.7166008,160.0216539,304.1867555,85.70018838,258.6494583,292.326176
2,304.983073,156.9768385,32.54763138,291.9429586,311.4304698,73.91781246,314.2659916,275.7225082,9.818393469,295.7319844,-14.26056182,-29.15745515,302.1126467,286.6868004,279.6357483,288.1123168,290.1518407,90.61980624,-56.36159642,-38.05232409,286.6289184,75.97129316,18.45496134,267.9200126,285.3503174
3,301.6573571,63.47591427,295.6895077,292.6000371,306.5692433,50.30994312,312.5421745,276.1117394,-92.42190869,122.6127759,-32.80795755,309.9765716,304.4988766,285.6904144,279.4069361,281.593627,292.7023888,22.54003342,83.86615775,72.97358746,284.5678757,309.7576406,91.05248747,107.0254092,293.168574
4,306.1768481,43.41724718,295.4644673,291.7639368,308.0137298,7.795928064,313.8098008,275.0017759,160.3937657,293.1663813,201.6618369,310.3949767,304.3571574,284.4889568,276.1894081,287.4132421,293.6103344,-20.04795698,-57.49510545,299.7813318,286.8378634,308.2169382,305.5638419,271.7371205,290.6556574
5,306.77764,89.5505489,293.0395261,291.1079642,311.5954132,83.67405976,314.1500587,265.3419842,295.9419449,300.6642706,72.75351886,310.8976778,307.3844281,283.9205812,281.2237733,277.8990342,295.8706596,41.72175611,95.10213616,299.834224,287.8250373,308.3892475,109.1018853,257.7858605,289.9003102
6,306.4107679,74.71954422,295.216537,291.5230229,-78.46353743,65.01258851,310.2193699,271.2873535,291.0380036,294.5110622,22.40077493,311.662472,6.773997941,283.535694,278.4967943,278.9224259,294.8110283,-43.94720604,-10.33984951,301.9147426,-96.41365907,310.1443626,98.76136691,88.74192298,292.4214846
7,306.0276514,70.30479445,294.3696974,291.2520849,310.5605649,34.65499415,106.7085869,273.9467043,-20.5832227,295.9551227,93.43769768,311.0585507,304.61312,284.1383057,279.9320652,288.3891478,293.1836897,125.5544686,289.5579337,302.8866587,-95.57369945,310.0818882,5.599569532,266.8516317,286.9544326
8,304.9601581,87.49572635,292.8552993,291.6151458,311.9470728,124.8744135,156.9619669,273.2049162,-106.2603224,295.5683716,307.0326401,122.1839748,303.1744263,288.2997329,282.3485732,284.8260301,295.3374304,63.36444073,-58.69834677,300.6979559,285.2308498,308.5319309,304.2551175,62.39946109,291.3336077
9,305.0839558,-18.92405684,297.3302016,290.8974818,312.3403325,-38.19438054,21.90792088,273.4995612,-50.40412735,295.6634365,34.17129565,174.6545876,146.7370902,280.0579193,278.5114996,286.465544,294.9430039,-22.59537809,-63.79316777,300.8494988,286.5891547,46.80797636,114.0737643,257.4913453,288.3360544
10,305.3638589,177.8971862,295.5896803,291.7850997,311.1621538,-61.93906721,72.12845438,272.9589743,-27.28647151,298.9370408,-15.22464794,-17.65679648,304.8632089,287.017711,278.923127,282.1853286,291.2879639,135.860891,284.4191976,300.8203623,-90.13291924,310.3313353,304.3034699,-1.34701339,294.7260381
11,304.0409522,-43.29846769,294.3141078,291.7737519,309.9500444,74.19936654,311.2455399,271.3568389,133.8765234,296.1233501,145.7149057,311.0760346,305.5991137,285.9860404,110.1685788,282.6126519,292.7682965,-67.09643012,288.4108085,303.4550934,-83.479081,-43.29815557,14.41645749,260.6002395,293.444672
12,306.5098236,-21.57397334,292.8997732,291.9013815,310.5622789,309.1677303,173.6020639,273.9390594,-82.51019981,299.9330099,25.00924689,311.7800858,303.7120918,285.8804693,277.207164,286.1589879,294.2707845,137.5349779,-44.52385302,304.3950825,284.9281256,309.1143588,138.5241466,96.45303913,292.0411811
