,"Algo generation: 2, gene: (247, 2)"
0,-114.0059
1,-117.87632
2,-108.12206
3,-108.00615
4,-114.263306
5,-114.36881
6,-115.36845
7,-107.479485
8,-110.256645
9,-23.72717
10,-108.53415
11,-103.69699
12,-116.36599
13,-32.02617
14,-112.07865
15,-112.77615
16,-104.29496
17,-105.679085
18,-110.14615
19,-108.93802
20,-108.2514
21,-23.510126
22,-111.9937
23,-103.914566
24,-106.30674
25,-27.205614
26,-30.537056
27,-110.03838
28,-103.46882
29,-29.072601
30,-106.84197
31,-31.866814
32,-108.08716
33,-103.32089
34,-111.70882
35,-100.0122
36,-29.439167
37,-31.130936
38,-14.8942795
39,-27.137062
40,-20.47233
41,-15.750771
42,-20.594873
43,-108.273895
44,-107.032646
45,-28.78615
46,-15.297346
47,-114.36846
48,-102.73425
49,-102.740845
50,-16.629885
51,-19.392313
52,-99.301834
53,-122.07477
54,-97.35254
55,-18.566813
56,-106.33861
57,-18.370113
58,-103.06644
59,-97.41385
60,-97.861694
61,-18.461287
62,-13.358764
63,-111.55463
64,-122.99878
65,-99.76939
66,-103.227745
67,-22.88419
68,-100.06935
69,-19.88267
70,-30.768383
71,-24.29397
72,-14.218336
73,-12.236413
74,-14.986478
75,-100.57533
76,-16.088938
77,-21.757662
78,-14.873189
79,-8.188254
80,-112.240555
81,-13.438356
82,-6.9318814
83,-100.89843
84,-100.481575
85,-100.494934
86,-25.881866
87,-14.839749
88,-20.816982
89,-102.94018
90,-97.156204
91,-116.68512
92,-99.79527
93,-97.076614
94,-18.803125
95,-112.72632
96,-95.67996
97,-21.069012
98,-107.85333
99,-104.20683
100,-11.596618
101,-15.063102
102,-26.771267
103,-28.075216
104,-97.77322
105,-115.32548
106,-11.963722
107,-106.36464
108,-106.77534
109,-26.389832
110,-106.32554
111,-14.686043
112,-18.351107
113,-14.265978
114,-11.13446
115,-19.870806
116,-22.818504
117,-106.37331
118,-99.46564
119,-13.055605
120,-18.600576
121,-7.816271
122,-4.1309805
123,-5.6140633
124,-107.26444
125,-16.60098
126,-20.428064
127,-21.430628
128,-20.197695
129,-18.505304
130,-24.975506
131,-31.13049
132,-30.241278
133,-25.990068
134,-26.314346
135,-19.3539
136,-23.922716
137,-31.497559
138,-18.06781
139,-98.358376
140,-104.5229
141,-106.24698
142,-111.60387
143,-115.59413
144,-112.93938
145,-16.236101
146,-10.522745
147,-9.690056
148,-10.36112
149,-16.814268
150,-14.970247
151,-11.869263
152,-100.93801
153,-3.9786782
154,-13.155262
155,-17.077993
156,-10.763607
157,-110.223785
158,-106.144714
159,-13.0087
160,-13.600838
161,-109.37445
162,-6.25047
163,-6.2743564
164,-6.708579
165,-111.0546
166,-108.43478
167,-14.560984
168,-10.562308
169,-14.680548
170,-20.21147
171,-22.666239
172,-30.610619
173,-20.468145
174,-15.371667
175,-21.08006
176,-28.471663
177,-20.210537
178,-13.438588
179,-13.73191
180,-18.2044
181,-110.89251
182,-21.946102
183,-12.545333
184,-18.641232
185,-11.023464
186,-11.532148
187,-13.178317
188,-11.216811
189,-12.316476
190,-13.575038
191,-116.55558
192,-113.93846
193,-27.850668
194,-21.943775
195,-92.5303
196,-109.37418
197,-14.068957
198,-15.386053
199,-15.898952
200,-18.557062
201,-13.050848
202,-114.00685
203,-113.051125
204,-31.704754
205,-101.53516
206,-12.924686
207,-9.087818
208,-13.3129835
209,-94.79908
210,-99.99103
211,-101.74164
212,-99.06915
213,-10.293884
214,-118.346985
215,-14.386733
216,-17.988794
217,-12.699504
218,-13.5042095
219,-12.717033
220,-115.98826
221,-105.16813
222,-103.33698
223,-7.801738
224,-10.475554
225,-97.16507
226,-7.960687
227,-5.5040374
228,-11.243572
229,-94.56855
230,-16.285675
231,-18.926353
232,-20.22805
233,-12.0399475
234,-8.610162
235,-95.5841
236,-121.650406
237,-5.875306
238,-93.84625
239,-99.62794
240,-100.00551
241,-6.3849907
242,-12.660582
243,-8.170854
244,-102.71867
245,-11.352131
246,-21.154999
247,-17.023073
248,-18.77178
249,-108.84462
250,-10.059967
251,-101.88751
252,-109.34287
253,-98.35072
254,-115.72973
255,-114.77249
256,-96.39618
257,-108.7124
258,-92.87427
259,-105.28787
260,-113.529625
261,-113.85295
262,-101.15592
263,-102.37554
264,-110.388336
265,-18.945387
266,-9.567034
267,-10.437132
268,-123.10639
269,-93.322075
270,-103.37491
271,-98.908714
272,-105.38797
273,-104.43735
274,-102.74892
275,-99.39917
276,3.1248586
277,-114.26341
278,-7.171872
279,-22.503826
280,-95.74585
281,-111.847336
282,-97.73248
283,-103.42682
284,-114.42409
285,-124.389984
286,-99.96604
287,-97.81832
288,-96.72158
289,-13.719985
290,-10.694139
291,1.336379
292,-7.6513376
293,-9.206169
294,-13.486971
295,-10.51857
296,-7.918862
297,-11.060886
298,-107.237404
299,-18.435745
300,-24.669374
301,-14.265585
302,-20.490316
303,-100.50222
304,-96.711205
305,-4.4325457
306,-89.6026
307,-8.303653
308,-9.543519
309,-102.02074
310,-96.62119
311,-89.702065
312,-98.12213
313,-96.478165
314,-95.35716
315,-95.93718
316,-102.3415
317,-102.83957
318,-99.15725
319,-98.482346
320,-15.480927
321,-99.25112
322,-107.93478
323,-95.32209
324,-34.920868
325,-101.59467
326,-96.79349
327,-96.80438
328,-94.04937
329,-101.263084
330,-99.64454
331,-101.11412
332,-95.12067
333,-104.38477
334,-102.12943
335,-34.32729
336,-105.825615
337,-14.747906
338,-16.715157
339,-110.5959
340,-6.86279
341,-102.633606
342,-96.54383
343,-11.017574
344,-8.188517
345,-8.214501
346,-13.942655
347,-113.06209
348,-7.965449
349,-6.087444
350,-10.474624
351,-123.986305
352,-23.475313
353,-122.38981
354,-15.252577
355,-94.14935
356,-96.91943
357,-8.013089
358,-7.013539
359,-10.292197
360,-103.18299
361,-1.7114062
362,-96.87792
363,-96.73254
364,-102.04273
365,-99.07353
366,-94.13325
367,-104.69849
368,-99.610146
369,-129.21257
370,-123.48528
371,-18.1077
372,-101.36873
373,-102.285904
374,-102.44834
375,-102.255585
376,-101.3389
377,-101.38157
378,-104.08714
379,-97.22303
380,-6.819953
381,-6.5806394
382,-7.2387614
