,"Algo generation: 4, gene: (421, 1)"
0,-24.59764
1,-118.42622
2,-33.52704
3,-26.781858
4,-30.872456
5,-112.23396
6,-114.492165
7,-21.569593
8,-112.4843
9,-108.241035
10,-30.67903
11,-102.51539
12,-117.00732
13,-28.321245
14,-22.076723
15,-99.25218
16,-103.46006
17,-26.092043
18,-117.83086
19,-111.16068
20,-113.95575
21,-33.66664
22,-110.918785
23,-115.59527
24,-103.20274
25,-114.51376
26,-109.32034
27,-106.70757
28,-19.71219
29,-114.166916
30,-110.140305
31,-102.128395
32,-109.89748
33,-99.43807
34,-112.82335
35,-101.76633
36,-19.612776
37,-15.518736
38,-25.199799
39,-103.41887
40,-99.51195
41,-112.07257
42,-101.92478
43,-14.756435
44,-13.969715
45,-26.092787
46,-109.63402
47,-108.07667
48,-100.348625
49,-100.76993
50,-101.78724
51,-100.46084
52,-8.837255
53,-13.656019
54,-100.31637
55,-12.8521595
56,-112.89046
57,-99.239914
58,-18.091316
59,-16.4154
60,-13.264088
61,-98.28903
62,-101.11055
63,-114.28518
64,-104.65466
65,-19.830614
66,-12.504552
67,-10.107046
68,-101.75346
69,-115.20177
70,-7.3098507
71,-22.491337
72,-19.335743
73,-8.405648
74,-101.119125
75,-4.0315256
76,-3.9770381
77,-4.9980726
78,-15.108584
79,-22.404001
80,-19.9927
81,-15.734808
82,-17.196238
83,-1.5730484
84,0.25221315
85,-0.22631519
86,-1.4670495
87,-12.464225
88,-97.872025
89,-97.48482
90,-12.465588
91,-5.242736
92,-4.9122815
93,-117.00113
94,-102.09302
95,-116.810356
96,-11.86705
97,1.4283309
98,-10.80219
99,-21.331606
100,-100.15318
101,-23.890238
102,-107.29602
103,-21.297886
104,-14.455771
105,-118.841705
106,-105.12274
107,0.7268883
108,-3.6578324
109,-1.0533513
110,-1.7091277
111,0.10731743
112,-0.873331
113,-116.14574
114,-90.375626
115,-113.217155
116,-120.16588
117,-112.46295
118,-19.055325
119,-97.50398
120,1.4673858
121,-120.25555
122,3.9376738
123,-101.905525
124,-5.581499
125,-114.21922
126,-117.38799
127,-95.55481
128,-112.99071
129,-117.60725
130,-8.627807
131,-13.243816
132,-101.31636
133,-109.84684
134,-15.5233965
135,-103.668846
136,-100.716194
137,-102.17303
138,-16.459362
139,-18.240686
140,-0.20749973
141,-102.88908
142,-95.96701
143,-5.6910086
144,-98.62498
145,-91.51024
146,-105.10587
147,-26.997654
148,-97.121346
149,-103.55415
150,-102.02534
151,-17.72131
152,-115.44644
153,-93.14565
154,-100.45395
155,-104.66456
156,-115.775925
157,-20.927898
158,-115.77054
159,-111.27249
160,-114.71844
161,-98.753845
162,-102.49698
163,-12.037042
164,-103.24403
165,-102.11186
166,-102.53321
167,-13.1461735
168,-103.32312
169,-5.983774
170,-126.65781
171,-100.00514
172,-106.29949
173,-104.00113
174,-101.26792
175,-103.11275
176,-101.67984
177,-94.256645
178,-98.84424
179,-97.05506
180,-115.18012
181,-94.6011
182,-104.37319
183,-8.573829
184,-99.37386
185,-99.141045
186,-13.802907
187,-99.63131
188,-104.371284
189,-105.32086
190,-104.185425
191,-97.03479
192,-21.636902
193,-104.28373
194,-15.485572
195,-97.25434
196,-6.831807
197,-18.421154
198,-28.905666
199,-17.032467
200,-17.517351
201,-99.48662
202,-103.30613
203,-101.77251
204,-97.236145
205,-99.41412
206,-101.78391
207,-105.408295
208,-101.52262
209,-105.4944
210,-102.41674
211,-32.253067
212,-22.096643
213,-29.253958
214,-114.390335
215,-101.623566
216,-15.76442
217,-5.740269
218,-104.148544
219,-104.81233
220,-95.35678
221,-99.680626
222,-96.8344
223,-103.56474
224,-12.989911
225,-104.07793
226,-108.79193
227,-104.31787
228,-105.36325
229,-105.2351
230,-26.272058
231,-107.13068
232,-107.2985
233,-107.77559
234,-108.29168
235,-107.97138
236,-105.21125
237,-97.615555
238,-100.26376
239,-102.84697
240,-107.8789
241,-106.61098
242,-103.06736
243,-99.16335
244,-98.999466
245,-103.68949
246,-106.226135
247,-36.831253
248,-101.78104
249,-108.423706
250,-108.59845
251,-102.355385
252,-104.21618
