,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24,It 25,It 26,It 27,It 28,It 29
79,288.356049,317.0962279,308.4741509,308.4651806,315.332136,23.57294537,312.9785088,312.0150709,22.61503938,306.4505321,288.356049,317.0962279,308.4741509,308.4651806,315.332136,23.57294537,312.9785088,312.0150709,22.61503938,306.4505321,306.0290147,316.6159269,297.5295017,161.5433593,313.4926623,-25.75892346,304.5127926,314.6800707,316.482592,316.8978179
80,287.9371072,313.6609436,308.0274829,307.0433946,315.5142336,-20.12091603,313.687964,311.818982,-87.62421989,304.7884215,287.9371072,313.6609436,308.0274829,307.0433946,315.5142336,-20.12091603,313.687964,311.818982,-87.62421989,304.7884215,304.7442654,315.9620241,299.4114042,148.0142417,313.2183465,85.22457037,304.7780485,313.709598,315.3370434,317.4598699
81,291.8160686,314.5172908,308.4378237,307.0205858,316.4225367,148.9010812,311.9117383,312.1642866,300.4172684,303.9397338,291.8160686,314.5172908,308.4378237,307.0205858,316.4225367,148.9010812,311.9117383,312.1642866,300.4172684,303.9397338,302.500507,315.4789119,297.8158931,-4.348529108,314.151978,-55.1885844,305.2839787,168.5260557,316.2738272,316.8257139
82,286.7918996,314.1330176,309.0839103,305.7684937,316.1589575,12.51659953,311.0552129,312.0491434,299.9894646,305.7963782,286.7918996,314.1330176,309.0839103,305.7684937,316.1589575,12.51659953,311.0552129,312.0491434,299.9894646,305.7963782,304.2803522,316.2038909,297.4121046,290.4147593,313.3243049,8.62317895,303.335656,313.9778524,316.2006299,317.6986017
83,286.6113477,313.0449591,308.485486,305.7701017,316.2944271,22.69696724,312.50605,312.1748953,300.1066055,305.4540761,286.6113477,313.0449591,308.485486,305.7701017,316.2944271,22.69696724,312.50605,312.1748953,300.1066055,305.4540761,306.2028877,315.2197499,297.1302982,291.0216721,313.8369965,86.65200935,304.3500997,-59.57033255,316.5835342,316.0872689
84,286.3468293,316.6684382,309.8955657,307.9614129,316.0147927,-9.021965344,310.592084,309.066475,298.4357706,304.7271402,286.3468293,316.6684382,309.8955657,307.9614129,316.0147927,-9.021965344,310.592084,309.066475,298.4357706,304.7271402,302.1280492,314.6125755,298.2158461,292.2364334,313.7036476,43.544638,304.5906817,314.3401985,316.162643,318.3030221
85,285.3080658,315.750199,306.9585825,307.4471699,315.2616074,165.9355808,310.9467992,312.8932647,300.3784374,303.8392333,285.3080658,315.750199,306.9585825,307.4471699,315.2616074,165.9355808,310.9467992,312.8932647,300.3784374,303.8392333,305.0395928,317.6356377,296.8572466,293.5481637,313.519099,-17.32315406,304.3571709,313.1917933,316.9298391,316.7298887
86,283.4262235,314.0204155,310.2237488,308.1728087,316.5675366,4.793356244,311.85104,312.3696029,2.281740657,303.6043493,283.4262235,314.0204155,310.2237488,308.1728087,316.5675366,4.793356244,311.85104,312.3696029,2.281740657,303.6043493,304.4915592,316.7649498,297.9082395,290.9093501,314.2607197,124.637947,304.673558,-51.51866532,316.8677641,317.50622
87,293.057827,316.3100706,309.4240483,303.4319705,317.7572985,43.53448916,312.2868695,311.6408396,300.1274029,303.6191496,293.057827,316.3100706,309.4240483,303.4319705,317.7572985,43.53448916,312.2868695,311.6408396,300.1274029,303.6191496,305.6916075,315.4021064,297.0683831,74.77569607,313.7246815,96.34323648,304.7291697,313.1042739,316.6970438,317.273042
88,292.9166574,315.1225531,309.34219,307.9672412,315.8635427,142.718322,311.3007376,310.9292752,-5.776045063,304.1568656,292.9166574,315.1225531,309.34219,307.9672412,315.8635427,142.718322,311.3007376,310.9292752,-5.776045063,304.1568656,303.1387725,314.2359935,298.8042529,95.69193146,314.1342069,115.069296,305.2882349,312.0162823,316.8923691,317.3875722
89,288.0377356,181.8688454,308.0493409,309.4174075,317.3373727,15.62953206,313.165074,311.4138171,299.0591887,303.2476247,288.0377356,181.8688454,308.0493409,309.4174075,317.3373727,15.62953206,313.165074,311.4138171,299.0591887,303.2476247,303.2467674,315.6266689,296.5371993,292.1418767,314.1241352,-26.56320222,305.5180601,47.54951005,316.3653294,317.1490475
90,287.8812573,315.7466507,309.5706929,309.2300468,316.3823941,58.66082792,311.2049046,311.181513,299.6782989,305.2393469,287.8812573,315.7466507,309.5706929,309.2300468,316.3823941,58.66082792,311.2049046,311.181513,299.6782989,305.2393469,303.9172706,315.797421,44.29904523,292.2248046,314.0580267,45.58453938,304.3773258,-14.85022457,316.8856374,317.494485
91,283.8222112,315.456416,309.3945661,309.2715482,315.6607956,-18.96253502,311.3909942,312.6751914,77.81947752,304.2159439,283.8222112,315.456416,309.3945661,309.2715482,315.6607956,-18.96253502,311.3909942,312.6751914,77.81947752,304.2159439,64.95299971,317.3920392,297.4635906,291.79414,313.3899592,-26.58238812,304.5364582,-99.37392901,315.6058056,317.9284796
92,286.5981419,311.5066774,309.3980249,308.4122815,316.5215737,-17.42507136,312.6984503,310.2013118,300.0440171,305.8791206,286.5981419,311.5066774,309.3980249,308.4122815,316.5215737,-17.42507136,312.6984503,310.2013118,300.0440171,305.8791206,304.232532,316.9850162,299.3642516,47.21537419,313.4536397,-26.47026467,304.3323992,313.9991123,316.7829944,318.3105379
93,287.253742,-41.66618359,307.2282762,304.5818664,316.2101238,-36.1683699,312.5628202,312.5708759,149.6698322,304.3147598,287.253742,-41.66618359,307.2282762,304.5818664,316.2101238,-36.1683699,312.5628202,312.5708759,149.6698322,304.3147598,305.9051104,315.1898856,299.0219476,162.4923274,313.3538951,132.794243,305.34055,312.9279719,316.2152818,318.2056191
94,288.6230098,314.7189071,308.910869,305.1383977,316.4266868,-12.39922177,312.2967928,312.0271639,301.0015256,304.6842818,288.6230098,314.7189071,308.910869,305.1383977,316.4266868,-12.39922177,312.2967928,312.0271639,301.0015256,304.6842818,302.9784263,315.0643682,297.6855495,171.0889626,314.422704,28.20834199,305.1971629,311.963274,315.9686352,317.8654134
95,288.4108342,314.3280726,309.158377,305.573665,315.3904744,-7.836076584,311.9282231,312.0058854,300.4464719,305.4671159,288.4108342,314.3280726,309.158377,305.573665,315.3904744,-7.836076584,311.9282231,312.0058854,300.4464719,305.4671159,302.1595226,316.4932604,296.6857878,144.8819599,313.7918044,0.916752928,304.6557064,313.1943289,316.8789416,317.8175942
96,287.7912485,313.7398134,308.1047945,306.271437,316.2358854,60.03532591,311.4343004,312.0967035,299.9229633,304.9377415,287.7912485,313.7398134,308.1047945,306.271437,316.2358854,60.03532591,311.4343004,312.0967035,299.9229633,304.9377415,304.8481254,315.7934642,299.3471846,294.0862624,313.4965404,-26.62538402,303.6808659,314.8718635,316.5756543,317.0862268
97,288.1375392,314.4921494,307.3081128,306.1204291,315.7726553,46.04436962,312.2101526,311.5607896,300.0078097,305.1690553,288.1375392,314.4921494,307.3081128,306.1204291,315.7726553,46.04436962,312.2101526,311.5607896,300.0078097,305.1690553,303.4797547,316.0740777,296.787344,292.9827399,313.8970552,-26.62967457,304.7591176,313.997092,316.1067743,317.8364116
98,-88.34847404,315.8835248,309.1346842,304.4927384,316.2194304,-25.37103151,312.0482183,312.2345381,300.4977176,304.8612946,-88.34847404,315.8835248,309.1346842,304.4927384,316.2194304,-25.37103151,312.0482183,312.2345381,300.4977176,304.8612946,305.0453839,315.8129422,297.0950326,292.0985701,313.1610555,41.103996,303.8902176,312.1934123,315.615377,317.7177438
99,284.8538743,313.3828587,309.0910272,309.1660863,315.008109,50.2808196,312.2202755,310.6882885,301.6910034,304.1783957,284.8538743,313.3828587,309.0910272,309.1660863,315.008109,50.2808196,312.2202755,310.6882885,301.6910034,304.1783957,305.0730476,314.4848872,297.4351486,293.0813315,313.2791313,33.81219076,304.4650395,-15.25342105,315.6034013,317.8243643
