,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24,It 25,It 26,It 27,It 28,It 29,It 30,It 31,It 32,It 33,It 34,It 35,It 36,It 37,It 38,It 39
10,-113.81551,-123.28237,-116.08737,-114.685104,-116.90201,-120.24177,-29.947685,-25.508692,-118.23418,-112.25048,-118.69265,-120.03432,-115.759674,-116.44123,-106.48023,-119.16615,-126.96158,-114.84424,-113.27037,-116.37207,-124.0723,-114.30252,-116.78363,-122.30875,-117.7855,-119.63287,-113.908325,-29.63876,-114.20154,-112.75238,-103.856964,-31.229866,-118.625275,-116.382324,-112.089455,-114.44834,-116.324005,-115.529144,-113.778755,-102.551956
11,-114.56067,-116.673416,-110.8157,-114.314804,-117.682976,-116.8275,-30.89669,-26.26462,-115.01669,-125.07697,-117.70479,-112.92899,-116.91197,-108.5765,-117.03806,-113.76215,-120.324104,-113.040504,-108.1244,-112.98245,-111.825714,-113.23038,-115.95758,-118.28293,-114.958435,-20.659105,-117.6744,-126.10034,-119.121506,-116.73723,-24.002493,-35.361317,-114.02773,-111.589165,-114.06974,-107.71803,-112.36914,-122.25509,-113.29198,-100.916214
12,-118.42525,-118.0969,-113.68667,-114.23304,-117.723175,-118.02127,-18.979536,-25.87286,-124.29432,-125.12316,-113.11273,-118.3787,-118.17574,-109.41656,-109.0288,-112.08448,-120.984116,-114.978905,-115.850845,-108.01605,-29.43931,-114.87692,-115.45425,-118.09089,-114.48584,-17.941967,-111.83192,-121.35913,-126.447845,-115.36269,-23.963675,-34.27995,-118.24392,-113.07229,-113.74775,-119.161766,-113.3923,-114.290375,-121.95419,-102.56999
13,-118.75693,-113.47637,-113.392265,-114.23468,-114.3691,-120.451324,-118.10093,-31.950783,-114.998505,-114.86408,-113.555984,-114.13513,-120.84701,-108.44077,-107.49158,-23.807358,-120.365845,-108.358154,-113.95913,-115.48334,-106.02564,-121.261055,-114.07876,-116.46132,-109.33604,-111.658066,-119.94871,-116.871506,-123.4296,-118.03279,-115.1693,-125.46541,-123.404976,-118.57915,-22.908562,-108.25711,-31.80195,-116.17987,-114.35511,-101.60289
14,-120.71323,-113.9572,-102.29735,-23.811897,-111.14708,-124.39387,-108.91341,-31.804626,-113.30954,-112.54443,-118.664856,-117.24229,-115.08974,-106.45687,-116.67491,-116.31335,-123.72248,-113.690475,-111.34552,-112.51734,-28.52936,-123.71772,-118.732155,-119.40871,-107.48296,-104.820984,-116.34235,-29.668404,-111.22355,-116.0515,-116.65678,-28.458282,-120.27339,-119.86811,-29.248907,-111.636795,-30.394274,-115.53643,-114.13875,-102.80678
15,-122.161255,-117.54037,-103.78484,-29.56916,-120.13049,-118.45297,-20.748531,-27.20038,-121.32455,-114.235535,-115.64624,-118.17608,-121.77917,-112.24132,-108.709206,-15.319819,-119.12285,-120.87362,-113.1028,-110.095314,-22.575018,-117.767944,-115.547104,-120.241295,-113.87522,-114.932686,-117.898125,-116.21176,-111.93834,-116.44949,-102.01702,-30.853828,-124.75705,-117.306335,-19.787539,-100.873024,-35.061176,-108.259705,-109.017166,-103.525345
16,-114.07849,-115.713745,-15.410606,-21.395195,-115.2888,-128.01958,-29.875298,-18.64295,-117.39491,-117.17279,-121.93188,-118.225044,-115.435776,-112.90815,-107.690704,-109.508,-116.46696,-113.57091,-108.14971,-108.63429,-21.807837,-119.0502,-108.14229,-25.671856,-106.61804,-101.32422,-114.12808,-29.484932,-111.13679,-113.09715,-105.04368,-25.557405,-126.53714,-120.7079,-109.73649,-101.2824,-32.455837,-113.01372,-112.83082,-100.05294
17,-118.1174,-115.32611,-26.402084,-112.647606,-120.734024,-128.11668,-20.356556,-19.294062,-120.33708,-117.183784,-117.337555,-114.895454,-108.202194,-110.281715,-108.20113,-105.476166,-116.24233,-115.29003,-117.631226,-112.97014,-24.699657,-109.92937,-112.35487,-114.81875,-108.217575,-100.4683,-121.359146,-28.43947,-124.08566,-21.266058,-99.63075,-18.29381,-114.75394,-115.83792,-18.351805,-18.099699,-38.043835,-123.83002,-26.112728,-102.98349
18,-117.53723,-105.87709,-105.57249,-113.97122,-121.693756,-118.39282,-28.877127,-20.414389,-114.25025,-120.33591,-113.57374,-112.387054,-123.969925,-114.509415,-109.03975,-107.82418,-115.147835,-107.76936,-23.598381,-107.22771,-17.975834,-109.05814,-106.953,-30.08483,-112.805855,-105.23947,-117.07348,-112.25793,-109.112114,-28.030828,-102.04765,-102.41893,-115.21458,-115.017334,-104.42015,-20.81929,-118.030594,-117.357254,-30.479233,-115.34503
19,-102.707344,-109.38749,-105.69367,-110.95947,-117.627914,-123.12619,-19.047205,-25.347399,-115.29545,-118.47563,-114.407616,-113.10911,-19.11299,-106.159706,-117.39697,-19.56372,-115.93291,-24.965885,-116.88582,-20.268196,-26.32937,-104.8972,-107.649536,-15.515393,-107.979256,-102.00946,-114.72184,-29.67117,-114.54396,-28.828365,-16.36941,-113.20653,-114.50674,-114.396576,-12.95297,-107.20682,-24.690205,-108.66513,-107.97507,-102.07484
20,-107.841606,-107.411934,-125.25322,-109.553444,-111.59036,-112.227615,-16.173695,-28.774897,-120.847694,-113.73108,-119.33237,-108.13818,-22.617027,-106.97075,-113.34715,-105.59869,-116.44966,-23.121454,-115.89206,-28.77622,-20.237085,-108.83055,-36.761166,-22.750679,-111.39873,-100.78447,-27.90791,-36.62312,-105.99755,-30.176296,-13.504375,-18.627392,-110.85798,-119.30774,-111.036476,-22.043592,-20.32722,-130.96127,-42.492504,-27.402569
21,-107.16278,-106.64715,-101.927574,-114.445885,-111.915565,-121.291275,-16.727488,-23.69774,-118.23231,-114.7741,-115.034775,-113.58163,-26.032324,-107.83376,-116.404594,-103.15656,-112.88537,-23.625092,-107.79141,-17.830622,-111.224464,-24.423807,-108.638405,-36.71095,-113.099144,-103.100365,-117.41182,-34.8164,-112.63464,-29.252842,-116.67747,-113.93831,-122.72623,-128.94489,-104.99905,-107.66437,-22.776802,-114.589066,-32.57593,-98.51193
22,-114.07059,-113.92451,-104.14558,-17.72893,-116.39288,-116.02384,-17.941639,-111.97354,-112.14252,-114.712,-120.57661,-115.86403,-105.166176,-107.90167,-115.09426,-21.310879,-34.767944,-108.38211,-21.274603,-101.839355,-21.815737,-108.76292,-27.166958,-108.129074,-111.07135,-102.84707,-107.0544,-118.87654,-106.9699,-30.920284,-106.36808,-103.06633,-116.57451,-121.23088,-17.81289,-130.34415,-110.89989,-112.478455,-110.494705,-119.86728
23,-22.344418,-18.479269,-22.005232,-14.991063,-107.14073,-118.91391,-19.245079,-13.048131,-29.19582,-108.941795,-117.358505,-115.33033,-108.02658,-107.75755,-113.91788,-115.237785,-122.21895,-111.004166,-121.02086,-25.006857,-22.948399,-106.98589,-27.55751,-20.717148,-107.74229,-17.754742,-19.728354,-30.800629,-16.904713,-12.988965,-115.88824,-25.391415,-114.64993,-115.43383,-107.554886,-113.42794,-104.78966,-111.298325,-110.136765,-102.39988
24,-105.113464,-123.08,-111.085304,-103.26443,-16.031342,-123.9389,-105.88661,-109.443504,-20.752136,-115.30905,-119.51364,-108.51501,-119.136826,-106.95401,-108.43319,-107.06766,-26.022097,-114.53162,-112.1002,-106.90115,-100.93468,-109.53461,-21.570278,-20.727236,-117.00884,-109.55488,-19.186653,-31.973759,-116.17148,-98.85859,-21.808239,-22.78521,-105.49635,-114.61985,-18.614307,-20.591482,-111.02822,-119.37154,-115.42467,-19.90168
25,-107.29997,-18.315983,-102.410614,-108.09955,-101.571846,-119.56951,-100.10323,-16.143131,-18.520206,-112.849495,-118.74129,-106.99533,-107.166336,-19.806278,-111.24246,-116.94104,-21.541779,-20.11814,-120.45433,-123.18432,-112.19728,-24.897524,-106.68628,-114.85996,-103.49894,-26.780203,-116.00374,-38.096443,-34.726765,-113.78183,-101.92658,-26.052654,-26.966372,-111.2916,-106.09971,-102.385,-113.642494,-106.342834,-25.997581,-113.7767
26,-114.60477,-114.08863,-12.837013,-116.69897,-13.005158,-120.51588,-105.70746,-109.56056,-22.111544,-115.6203,-133.49289,-105.65668,-110.37867,-103.454994,-107.61296,-105.28858,-22.585531,-112.68474,-101.79465,-20.068335,-18.200842,-21.68957,-110.36315,-19.82012,-23.475813,-105.10508,-129.95476,-33.193375,-112.82398,-103.90527,-113.56111,-104.93647,-103.069664,-23.687712,-112.60386,-16.690332,-25.43829,-108.2947,-24.904104,-20.400232
27,-106.606255,-110.88196,-113.26066,-24.327051,-14.8766165,-119.549965,-118.59133,-16.326027,-17.604422,-109.70842,-107.77229,-115.88298,-104.737206,-18.111177,-116.01178,-115.608505,-118.60448,-103.27174,-99.58719,-26.53662,-15.711414,-105.744934,-108.974594,-104.64207,-113.209785,-110.0763,-109.009476,-122.57176,-104.498276,-31.160736,-117.68881,-20.076893,-12.387294,-104.58564,-23.551489,-34.62705,-118.87017,-107.37539,-110.05126,-23.530973
28,-104.204735,-112.226685,-100.11318,-101.05708,-106.65933,-118.64114,-15.118052,-105.255646,-21.280434,-116.8677,-112.31191,-115.21362,-22.420013,-101.5816,-120.169754,-104.87883,-103.392395,-23.568464,-126.6295,-117.16842,-107.21669,-18.773706,-10.661129,-15.689613,-21.351671,-135.16931,-102.986626,-44.70559,-105.073074,-18.958984,-16.185472,-114.03881,-24.341734,-10.448846,-101.22801,-100.53531,-116.46442,-115.43263,-105.74592,-101.40977
29,-111.12761,-116.6098,-25.035484,-107.51781,-14.297095,-129.64795,-14.661141,-25.428421,-26.457487,-115.01138,-32.339664,-115.66866,-17.072407,-106.134926,-112.076805,-23.679464,-113.09627,-24.091167,-109.406815,-16.261566,-115.5278,-21.950289,-106.643585,-14.947512,-105.51114,-123.746635,-112.760315,-110.730515,-127.249344,-23.45332,-30.273087,-118.0447,-119.77503,-103.944695,-19.97976,-100.5219,-111.61367,-106.91006,-105.22894,-111.61165
30,-102.587975,-15.2494955,-19.162561,-99.24216,-18.30968,-123.7287,-15.940821,-13.35183,-102.97263,-113.06575,-29.80198,-114.30784,-108.14906,-112.20967,-26.532042,-104.84899,-105.07629,-109.95091,-100.60775,-108.29961,-18.231031,-28.804533,-25.003939,-104.424805,-19.388346,-102.241196,-101.95998,-120.799065,-108.68103,-21.705925,-25.24512,-13.445489,-25.080393,-17.142414,-119.595795,-103.86706,-109.39268,-106.253426,-14.653908,-95.862816
31,-18.320568,-112.62376,-102.69942,-113.252525,-18.61054,-117.16314,-18.33441,-111.769806,-11.236191,-108.350555,-116.50607,-112.94057,-100.24759,-109.92304,-106.00463,-107.32019,-104.95446,-107.681206,-21.687754,-19.134224,-104.167076,-29.146551,-114.06048,-8.491388,-26.156,-100.26129,-20.424759,-115.77428,-23.339863,-27.776455,-23.281649,-110.71991,-19.020826,-17.854677,-116.93457,-112.22499,-112.63949,-112.819916,-110.37989,-110.94242
32,-120.877686,-19.628859,-19.533604,-21.040422,-119.44853,-110.78204,-11.227519,-20.594162,-95.86645,-113.11845,-34.852222,-108.43522,-101.870575,-23.021673,-24.477331,-12.328203,-30.069466,-99.88953,-124.916214,-119.574066,-102.221214,-106.41035,-105.98524,-23.82373,-16.835117,-19.532927,-120.18876,-113.56698,-105.032936,-105.87048,-101.808365,-17.368418,-112.82089,-106.72775,-104.92631,-102.55906,-16.795298,-116.285095,-21.513903,-98.494736
33,-109.02419,-103.58927,-116.511795,-112.58447,-107.56742,-111.84381,-105.152374,-16.0225,-97.68995,-112.05383,-112.16765,-115.37928,-20.380808,-109.62973,-20.163563,-110.75506,-107.524635,-114.72753,-108.35472,-112.238205,-17.271297,-25.498047,-18.9628,-104.93284,-106.165665,-98.45976,-20.192558,-105.68376,-116.546295,-106.24267,-13.694332,-107.284096,-108.823166,-14.650018,-109.14852,-110.093796,-101.84212,-114.578705,-22.604197,-13.969355
34,-19.486214,-111.11804,-99.9803,-10.016443,-27.260967,-105.853424,-11.550316,-20.021774,-101.66264,-107.2288,-22.794624,-23.854807,-116.38095,-102.519394,-23.599438,-16.420305,-14.91542,-108.57428,-19.459337,-25.975163,-100.94277,-105.02974,-110.337524,-16.341675,-28.167452,-21.055557,-114.625755,-122.619804,-111.832634,-115.24481,-19.488976,-111.774506,-106.005424,-14.909012,-15.030229,-102.165016,-13.719946,-106.58858,-101.7881,-14.839801
35,-18.928814,-18.462122,-15.687852,-19.801205,-104.96444,-23.436394,-15.098945,-12.8581,-101.08923,-107.76081,-16.893963,-31.681759,-103.53788,-18.984966,-110.58813,-19.51828,-21.07851,-24.819315,-19.6988,-21.158405,-106.167046,-105.751526,-105.50244,-24.365376,-106.289604,-109.102745,-18.16763,-112.053604,-102.477104,-17.886314,-14.732441,-111.487,-24.288284,-115.81531,-20.55506,-16.973103,-100.33575,-119.71858,-105.22573,-103.84818
36,-104.03517,-25.7353,-18.734901,-110.80202,-99.46246,-23.752405,-14.041937,-13.748685,-98.47776,-109.97843,-118.91537,-102.819626,-103.116936,-18.943193,-104.836685,-109.45427,-14.773056,-29.260712,-25.734734,-23.839878,-13.6013565,-116.30369,-121.69653,-104.431725,-106.13137,-19.430172,-103.81632,-113.69048,-110.18322,-18.386848,-104.73364,-107.755325,-109.67729,-103.78119,-15.828823,-17.710592,-18.77783,-107.01492,-106.35137,-99.176605
37,-14.013744,-110.7475,-18.57943,-19.186203,-106.50769,-109.204575,-17.29847,-16.701109,-99.948425,-104.92221,-102.99569,-32.08663,-24.786848,-101.07387,-20.523191,-115.66633,-106.05806,-104.28617,-111.21635,-117.986404,-110.16023,-28.32572,-105.85903,-104.61018,-107.48721,-25.913494,-14.366797,-111.716255,-100.551285,-19.37494,-125.61032,-117.23307,-21.382751,-100.58883,-11.852104,-16.321918,-102.117455,-106.128105,-22.869877,-13.862527
38,-105.219086,-110.29494,-19.987246,-108.62544,-18.403461,-111.52111,-111.7336,-18.921917,-105.01279,-120.89112,-105.36928,-25.910381,-100.48426,-95.72895,-114.780014,-14.687309,-19.578173,-107.33612,-121.79191,-18.561186,-15.97313,-104.739784,-19.579712,-101.21254,-112.83556,-103.73626,-15.80405,-115.456566,-102.1782,-21.335152,-116.81118,-109.454414,-105.64231,-103.387985,-13.868583,-99.5589,-23.620663,-122.8372,-107.648315,-95.89905
39,-20.170141,-15.282962,-17.922735,-99.755806,-24.191195,-16.323263,-105.16893,-23.180668,-106.38822,-107.07459,-100.775734,-111.00195,-14.647502,-18.858393,-120.528175,-23.523071,-121.789444,-109.14604,-22.05535,-101.82773,-11.799842,-110.14204,-104.53633,-28.631075,-101.732056,-100.350914,-109.90336,-117.58135,-22.14508,-107.06813,-18.459072,-101.1906,-119.39243,-112.46078,-108.291,-95.75308,-16.918571,-22.98978,-106.018234,-95.44856
40,-21.456621,-18.067411,-99.36536,-101.55662,-100.43664,-111.570526,-12.275969,-16.981577,-113.05767,-105.37887,-114.40302,-100.47139,-120.82469,-26.401691,-119.54106,-22.02751,-19.215475,-19.923864,-96.8381,-19.73205,-96.62838,-104.63233,-109.948105,-20.289646,-17.653513,-19.126064,-109.31964,-116.38421,-109.69852,-20.065145,-12.989077,-117.9252,-111.33268,-119.62665,-99.7564,-26.395594,-123.09347,-19.191927,-103.224174,-93.06126
41,-23.056976,-116.22629,-16.806355,-17.868748,-20.902054,-115.09364,-15.8431015,-20.86302,-13.870946,-109.10933,-15.266586,-27.218441,-105.77831,-101.08089,-109.44517,-111.1898,-19.434248,-112.82886,-103.23443,-25.478176,-14.676053,-103.19986,-104.05047,-116.11971,-106.46949,-105.73786,-110.42966,-107.04849,-112.44378,-120.09535,-18.426777,-103.218155,-122.65554,-14.510319,-112.58474,-27.620815,-107.84898,-116.86421,-104.34079,-114.5488
42,-110.721214,-108.2466,-18.002577,-99.62882,-106.976234,-111.88502,-14.678918,-16.726265,-96.551605,-107.16349,-107.85891,-11.388037,-102.67347,-25.469435,-27.20285,-103.60928,-11.680261,-30.814737,-101.11313,-111.20824,-19.289345,-18.680637,-102.15862,-17.953232,-103.32559,-11.890391,-25.71332,-121.92748,-20.970224,-19.934893,-21.068705,-111.819756,-18.00643,-113.69351,-104.53531,-22.420551,-98.053535,-104.05674,-103.86711,-115.87725
43,-16.794306,-108.84971,-107.13754,-109.39871,-18.455767,-106.04453,-106.89719,-11.995317,-15.279393,-12.705884,-25.800571,-120.90292,-104.44029,-17.822712,-98.81335,-102.87633,-120.11631,-24.655298,-100.20423,-11.109581,-99.8735,-102.170456,-104.78869,-110.36683,-121.99483,-97.28216,-19.977402,-113.58253,-16.477144,-97.48292,-108.09924,-112.59992,-17.105324,-16.663927,-25.64107,-105.13816,-111.00159,-105.43901,-23.86248,-119.17525
44,-20.719751,-112.258385,-108.34736,-99.80367,-28.392487,-106.35828,-16.853792,-11.752661,-97.560616,-101.87866,-24.329674,-30.494362,-101.58286,-113.15658,-28.876968,-103.9314,-112.30014,-105.347626,-113.089966,-21.846169,-102.03505,-101.491196,-28.109823,-119.43642,-12.0426035,-111.8721,-25.275248,-117.32912,-106.22941,-101.9783,-108.83595,-99.581215,-106.384125,-95.86447,-13.037658,-106.72277,-17.488766,-24.257551,-99.67398,-97.53515
45,-19.865955,-101.482124,-107.11108,-19.591894,-21.781763,-121.839836,-14.570752,-15.667294,-103.93335,-117.68303,-22.791693,-108.42351,-14.921017,-103.308266,-104.08232,-100.77176,-113.59995,-106.76067,-109.9164,-15.916111,-107.299706,-17.351301,-114.00498,-17.964025,-112.31887,-107.935234,-100.58274,-108.19138,-13.341052,-19.978569,-114.10717,-100.06155,-21.36773,-19.013798,-106.66706,-102.25279,-9.356413,-30.705687,-18.695759,-104.93634
46,-100.50483,-113.60947,-24.416027,-101.72995,-15.198384,-120.21704,-9.110682,-19.829124,-19.851933,-108.38666,-100.88185,-111.0511,-108.03613,-19.963444,-125.82164,-98.23319,-111.51894,-19.81458,-16.472317,-102.47732,-125.40632,-27.030687,-12.469414,-99.576355,-17.295649,-115.22279,-21.76536,-106.80338,-101.556786,-18.006842,-105.03657,-110.790215,-21.408964,-111.58183,-19.446474,-9.26886,-111.430374,-23.385984,-19.35604,-28.680141
47,-12.66226,-109.685585,-22.13272,-109.72038,-99.77578,-113.315765,-105.84296,-18.306377,-103.124504,-22.406647,-10.852696,-32.857296,-18.48775,-106.42568,-110.273766,-24.25736,-108.03737,-28.08261,-119.33698,-14.965845,-15.666979,-103.52707,-99.472786,-108.69398,-19.372612,-107.4862,-112.824776,-23.78069,-13.461417,-98.91112,-17.02794,-101.32837,-111.51846,-12.385706,-18.874903,-27.638533,-19.18333,-105.878716,-15.622427,-117.54197
48,-14.839124,-16.821615,-19.246033,-107.82488,-16.727827,-12.145601,-13.0509815,-15.3525,-100.103745,-114.03021,-113.67092,-107.9499,-19.34525,-25.263306,-17.628248,-100.71201,-114.071396,-119.805275,-22.181381,-21.782938,-111.5368,-14.970316,-103.708275,-15.51496,-110.92223,-113.211914,-112.1046,-110.37844,-12.709888,-19.833265,-114.72893,-114.58439,-12.516996,-100.76671,-14.219682,-8.228494,-106.92112,-25.96891,-16.798264,-105.998566
49,-16.869024,-116.63785,-111.17598,-103.14274,-15.959694,-13.653404,-9.678405,-16.608652,-17.8976,-13.536329,-31.863438,-107.685005,-98.099556,-27.16921,-103.255295,-99.83508,-16.258675,-24.680609,-16.737745,-15.26545,-107.30368,-114.4216,-100.83449,-16.746296,-105.90083,-10.254386,-12.811011,-101.27627,-110.96465,-100.62681,-15.719144,-110.40866,-20.489344,-100.3296,-5.340821,-16.206573,-20.875072,-103.38759,-24.635017,-105.78589
50,-114.58526,-110.8844,-16.437744,-96.415054,-15.08564,-109.13199,-15.355433,-15.74264,-100.97041,-101.120575,-22.231743,-114.445145,-16.041035,-111.844765,-100.91421,-101.51129,-99.587425,-98.85673,-108.44513,-22.103523,-17.805603,-108.62397,-114.714005,-17.745472,-23.10847,-110.012436,-19.531292,-103.94023,-10.853495,-96.61443,-108.37678,-107.46922,-13.461952,-100.98494,-17.673742,-14.8609915,-21.974106,-107.37086,-15.5178,-102.90741
51,-97.90047,-106.20904,-108.18379,-11.523826,-25.44213,-20.694456,-10.941827,-14.482353,-106.10013,-101.70921,-20.521935,-121.884094,-15.054279,-111.11993,-26.585169,-108.770164,-115.63038,-106.61118,-109.59667,-20.667652,-101.36397,-10.442313,-101.399796,-100.15583,-99.69053,-101.834724,-17.460567,-102.39277,-102.739975,-98.55636,-103.16094,-114.39761,-109.27173,-109.69958,-20.193321,-109.96589,-110.12105,-21.624634,-21.703665,-106.49406
52,-109.64833,-116.02931,-22.228682,-123.74301,-18.89551,-112.32104,-23.104477,-102.778625,-106.722595,-23.78479,-19.365925,-101.03809,-17.686117,-14.802312,-102.97126,-100.913216,-111.80728,-99.48607,-19.763062,-121.43373,-95.19937,-15.320715,-103.99425,-104.051216,-103.47843,-114.0199,-111.3515,-101.81833,-12.884773,-110.859024,-106.97299,-98.882126,-111.16482,-110.14439,-25.227413,-97.63306,-23.86951,-17.25308,-19.027233,-103.42565
53,-112.692444,-23.483562,-14.74093,-105.08694,-25.078562,-32.84802,-96.552635,-13.1542,-20.182102,-18.923693,-111.014145,-116.126755,-17.076197,-25.778234,-97.69679,-102.24329,-106.64203,-29.64986,-19.761429,-111.79115,-98.05302,-102.01694,-28.803108,-19.116644,-19.804113,-18.52239,-27.124079,-101.77743,-16.591318,-11.066066,-107.17516,-101.00742,-110.60924,-100.94645,-16.670036,-20.238771,-98.118385,-121.6486,-17.030485,-100.93774
54,-104.982,-19.842047,-18.819489,-110.4809,-19.158306,-103.68159,-12.845137,-13.401975,-16.02069,-19.127703,-8.83633,-115.50868,-19.547024,-15.010127,-31.55197,-22.229582,-101.61821,-25.952757,-108.12162,-111.0357,-21.482054,-109.74387,-24.23674,-14.978917,-15.929717,-10.565266,-20.285038,-114.2158,-16.30411,-13.127872,-110.32831,-108.099365,-110.06784,-16.836836,-110.10372,-24.283041,-13.978327,-17.391506,-99.673546,-100.6229
55,-15.767178,-17.258196,-98.252174,-99.34487,-21.688278,-100.26083,-13.434216,-14.537596,-98.61248,-110.536964,-114.92682,-26.714594,-12.200691,-112.030914,-110.16414,-5.890927,-106.243256,-26.102194,-21.975431,-16.324232,-101.73782,-103.12153,-18.257187,-14.150567,-101.45364,-107.46618,-18.227764,-98.35326,-17.603413,-108.56265,-13.410906,-12.95416,-112.09267,-100.8883,-107.51866,-98.45731,-8.815833,-23.440052,-13.964454,-105.34725
