,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19
35,-18.07233347,-70.1261301,301.0355301,275.384643,290.2059894,-84.0564623,-113.0679285,272.6417414,-108.3477541,265.7668718,278.9437239,306.1144149,287.2759046,290.3975998,-82.14078331,-26.09706897,-97.16371328,288.905665,-55.51523046,285.687386
36,-7.209670514,-30.8643348,301.6091882,273.4023288,291.0247036,-106.651871,-94.84240081,273.9836103,-104.5177285,252.3316529,279.5380461,105.9547747,169.7835003,289.4236053,-87.70414589,78.8688503,-96.18745148,285.7123177,289.9284525,285.9274244
37,14.0937136,-58.15292437,300.0596677,272.0070482,290.4810054,-102.7231707,-72.01697148,46.42889834,-96.55060713,278.6964838,280.8370505,308.1093289,-125.7593068,287.2198967,-80.61938063,47.08504451,116.9256852,287.4474448,289.7059585,286.2531961
38,-26.99333744,-51.23759091,299.8962432,275.4110323,290.1794609,-87.89365596,-112.1966818,-12.37708226,79.98231991,276.6960466,279.0590919,84.45866152,-127.9680409,289.9740424,-184.6790562,-32.27260977,305.7892525,58.14253136,-61.86369787,-63.35114514
39,-114.5450008,-75.56476559,302.1837364,274.0282226,290.0000087,-36.4215803,-104.5889225,271.7576946,-108.3299358,272.6015022,279.1726308,307.5279351,-126.9413259,292.7300921,-84.79169105,20.23488703,-98.27011594,61.33484798,98.31435465,277.5408977
40,-28.8128958,-74.64634092,300.2977156,270.7268133,290.9046414,-105.5441352,-107.4675976,265.390389,-108.3506796,271.2211641,281.355938,309.8958902,-126.996511,292.8767118,-96.21582397,290.4725149,-84.83664754,282.5936688,289.7552203,284.9247433
41,23.62992171,-68.32342191,299.5921017,272.2528819,290.1693506,-108.6449104,-79.95227576,139.486518,-106.8976454,271.9682077,280.859116,-8.063260967,283.5928077,294.1082158,-95.91328049,285.2185097,-87.66484692,286.0829828,290.082503,274.6151679
42,-53.11464063,-79.24147714,301.8854732,43.34277863,291.1944931,-47.82813636,-95.92178509,5.825793698,-21.99801206,263.5000802,278.3368192,45.71402654,-124.5713275,293.6864579,-85.20600241,35.36567161,-84.86267498,285.9407028,-23.57106882,-59.53897486
43,-25.74525762,-59.80755903,302.1308016,275.2623127,290.070333,-96.77273667,-75.63353835,268.0562739,47.85511317,270.7447837,280.6619941,308.1246356,-127.6773617,293.3729715,-85.33539399,57.61374357,-96.73260726,286.1695348,290.5954,21.37728231
44,23.97365427,-77.21440977,302.9891932,275.2061933,289.0917342,-59.13890408,-81.87464417,274.8047816,298.1034063,269.4530748,278.8988125,33.47798357,-125.0376578,289.8372494,-81.45060924,-56.73357143,-93.98039404,289.0333116,96.22183247,286.6952046
45,-22.77679466,-58.938333,302.4165726,-43.00000252,290.3884937,-110.3465317,-53.35286603,250.2770111,297.8900682,278.0625634,279.5499764,307.9635993,287.2922396,292.1800488,-85.75880381,117.4642991,-85.62568872,281.8890506,67.72791352,284.519726
46,-17.69796324,-55.48831847,300.3456936,274.3831288,288.9992639,-79.9322056,-106.6625613,269.1453705,296.665238,264.8639217,278.5864845,307.8110177,-129.6692984,229.4683882,-82.85488891,4.326598532,-95.16495644,288.851622,288.5114027,282.5290296
47,-21.94919257,-55.49547998,301.8720761,270.6596265,289.0467708,-93.2161469,-110.3898197,270.2032729,-97.97128573,268.5388476,277.4570042,310.52092,-127.6901407,290.7233239,-37.77825614,-29.81121989,-85.00002955,287.7214031,290.4003555,266.9134583
48,-30.77318376,-83.7041842,301.9617938,272.313377,289.3689604,-73.23051267,-48.317441,277.1663449,298.8934948,277.7245664,279.7393556,307.964065,-131.6497164,292.4529931,-188.0964683,61.20727845,-86.73902767,49.95249011,288.9305112,285.941622
49,7.025624519,-47.08524273,301.7053005,273.4290811,290.243771,-111.3229429,-110.3381951,56.97758053,77.08185125,273.7763271,281.6681941,309.7233437,284.2901602,292.5252203,-86.24138208,-71.88454753,-87.77878605,281.9451684,288.9693169,285.4536263
50,-25.06503598,-58.12310075,301.9223494,273.4272848,290.0203341,-99.92575207,-48.17713964,90.69307878,-104.4661491,273.1838625,280.0727521,-7.712830943,-121.3386007,286.4001635,-83.77708342,139.0550344,-97.52407372,283.8669027,287.0518697,255.151726
51,6.335090147,-56.93920682,301.2924772,274.8878152,-22.6706078,-43.76741824,-96.65607585,-45.8192775,-105.5718662,276.192277,279.7953718,308.6445062,-125.5801452,287.6201702,-184.3845936,-62.17581068,-82.66198196,284.734262,287.1799051,286.0962056
52,-42.11838024,-77.01622858,300.7738606,272.3815182,290.3466436,-115.975566,-73.01763257,97.75723326,150.4570516,269.0959623,280.4271699,120.4274808,-128.4750664,290.8211419,-84.42664206,-58.36640705,304.4588485,284.6319384,289.8421413,283.7069231
53,11.61467232,-70.93573872,300.9163843,270.5053066,289.8175481,-54.458403,-107.6697724,276.9045182,297.0345979,276.4336617,280.2192874,191.1373126,-127.7587428,288.9901756,-75.00057197,-17.60267318,-92.43019767,289.0451275,289.6437855,282.125659
54,-17.56962795,-54.40657892,299.5682796,271.4761451,289.8914991,-117.0176171,-101.8389973,269.2430612,-42.38800369,272.7774984,276.6039981,303.5767863,-127.3334885,292.3925921,-80.3350579,-60.17074882,-89.58856879,281.1561852,287.3326464,286.490692
55,-111.9380555,-75.20768985,300.4504241,275.0317693,292.3716547,-87.9159107,-69.33415615,271.9539314,299.387343,271.7714996,279.6653276,305.4811889,-127.6959918,293.0139194,-84.94101809,18.29611839,-93.72596869,8.040461175,289.5676594,283.4197682
56,-23.97510015,-77.37740556,-78.52802995,271.8832321,290.4773274,-107.3330283,-107.5587008,272.5092702,-108.0587822,266.3496218,279.9433043,-24.74913689,-137.194502,292.2317487,-83.01007218,20.08319539,-82.67632829,46.66578148,289.0127022,284.1801771
57,-23.16279754,-70.09611036,301.5686247,270.8585207,290.1509995,-95.06069304,-114.5870405,273.9354624,-108.3545738,275.3793484,278.8580261,22.46326703,-148.6946592,291.2350121,-92.6762928,-22.60335717,-91.32033037,285.7700285,289.6960506,285.8355574
58,-5.114700534,-57.84104513,301.2537595,270.572272,289.6453974,-99.73730413,-114.642393,267.6650159,-70.24421002,276.2788838,279.6871294,113.1572501,-128.0223777,290.9011882,-79.04598196,-10.90095515,-95.3822624,287.7782983,289.582814,285.7785537
59,-9.146273271,-68.62116162,301.7462547,270.7450529,289.851244,-109.0489208,-114.7603044,275.8884728,-105.8346208,275.4452138,280.435871,306.7846102,-127.5800613,294.4409775,-171.79984,-13.21198303,-86.42096909,285.3311706,288.80182,284.6452712
60,-9.603107642,-70.56519523,301.7841695,271.4060749,290.1746288,-68.14775724,-115.458121,89.79285903,127.6299151,275.9582786,280.1274331,167.0834655,288.9054777,291.7768966,-84.0985798,-55.71746092,-95.49102579,90.68108715,166.3549537,267.2970936
61,-24.82610329,-57.67579866,299.6999837,273.836033,-78.24024925,-117.0301242,-78.95529144,272.8791443,-32.2769048,265.6498558,278.0236126,179.4940149,-126.158842,291.9130958,-179.344553,137.1360166,305.2109282,282.5636784,3.547331627,285.2787579
62,-19.35563249,-70.88373533,300.4147521,272.568967,289.9083278,-67.84539871,-115.8709158,274.9196098,-94.16628181,271.3660421,277.9629677,1.924119369,-136.9581093,290.4599256,-88.80925645,169.0910911,-88.19380545,283.3492979,288.9799134,288.0280527
63,-4.805070907,-71.40487267,301.4962687,272.064185,289.1006323,-50.86231748,-114.8700442,28.97274446,-105.1345499,271.4599133,279.0951575,109.1393366,-126.4223442,291.4513848,-86.73062062,22.54493653,306.4271372,284.2309763,289.3076277,282.7492896
64,-29.31541825,-63.04021026,300.4294284,272.1365328,292.2107779,-68.96918633,-97.03075127,274.8709604,18.83402951,270.5486406,279.4432468,308.8033474,-129.8430652,293.4699373,-86.68761714,-51.26502093,31.33344021,285.9986503,105.3821919,-68.50242373
65,51.98421326,-67.02720716,300.7653222,273.883949,290.26709,-121.3107283,-112.7057949,97.97528081,-108.3667592,273.9372756,280.0358749,-51.70074225,-125.259111,290.7386348,-79.10404231,-29.04099296,-88.55157603,282.5477507,289.407249,284.5197308
66,-6.839767048,-54.84236396,300.7087256,274.2654229,289.7646284,-109.4877496,-78.0380593,274.5697335,-108.364378,271.2444931,280.8463459,310.3545471,-126.1526436,288.9596593,-84.06061257,-0.037913656,-94.80442233,286.126415,288.8538075,282.4774807
67,-12.31593551,-75.17491735,301.8135606,273.2719654,290.6976063,-84.10193008,-115.8623762,29.22248973,-108.3646862,-44.85048685,281.7895099,78.84450489,-128.9352488,292.3257314,-92.97570832,39.9828214,-89.15646775,284.9666136,155.2025614,284.4813819
68,-16.69532985,-72.3920369,301.0066412,271.4785216,290.2578777,-120.0786021,-121.3271801,260.4575227,77.45215646,280.3418923,278.5691781,307.3184414,-133.8077197,290.5862365,-84.08961137,-77.01399858,15.5000933,-27.29868966,288.9153325,287.8194732
69,-30.52162378,-73.17484408,301.9288923,273.9930615,290.1688492,-96.79116968,-107.807553,274.4821446,-108.3585792,272.3981853,281.3656095,310.0563206,-127.034285,289.5842365,-37.5964133,296.165938,-98.59654178,287.2551192,-7.296990751,-65.20088785
70,-21.42849449,-75.92672228,301.472374,273.4222965,290.9911227,-34.01122277,-117.7777634,272.3633394,297.1386188,272.646312,278.4515699,99.88570895,-131.0152585,289.0819645,-83.81451113,-65.8979661,-85.97842028,286.1343924,46.51182986,287.1672122
71,-9.959600479,-42.73974051,301.9096337,273.9550772,289.5926229,-100.9414668,-73.59356753,13.37915396,-42.88640329,269.8832424,279.6600902,305.0645908,-125.8144119,291.5222179,-81.45098062,-52.7441697,189.7189047,287.6802529,287.9612017,278.5954617
72,7.236863145,-70.77340872,299.6074815,270.5837993,290.7450372,-112.5423715,-89.24941048,47.37099058,-108.3415636,274.6172077,281.4873253,309.6585168,-129.9471452,292.6262087,-86.09750167,91.45314507,305.8699033,288.7510464,67.5004775,285.2795008
73,-14.68824583,-72.64275007,300.584391,271.2430122,289.0952783,-45.06998255,-100.5225373,39.28510968,27.15342047,270.2821362,280.7217654,309.0767077,-129.863144,291.6170187,-86.26409221,-74.39283026,-94.16011391,283.8125315,289.5883304,288.524192
74,-15.36853395,-77.19865451,299.7688994,273.7892488,290.3996276,-115.0273901,-102.1195895,268.4070834,296.2334965,276.9807281,279.5551092,306.0534128,-127.2243913,291.0340713,-83.7129076,8.287994256,-82.1289327,110.7307224,-30.59010723,-53.82098401
75,19.41557592,-73.58748906,300.4948889,-72.75134087,290.1641003,-25.2269471,-104.6483488,109.5202421,-94.97959624,272.8149259,276.852683,-33.17891434,-125.4566267,291.3514365,-87.4118037,93.05598817,-85.75518913,284.6557302,289.8542448,286.1741714
76,-127.7645823,-76.42595887,300.8573839,276.5259019,290.9170515,-100.1329293,-75.87985303,-13.29245158,-23.69809626,274.3358961,280.6583649,309.7204664,-9.919217123,294.7183429,-89.30272106,15.84333767,-79.04309737,289.05768,288.2142246,-59.79902923
77,41.83069808,-76.56863518,300.9214432,274.8965413,289.9445447,-95.70942461,-112.0610931,156.5217948,85.79809546,275.3572438,279.4722342,305.7960227,-126.025719,291.5745887,-85.40905378,288.8269389,-97.47796884,283.6237759,-79.46168001,286.0010898
78,-43.53940535,-73.0194624,300.0477958,273.6894974,290.2312514,-13.25684956,-77.57822483,270.7619491,13.67540655,271.8661101,282.234034,33.12315234,135.0542849,286.0734051,-81.81207651,0.693386598,-78.14897495,119.861149,289.5331304,284.8875349
79,-31.99652961,-60.01751338,299.7336243,275.0708379,290.02499,-115.3742758,-72.72842249,270.2006392,-108.3506649,274.4075892,278.1622514,-84.83218704,-130.5108067,291.2907055,-81.11959286,54.97509496,161.7617214,286.2032769,123.9956231,284.685786
80,-14.17722655,-69.79276385,302.3104173,271.7102702,289.9360013,-97.44207294,-68.29534435,270.5023881,-108.3533733,281.481,279.236573,309.7359116,-125.9259867,293.9091534,-83.58384682,140.9274255,-90.52186414,75.86317495,113.8302307,285.1119637
81,-11.79917873,-66.43800626,301.9418302,267.3379349,290.0119928,-92.66148072,-115.4052816,270.7209441,86.06326349,278.4163724,277.9825091,309.7170507,-129.5907572,291.8248581,-87.74398588,31.83856844,305.4441509,284.4837893,289.1093505,280.739841
82,-17.06324951,-77.6760732,300.2416128,272.6649699,292.1510378,-107.2159182,-86.40332079,269.2258186,295.0327724,273.1218454,280.8229081,-24.45084015,-127.1817012,291.5904159,-85.17541581,37.86614039,-84.04299271,283.6459318,288.8780889,287.1099677
83,-24.13337782,-77.43940591,302.025055,268.1993764,290.7455335,-90.95147501,-79.70498685,272.6181099,79.44046624,270.5304443,280.075494,308.5598913,282.3663634,291.9147672,-190.5126533,-28.46901414,-99.11933258,286.0095527,289.7274702,285.0199872
84,-12.46195271,-72.29524543,302.3114914,274.3576494,291.0588521,-40.22762873,-114.6702195,-24.11706613,-101.0971878,276.8232943,278.8523681,306.4626215,287.6933584,292.1437992,-82.48110555,65.28580247,-95.06043977,285.3206803,128.5766132,273.3804859
85,10.96359629,-64.31487197,301.9235334,270.7332816,289.4569186,-113.633495,-55.78121703,247.014009,-77.82557884,268.0635095,279.2908583,309.9788126,-136.3732627,291.0387877,-195.2929086,290.9860571,-87.80500376,289.5567973,-23.17719831,285.663719
86,-25.2106862,-56.09145397,300.4424768,268.5812565,289.4368526,-104.8188037,-83.36812404,142.6221737,7.244859066,279.5154001,279.5204832,147.1929625,-130.2467908,284.6723341,-77.55233014,-50.3653299,-91.09309562,283.5988162,22.5918648,281.4849881
87,-52.82171572,-77.14981834,300.7301271,275.1847986,290.3453324,-70.58953349,-95.91022085,266.9488429,-26.84718172,276.3870423,279.5471969,196.3799651,-121.5327213,285.2285908,-76.77273762,-64.46819741,-92.82345365,0.031800911,58.73271294,128.4981188
88,-108.7488736,-66.76171023,300.8951996,274.4572992,289.4093266,-96.57566139,-68.24998592,163.2339988,-108.0597916,274.5806874,278.7644195,44.95308814,-127.9715017,289.6235908,-79.05312405,-45.2545066,-100.6679735,285.8463298,10.95493545,277.6832255
89,-22.10093896,-79.13446271,301.0688583,274.5701028,289.8932196,-78.31059526,-2.881336554,268.1931057,1.44731587,275.6638819,281.1596356,115.8663517,-129.4062726,292.9533163,-89.21747045,-70.98191765,-87.78329178,89.08840772,289.3956401,-54.02932327
90,22.22241838,-70.36119565,301.2206558,273.5734912,289.1888099,-86.71066181,-42.465923,276.75545,-95.54832753,276.3728293,281.4361491,69.03546453,-134.2274094,291.4339308,-186.2377148,-5.631413767,-88.59612362,282.6998499,-83.54773586,287.6563845
91,-15.47825281,-69.03922024,300.9880092,273.6478697,289.338161,-87.15180768,-79.37509816,267.1059666,20.09610837,270.0886825,278.974308,308.5708782,-128.6593599,292.6007375,-87.40985077,35.76678303,-96.36554802,283.7572001,112.3904979,-34.59001262
92,-26.93000184,-77.9079407,299.6590571,274.630067,290.0562389,-109.4458387,-2.698937543,268.5938697,-103.6350623,272.0573784,281.750414,309.4262509,-126.2874909,291.5270114,-174.4616824,155.7572806,-96.47152938,288.6134358,289.1373507,287.3640071
93,-18.00912765,-74.0371839,301.3493902,274.1492486,289.3308759,-111.5178532,61.85164363,268.3018888,-55.50285233,270.0941617,278.0008314,-27.45719051,-125.4351799,289.8443473,-82.08726002,-65.04654056,-96.28643184,283.9029231,289.361684,-67.69637654
94,-12.59474236,-64.12923728,302.0075284,273.8942902,291.1178205,-124.3360087,-79.44200555,274.9036743,-108.3577722,274.7778152,278.8623416,-52.19168374,-126.3291902,289.7203383,-86.41488237,-57.0415344,-95.51109458,288.3083723,174.7414666,283.5803259
95,-23.15253993,-52.46664903,300.6744649,273.9262268,289.8896926,-115.8104986,-105.3979162,-1.468482418,113.6293886,274.4845693,281.1267186,67.16033333,-124.6432054,289.7570108,-86.6197015,54.98591865,306.3044624,284.5595301,288.9662244,283.9853402
96,-5.393681089,-71.63526017,302.5146938,272.91264,290.311625,-120.9659517,-104.3180015,276.1246757,130.2128056,276.3715351,279.2773607,309.3950883,-127.4773711,291.3493639,-86.32727719,-56.27824453,-97.59309317,288.1447188,290.2799647,280.1951634
97,-18.12157151,-58.10822504,301.556523,275.9325266,288.248576,-56.38971552,-74.70225712,-29.37804464,295.6538774,273.3500575,280.5825646,310.1802481,-124.4339319,291.068381,-88.34147769,96.01993044,305.9010593,284.3012416,287.9936408,285.9339484
98,9.86854813,-78.62271521,301.7071264,273.2068827,292.2389399,-118.0608296,-116.7841573,33.04730953,71.56316254,276.5150877,282.1505963,306.9129898,-124.3192075,291.7057146,-80.31494334,-9.25228992,-85.56126021,283.5673574,288.707228,-64.8190719
99,-99.03194611,-75.59985144,301.1959044,271.2696232,289.99708,-104.8472645,-74.58816796,157.6286054,185.5644018,269.015198,280.1536566,6.306110064,-131.1696582,294.5508276,-86.33253033,33.3137168,-95.05009887,283.1847388,-42.43194988,283.1240912
