,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24,It 25,It 26,It 27,It 28,It 29,It 30,It 31,It 32,It 33,It 34,It 35,It 36,It 37,It 38,It 39
15,202.5424185,175.9020151,296.1541057,250.9731418,-5.339268196,-107.7437134,195.5008721,278.7542937,-120.3862979,-18.13579392,275.9814785,291.6664973,84.97040993,279.4844001,-94.93045691,283.7823272,-70.79911023,-105.2645361,294.6072235,-41.30582313,286.7193033,-100.4785874,-53.32496225,-65.79677368,261.7003795,49.24536342,54.68802767,-73.09001259,130.6714942,60.47582059,291.4446416,-7.470803793,-111.8233859,-68.15817747,78.89482924,304.8485737,229.4328566,-85.66032801,-17.63352562,257.2976596
16,-64.85955383,31.69212062,-87.52647279,-39.8612718,-34.35914915,-103.4130862,302.3227239,-60.721618,-108.6549581,283.2854784,274.9783911,289.8716325,-71.04957962,280.8531011,-104.6052326,-26.49405642,107.1232346,118.6783705,292.8665654,-83.79996101,285.8393281,-102.6128355,17.32071922,-87.02203647,267.4209246,211.9940203,42.32177664,-63.25265614,98.59609862,-116.9744957,29.4952525,12.88494659,-108.9180646,-122.9698912,104.0634926,307.6002988,242.951756,-86.76196893,-11.30653098,260.7435382
17,-104.5768434,146.8654118,140.6598541,246.5786786,-9.384237769,-100.891897,300.3899521,-76.35529779,-122.6036612,-76.80739792,271.7259909,8.306988552,273.6025651,280.242357,-68.36052582,286.3429458,-88.86811031,-73.79289727,47.52114431,-23.12447654,288.0689198,-55.93893981,-3.053525369,-86.94102784,264.4972849,63.86179381,275.824102,-29.26216136,277.0260268,150.4165103,282.7245955,278.1807733,13.80560469,-15.79637569,75.46170863,306.3651821,235.6266143,-97.92796159,290.7596514,259.3128648
18,-25.03172537,178.3427683,292.9396703,251.0665606,-14.92069352,-102.5218552,304.4716718,81.14356261,-102.8601188,288.5472597,263.6514175,295.3740987,-0.053578119,282.1737426,-56.32585809,289.431817,-100.6920614,216.7697176,294.3550086,-94.89500563,-73.37067916,-124.3414255,-42.94800853,-67.99642558,259.7863994,3.663237501,49.60931325,-57.82586253,-2.515792346,-70.94039188,282.2009219,-98.57717359,-97.19832299,-111.5460521,-51.44332719,306.0793332,-88.35043046,-92.33083296,289.7210008,258.1588777
19,183.5510717,135.6214126,-44.10316778,115.5414117,-30.35964948,-102.6226472,301.3740202,278.9707035,-116.5893548,168.2523617,269.2145937,285.3869654,-30.01032652,31.68514684,-40.23232644,42.3482071,-58.1508937,218.5251946,296.7784835,-68.61995487,289.1076793,-59.43440553,-25.49635011,-55.54740623,262.4475747,-1.677348318,277.9057805,-45.75920279,-57.7236791,86.28782312,286.2377502,275.4346916,56.00872429,-49.7185431,88.30633708,306.7502448,169.1383593,-92.17691413,-2.206119347,261.0793236
20,-104.944861,-44.48502835,-48.24956024,252.8820224,-28.19467999,-111.7536417,-0.37779423,280.5487542,-99.24446972,-92.01741919,268.7074954,287.4161693,275.1892039,282.2406288,-82.97944442,290.3018064,-88.60191243,-100.1413527,295.4231248,-60.90786981,-86.3996737,-96.00244704,183.2367338,-99.35247863,265.7384922,-27.81198501,-78.61021607,-81.76070235,-0.093774181,-45.3961895,282.0916169,-2.631360145,-108.4656824,-113.4433272,-1.373417059,303.6978164,43.08915985,-89.02576868,-50.34555174,256.9727322
21,-104.6874991,174.2762315,292.3896651,253.7730138,-94.84308492,-102.9149769,-90.95558004,5.596247369,-116.8972879,-64.22461971,272.2375016,1.048720666,284.6083878,281.419021,-72.93305775,22.32293677,69.5059157,-84.0197735,296.5804389,-88.63836356,287.1787135,-58.87569825,71.14704753,-58.95797172,262.870176,26.10124376,75.95003063,-24.323471,-27.97367516,-77.08998235,284.1832078,278.3445277,66.77149325,-72.13572403,177.0938026,305.507741,245.0363845,-99.52282758,-8.933884917,65.1922789
22,-104.8568509,-89.92315098,-92.27943112,-62.41861487,-17.35390617,-101.843239,-55.75500565,280.3640023,-98.07020592,-67.22991861,268.8683107,292.1507437,280.703828,-33.98984303,-73.34184886,289.0122506,44.47174544,-71.07481973,292.8906357,-32.8125703,-78.95110408,-41.00372002,-10.50929746,-8.801481065,261.3688715,214.0035301,1.545445822,-23.3507535,-74.70152698,-120.9487036,288.5565384,277.0329736,35.39841621,-7.00452894,66.64149945,306.79436,227.1126223,-100.8444565,288.9068677,258.0424002
23,-104.2402907,15.7804835,295.0803274,248.1610951,-4.342433176,-102.2084081,78.19448499,278.8896387,-113.6290135,287.016469,273.86252,292.0701525,157.897047,280.631448,-105.3543182,288.1603849,-65.20639701,194.8043454,295.1618569,-41.27744849,285.9235286,-98.43904173,0.495817797,-60.53533591,263.7024706,237.9792393,-45.79913038,1.14597743,89.64987966,63.26350017,282.6702619,266.4879843,93.94269794,-89.27077945,298.9186428,307.1955995,-1.130429315,-102.2888822,290.443783,262.3854881
24,-105.8352249,-74.02649397,165.4427485,248.2418077,-26.63437174,-102.0914223,304.4808363,282.0386042,-113.8077312,92.78943438,271.6151156,288.4182992,-13.1459747,280.2239777,-82.76857948,-89.8466619,75.90457769,210.7584946,294.3814406,-82.28647209,288.8087594,-50.51582007,21.31041724,133.7532267,264.3091477,-76.9110334,130.712455,-7.031780471,-60.40449561,-111.2134279,280.2417544,122.3743763,-41.97960702,-10.94877874,-7.728446044,306.3623728,259.8473633,-102.0594116,289.839412,258.9604928
