,"Algo generation: 3, gene: (411, 2)"
0,-115.92778
1,-117.49834
2,-113.06403
3,-122.310974
4,-106.54953
5,-111.7079
6,-115.21642
7,-107.59124
8,-105.6594
9,-104.854126
10,-23.795467
11,-20.149086
12,-114.35745
13,-15.687137
14,-105.151665
15,-25.76273
16,-100.838104
17,-97.09705
18,-116.76255
19,-100.630554
20,-15.056765
21,-103.05004
22,-111.9309
23,-113.6052
24,-102.92235
25,-101.51468
26,-10.627496
27,-19.164501
28,-18.878126
29,-96.24393
30,-102.03915
31,-17.779102
32,-100.7415
33,-22.87727
34,-108.59977
35,-114.68202
36,-114.746
37,-104.97304
38,-97.46615
39,-107.26031
40,-110.45119
41,-102.08997
42,-99.95385
43,-101.60778
44,-110.88093
45,-99.61495
46,-121.888275
47,-109.78118
48,-12.599489
49,-9.968707
50,-101.12225
51,-107.35626
52,-101.244225
53,-13.38501
54,-101.396164
55,-19.094883
56,-109.88414
57,-116.73355
58,-103.06273
59,-114.60724
60,-118.09659
61,-100.00992
62,-95.65965
63,-19.083517
64,-102.51777
65,-14.395806
66,-100.153946
67,-18.687202
68,-13.574321
69,-98.07779
70,-100.882965
71,-26.44215
72,-103.25221
73,-11.878966
74,-14.827758
75,-111.42691
76,-21.665941
77,-119.78495
78,-119.742165
79,-115.42334
80,-98.24361
81,-100.61691
82,-115.64776
83,-7.858974
84,-97.83226
85,-97.94767
86,-14.62157
87,-116.178734
88,-112.76733
89,-98.40381
90,-99.61577
91,-101.930275
92,-99.88184
93,-19.61201
94,-18.768692
95,-100.00247
96,-99.52444
97,-102.51423
98,-96.87203
99,-21.474602
100,-102.20675
101,-126.626945
102,-121.627754
103,-98.733116
104,-98.7589
105,-11.500866
106,-104.47445
107,-17.104242
108,-102.52425
109,-29.559513
110,-101.73303
111,-97.61638
112,-102.42044
113,-16.425222
114,-15.865501
115,-101.14996
116,-100.09833
117,-97.04282
118,-102.89036
119,-13.170443
120,-9.1470585
121,-9.155322
122,-98.59066
123,-14.905103
124,-110.36141
125,-96.28919
126,-9.660164
127,-112.05656
128,-114.55216
129,-22.783407
130,-19.146349
131,-98.534645
132,-101.8827
133,-17.095663
134,-98.31376
135,-97.99661
136,-99.400795
137,-17.366207
138,-115.574585
139,-17.856972
140,-13.669368
141,-98.78675
142,-7.8101163
143,-104.72788
144,-99.9126
145,-101.13029
146,-100.35958
147,-13.199205
148,-10.700697
149,-6.7417483
150,-18.975214
151,-15.923926
152,-16.961845
153,-101.29849
154,-98.02521
155,-100.93231
156,-97.5131
157,-99.43821
158,-101.60289
159,-101.0321
160,-99.589035
161,-98.4532
162,-99.87135
163,-98.354744
164,-99.968605
165,-94.99986
166,-99.071884
167,-93.340004
168,-5.598802
169,-15.989222
170,-19.862244
171,-97.60064
172,-100.51759
173,-20.486603
174,-99.61616
175,-14.0560875
176,-98.62469
177,-13.438873
178,-100.24004
179,-105.62139
180,-108.535324
181,-104.711105
182,-98.977264
183,-108.007065
184,-105.960655
185,-16.507895
186,-97.23915
187,-97.30806
188,-97.19756
189,-104.5426
190,-23.932924
191,-99.64166
192,-100.626076
193,-102.204605
194,-24.013372
195,-21.764942
196,-106.296555
197,-101.32272
198,-99.59153
199,-99.15602
200,-22.04387
201,-102.83939
202,-105.17062
203,-17.11308
204,-21.104834
205,-105.67866
206,-101.764336
207,-101.309395
208,-102.552155
209,-17.508995
210,-25.777468
211,-99.748825
212,-106.86869
213,-9.236214
214,-23.95806
215,-23.696041
216,-15.273081
217,-107.735275
218,-26.905128
219,-20.1493
220,-14.186354
221,-97.15286
222,-100.49578
223,-106.02096
224,-10.918381
225,-19.15393
226,-17.472998
227,-100.16053
228,-15.957275
229,-25.586166
230,-22.220068
231,-105.215904
232,-101.43382
233,-97.43676
234,-101.928566
235,-99.5233
236,-16.798857
237,-16.245026
238,-16.581163
239,-20.045858
240,-99.51778
241,-99.291885
242,-20.446358
243,-100.20127
244,-105.527336
245,-29.579071
246,-98.57079
