,It 0,It 1,It 2,It 3,It 4
0,-79.59299353535282,129.712287082689,-83.8928901902873,-19.44487822638,284.34196997421134
1,-80.9444809057469,-71.3504482322208,-96.30760650831965,-80.00480119473976,287.0319684735135
2,-68.29076257444154,-73.51950350475127,-75.37369872131248,-19.82844000313972,287.9887937616039
3,-84.2927539966928,-77.06174309399537,28.955417982107967,-18.826385556983183,286.561403447286
4,-75.55561996641751,-95.83599689739911,-113.06321912405298,-64.52900107015796,285.2398708612966
5,-66.11720051259452,-40.465963291182156,-110.1733912159976,16.039739990000726,288.3147044462054
6,-68.18334254821107,136.2707638594597,-104.28632752914936,-87.08857547123378,284.8875019309816
7,-69.58481192727018,10.787260534079934,-109.29062216571717,-68.15126194918312,285.20817169048064
8,-67.36202589404674,-23.70291813602755,-71.74909708128637,-11.75459603303328,286.8596373560091
9,-68.8011353068083,7.140572992245453,-147.36749686210678,25.785801947593228,285.94253103962063
10,-69.65130160344629,39.150261115376765,-64.09107333064199,-5.375259217291941,283.2815505713305
11,-74.25990218710021,88.0470595511803,-114.24111407479822,-16.501081625605764,285.34297120473855
12,-61.20000343785935,2.754405298382892,-53.92179045065244,-94.46433617617656,283.92140196515027
13,-75.18652916988607,2.0746009552577362,-125.67949926661825,30.927287223412065,285.7317475884576
14,-73.42842771615791,-50.152346176568386,-84.46610392966755,65.16062311466018,286.058454495276
15,-62.426554575452,164.5211896907448,-150.50282366117,-93.26473390774521,286.3024920509474
16,-63.41246544357164,280.53976548138945,-30.183097387939394,24.682528151765283,284.06235714359264
17,-74.53936637438159,72.32390488960453,-113.65832836207717,-79.62662474461874,284.1297655608597
18,-64.11265951252426,-55.092768241922364,-96.32530239777603,-68.17795526891446,285.7478111945859
19,-69.43509572392162,116.70534052798479,-117.39276963091233,27.287713062869173,286.4932347316732
20,-64.19337095873618,2.3795597334143537,-56.66396799764512,97.81753247549312,285.13953521407626
21,-67.43366810494634,-87.70331857929938,38.4724813735817,-41.58631170021387,287.55268529491457
22,-119.90430800637293,78.93294424888359,-125.67512015093544,96.86080777834079,285.0594603614471
23,-67.89361425056336,52.45561481698198,10.608055274015692,0.6649924795644182,287.2306644218551
24,-58.092339692841485,60.03426687579719,-147.99366260929418,-48.521479928108526,288.3799743904234
25,-62.59394026848505,-19.622926391934655,-114.50191127852847,35.24745154630301,285.3110456575878
26,-76.30478520110165,285.2587115529766,-119.91375018281488,-39.96855487866776,286.4040702915953
27,-60.41800552977524,-69.49799556198016,-111.93495584133392,245.1599542549271,284.6110894934079
28,-71.13713758594288,282.82094021797786,-32.49535423226988,-95.39506473326047,286.6420106266764
29,-64.89112167502878,8.890562436543021,-25.369505161716834,-93.61836946733078,284.52237098001
30,-70.01850183500954,-55.602378870834904,-135.3659926276064,-71.01041739065464,282.4508224022627
31,-65.34669819961317,95.6506689677494,-121.84560725251896,43.96514926278269,286.4402469216763
32,-79.92347447891991,-91.70752696118163,-66.45048999595662,121.19123294411571,285.5947838870821
33,-68.16876279157412,133.70419349995163,-123.33515053148645,-12.008629350446313,277.58859884700854
34,-71.74597924756567,-69.53169297620389,-73.74590788958919,-89.09467665204684,284.9185588309183
35,-64.2211791570491,-61.097523793581246,-34.24850198480457,-97.89112783550719,283.9147249952615
36,-63.940061933756965,-50.317384609551134,29.931693346796713,11.11146104289558,282.4732505621506
37,-77.33050732067221,-64.92737518734803,-107.90483485629534,237.767215038295,284.87307788651634
38,-71.67290067274696,-23.351051318656957,-79.1684077753348,-9.616461630232465,283.9905473305628
39,-114.90530963528124,286.1540161974192,-137.71802957461588,-47.96295774199037,285.4479967316069
40,-68.77533430004657,70.03557281066804,-109.97492902863956,21.655908612978266,288.21030720241686
41,-71.48830088712562,-42.109413470212075,-94.86440271493913,-42.19057579407356,286.50117424708145
42,-65.73334273634721,-99.13311293950429,-106.86947606261137,254.62141770120562,286.2605036368824
43,-70.41695789434482,-91.37786495152147,-70.92227724204146,-54.370410407480485,284.33998611609303
44,-71.7505986380366,-97.88795810205987,-73.26041858176218,41.09659344326519,285.03666368664636
45,-61.98872015116704,-59.46366798020714,-110.89828947269338,236.8481203948431,286.7142466274089
46,-63.75836031842306,286.2875720960226,-7.563041625132508,42.156366195716174,277.3867125571823
47,-76.81547451601148,-78.64117542878415,-113.65710911705686,37.147815392621794,286.7276731566154
48,-66.81170728003107,82.6632944638562,-106.63198329660203,-6.691982811295503,286.93944690265397
49,-62.02986478432243,115.37028880066507,16.513308005510986,-68.17555285713459,281.7841950144269
50,-61.95582612291725,9.030147485311616,-47.32965831497359,23.19593113472847,285.74441662027
51,-68.425825439261,280.44388519305056,-36.73421996120973,-27.3486998403458,286.85604943697103
52,-83.40833140992099,-21.65357651958415,-108.00522684710246,-67.47438662122401,287.92702108620244
53,-72.11481610484586,50.760996865684575,-73.65841439100132,-70.19845385084452,285.9034405141727
54,-59.41423058597898,119.74284496877235,-109.98427512597394,-60.65202878260049,286.01754345754574
55,-68.73211927316198,-0.15476239344870635,-115.88549200085612,4.688106042847551,285.0130000170073
56,-69.34636466788244,280.0252121709178,-67.43324596927876,-85.99207111682044,284.79303023212555
57,-57.752541971622406,119.60188793767023,-133.49731229552953,105.21661642970128,285.9225405826933
58,-72.96716554799883,-78.51544531255549,-1.4857284014302634,-74.5635984000774,284.875314728764
59,-72.6289027042758,278.20987873445273,-109.81048390554373,-53.80054786516354,283.8411985091852
60,-71.5358018810825,-33.32968882794013,-98.39379873679151,-95.48352031232673,286.44045143596054
61,-79.4052357879273,281.22989892171756,-14.133141385838604,-95.1821407717776,281.5046178366924
62,-69.15706777963392,-35.23070649642983,-95.51211726969737,-39.43390827676133,287.1271282470182
63,-60.97017227134295,18.99389400775071,-115.04880595686224,-40.63383457729066,285.2129274225062
64,-59.41063569236234,58.723477805115465,-41.91279380610335,-63.56023142951493,285.56163210679307
65,-115.98935509106269,27.02331361004157,-1.4953647065428222,23.620366592393424,285.3794104064374
66,-62.98799420429813,35.03419920495861,-36.56023046448795,44.67444499517862,283.9327778903849
67,-70.6329870496524,277.7222696934271,-95.11468074861229,-63.221105335410535,286.5005386132099
68,-66.99527070044094,130.79616310421324,-82.5953831193685,-12.264650752354697,287.39853177396
69,-67.68483220577531,-65.12741611251916,-110.16384976424075,-10.377593208603017,286.39851243489846
70,-79.45861701449557,5.965028479984426,-14.336678356923585,-94.06014516049063,285.15757572468425
71,-60.309401275375265,94.5723678711777,-110.34417627698137,-8.52565192532758,283.76738788341163
72,-62.23897594742995,-63.628890305286255,-38.93113372168402,-27.225216479103025,283.92542368142404
73,-80.84402196876692,0.12690114380501427,-117.91038399768433,-98.37008506501451,286.5758104956249
74,-70.0510782300229,163.35884947200992,-101.21337995880167,-69.72723507719769,284.2957169533964
75,-73.73326051921106,-61.610358617747494,-7.354919075820739,-83.91601294622096,284.766034744325
76,-63.88746963985584,-24.06459937154993,-121.67051436983607,42.5726030047162,285.50424424959084
77,-73.11380505940849,0.5335916887730434,-111.25761032397416,-73.38240448388106,284.5778981583879
78,-63.59513954726423,88.58690251763059,-32.9442192690052,-43.15273503028933,284.76579981597376
79,-57.22142422318447,57.46753339424441,-31.32487160790275,46.65654884129222,285.94761520428506
80,-80.67623350378535,-35.54271225722431,-43.615465707718776,9.972470904425435,286.5565950542445
81,-71.59662429606487,-38.92478728159736,-106.09509006812688,256.77624207359105,284.03119827405783
82,-53.56495280619142,-76.2976365115354,-149.0998251582564,-2.2668158030809877,285.8953727688271
83,-73.88014797359833,281.61263186819303,-20.713532236069906,-5.293226524468693,286.0468808338158
84,-68.69975645242747,1.9697323464256584,-110.30875447423594,-30.04411472225975,287.2546706674814
85,-70.8747196039981,285.439828776071,-48.26924690950173,-95.4568754460152,288.4835645078054
86,-62.12554028093187,-30.80783531113562,-106.10868846242968,-63.0493818718195,286.90327810928034
87,-76.48870924526688,-40.30839776651474,-122.21799897724549,-6.607623027423486,287.1563853849112
88,-65.88762781741539,-44.56311965432233,-67.21414415593314,-5.279627724022973,285.6268991725891
89,-60.18546201827424,289.93182091817863,-106.60491125641757,-30.61419288270183,284.76930389695576
90,-70.7545674147691,-72.89825585964586,-124.69404796084048,-21.161162565409327,284.6222306758777
91,-60.50845909954293,-55.77525661880893,-57.53286462173589,64.7259561601729,285.5785511161939
92,-67.78835507176188,26.291511348362945,-113.48890625887232,5.699633303208159,286.51580747252007
93,-56.00208086679922,117.12149935048467,-115.8583503879563,-84.74155630209995,287.9459108192414
94,-75.85159127693991,-87.72690400958702,-115.61535195687196,-71.91906427994884,-77.1980036072489
95,-77.08593988147078,56.13218805103767,-98.65922702001725,-95.55680937934488,286.8279830108976
96,-71.87423849991929,277.6708292193813,23.191086397355523,55.858102649894164,287.8291047567275
97,-78.32252774748564,-35.747701933198755,-121.68606465676426,-91.38584939509195,283.3752565997284
98,-77.23834031966027,-4.093013094128963,-102.65324797223633,-58.79494243070531,287.5474881392355
99,-72.10362919302045,-69.11860528191923,-105.86567992090869,43.17607018862927,286.20982643627457
