,"It [142, 2]"
0,-92.86951
1,-104.67582
2,-28.735144
3,-37.14615
4,-108.415634
5,-21.519629
6,-113.71548
7,-111.24123
8,-114.09726
9,-117.85622
10,-110.14497
11,-115.30031
12,-20.870564
13,-28.56665
14,-120.80444
15,-126.53372
16,-123.00697
17,-107.31362
18,-112.785095
19,-29.482582
20,-28.684189
21,-23.900057
22,-104.916534
23,-110.87013
24,-14.846937
25,-16.117416
26,-113.03094
27,-106.59158
28,-19.726597
29,-104.75266
30,-105.68673
31,-107.93283
32,-105.27922
33,-21.159666
34,-102.3878
35,-24.722258
36,-99.409134
37,-102.46779
38,-117.39211
39,-111.02535
40,-110.40967
41,-111.36966
42,-18.714931
43,-23.951893
44,-22.926277
45,-103.78264
46,-22.452154
47,-28.77982
48,-9.686269
49,-33.302933
50,-26.40173
51,-109.93526
52,-102.79549
53,-105.29682
54,-110.41192
55,-110.16381
56,-117.32238
57,-101.912834
58,-21.886087
59,-112.80491
60,-103.25443
61,-27.486937
62,-30.900515
63,-110.051285
64,-25.281275
65,-27.45664
66,-107.38936
67,-25.345234
68,-21.637934
69,-109.83024
70,-112.9388
71,-25.021103
72,-22.41466
73,-109.679634
74,-25.75854
75,-18.480595
76,-102.5798
77,-112.206154
78,-99.85329
79,-108.15527
80,-24.090015
81,-111.75678
82,-103.98076
83,-24.026825
84,-110.29868
85,-28.376188
86,-119.23095
87,-34.498665
88,-102.77008
89,-33.57242
90,-99.692764
91,-101.66152
92,-20.69548
93,-116.65878
94,-114.55493
95,-21.302181
96,-110.8554
97,-114.64953
98,-113.39897
99,-17.533037
100,-122.67816
101,-101.56995
102,-118.34402
103,-100.890434
104,-103.66411
105,-113.6215
106,-110.74344
107,-121.907486
108,-117.61478
109,-100.17592
110,-104.80763
111,-118.645226
112,-98.623695
113,-21.287247
114,-117.18741
115,-111.75685
116,-116.06887
117,-102.20448
118,-37.72889
119,-122.60987
120,-100.292625
121,-25.34498
122,-109.92851
123,-23.400883
124,-104.65114
125,-108.685585
126,-103.61966
127,-107.822754
128,-24.638779
129,-22.90957
130,-94.929504
131,-101.52016
132,-98.788795
133,-25.51818
134,-104.36344
135,-130.32635
136,-110.53742
137,-102.16802
138,-21.383598
139,-24.81791
140,-98.30397
141,-13.505452
142,-102.96275
143,-20.691122
144,-13.961186
145,-101.167305
146,-102.78536
147,-116.686035
148,-108.452484
149,-97.91319
150,-110.899475
151,-101.259026
152,-19.101551
153,-26.79462
154,-97.27794
155,-105.761185
156,-101.85637
157,-102.760574
158,-99.91094
159,-19.810604
160,-21.682468
161,-106.83811
162,-107.64465
163,-101.20465
164,-101.76625
165,-103.37502
166,-101.73054
167,-108.07079
168,-104.3808
169,-23.135056
170,-117.04799
171,-102.36892
172,-105.19273
173,-26.035982
174,-101.59281
175,-112.81006
176,-19.044767
177,-96.70998
178,-109.014114
179,-102.51477
180,-24.965965
181,-98.62341
182,-98.08608
183,-104.78984
184,-101.05135
185,-32.16247
186,-35.917297
187,-102.412506
188,-101.08319
189,-99.83739
190,-105.022415
191,-106.452354
192,-115.783295
193,-101.907074
194,-102.574974
195,-111.86962
196,-105.02326
197,-103.144936
198,-101.01796
199,-99.86219
200,-99.77376
201,-22.42105
202,-29.438349
203,-30.260477
204,-28.882086
205,-29.827227
206,-105.426735
