,"It [113, 1]"
0,-93.330086
1,-98.81874
2,-113.1431
3,-118.41367
4,-113.89338
5,-123.63731
6,-118.09376
7,-120.06659
8,-114.72514
9,-115.7162
10,-116.27365
11,-28.118206
12,-14.976134
13,-37.04648
14,-30.923664
15,-114.166985
16,-125.15243
17,-117.620895
18,-102.77709
19,-105.5505
20,-104.765236
21,-29.182533
22,-104.56646
23,-100.299286
24,-105.654816
25,-34.6657
26,-106.33976
27,-104.47212
28,-25.719515
29,-106.893555
30,-32.412804
31,-21.793324
32,-20.796478
33,-23.362564
34,-26.60472
35,-115.1279
36,-103.83214
37,-102.10391
38,-31.621105
39,-121.12921
40,-108.71322
41,-28.996784
42,-23.98716
43,-103.64081
44,-107.59924
45,-23.086155
46,-15.88267
47,-19.528965
48,-13.521874
49,-20.871494
50,-119.32204
51,-104.95018
52,-20.89264
53,-105.97287
54,-103.7317
55,-107.06788
56,-14.419922
57,-27.18652
58,-17.02524
59,-26.33139
60,-22.577164
61,-19.71421
62,-24.055855
63,-19.16247
64,-101.4766
65,-113.80521
66,-115.37475
67,-109.03823
68,-19.109692
69,-22.450863
70,-17.182516
71,-24.702707
72,-106.52732
73,-109.26283
74,-19.770128
75,-102.07918
76,-19.08036
77,-113.802246
78,-19.209131
79,-23.895073
80,-20.92465
81,-15.575228
82,-114.74168
83,-104.09476
84,-17.684298
85,-116.776794
86,-17.861464
87,-101.68541
88,-104.31353
89,-12.99519
90,-100.4797
91,-17.699306
92,-105.67373
93,-22.821964
94,-104.34776
95,-22.039011
96,-29.214788
97,-22.200594
98,-17.402256
99,-109.21756
100,-16.098095
101,-113.3587
102,-20.54823
103,-19.856092
104,-117.00345
105,-105.927475
106,-100.36721
107,-102.2108
108,-13.556252
109,-100.35102
110,-103.59135
111,-115.46913
112,-101.47946
113,-98.22739
114,-103.19473
115,-23.595041
116,-22.368814
117,-97.575806
118,-117.35028
119,-102.19193
120,-115.00469
121,-21.318464
122,-20.501139
123,-101.513855
124,-26.50268
125,-100.332
126,-17.150614
127,-21.659286
128,-110.71565
129,-18.792654
130,-103.90844
131,-18.642557
132,-104.54135
133,-102.34467
134,-16.845064
135,-16.723185
136,-16.557375
137,-18.187613
138,-21.826303
139,-25.757444
140,-23.084269
141,-27.855173
142,-113.908844
143,-97.80764
144,-29.370287
145,-115.92957
146,-115.31957
147,-22.877163
148,-26.285425
149,-116.96554
150,-118.188446
151,-23.823874
152,-103.872696
153,-24.346256
154,-23.59288
155,-18.440582
156,-104.80327
157,-13.602145
158,-25.296755
159,-22.031359
160,-104.65391
161,-115.77607
162,-109.235794
163,-112.265625
164,-99.57976
165,-24.525145
166,-103.18234
167,-24.353855
168,-100.22903
169,-92.270744
170,-94.52363
171,-100.00057
172,-25.956223
173,-99.53492
174,-27.511805
175,-19.704132
176,-101.15176
177,-18.736637
178,-21.04507
179,-100.51916
180,-17.763247
181,-12.473337
182,-17.906687
183,-20.060293
184,-98.81814
185,-99.71233
186,-102.378685
187,-22.054974
188,-98.962006
189,-101.14949
190,-101.67428
191,-17.28737
192,-98.42827
193,-24.464962
194,-98.9427
195,-100.6624
196,-97.08778
197,-23.920313
198,-19.975027
199,-24.562798
200,-96.47652
201,-18.69161
202,-101.3025
203,-109.21182
204,-100.41029
205,-95.40964
206,-100.54772
207,-14.463845
208,-103.70004
209,-21.625057
210,-105.67153
211,-102.51748
212,-102.466286
213,-98.41302
214,-103.74054
215,-108.23949
216,-97.886444
217,-100.612015
